char,movie,mbti,votes
Ronnie Greenbaum,Baywatch (2017),INTP,50
Jenny Hill,Big Fish (2003),INFP,50
William “Bill” S. Preston Esquire,Bill & Ted (Franchise),ENFP,50
Mor'du,Brave (2012),ISTP,50
Madison Lee,Charlie’s Angels (2000),ISTP,50
Cheburashka,Cheburashka,ENFP,50
Detlef,Christiane F. (1981),INFJ,50
Papá Enrique,Coco (2017),ISFJ,50
Tetê (Teanira),Confissões De Uma Garota Excluída (2021),INFP,50
Viktor Drago,Creed (Franchise),ISTJ,50
Leonard,Dangerous lies (2020),ESFJ,50
Tess DeNunzio,Dear Zoe,INFP,50
Frank,Destination Wedding (2018),INTJ,50
Wikus van de Merwe,District 9 (2009),ESFJ,50
Phyllis Dietrichson,Double Indemnity (1944),ISFJ,50
Ed Wood,Ed Wood (1994),ENFP,50
Reuben Brown,Endless Night (1972),ENTP,50
Cooper Harris,Eurotrip (2004),ENTP,50
Lorcan Scamander,Fantastic Beasts,INTP,50
Captain Frankie Raye,Fantastic Four (2005),ISTJ,50
Terry Chaney,Final Destination (2000),ESFP,50
Jonas,"Four Days in September (1997) O Que É Isso, Companheiro?",ENTJ,50
Bob Marley Faruk,G.O.R.A. (2004),ISFP,50
Tommy Webber,Galaxy Quest (1999),ISFJ,50
Johnny Blaze (Ghost Rider),Ghost Rider (Film Series),ISTP,50
Max,Good Boys (2019),ENFJ,50
Gloria,Grown Ups,ENFJ,50
Peter Dawson,Heathers (1989),ENFJ,50
Julia Cotton,Hellraiser,ISFJ,50
Billy Butcherson,Hocus Pocus (1993),INFP,50
Mark Wylde,Hot Wheels World Race / AcceleRacers,ESTP,50
Captain Spaulding,House of 1000 Corpses (2003),ENTP,50
Kinu Hachiya,I Fell in Love Like a Flower Bouquet (2021),INFP,50
Fast Tony,Ice Age (Franchise),ENTP,50
"Alvin ""Al"" Marsh",It (2017),ISTJ,50
Louis Gara,Jackie Brown (1997),ISFP,50
Sofia,John Wick,ESTJ,50
Zia Rodriguez,Jurassic Park / Jurassic World (Film Franchise),ENTP,50
Donald Gennaro,Jurassic Park / Jurassic World (Film Franchise),ISTJ,50
Franklin Webb,Jurassic Park / Jurassic World (Film Franchise),INTP,50
Palmer Dodge,Just Go with It (2011),ESFJ,50
Carl Denham,King Kong (2005),ENTP,50
Pascal Mondain,Les Choristes (2004),ESTP,50
Dora Orefice,Life Is Beautiful (1997),ISFJ,50
Taffy Swallows,Lisa Frankenstein (2024),ESFJ,50
"Margaret ""Meg"" March",Little Women (1994),ESFJ,50
Clyde Logan,Logan Lucky,ISTP,50
Leo Das,Lokesh Cinemeatic Universe ( LCU),ENTP,50
Charlotte Haze,Lolita (1997),ESFJ,50
Mona Lisa,Luca (2021),ENTJ,50
N'Jobu,MCU,ISFP,50
Michael,Melancholia (2011),ISFJ,50
Galahad,Monty Python and the Holy Grail (1975),INFP,50
Loretta,Moonstruck (1987),ENFJ,50
Ada Harris,Mrs. Harris Goes to Paris (2022),ENFP,50
Nick Spitz,Murder Mystery (2019),ESTP,50
Howard Beale,Network (1976),ENTP,50
Gas station man,No Country for Old Men (2007),ISFJ,50
Abraxas,Ofis Akademia,ENTJ,50
Ophelia,Ophelia,INFP,50
Marta,Out Of My League (2020),ENFP,50
Alvin,ParaNorman (2012),ESTP,50
Mr. Brunner / Chiron,Percy Jackson (film series 2010-2013),INFJ,50
Persephone,Percy Jackson (film series 2010-2013),ESFP,50
Billy Sole,Predator,ISTP,50
Jody,Pulp Fiction (1994),ESTP,50
Cassie Holmes,Push,INFJ,50
Spirit of the West,Rango,ISTP,50
Rain Ocampo,Resident Evil,ESTP,50
Kannonzaki,River's Edge (2018),ESFP,50
Freddy Jones,School of Rock (2003),ESTP,50
John Milton,Scream (Franchise),ISTJ,50
Mycroft Holmes,Sherlock Holmes,ENTP,50
Rev. Graham Hess,Signs (2002),ISTJ,50
Ely,Sillypology fandom,ISTJ,50
Eddie Noodleman,Sing (Franchise),ISFP,50
Ted,Sixteen Candles (1984),ENTP,50
Namgoong Minsoo,Snowpiercer (2013),INTP,50
Tim Ballard,Sound of Freedom (2023),ENFJ,50
Killian,Spies in Disguise (2020),INTJ,50
IG-88,Star Wars,INTP,50
Joanna Hoffman,Steve Jobs (2015),INFJ,50
Tank Evans,Surf’s Up (2007),ESTP,50
Skynet,Terminator,ENTJ,50
Gary Granger,The Addams Family,ESFJ,50
Max Vandenburg,The Book Thief (2013),INFJ,50
Childe,The Childe,ENTP,50
Vince Neil,The Dirt (2019),ESFP,50
Hi-5,The Emoji Movie (2017),ESFP,50
Chaca,The Emperor's New Groove (2000),ESFP,50
Gisele Yashar,The Fast and the Furious (Film Franchise),ISTP,50
Fili,The Hobbit (Film Trilogy),ESTP,50
Madellaine,The Hunchback of Notre Dame (1996),ISFP,50
Petrie,The Land Before Time (1988),ISFJ,50
Dick Grayson,The Lego Batman Movie (2017),ENFP,50
John,The Lion in Winter (1968),ESFP,50
Mike,The Room (2003),ENTP,50
Jack Malloy,The Swap,INFP,50
Macao Park,The Thieves,ISTP,50
Thomas,The Voyeurs (2021),INTP,50
Paul Sunday,There Will Be Blood (2007),ISTJ,50
Jay Baruchel,This Is the End (2013),INTP,50
Viktor,Underworld,ESTJ,50
Jess Felton,Unfriended (2014),ESFP,50
Alla,Univer. New Dorm,ESFP,50
"Sam Guthrie ""Cannonball""",X-Men Cinematic Universe (2011-2020),INFP,50
"Fatoush ""Phantom""",You Don’t Mess with the Zohan,ENFP,50
Fabrication Machine aka “B.R.A.I.N”,9 (2009),INTJ,49
Angela Récamier,A Woman is a Woman (1961),ENFP,49
Hypatia,Agora,INTJ,49
Jenny Mellor,An Education (2009),INFJ,49
Konstantin Dmitrievich Levin,Anna Karenina (2012),INFP,49
Diana Barry,Anne of Green Gables (1985),ISFJ,49
Josie Radek,Annihilation (2018),INFP,49
Jenna,Balto (1995),INFJ,49
Muhtar,Bir Zamanlar Anadolu'da (2011),ESTP,49
Lucy Westenra,Bram Stoker's Dracula (1992),ESFP,49
Tanana,Brother Bear (2003),INFJ,49
Dora,Central Station (1998),ISTJ,49
Cecile Caldwell,Cruel Intentions (1999),ISFP,49
Amy Bradshaw,D.E.B.S. (2004),ISFP,49
Eugene Choi,DC Extended Universe,INTP,49
Chet Danburry,Dead Poets Society (1989),ESTP,49
Zini,Dinosaur (2000),ENTP,49
Dumbo,Dumbo (2019),INFP,49
Seagulls,Finding Nemo (Franchise),ESFP,49
Neil Armstrong,First Man (2018),ISTP,49
Judge Wang,Five Deadly Venoms (1978),ESTJ,49
Big Floppa,Floppaverse,ISTP,49
Aldous Snow,Forgetting Sarah Marshall,ENTP,49
Jin-Seok,Forgotten (K Movie),INFP,49
Gianni,Forte,ESTP,49
Maria,"Four Days in September (1997) O Que É Isso, Companheiro?",ISTJ,49
Major Mira Killian / Motoko Kusanagi,Ghost in the Shell (2017),ISTP,49
Principal McGee,Grease (1978),ESTJ,49
İnek Şaban,Hababam Sınıfı (1975),ESFP,49
Griphook,Harry Potter / Wizarding World Films,ESTJ,49
Peter McCallister,Home Alone,ESFJ,49
Walter Donovan,Indiana Jones (Series),ENTJ,49
Maryam,Iranian Girl,ESTJ,49
Mayor Larry Vaughn,Jaws (1975),ESTJ,49
Uncle Vova,Kin-dza-dza!,ESTJ,49
Monkey,Kubo and the Two Strings (2016),INTJ,49
Peg,Lady and the Tramp (1955),ESFP,49
"""Poxy"" Zhang ",Let the Bullets Fly (2010) (让子弹飞),ENTP,49
Rat King,Madagascar (Franchise),ESTP,49
Ying Nan,MCU,ISFJ,49
Adam Warlock,MCU,ISFP,49
Marcelina,Minha Mãe é Uma Peça (My Mom Is a Character),ESFP,49
Franz Sauer,Munich - The Edge of War,ESTP,49
Amita,Ocean's 8 (2018),INTP,49
Max,Once Upon a Time in America (1984),ENTJ,49
Pandora,Os Aventureiros,ENTJ,49
Micah,Paranormal Activity,ENTP,49
Col. Dax,Paths of Glory (1957),ENFJ,49
Miranda,Picnic at Hanging Rock (1975),INFJ,49
Maynard,Pulp Fiction (1994),ISTP,49
Tortoise John,Rango,ENTJ,49
Marian,Robin Hood: Prince of Thieves (1991),INTJ,49
Harry,Ruby Sparks,ESTP,49
Tom Greenleaf,Secret Window (2004),INFP,49
Tiffany Blanchette,Senior Year,ENTJ,49
Stu Beckell,Shadow in the Cloud,INFP,49
Mama Luna,Shrek (Franchise),ENFJ,49
Norman,Sing (Franchise),ISTJ,49
Turkish,Snatch (2000),ISTP,49
Ugly Sonic,Sonic the Hedgehog (Film Series),ESTP,49
Porky Pig,Space Jam: A New Legacy,ISFJ,49
Annie Porter,Speed (1994),ESFP,49
Claire Benoit,Split (2016),ESFJ,49
Boss Nass,Star Wars,ESTJ,49
Wedge Antilles,Star Wars,ENFJ,49
"Trudgen ""Knight of Ren""",Star Wars,ISFP,49
San Hill,Star Wars,ENTJ,49
Terkel,Terkel in Trouble (Terkel i knibe; 2004),ISFJ,49
Ellis Jones,The Age of Adaline (2015),ENTP,49
Leigh Anne Tuohy,The Blind Side,ESTJ,49
Janet Hodgson (The Conjuring 2),The Conjuring,INFP,49
Simon Skinner,The Cornetto Trilogy,ENTJ,49
Vida Bautista,The Darkest Minds (2018),ESTP,49
Madolyn,The Departed (2006),INFJ,49
Hattie Shaw,The Fast and the Furious (Film Franchise),ISTP,49
Marisa Coulter,The Golden Compass (2007),ENFJ,49
Necromancer,The Hobbit (Film Trilogy),INTJ,49
Margaret McPherson,The Lincoln Lawyer,ESFJ,49
Adella,The Little Mermaid (1989),ESFP,49
Darla,The Little Rascals (1994),ESFJ,49
Agent Smith (Jonathan Groff),The Matrix Trilogy,ENTJ,49
Cameron Post,The Miseducation of Cameron Post (2018),ISFP,49
Santa Claus,The Polar Express (2004),ENFJ,49
Gabriele Amorth,The Pope's Exorcist (2023),ENTP,49
Cha Young-Jin,The Priests (2015),ESFP,49
Nicholas Devereaux,The Princess Diaries (2001),ESTP,49
Gregor,The School for Good and Evil,INFP,49
Lloyd,The Shining (1980),ISTJ,49
Joseph Aloisius Ratzinger / Pope Benedict XVI,The Two Popes (2019),ISTJ,49
Dr. Griffiths,Tinker Bell (2008),ISTJ,49
Tom Robinson,To Kill a Mockingbird (1962),ISFJ,49
Scourge,Transformers: Rise of the Beasts,ESTJ,49
Trelawney,Treasure Island (1988),ESFP,49
Santiago Moncada,Uncharted (2022),ENTJ,49
David Aames,Vanilla Sky (2001),ESTP,49
Alexis Lopez,Waves (2019),ESTP,49
Steve Jay,Weird: The Al Yankovic Story (2022),ISFP,49
Rangga,What's Up with Love? (2002),INTJ,49
Artemus Gordon,Wild Wild West (1999),INTJ,49
Donald Pierce,X-Men Cinematic Universe (2011-2020),ESTP,49
Alice,"Yes, God, Yes (2020)",INFP,49
Maya Harris,Zero Dark Thirty (2012),INTJ,49
Dan Evans,3:10 to Yuma (2007),ISTJ,48
P.T. Flea,A Bug's Life (1998),ESTJ,48
Miloš,A Serbian Film (2010),INFP,48
Alex,Adult World,ISFP,48
Killer,All Dogs Go to Heaven (1989),ISFJ,48
Anne Stanton,All the King's Men (1949),ENFJ,48
Emperor Joseph II,Amadeus (1984),ISFJ,48
Lynette,Angry Birds: Summer Madness (2022),ISTJ,48
Olga,Anna (2019),ENTJ,48
He,Antichrist (2009),INFJ,48
Fat Bastard,Austin Powers,ESTP,48
Griffin “Griff”,Baby Driver (2017),ESTJ,48
Sierra,Bad Hair Day,ESFJ,48
King Peter,Barbie as the Island Princess (2007),ESTJ,48
Barbie,Barbie In A Christmas Carol,ENFJ,48
Takako Chigusa,Battle Royale (2000),INTJ,48
Mr. Ryan,Bill & Ted,ESTJ,48
Sheriff Bart,Blazing Saddles,ENTP,48
Henry Page,Chemical Hearts,INFP,48
Syd Dentwood,Cocaine Bear (2023),ESTP,48
Dante,Coco (2017),ESFP,48
Glasha (Glafira),Come and See (1985),ENFP,48
Dudu,Confissões De Uma Garota Excluída (2021),INFJ,48
Elder Gutknecht,Corpse Bride (2005),INFJ,48
Ильдар,Слово пацана. Кровь на асфальте / Slovo patsana,ESTJ,48
Brad Whitaker,Daddy's Home,ESFJ,48
Helen Sharp,Death Becomes Her (1992),INTJ,48
Иван ,Курьер(1986),INTP,48
Joe Mentalino,Dumb and Dumber (1994),ESTJ,48
Seraphina Picquery,Fantastic Beasts,ESTJ,48
Troy Maxson,Fences (2016),ESTJ,48
Maxine,Five Nights at Freddy's (Movie),ESFJ,48
Yoo-Seok,Forgotten (K Movie),INTJ,48
Mollie,Fresh (2022),ESTP,48
Ryan Stone,Gravity (2013),INFJ,48
Ramona Calvert,Hope Floats (1998),ENTP,48
Darry Jenner,Jeepers Creepers,ESFP,48
Mimi,Joy (2015),ENFJ,48
Danny Maccabee,Just Go with It (2011),ENTP,48
Biology Teacher,K-12 (2019),ENFJ,48
Gil Jae-Young,Kill Boksoon (2023),INFP,48
Clay Sandford,Leave the World Behind,ESFP,48
Summer Chapman,Leo (2023),ENFP,48
Mrs. Mol,Let's Play Some Mafia (2022),ENTJ,48
Friedrich Bhaer,Little Women (1994),INFJ,48
James Laurence,Little Women (2019),INTJ,48
Natalie,Love Actually (2003),ENFP,48
Roger,Madagascar (Franchise),INFP,48
Linda Partridge,Magnolia (1999),ESFP,48
Markiplier (A Heist With Markiplier),Markiplier Cinematic Multiverse,ENTP,48
Percy Shelley,Mary Shelley (2017),ENFP,48
"Johnny ""The Jaw"" Worthington III",Monsters University (2013),ESTP,48
Madison Russell,MonsterVerse,INFP,48
Cockeye,Once Upon a Time in America (1984),ESFP,48
Maru,Planes (2013),ENTP,48
Ryan Cooper,Promising Young Woman (2020),ENFP,48
Kai,Rebel Moon (Franchise),ESTP,48
Ángela Vidal,Rec,ESFP,48
Zahra Bankston,"Red, White and Royal Blue (2023)",ESTJ,48
Jamie Bennett,Rise of the Guardians (2012),ENFP,48
Viileä Venla,Risto Räppääjä,ENTJ,48
She,"Ritual, 式日, (2000)",ENFP,48
Friar Tuck,Robin Hood (1973),ISFJ,48
Bigweld,Robots (2005),ENFJ,48
"""Poor Dear"" Pamela",Saltburn,ISFP,48
Billy Slade,Scent of a Woman (1992),INTP,48
Kate Macer,Sicario (2015),ISFP,48
Rachel White,Something Borrowed,ISFJ,48
Jack Traven,Speed (1994),ISTP,48
Johanna Barker,Sweeney Todd: The Demon Barber of Fleet Street (2007),ISFJ,48
Buratino,The Adventures of Buratino (Priklyucheniya Buratino; 1976),ENFP,48
Mike Milch,The Belko Experiment (2016),ENFJ,48
Rocco,The Boondock Saints (1999),ESFP,48
Chanel Simmons,The Cheetah Girls (franchise),ESFP,48
"Andrew ""Andy"" Knight",The Cornetto Trilogy,INTJ,48
Alexandra King,The Descendants,ISFP,48
Twinkie,The Fast and the Furious (Film Franchise),ESFP,48
Anne,The Father (2020),ISFJ,48
Clarence Monroe,The Game Plan (2007),ISTP,48
Elaine Robinsón,The Graduate (1967),ISFP,48
Wanderer,The Host (2013),INFP,48
"""Hawkeye"" Nathaniel Poe",The Last of the Mohicans (1992),ISTP,48
Joan of Arc,The Messenger: The Story of Joan of Arc,INFJ,48
Grandfather,The Parent Trap (1998),INFJ,48
Murph,The Perfect Date (2019),ISFP,48
Jethro,The Prince of Egypt (1998),ENFJ,48
Brooks Hatlen,The Shawshank Redemption (1994),ISFJ,48
Alfred Kralik,The Shop Around the Corner (1940),INTJ,48
Franklin Hardesty,The Texas Chainsaw Massacre (Franchise),INTP,48
Agent Patrick Denham,The Wolf of Wall Street (2013),ISTJ,48
Zach Sandford,There's Someone Inside Your House (2021),ENTP,48
Penny Benjamin,Top Gun Series,ENFJ,48
Payback,Top Gun Series,ISTP,48
Mr. Arrow,Treasure Planet (2002),ISTJ,48
Freddie Kingsley,Wild Child (2008),ISFP,48
Dr. Isak Borg,"Wild Strawberries (Smultronstället, 1956)",ISTJ,48
Sarah Winchester,Winchester (2018),INTJ,48
W.H.O. Doctor (P.C.),World War Z (2013),INTJ,48
Carlos Torres,Yes Day,ENFP,48
Missy,Z-O-M-B-I-E-S (2018),ENFJ,48
Abby Jensen,16 Wishes (2010),ESFP,47
Oberon,A Midsummer Night's Dream (1999),ISTJ,47
Conor O'Malley,A Monster Calls (2016),INFP,47
Emile,A Monster in Paris,INFP,47
George Emerson,A Room with a View (1985),INFP,47
Vukmir Vukmir,A Serbian Film (2010),ENTP,47
H. Clifford McBride,Ad Astra (2019),INTJ,47
Ritchie Roberts,American Gangster (2007),INTP,47
Seth Ryan,American History X (1998),ESFP,47
Kate Ward,Army of the Dead / Army of Thieves (2021),ISFJ,47
Einstein,Back to the Future (Series),INFJ,47
Holly Sargis,Badlands (1973),ISFP,47
Tallulah,Barbie as the Island Princess (2007),ESTP,47
Prince Carlos,Barbie Mariposa,INFP,47
Matt Brody,Baywatch (2017),ESFP,47
Plumette,Beauty and the Beast (2017),INFJ,47
May Belle Aarons,Bridge to Terabithia (2007),ESFP,47
Đình Phong,Chàng Trai Năm Ấy,ENFP,47
Lorraine Baker,Cheaper by the Dozen (Franchise),ESFJ,47
Fairy Godmother,Cinderella (2015),ENFP,47
Mitch Kramer,Dazed and Confused (1993),ISFP,47
Mel,Despicable Me (Franchise),INTJ,47
Douglas,Dogman,INFP,47
Cassandra Anderson,Dredd (2012),INFJ,47
Mr. Griffith,Easy A (2010),INFJ,47
Kevin Boggs,Edward Scissorhands (1990),ENTP,47
Mr. Henry Woodhouse,Emma. (2020),INTP,47
Ellie,Evil Dead Series,ENFJ,47
Josh Johnson,Fear Street,INTJ,47
Dolores Vallelonga,Green Book (2018),ESFJ,47
Captain Smek,Home (2015),ESTJ,47
Shawn Eckhardt,"I, Tonya (2017)",ENTP,47
Genesis,Knock Knock,ESTP,47
Xóchitl Ahuactzin,La Leyenda de la Nahuala,INFJ,47
Ambrosius,Labyrinth (1986),ISFJ,47
Si and Am,Lady and the Tramp (1955),ENTP,47
Paul Kaufman,Land of the Dead (2005),ENTJ,47
Joe Clark,Lean on Me (1989),ENTJ,47
Sophia,Level 16,INFJ,47
Giosuè,Life Is Beautiful (1997),INFP,47
The Creature,Lisa Frankenstein (2024),INFJ,47
Lady Macbeth,Macbeth (2015),INTJ,47
Michael Banks,Mary Poppins (1964),ISFP,47
Maya Hansen,MCU,ESTP,47
Maria Rambeau,MCU,ESFJ,47
Topaz,MCU,ISTJ,47
Abu Bakaar,MCU,ESTJ,47
Maja,Midsommar (2019),ISFP,47
Tom Reagan,Miller's Crossing (1990),INTP,47
Monica Yi,Minari (2020),ISFJ,47
Chief John Anderton,Minority Report (2002),ISTP,47
Mini Maui,Moana (2016),ENFP,47
Natasha,Mrs. Harris Goes to Paris (2022),INFP,47
Tom Burgess,My Policeman (2022),ISTJ,47
Mrs. Blatherwick,Nanny McPhee (2005),ESTJ,47
Riley Poole,National Treasure (2004),INTP,47
Preacher,Pale Rider (1985),INTJ,47
"Hunter ""Patch"" Adams",Patch Adams,ENFP,47
Pinocchio,Pinocchio (2022),ESFJ,47
Lestat de Lioncourt,Queen of the Damned,ESTP,47
Ivan Simanov,Red (2010),ESFJ,47
Inspector Das,Red Notice (2021),ESTJ,47
Luigi Largo,Repo! The Genetic Opera (2008),ESTP,47
Skippy Rabbit,Robin Hood (1973),ENFP,47
Sami,Sıfır Bir,ESTJ,47
Lance,Sing (Franchise),ESTP,47
Snow White,Snow White and the Huntsman,ISFP,47
Harry Temple,Speed (1994),ISTP,47
Madison,Splash (1984),INFP,47
Commander Bacara,Star Wars,ISTJ,47
Dryden Vos,Star Wars,INTJ,47
Karen Eiffel,Stranger than Fiction (2006),INFP,47
Max Von Mayerling,Sunset Boulevard (1950),ISTJ,47
Gunnar,Terkel in Trouble (Terkel i knibe; 2004),ENFJ,47
Askes mor,Ternet Ninja,ENFJ,47
Edgar,The Aristocats (1970),ISTJ,47
Lester,The Boogeyman,INFP,47
Madison,The DUFF (2015),ESTJ,47
Mona Franklin,The Edge of Seventeen (2016),ESFP,47
Dante Reyes,The Fast and the Furious (Film Franchise),ENTP,47
Cynthia Daniels,The Final Destination (2009),ESFJ,47
Ben,The Fundamentals of Caring (2016),INFP,47
Melissa,The Hangover Trilogy,ESTJ,47
Bofur,The Hobbit (Film Trilogy),ENFP,47
King Louis XIV,The Man in the Iron Mask,ESFP,47
George Diaz,The Menu,ESFP,47
David Drayton,The Mist (2007),ISFP,47
Mary Boleyn,The Other Boleyn Girl,ISFJ,47
Eddie,The Rocky Horror Picture Show (1975),ESFP,47
Kang Hae Sang,The Roundup (2022),ISTP,47
Max Detweiler,The Sound of Music (1965),ENTP,47
Mother Abbess,The Sound of Music (1965),INFJ,47
Mr. Aziz,The Spider-Man Trilogy (2002),ISTJ,47
James Staros,The Thin Red Line (1998),ENFJ,47
Glinda,The Wizard of Oz (1939),ENFJ,47
Dexter Longbottom,Today is Spaceship Day,ISFJ,47
Ultra Buzz Lightyear,Toy Story (Franchise),ESTJ,47
Laurent Da Revin,Twilight (Franchise),ISTJ,47
Sergey Trubetskoy / Сергей Трубецкой,Union Of Salvation / Союз Спасения (2019),ENTJ,47
Артур Микаэлян,Univer. New Dorm,ENFJ,47
Siobhan,Wendell and Wild,ESFJ,47
Simon,Wish (2023),ISFP,47
Noburo Mori,X-Men Cinematic Universe (2011-2020),INTP,47
Jaepil,Young Adult Matters,ISFP,47
Perdita,101 Dalmatians (1996),INFJ,46
Kathryn Railly,12 Monkeys / Twelve Monkeys (1995),INFP,46
One,6 Underground (2019),ENTP,46
Catlady,A Clockwork Orange (1971),ENTJ,46
Joyce Reynolds,A Haunting in Venice,INFJ,46
Cielo Latini,Abzurdah,INTJ,46
Zumi,Ainbo: Spirit of the Amazon (2021),ISTJ,46
Arthur Dallas,Alien,ISTP,46
Adam,All of Us Strangers,INFP,46
Kevin Myers,American Pie,ISFP,46
Danny,An Education (2009),ENTJ,46
Chief Quartermaster George Phillips,Apocalypse Now (1979),ESTJ,46
Amy,Bad Moms (2016),ESFJ,46
Serafina,Barbie as the Princess and the Pauper (2004),ESFJ,46
Madame Carp,Barbie as the Princess and the Pauper (2004),ESTJ,46
Lila,Barbie of Swan Lake (2003),ENTP,46
Dandelion,Barbie: Fairytopia (2005),INFP,46
Dag,Barnyard (2006),ENTJ,46
The Riddler,Batman (1966),ENTP,46
Shuya Nanahara,Battle Royale (2000),ENFP,46
Dan Mulligan,Begin Again (2013),INTP,46
Rufus,Bill & Ted,INTP,46
Olympia,Bird Box (2018),ESFJ,46
Lee,Bones & All (2022),ISTP,46
Mason Evans Sr.,Boyhood (2014),ENFP,46
Becca,Bridesmaids (2011),ISFJ,46
Bruceuillis,Cabras da Peste,ENFP,46
Zain,Capernaum (2018),INTJ,46
Sawyer,Cats Don't Dance (1997),ISFP,46
"Arnold ""Arnie"" Cunningham",Christine (1983 film),ISFP,46
Princess Gwen,Cinderella (2021),ENTP,46
Robert Frobisher,Cloud Atlas (2012),INFP,46
Kalypso,DC Extended Universe,ESTJ,46
Angel Dust,Deadpool (2016),ISTP,46
Russell Franklin,Deep Blue Sea (1999),ENTJ,46
Gabriel,Depois do Universo,ENFP,46
Vijay Salgaonkar,Drishyam (2015),INTJ,46
Emily,Fair Play (2023),ENFJ,46
Ashley Freund,Final Destination 3 (2006),ESFP,46
Brian Gelford,Freedom Writers (2007),ISTJ,46
Victoria,Freedom Writers (2007),INFJ,46
Amsterdam Vallon,Gangs of New York (2002),ISFP,46
Josh Rosen,Geek Charming (2011),INTP,46
Kalpana Shetty,Ghajini,ENFP,46
Jane Walsh,Godmothered (2020),ISFP,46
Mammy,Gone with the Wind (1939),ESTJ,46
Dylan Piper,Halloweentown (1998),ISTJ,46
D.I. Alice Frampton,Harry Brown (2009),INFP,46
Charlie Nicholson,High Fidelity (2000),ESTP,46
Paige Edwards,House of Wax (2005),ESFP,46
The Butcher,I Stand Alone (1998),ISTP,46
James Foster,Infinity Pool (2023),ISFP,46
Zero,John Wick,ESFP,46
Gianna D'Antonio,John Wick,ESFJ,46
Spinosaurus,Jurassic Park / Jurassic World (Film Franchise),ENTJ,46
Jack Driscoll,King Kong (2005),INTP,46
Calvin,Life (2017),ENTJ,46
Ma Rainey,Ma Rainey's Black Bottom (2020),ENTJ,46
Vikarna,Mahabharat,INFP,46
Jane Banks,Mary Poppins (1964),ISFJ,46
Senator Stern,MCU,ESTJ,46
Georges Batroc,MCU,ISTP,46
Sonny Burch,MCU,ESTP,46
Chairman Ken Iwamura,Memoirs of a Geisha (2005),ENFJ,46
Hafiz,Miracle in Cell No. 7 (2019),ISFJ,46
Alphabittle,My Little Pony: A New Generation (2021),ISTP,46
Rizwan Khan,My Name Is Khan,INTP,46
Cheyenne,Once Upon a Time in the West (1968),ESTP,46
Jane Henderson,"Paris, Texas (1984)",ISFP,46
Pee-wee Herman,Pee-wee's Big Adventure (1985),ENTP,46
Col. George Taylor,Planet of the Apes (1968),ENTP,46
Helen,Possession (1981),ENFJ,46
Jeremy Reed (Powder),Powder (1995),INFJ,46
Professor Howard Birack,Prince of Darkness (1987),INTP,46
Angus Scattergood,Rock Dog,INTJ,46
Rusty James,Rumble Fish (1983),ESFP,46
Addison Corday,Saw Series (2004),ESFP,46
Maya,Shiva Baby (2020),ENTJ,46
Kathy Selden,Singin' in the Rain (1952),ISFJ,46
Edward Snowden,Snowden (2016),INTP,46
Minister Mason,Snowpiercer (2013),ESTJ,46
Bronagh,Song of the Sea (2014),INFP,46
Paul,Soul (2020),ESTP,46
Marcy Kappel,Spies in Disguise (2020),ESTJ,46
Oxford,Spycies,INTJ,46
Firmus Piett,Star Wars,ISTJ,46
Aayla Secura,Star Wars,INFJ,46
Moose,Step Up : Highwater,ENFP,46
Tulip,Storks (2016),ENFP,46
Lori Collins,Ted,ESTJ,46
Nick Naylor,Thank You for Smoking (2005),ENTP,46
Mr. Electric,The Adventures of Sharkboy and Lavagirl (2005),ESTJ,46
Yoshiko Nishi,The Bad Sleep Well (1960),ISFJ,46
Princess Eilonwy of Llyr,The Black Cauldron (1985),ENFJ,46
Rudy Steiner,The Book Thief (2013),ENTP,46
Anne Putnam,The Crucible (1996),ESFJ,46
Nick Eliot,The Crush (1993),INFJ,46
Patrick McKenna,The Da Vinci Code,INFJ,46
Gambol,The Dark Knight Trilogy (2005),ESTJ,46
Charlotte Russell,The Devil All the Time (2020),INFJ,46
Bess Foster,The Duchess (2008),ESTP,46
Jody Moreno,The Fall Guy (2024),ENFP,46
Nick Feinstein,The Fallout,ENTP,46
Mr. Nobody,The Fast and the Furious (Film Franchise),ENTJ,46
General Sanford Smithers,The Hateful Eight (2015),ISTJ,46
Dwalin,The Hobbit (Film Trilogy),ESTJ,46
Hank Palmer,The Judge (2014),ENTP,46
Anna Murphy,The Killing of a Sacred Deer (2017),INTJ,46
"Louis, The Dauphin of France",The King (2019),ESFP,46
Kate Forster,The Lake House (2006),INTJ,46
The Duck,The Lorax (2012),ESFP,46
Anne Stewart,The others (2001),ENTP,46
Lizzie,The Perfection,ENFP,46
Helen Thermopolis,The Princess Diaries (2001),ESFP,46
Barry Glickman,The Prom (2020),ESFP,46
Noah Clay,The Ring (2002),ESTP,46
Medina Mason,The Tribes Of Palos Verdes (2017),INFP,46
Love,Thor: Love and Thunder (2022),INFP,46
Johnny Ringo,Tombstone (1993),ISTP,46
Optimus Primal,Transformers: Rise of the Beasts,ESFJ,46
Mr Gao,Turning Red (2022),INTP,46
Bob Russell,Uncle Buck (1989),ISFJ,46
Dick Cheney,Vice,INTJ,46
Vivo,Vivo (2021),ISTJ,46
Missy Moreno,We Can Be Heroes (2020),ENFJ,46
Claire Cleary,Wedding Crashers (2005),ENFJ,46
Gary Wallace,Weird Science (1985),ENTP,46
Jim Neiman,Whiplash (2014),ESFJ,46
Slugworth,Wonka (2023 Movie),ENTJ,46
