char,movie,mbti,votes
Xu Xian,The Sorcerer and The White Snake,XXXX,1 Pdb Vote
Dieter Bravo,The Bubble (2022),ENFP,15 Pdb Votes
Aarohi Shirke,Aashiqui 2,ENFP,12 Pdb Votes
Markiplier,In Space Wth Markiplier,ENFP,25 Pdb Votes
Shakuntala Devi ,Shakuntala Devi,ENFP,1 Pdb Vote
Sra Hilda,Nahuel y el libro mágico,ENFP,2 Pdb Votes
Elzaino,Nahuel y el libro mágico,ENFP,2 Pdb Votes
Donkey Ollie,Donkey Ollie (2009),XXXX,1 Pdb Vote
Chelsea,Barbie: Video Game Hero,ENFP,3 Pdb Votes
Michelle Inácio,Dan Life,ENFP,26 Pdb Votes
Danillo Carvalho,Dan Life,ENFP,29 Pdb Votes
Joel Martin,Scream (Franchise),ENFP,16 Pdb Votes
Sergey Muravyov-Apostol / Сергей Муравьёв-Апостол,Union Of Salvation / Союз Спасения (2019),ENFP,10 Pdb Votes
Misaki Ariake ,Love Like the Falling Petals (2022),ENFP,8 Pdb Votes
Ariel Truax,Grumpy Old Men,ENFP,2 Pdb Votes
Dew,Dew: the Movie (2019),ENFP,2 Pdb Votes
Renfield,Nosferatu The Vampyre (1979),ENFP,10 Pdb Votes
Charlotte,This is 40,ENFP,10 Pdb Votes
Efsun,Kocan Kadar Konuş,ENFP,3 Pdb Votes
Kavya Bhosle,Singham (2011),ENFP,2 Pdb Votes
Heidi,Along For The Ride,ENFJ,4 Pdb Votes
Clara,Banana Split (2018),XXXX,1 Pdb Vote
Raiquen (La Voladoras),Nahuel y el libro mágico,ENFP,2 Pdb Votes
Maya Dolittle,Doctor Dolittle (1998),ENFP,6 Pdb Votes
Lim,Wonder Girls - The Movie,ENFP,4 Pdb Votes
Gardener,Windfall (2022),ENFP,5 Pdb Votes
Tara Maheswari ,Tamasha,ENFP,17 Pdb Votes
Most likely to work @Petco,STRIVE,ENFP,6 Pdb Votes
CD Clinton 🚌,STRIVE,ENFP,6 Pdb Votes
Crown Prince Hapnik,The Great Race (1965),ENFP,8 Pdb Votes
Lu Kang,Kung Fu Panda (Franchise),XXXX,3 Pdb Votes
Sidney Young,How to Lose Friends & Alienate People,ENFP,3 Pdb Votes
Frankie,The Craft: Legacy,XXXX,10 Pdb Votes
Angelica Bullock,My Man Godfrey (1936),XXXX,8 Pdb Votes
Emma,I Want You Back (2022),ENFP,6 Pdb Votes
Maggie Townsend,The Bronze,ENFP,6 Pdb Votes
Jamal King,How High (2001),ENFP,24 Pdb Votes
Walt,Moonshot (2022),ENFP,4 Pdb Votes
Peeta Mellark,Tales Of The Hunger Games (TOTHG),ENFP,1 Pdb Vote
Cashmere Rushland,Tales Of The Hunger Games (TOTHG),ENFP,1 Pdb Vote
Red Macezie,Tales Of The Hunger Games (TOTHG),ENFP,4 Pdb Votes
District 8,Tales Of The Hunger Games (TOTHG),XXXX,7 Pdb Votes
Octopus,My Octopus Teacher (2020),ENFP,1 Pdb Vote
Gif Schnider,Tales Of The Hunger Games (TOTHG),ENFP,1 Pdb Vote
Chinz Sands,Tales Of The Hunger Games (TOTHG),ENFP,1 Pdb Vote
Ava Berrick,Tales Of The Hunger Games (TOTHG),ENFP,1 Pdb Vote
Baffin Herrix,Tales Of The Hunger Games (TOTHG),ENFP,1 Pdb Vote
Chantel Quejada,My Fairy Tail Love Story,ENFP,8 Pdb Votes
Tilly,Il filo invisibile (The Invisible Thread),ENFP,14 Pdb Votes
Balloon Girl,Under The Silver Lake,ENFP,4 Pdb Votes
Elizabeth Shelley,Frankenhooker (1990),ENFP,3 Pdb Votes
Ethel Thayer,On Golden Pond (1981),ENFP,5 Pdb Votes
Phil Berquist,City Slickers,ENFP,4 Pdb Votes
Lizzie,Malibu Rescue,ENFP,7 Pdb Votes
Zooey Hellman,The Devil’s Candy,ENFP,7 Pdb Votes
Jesse Hellman,The Devil’s Candy,ENFP,3 Pdb Votes
Kōichi Todome,The Kerberos Saga,ENFP,6 Pdb Votes
Alyssa,It Ends with Us,XXXX,5 Pdb Votes
Hand,The Flying Luna Clipper,ENFP,34 Pdb Votes
Anne Frank,Where is Anne Frank,ENFP,39 Pdb Votes
Mr. Freeman,Speak (2004),ENFP,7 Pdb Votes
Kimiko,The Eyes of My Mother,ENFP,2 Pdb Votes
Joy Davidman,Shadowlands (1993),XXXX,4 Pdb Votes
Michael Ellis,X+Y / A Brilliant Young Mind (2014),ENFP,17 Pdb Votes
Gi Tae,Long Time No See,ENFP,13 Pdb Votes
Ken Katagiri,Crows Zero (2007),ENFP,10 Pdb Votes
Stella Mohlin,Tall Girl (2019),ENFP,53 Pdb Votes
Izzy Hawthorne,Lightyear (2022),ENFP,8 Pdb Votes
Adam Brown,STRIVE,ENFP,8 Pdb Votes
"Mallori ""Mal"" Manning",STRIVE,ENFP,8 Pdb Votes
The Toy Taker,Rudolph the Red Nosed Reindeer (2001),ENFP,2 Pdb Votes
Swati,Thappad (2020),XXXX,1 Pdb Vote
Lee Ja-young,Samjin Company English Class,XXXX,34 Pdb Votes
Anne Frank,My Best Friend Anne Frank,ENFP,2 Pdb Votes
Sams,Das Sams,XXXX,13 Pdb Votes
Ru Ting,Love the Way You Are (2019),ENFP,36 Pdb Votes
Tom Kullersen,How to Train Your Dragon (Franchise),ENFP,20 Pdb Votes
Tim LaFlour,Senseless,ENFP,20 Pdb Votes
Elissa,House at the End of the Street,ENFP,2 Pdb Votes
Ellen,Over the Counter,ENFP,7 Pdb Votes
Jerry Welbach,The Mexican (2001),XXXX,12 Pdb Votes
Ivan Naydenov,The Last Bogatyr (trilogy),ENFP,0
Peter,Make Mine Music,ENFP,1 Pdb Vote
Bongo,Fun and Fancy Free,ENFP,7 Pdb Votes
Katie,The Decoy Bride,ENFP,5 Pdb Votes
Jody,Meatballs (1979),ENFP,2 Pdb Votes
Enis Arıkan,Benden Ne Olur?,ENFP,1 Pdb Vote
Jimmy Vestvood,Jimmy Vestvood: Amerikan Hero,XXXX,1 Pdb Vote
Bugsy Siegel,Bugsy (1991),ENTP,5 Pdb Votes
Joon Gi,Seoul Vibe,ENFP,7 Pdb Votes
Woo Sam,Seoul Vibe,ENFP,8 Pdb Votes
Mahalik,Scary Movie,XXXX,1 Pdb Vote
Elizabeth Lane,Christmas in Connecticut (1945),ENFP,5 Pdb Votes
Travers Goff,Saving Mr. Banks (2013),ENFP,10 Pdb Votes
Stensland,Crash Pad,XXXX,6 Pdb Votes
Pean (Mana),The Holy Man (Luang Phi Teng),ENFP,1 Pdb Vote
Sila,Climax (2018),ENFP,8 Pdb Votes
Natalie,Our Idiot Brother (2011),ENFP,8 Pdb Votes
Ned,Our Idiot Brother (2011),ENFP,6 Pdb Votes
Billy,Animals United (2010),ENFP,2 Pdb Votes
Irmã da Larissa,Intervenção: proibido morrer,ENFP,26 Pdb Votes
Valeria,Anonymously Yours,ENFP,2 Pdb Votes
Sammy,Through My Window (a través de mi ventana),ENFP,2 Pdb Votes
Arai,Sang Pemimpi (The Dreamer),ENFP,4 Pdb Votes
Mahar,Laskar Pelangi (The Rainbow Troops),ENFP,5 Pdb Votes
Roberto pé de lata,Pixote: a Lei do Mais Fraco (1980),ENFP,22 Pdb Votes
Roxanne,Cyrano,ENFP,8 Pdb Votes
kelli,ballz in yo jaws,ENFP,1 Pdb Vote
Joe,The Lost Daughter,ESFJ,14 Pdb Votes
Toto,The Wiz (1978),ENFP,20 Pdb Votes
Mavis Gary,Young Adult (2011),ENFP,1 Pdb Vote
Bobby Khan,Encounter (2021),ENFP,5 Pdb Votes
Tosia,Listy do M.,XXXX,13 Pdb Votes
Grem,Cars (Franchise),ENFP,14 Pdb Votes
Dave,Seal Team (2021),ENFP,30 Pdb Votes
Alejandra,Encanto (2021),ENFP,3 Pdb Votes
Saverio Schisa,È stata la mano di Dio,ENFP,1 Pdb Vote
Thomas,My Heart Can't Beat Unless You Tell It To,ENFP,28 Pdb Votes
Precious,The Silence of the Lambs (1991),ENFP,11 Pdb Votes
Jonathan Larson,"Tick, Tick... Boom!",ENFP,7 Pdb Votes
Sid,Lords of Dogtown (2005),ENFP,3 Pdb Votes
Mikołaj Konieczny,Listy do M.,ENFP,8 Pdb Votes
Cory,Over The Edge (1979),ENFP,19 Pdb Votes
Ellen,Mixtape (2021),ENFP,3 Pdb Votes
"Beverly ""Bev"" Moody",Mixtape (2021),ENFP,1 Pdb Vote
Chazzie,Back To The Outback,ENFP,7 Pdb Votes
Jacinta,Back To The Outback,ENFP,3 Pdb Votes
Aunt Bethany,National Lampoon's Vacation (1983),ENFP,1 Pdb Vote
Karim farjam (amoo karim),Bache mohandes,XXXX,11 Pdb Votes
Lyn (Iona‘s mum),Pincushion(2017),ENFP,3 Pdb Votes
Commissaire Gérard Gibert,Taxi (1998),ENFP,4 Pdb Votes
Kim (Kalinka Petrie),Best Christmas Party Ever (2014),ENFP,3 Pdb Votes
Young Monk,"Spring, Summer, Fall, Winter... and Spring (2003)",ENFP,3 Pdb Votes
Will Stanton,Land of the Lost (2009),XXXX,7 Pdb Votes
Willi,Die Wilden Kerle,ENFP,2 Pdb Votes
Freggly,Diary of a Wimpy Kid (2020s Series),ENFP,4 Pdb Votes
Robin,Robin Robin (2021),ENFP,1 Pdb Vote
Metalion,Lords of Chaos (2018),ENFP,3 Pdb Votes
Chloe,St Trinian’s,XXXX,6 Pdb Votes
Miss Fritton,St Trinian’s,ENFP,17 Pdb Votes
Allison Burns,Last Holiday,ENFP,4 Pdb Votes
Chickenhare,Chickenhare and the Hamster of Darkness,ENFP,3 Pdb Votes
Vincent Green,Nanny McPhee and the Big Bang,ENFP,2 Pdb Votes
Tomie Yamazaki,No Longer Human (2019),XXXX,2 Pdb Votes
Liisi,Onni von Sopanen (2006),ENFP,2 Pdb Votes
Onni Sopanen,Onni von Sopanen (2006),ENFP,4 Pdb Votes
Carolyn,"Tick, Tick... Boom!",ENFP,1 Pdb Vote
Clay Vanstone,Office Christmas Party (2016),ENFP,2 Pdb Votes
Marius Grønnvoll,The 12th Man (2017),XXXX,1 Pdb Vote
Billy,Thankskilling (2008),ENFP,2 Pdb Votes
Vivian Thompson,In Dreams (1999),ENFP,1 Pdb Vote
Chencha,Like Water for Chocolate,ENFP,1 Pdb Vote
"Amy (18, 27)",In The Shadow Of The Moon (2019),ENFP,5 Pdb Votes
Olga,Lingua Franca,ENFP,1 Pdb Vote
Marigold Girl,Epic (2013),ENFP,3 Pdb Votes
Samuel (David),C.O.G. (2013),ENFP,26 Pdb Votes
Jonathan Blake,Pride,ENFP,10 Pdb Votes
Joris,Dofus the Movie: Julith,ENFP,18 Pdb Votes
Captain Magnum,Markiplier Cinematic Multiverse,XXXX,3 Pdb Votes
Daniel Baker,Flipped (2010),ENFP,6 Pdb Votes
Baby Poop,The Emoji Movie (2017),XXXX,1 Pdb Vote
Hisano Akiyoshi,"Blue, Painful, Fragile (2020)",ENFP,3 Pdb Votes
Jeff Healey,Road House (1989),ENFP,34 Pdb Votes
Drew,Troll 2,ENFP,7 Pdb Votes
Tony Thompson,The Little Vampire (2017),XXXX,19 Pdb Votes
"Joanna ""Joey"" Drayton",Guess Who's Coming to Dinner (1967),ENFP,11 Pdb Votes
Jane F.,Smiley Face,ENFP,6 Pdb Votes
Detective Bill Stork,Hoodwinked! (2005),ENFP,162 Pdb Votes
Heidi,Heidi (2015),ENFP,1 Pdb Vote
Podcast,Ghostbusters: Afterlife (2021),ENFP,1 Pdb Vote
Hope Pace,The Misfits (2021),ENFP,1 Pdb Vote
The Prince,The Misfits (2021),ENFP,2 Pdb Votes
Tokichi Hattori,Shall We Dance? (Shall We ダンス?) (1996),ENFP,20 Pdb Votes
Tomio Aoki,Shall We Dance? (Shall We ダンス?) (1996),ENFP,4 Pdb Votes
Eduardo,Eduardo and Monica (Eduardo e Mônica),ENFP,2 Pdb Votes
Emily,Christmas Oranges,ENFP,7 Pdb Votes
Mario,Freaks Out,ENFP,39 Pdb Votes
Cho Raeng-yi,Woochi: The Demon Slayer (2009),ENFP,3 Pdb Votes
Macroburst,The Incredibles (Franchise),ENFP,0
Ivy Warrington,Harry Potter Magic Awakened,ENFP,0
Shinjiro Chikami,Belle: The Dragon and Freckled Princess,ENFP,0
Oh Hyo-joo,Door Lock ( Do-eo-lak ),ENFP,0
Miss One,The Wiz (1978),ENFP,8 Pdb Votes
"""M""",Dostana (2008),ENFP,1 Pdb Vote
Scott Fleming,Why Him?,ENFP,5 Pdb Votes
Duggal sahab,Mujhse Shaadi Karogi,ENFP,1 Pdb Vote
Jessica Kamen,Kiss Of The Dragon,ENFP,1 Pdb Vote
Cheddar,8 Mile (2002),ENFP,17 Pdb Votes
Kris,One of us is Lying (Show),ENFP,38 Pdb Votes
Raul,UHF,ENFP,8 Pdb Votes
Brice de Nice,The Brice Man,ENFP,10 Pdb Votes
Alan Tuvache,The Suicide Shop (2012),ENFP,6 Pdb Votes
Pujo,La Leyenda de la Nahuala,XXXX,7 Pdb Votes
Christina,Martin (1977),XXXX,9 Pdb Votes
Xochi,Koati (2021),ENFP,6 Pdb Votes
Kika,La Leyenda de la Nahuala,XXXX,47 Pdb Votes
John L. Sullivan,Sullivans Travels (1941),ENFP,3 Pdb Votes
Audrey Hankel/Lulu,Something Wild,ENFP,5 Pdb Votes
Lola Lola,The Blue Angel,ESFP,2 Pdb Votes
Sébastien,Les Méchants,ENFP,9 Pdb Votes
Julie Davis,A Mouthful of Air (2021),ENFP,1 Pdb Vote
Seung-yi,Pawn (2020),XXXX,1 Pdb Vote
Rather Short,Der Wixxer,XXXX,1 Pdb Vote
Inspector Very Long,Der Wixxer,ENFP,58 Pdb Votes
Bugs,The Matrix Trilogy,ENFP,5 Pdb Votes
Jenn,Sweetheart (2019),ENFP,1 Pdb Vote
Kang Byung-Sam,Swing Kids (2018),ENFP,1 Pdb Vote
Willy Wonka,Wonka,ENFP,10 Pdb Votes
Harley Williams,The Banana Splits Movie (2019),XXXX,13 Pdb Votes
Bingo,The Banana Splits Movie (2019),ENFP,1 Pdb Vote
Ilse von Westhagen,Mädchen in Uniform (1931),ESFP,37 Pdb Votes
Parcé,Encanto (2021),ENFP,1 Pdb Vote
Betty Quette,Le soldat rose,ENFP,4 Pdb Votes
Gemma,I magicanti e i 3 elementi,ENFP,3 Pdb Votes
Olaia,Coven/Akelarre (2021),ENFP,2 Pdb Votes
Elham,Just 6.5 (2019),XXXX,3 Pdb Votes
Paul,Hold Me Tight (2021),ENFP,8 Pdb Votes
Sveta,Dear Comrades!,ENFP,125 Pdb Votes
Choopy,Gli Animotosi nella Terra di Nondove,ENFP,14 Pdb Votes
Fofì,Gli Animotosi nella Terra di Nondove,ENFP,12 Pdb Votes
Nick,Barbie as the Princess and the Pauper (2004),ENFP,386 Pdb Votes
Jung Ji-Hoo,Love and Leashes,ENFP,12 Pdb Votes
Gavroche,Les Miserables (2012),ENFP,1 Pdb Vote
Sophie,A Castle for Christmas (2021),ENFP,9 Pdb Votes
Jonathan “Jon” Larson,"tick, tick...BOOM!",ENFP,1 Pdb Vote
The Truth Pixie,A Boy Called Christmas,ENFP,7 Pdb Votes
Roxanne,C'mon C'mon,XXXX,2 Pdb Votes
Viv,C'mon C'mon,ENFP,2 Pdb Votes
Finn Baxter,Home Alone: The Holiday Heist,XXXX,8 Pdb Votes
Thad Stone,The Family Stone,XXXX,6 Pdb Votes
Mario Naujoks,Sonnenallee,ENFP,21 Pdb Votes
Six,6 Underground (2019),ENFP,4 Pdb Votes
Gary,The Cabin in the Woods (2012),ENFP,18 Pdb Votes
Clay,HottieBoombaLottie,XXXX,2 Pdb Votes
Azusa Oribe,Forget Me Not (2015),ENFP,1 Pdb Vote
Fido,Olive The Other Reindeer (1999),ENFP,5 Pdb Votes
Grace Winslow,The Smurfs (2011),ENFP,23 Pdb Votes
Emmanuelle Bernheim,Everything Went Fine/Tout S'est Bien Passé (2021),ENFP,8 Pdb Votes
Walter Paisley,Bucket of Blood,ENFP,13 Pdb Votes
Sarah Chagal,Dance of the Vampires,ENFP,4 Pdb Votes
Princess Chamsous Sabbah,Azur & Asmar,ENFP,8 Pdb Votes
Liam,The Secret Life of Pets (2016),ENFP,87 Pdb Votes
The Scottish Terriers,Coraline (2009),ENFP,2 Pdb Votes
Leo Fish,Home for the Holidays,ENFP,2 Pdb Votes
Tommy Larson,Home for the Holidays,ENFP,6 Pdb Votes
Ethan Clade,Strange World (2022),ENFP,11 Pdb Votes
Bred,Diários de Intercâmbio (2021),ENFP,55 Pdb Votes
Martha,Malos Hábitos (2007),ENFP,12 Pdb Votes
Ângela,Entre Abelhas (A Man Amidst Bees),ENFP,2 Pdb Votes
Crusty,August Underground Trilogy,ENFP,10 Pdb Votes
Fred Figglehorn,Fred: The Movie,ENFP,3 Pdb Votes
Nutsy,Robin Hood (1973),ENFP,2 Pdb Votes
Gené,Mar Adentro / The Sea Inside (2004),ENFP,6 Pdb Votes
Mr. Cecil,Cinderella (2021),XXXX,2 Pdb Votes
Chhote Pandit,Bhool Bhulaiyaa (2009),ENFP,1 Pdb Vote
Toad,The Maze Runner (Film Trilogy),ENFP,10 Pdb Votes
Emily Prime,World of Tomorrow (Franchise),ENFP,12 Pdb Votes
Deptford Jim,In the Name of the Father (1993),ENFP,1 Pdb Vote
Louise Miller,The Clearing (2004),ENFP,12 Pdb Votes
Natsuko,"Wheel of Fortune and Fantasy (2021, 偶然と想像)",ENFP,4 Pdb Votes
Bebe Ruhi,Hababam Sınıfı Üç Buçuk,ENFP,2 Pdb Votes
Phil,My Summer of Love (2004),ENTP,1 Pdb Vote
Johnny,Frankie and Johnny (1991),ENFP,1 Pdb Vote
Jimena,Sounds Like Love,ENFP,6 Pdb Votes
Marion Barber,The Adventures of Priscilla: Queen of the Desert,ENFP,1 Pdb Vote
Eddie,To Have and Have Not (1944),ENFP,7 Pdb Votes
Jake,The Angry Birds Movie (2016),XXXX,2 Pdb Votes
"Benoît ""Ben"" Patard",Man Bites Dog (1992),XXXX,9 Pdb Votes
Marissa Vega,The Ron Clark Story,XXXX,1 Pdb Vote
Mirabel Madrigal,Disney's Encanto,ENFP,12 Pdb Votes
Sohrab Saidi,The Pig,ENFP,8 Pdb Votes
Crazy Joe,Shark Tale (2004),ENFP,1 Pdb Vote
Nadia Salazar,Never-Ending Game of Revenge (2018),ENFP,2 Pdb Votes
Billy,School of Rock (2003),ENFP,13 Pdb Votes
Salvador,Carnaval (2021),ENFP,4 Pdb Votes
Harley,It's Complicated (2009),ENFP,7 Pdb Votes
Penny Nicholson,The Wedding Planner,XXXX,18 Pdb Votes
Orelha,Confessions of an Invisible Girl (Confissões de uma Garota Excluída),ENFP,0
Brooke,Hell Fest (2018),ENFP,0
Mikey,Pants on Fire (2014),ENFP,0
Jeremy Abelar,The Package,ENFP,0
Quorra,Tron: Legacy (2010),ENFP,0
Terje Roed Larsen,Oslo 2021,ENFP,1 Pdb Vote
Valdéia,Minha Mãe é Uma Peça (My Mom Is a Character),ENFP,12 Pdb Votes
Rosemary Penderghast,Easy A (2010),ENFP,27 Pdb Votes
Samantha,I Am Legend (2007),ENFP,6 Pdb Votes
Ollie,The Kissing Booth (Film Trilogy),ENFP,1 Pdb Vote
Opera Rooster,LeapFrog Franchise (2003-2005),ENFP,8 Pdb Votes
Miss Lippy,Billy Madison (1995),ENFP,8 Pdb Votes
Gbatokai,The Celebration (Dogme 1 : Festen),ENFP,4 Pdb Votes
Bok Soon,The Last Princess (2016),ENFP,1 Pdb Vote
Anouk Rocher,Chocolat (2000),ENFP,9 Pdb Votes
Emmit Oosterhaus,Drillbit Taylor (2008),ENFP,8 Pdb Votes
Loco Dempsey,How to Marry a Millionaire (1953),ENFP,16 Pdb Votes
Toshihiko Sakakiyama,Hanagatami,XXXX,3 Pdb Votes
Elizabeth Taylor,Past & Future (2021),ENFP,2 Pdb Votes
Millie Dillmount,Thoroughly Modern Millie (1967),ENFP,3 Pdb Votes
Moritz,Max und Moritz (1956),ENFP,3 Pdb Votes
Tony,Wild Target,ENFP,11 Pdb Votes
Eyes,Spies in Disguise (2020),ENFP,5 Pdb Votes
Mallory,Haunt (2019),ENFP,4 Pdb Votes
Daniel Ostrzeński,Noce i Dnie (1975),ENFP,12 Pdb Votes
Alexey,Cargo 200,ENFP,5 Pdb Votes
Miki Koishikawa,Marmalade Boy (2018),XXXX,7 Pdb Votes
Ayuha Samaru,Sensei Kunshu (2018),ENFP,21 Pdb Votes
Grady Twins,The Shining (1980),ENFP,17 Pdb Votes
Marta,Out Of My League (2020),ENFP,50 Pdb Votes
Stella,The Angry Birds Movie (2016),ENFP,8 Pdb Votes
Mrs. Arpel,France (2021),ENFP,3 Pdb Votes
Scottie,One Hundred and One Dalmatians (1961),ENFP,25 Pdb Votes
Isaac,Fear Street (Franchise),ENFP,7 Pdb Votes
Loofah,The Land Before Time (1988),ENFP,8 Pdb Votes
Amar,Dil Se,ENFP,4 Pdb Votes
Harmony,Read it and Weep (2006),ENFP,3 Pdb Votes
The Waffler,Mystery men (1999),ENFP,1 Pdb Vote
Nina,"Kidnapping, Caucasian Style (1967)",ENFP,8 Pdb Votes
Nora,The Stronghold,ENFP,2 Pdb Votes
Sofia Hamadi,Red Soil,ENFP,40 Pdb Votes
Judy Maxwell,"What's Up, Doc?",ENFP,8 Pdb Votes
Prince Christopher,Cinderella (1997),ENFP,4 Pdb Votes
Asha Kumar,Spin (2021),XXXX,8 Pdb Votes
Patín Patán,Una Película de Huevos,XXXX,5 Pdb Votes
Wally,Extinct (2021),ENFP,3 Pdb Votes
Tateuri Makoto (Uribo),Okkos Inn,ENFP,1 Pdb Vote
Allie's Father,Avalon High,ENFP,1 Pdb Vote
Eun Joo,Sinkhole,ENFP,1 Pdb Vote
Adele Stanton,The Majestic (2001),ENFP,61 Pdb Votes
Pippa,The Voyeurs (2021),ENFP,6 Pdb Votes
Bo,Extinct (2021),ENFP,14 Pdb Votes
Emily,Chatroom (2010),ENFP,5 Pdb Votes
Mrs. Paley,Cube²: Hypercube (2002),ENFP,1 Pdb Vote
Eve Choi,"Turn Left, Turn Right (2003)",ENFP,2 Pdb Votes
Martha (Matthew),Ladybugs (1992),ENFP,24 Pdb Votes
g,2021,ENFP,10 Pdb Votes
"Sabina Spielrein

",A Dangerous Method,ENFP,12 Pdb Votes
Richard LeStrange Jr.,Return to the Blue Lagoon (1991),XXXX,28 Pdb Votes
Peppy Miller,The Artist (2011),ENFP,40 Pdb Votes
Jamie Kelly,Dear Dumb Diary,ENFP,5 Pdb Votes
Princess Elisabeth- Sissi,Sissi (Trilogy),ENFP,4 Pdb Votes
"Lt. Sam ""Merlin"" Wells",Top Gun Series,ENFP,1 Pdb Vote
Podcast,Ghostbusters (1984),ENFP,8 Pdb Votes
Rosita,Regue Chicken,XXXX,54 Pdb Votes
Don,Napoleon Dynamite (2004),XXXX,7 Pdb Votes
Eduardo,Eduardo e Mônica (2020),ENFP,11 Pdb Votes
Inge,Nicos Weg,ENFP,185 Pdb Votes
Bob Geldof,Bohemian Rhapsody (2018),ENFP,11 Pdb Votes
Tuktirey,Avatar (Franchise),ENFP,1 Pdb Vote
Abigail Stone,Spirit Untamed (2021),ENFP,3 Pdb Votes
Anil Raghavan,Tiyaan (2017),ENFP,31 Pdb Votes
Kashmira Bulsara,Bohemian Rhapsody (2018),ENFP,7 Pdb Votes
Chelsea,Barbie: A Perfect Christmas (2011),ENFP,8 Pdb Votes
Mary Jane Watson,Spider-Man - Lotus (2022),ENFP,1 Pdb Vote
Cam,Good Luck Chuck (2007),ENFP,1 Pdb Vote
Manon Prada,fiatlux,ENFP,8 Pdb Votes
Freja Kowalski,fiatlux,ENFP,20 Pdb Votes
Sebastian Woo,He's All That (2021),ENFP,2 Pdb Votes
Heather,Good Burger (1997),ENFP,1 Pdb Vote
Camila,Five Feet Apart (2019),ENFP,1 Pdb Vote
Tom Grant,Five Feet Apart (2019),ENFP,9 Pdb Votes
Rocky,Mean Creek (2004),ESFP,19 Pdb Votes
Samantha Lane,The Final Destination (2009),XXXX,3 Pdb Votes
Jason Wise,Final Destination 3 (2006),ENFP,2 Pdb Votes
Little seamstress,Balzac and the Little Chinese Seamstress (2002),ENFP,2 Pdb Votes
Alexandra Gelbart,A Late Quartet,ENFP,6 Pdb Votes
Day,Day and Night (2010),ENFP,1 Pdb Vote
Piloff,Bartok the Magnificent,ENFP,2 Pdb Votes
Todd,Jack & Jill,ENFP,1 Pdb Vote
Robbie,Haunter (2013),ENFP,21 Pdb Votes
Erwin,The Edge of Seventeen,ENFP,174 Pdb Votes
Valentina,Vivo (2021),ENFP,5 Pdb Votes
Gabi,Vivo (2021),ENFP,1 Pdb Vote
Jack Powell,Jack (1996),XXXX,18 Pdb Votes
Zey,Qrallar,ENFP,3 Pdb Votes
Nora,Leap! / Ballerina (2016),ENFP,7 Pdb Votes
Master Yao,Kung Fu Panda (Franchise),ENFP,11 Pdb Votes
Natalie Cook,Charlie's Angels (2000),ENFP,4 Pdb Votes
Gin,Entrapment (1999),ENFP,1 Pdb Vote
Jack Daglish,Hotel Rwanda (2004),ENFP,34 Pdb Votes
The Marvolous Mervo,Blood Harvest (1987),ENFP,1 Pdb Vote
Giuseppe,Luca (2021),ENFP,7 Pdb Votes
Sophie,BPM (Beats per Minute),ENFP,0
Sean Dalmazo,BPM (Beats per Minute),ENFP,0
Pete,Space Jam: A New Legacy,ENFP,5 Pdb Votes
Mr. Worth,"Love, Simon (2018)",ENFP,6 Pdb Votes
Mrs.Hogel,G.B.F. (2013),ENFP,2 Pdb Votes
Mrs. Van Camp,G.B.F. (2013),ENFP,4 Pdb Votes
Bronny James,Space Jam: A New Legacy,ENFP,12 Pdb Votes
Brent Van Camp,G.B.F. (2013),ENFP,13 Pdb Votes
Nicolas,Heartbeats (2010),ENFP,5 Pdb Votes
Rose Morgan,The Mirror Has Two Faces (1996),ENFP,7 Pdb Votes
Princess Sun Shang Xiang,Red Cliff / 赤壁 (2008),XXXX,5 Pdb Votes
Ellie Haworth,The Last Letter from Your Lover (2021),ENFP,4 Pdb Votes
Ian Finch,Special Correspondents,ENFP,20 Pdb Votes
Mikey Forrester,Trainspotting (1996),ENFP,7 Pdb Votes
"Jebidiah Allardyce ""Cookie"" Farnsworth",Atlantis: The Lost Empire (2001),ENFP,2 Pdb Votes
Don Eugenio,Luca (2021),ENFP,4 Pdb Votes
Stefan,Flickering Lights,ENFP,10 Pdb Votes
Torkild,Flickering Lights,ENFP,10 Pdb Votes
Patricia,Totally Fucked Up (1993),XXXX,4 Pdb Votes
Michele,Totally Fucked Up (1993),ENFP,1 Pdb Vote
Iris de la Vega,In the Heights (2021),ENFP,1 Pdb Vote
Manny Rodrigo,Fearless (1993),ENFP,36 Pdb Votes
Ilse von Westhagen,Mädchen in Uniform (1958),ENFP,12 Pdb Votes
Bloody Angel,Bloody Angel,ENFP,11 Pdb Votes
Little Girl,Lost Hearts,ENFP,9 Pdb Votes
Anne,Zero and Alice,ENFP,5 Pdb Votes
April,The Hot Chick (2002),ENFP,1 Pdb Vote
George,A Week Away (2021),ENFP,2 Pdb Votes
Chrysella,Barbie Presents Thumbelina,ENFP,53 Pdb Votes
Douglas,The Croods (Franchise),ENFP,3 Pdb Votes
Ken (A Fairy Secret),Barbie Movies,ENFP,4 Pdb Votes
Man Without Balloon,Never Been Kissed (1999),ENFP,5 Pdb Votes
Maddox,Old,XXXX,17 Pdb Votes
Constance Berman,Fear Street (Franchise),ENFP,5 Pdb Votes
Ridley Freeborn,Dungeons & Dragons (film series),ENFP,10 Pdb Votes
Fabrizio,A Classic Horror Story,ENFP,4 Pdb Votes
Peter Pan,Peter Pan & Wendy,ENFP,3 Pdb Votes
Emily Elizabeth Howard,Clifford the Big Red Dog,ENTJ,10 Pdb Votes
