char,movie,mbti,votes
Dude Watson,White Lightning (1973),ISFP,1 Pdb Vote
Natalie Dadich,Aftermath (2021),ISFP,3 Pdb Votes
Masha,Ivan's Childhood (1962) (Ива́ново де́тство),ISFP,420 Pdb Votes
Robert Vick,Searching (2018),ISFP,2 Pdb Votes
Nikki,Little Italy,ISFP,6 Pdb Votes
Inspector Leyra,Mirage (2018),ISFP,1 Pdb Vote
Lagartijo,Una Película de Huevos,ISFP,14 Pdb Votes
Wildcat,Wolf (2021),ISFP,3 Pdb Votes
Cameron Kweller,He's All That (2021),ISFP,7 Pdb Votes
Stephen,Brain On Fire (2016),ISFP,5 Pdb Votes
Tom,Leave No Trace (2018),ISFP,8 Pdb Votes
Atticus,Happy Feet (2006-2011),ISFP,1 Pdb Vote
Angelino “Lino”,Mutafukaz (MFKZ),ISFP,4 Pdb Votes
Lisa Preston,Equilibrium (2002),ISFP,5 Pdb Votes
Erin Sadelstein,Jack & Jill,XXXX,1 Pdb Vote
Peyton Grey,Don't Hang Up (2016),ISFP,1 Pdb Vote
Poochy,Despicable Me (Franchise),ISFP,1 Pdb Vote
Pool Party Boy,Sinister Series,ISFP,2 Pdb Votes
Ashley Oswalt,Sinister Series,ISFP,7 Pdb Votes
Maureen Walls,The Glass Castle (2017),XXXX,13 Pdb Votes
Andy,Ma,ISFP,6 Pdb Votes
"Podchorąży Jacek ""Korab""",Kanał (1956),ISFP,9 Pdb Votes
Dave Schmitz,Wiener-Dog (2016),ISFP,10 Pdb Votes
Nate Poole,Passion Play,ISFP,11 Pdb Votes
Martin Essenbeck,The Damned (1969),ISFP,1 Pdb Vote
Crystal,Barbie: A Fairy Secret,ISFP,1 Pdb Vote
Sandy,The Man from Earth (2007),XXXX,1 Pdb Vote
Serena Williams,King Richard (2021),ISFP,11 Pdb Votes
Ross,The Angry Birds Movie (2016),ISFP,2 Pdb Votes
Jeremiah Hart,The Princess Diaries (2001),XXXX,1 Pdb Vote
Eliza doolittle,Pygmalion,ESFP,0
Samir,Kindil el Bahr,ISFP,0
Chris Pratt,The Lookout (2007),XXXX,0
Julie,Beauty and the Beast (1978),ISFP,0
Tweety,Space Jam (1996),ISFP,0
Aria Wolf,Ascendant,ISFP,0
Lord Sun Quan Of The Southlands,Red Cliff / 赤壁 (2008),ISFP,1 Pdb Vote
Beatrice Russo,The Postman (1994) (Il Postino),ISFP,2 Pdb Votes
Buckley,The Royal Tenenbaums (2001),ISFP,1 Pdb Vote
Mino,Arthur and the Invisibles,ISFP,3 Pdb Votes
Helen Reddy,I Am Woman,XXXX,1 Pdb Vote
D.J. Drake,Looney Tunes: Back in Action,ISFP,10 Pdb Votes
Kayara,Kayara,ISFP,3 Pdb Votes
Karen,No Escape Room,ISFP,2 Pdb Votes
Ray Hasek,Riding in Cars with Boys,ISFP,11 Pdb Votes
Willam Black,Clerks (1994),ISFP,5 Pdb Votes
Cal,Shank,ISFP,2 Pdb Votes
Tommy Whitewood,At Close Range,ISFP,2 Pdb Votes
Terry,At Close Range,ISFP,2 Pdb Votes
"Bradford Whitewood, Jr.",At Close Range,ISFP,2 Pdb Votes
"Lila ""Fantasia"" Walker",One False Move (1992),ISFP,1 Pdb Vote
Katie Sauter,Princess Cyd,XXXX,1 Pdb Vote
Alexander,Joker Jack,ISFP,11 Pdb Votes
Morgan Sullivan,Cypher (2002),ISFP,3 Pdb Votes
Ginny Danburry,Dead Poets Society (1989),ISFP,1 Pdb Vote
Beautiful Girl,Bloody Angel,ISFP,9 Pdb Votes
Sarah Fier,Street Fear,ISFP,5 Pdb Votes
Dom,Space Jam: A New Legacy,ISFP,1 Pdb Vote
Peppa Smith,Terrifying Origins Of Peppa Pig,ISFP,18 Pdb Votes
Nika,Tangerines (film),ISFP,2 Pdb Votes
Billy,The Hot Chick (2002),ISFP,16 Pdb Votes
Lisa,Tomboy (2011),XXXX,2 Pdb Votes
Presley,A Week Away (2021),ISFP,7 Pdb Votes
Ali,Gemide (1998),ISFP,2 Pdb Votes
Murphy,Love (2015),ISFP,14 Pdb Votes
Greg Mitchel,Old (2021),ISFP,1 Pdb Vote
Kara,Old (2021),ISFP,2 Pdb Votes
Kara,Old,ISFP,39 Pdb Votes
Brendan Harris,Mystic River,ISFP,1 Pdb Vote
Fantine,Les Miserables (2012),ISFP,1 Pdb Vote
Mr. Gibbs,Arsenic and Old Lace,ISFP,3 Pdb Votes
Isabel,The Spirit Of Beehive / El Espíritu de la Colmena (1973),XXXX,8 Pdb Votes
Sujamal,Jodhaa Akbar,ISFP,2 Pdb Votes
Edgar,Barb and Star Go to Vista Del Mar (2021),ISFP,29 Pdb Votes
Eliza Wishart,Jasper Jones (2017),ISFP,4 Pdb Votes
Jupiter Jones,Jupiter Ascending,ISFP,5 Pdb Votes
Anja,Thelma (2017),XXXX,4 Pdb Votes
Tia Lena,Pessoas,ISFP,5 Pdb Votes
Bernardo Sumida,Pessoas,ISFP,3 Pdb Votes
Amanda Almeida,Pessoas,ISFP,2 Pdb Votes
Baby Mirai Ota,Mirai (2018),ISFP,12 Pdb Votes
Nadine,The Edge of Seventeen,ISFP,10 Pdb Votes
Blush,Barbie and the Magic of Pegasus (2005),ISFP,16 Pdb Votes
Elya Yelnats,Holes (2003),ISFP,1 Pdb Vote
Booker,Freaky (2020),XXXX,23 Pdb Votes
Bert,Miss Granny,ISFP,2 Pdb Votes
Nico,Nicos Weg,ISFP,2 Pdb Votes
Chris,Despicable Me (Franchise),ISFP,1 Pdb Vote
Mike Swale,The Last Seduction (1994),ISFP,5 Pdb Votes
Yu Lei,The Guardian Brothers,XXXX,4 Pdb Votes
Ash,Sing 2,ISFP,8 Pdb Votes
Vivace,Sing 2,XXXX,14 Pdb Votes
Annette (after),Annette (2021),ISFP,4 Pdb Votes
Morgan,Morgan (2016),ISFP,4 Pdb Votes
Héctor Joaquin,El Olvido Que Seremos,ISFP,3 Pdb Votes
Suze Trappet,Bye Bye Morrons,ISFP,2 Pdb Votes
Kelly Lynch,Prom Night (1980),ISFP,1 Pdb Vote
Luke Shapiro,The Wackness,ISFP,13 Pdb Votes
Paul,Mothering Sunday,XXXX,4 Pdb Votes
Keithie Feder,Grown Ups,ISFP,5 Pdb Votes
Mina Harker,Dracula (1931),ISFP,3 Pdb Votes
Mia,Annie (2014),XXXX,2 Pdb Votes
Basil Hallward,The Picture of Dorian Gray (1945),XXXX,1 Pdb Vote
The Surprisingly Curvaceous Pirate,The Pirates! In an Adventure with Scientists! (2012),ISFP,12 Pdb Votes
Kasia,Broken (2012),XXXX,1 Pdb Vote
Angelika,The Brothers Grimm (2005),XXXX,10 Pdb Votes
"Dolores ""Sugar"" Jones",The Outcasts,ISFP,19 Pdb Votes
Christine,End of Days (1999),ISFP,306 Pdb Votes
Collin Hoskins,Blindspotting,ISFP,1 Pdb Vote
Sarah Fier,Fear Street (Franchise),ISFP,1 Pdb Vote
Kicking Wing,Joe Dirt (2001),ISFP,19 Pdb Votes
Ronald Russo,No Sudden Move (2021),ISFP,2 Pdb Votes
Alexander Cooper,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",ISFP,8 Pdb Votes
Patty,100 Girls,ISFP,4 Pdb Votes
The Peaceful Is Willing To,The Backstroke of the West,ISFP,16 Pdb Votes
Martin,Dogtooth (Kynodontas) (2009),ISFP,58 Pdb Votes
Mr. Mittens,Soul (2020),ISFP,79 Pdb Votes
Rose Gordon,The Power of the Dog (2021),ISFP,1 Pdb Vote
Gawain,The Green Knight,ISFP,3 Pdb Votes
Connor,those who wish me dead,ISFP,1 Pdb Vote
Hannah Faber,those who wish me dead,XXXX,3 Pdb Votes
Elyse,Becks (2017),ISFP,1 Pdb Vote
Penguin Bloom,Penguin Bloom,ISFP,2 Pdb Votes
Catherine Of Aragon,Henry VIII and his Six Wives (1972),ISFP,6 Pdb Votes
Georgie Raoul-Duval,Colette (2018),ISFP,3 Pdb Votes
Lee Darcy,Before the fall,ISFP,2 Pdb Votes
Sergeant Renee,Endless Night (1972),ISFP,19 Pdb Votes
Grusinskaya,Grand Hotel (1932),ISFP,4 Pdb Votes
Sammy Aimes,North Country,ISFP,2 Pdb Votes
Derek,Zola (2021),ISFP,3 Pdb Votes
Cudjoe Head,Wendy,ISFP,2 Pdb Votes
Mambrú,A Perfect Day,ISFP,12 Pdb Votes
Bladebeak,The Quest For Camelot (1998),ISFP,3 Pdb Votes
Dany Bijoux,Reinventing Marvin,ISFP,0
Virginie Hébrard,The Swarm,ISFP,0
Chiara Lavinia,Agnese,ISFP,0
Jenn,Sound of Metal (2019),ISFP,3 Pdb Votes
Juraj,Servants,ISFP,1 Pdb Vote
Samantha Garcia (The Curse Of La Llorona),The Conjuring,ISFP,2 Pdb Votes
Tierney (Annabelle : Creation),The Conjuring,XXXX,1 Pdb Vote
David Glatzel (The Devil Made Me Do It),The Conjuring,ISFP,7 Pdb Votes
Billy Hodgson (The Conjuring 2),The Conjuring,ISFP,19 Pdb Votes
Swan,Fatherhood,ISFP,7 Pdb Votes
Brenda,Adventures in Babysitting (1987),ISFP,5 Pdb Votes
Chip Heron,Mean Girls (2004),ISFP,38 Pdb Votes
Marion (young),Petite Maman,ISFP,9 Pdb Votes
Ian,Only Lovers Left Alive (2013),ISFP,3 Pdb Votes
Blue Eyes,War for the Planet of the Apes (2017),ISFP,21 Pdb Votes
Gi Tae,Bleak Night (2010),ISFP,4 Pdb Votes
Kofi Novia,Guava Island,XXXX,13 Pdb Votes
Charles,Spencer,ISFP,12 Pdb Votes
Brianna Collier,Escape Room (2019),ISFP,28 Pdb Votes
Matthias,Das Wunder von Bern (The Miracle of Bern),ISFP,2 Pdb Votes
Ilya Goryunov,Text,ISFP,2 Pdb Votes
Juan Pablo,Nacho Libre (2006),ISFP,7 Pdb Votes
Travis,Christmas at Pemberly Manor,ISFP,9 Pdb Votes
Екатерина Соколова,Огонь (2020),ISFP,2 Pdb Votes
Jude Andrews,The Silence (2019),ISFP,4 Pdb Votes
Otik,Little Otik (Otesánek),ISFP,10 Pdb Votes
Charles Stewart,The others (2001),XXXX,12 Pdb Votes
"""Doctor Honey""",I now pronounce you Chuck and Larry,ISFP,1 Pdb Vote
Eric Valentine,I now pronounce you Chuck and Larry,ISFP,2 Pdb Votes
Marie Kimble,The Jerk (1979),ISFP,6 Pdb Votes
Neil,Promising Young Woman (2020),ISFP,6 Pdb Votes
Youri,Gagarine,ISFP,1 Pdb Vote
Graffiti Pete,In the Heights (2021),ISFP,5 Pdb Votes
Blue,The Darkest Minds (2018),ISFP,24 Pdb Votes
Josh,The Rental,XXXX,2 Pdb Votes
Maddie Stone,Family,ISFP,7 Pdb Votes
Bruce Bogtrotter,Matilda (1996),ISFP,29 Pdb Votes
Earl Williams,His girl Friday,ISFP,1 Pdb Vote
Sofia,Perfetti Sconosciuti,ISFP,1 Pdb Vote
Noah Adams,Awake (2021),ISFP,3 Pdb Votes
Sookie Sapperstein,Igby Goes Down (2002),ISFP,5 Pdb Votes
Female Monster,Monkey King: Hero is Back (2015）,ISFP,2 Pdb Votes
Marcus,Fly Me Away,ISFP,1 Pdb Vote
Belle,Where We Belong (2019),XXXX,11 Pdb Votes
Shaun Brumder,Orange County (2002),ISFP,6 Pdb Votes
Maddy,All Cheerleaders Die,ISFP,6 Pdb Votes
Simon,The Void (2016),ISFP,4 Pdb Votes
Kim,The Void (2016),ISFP,7 Pdb Votes
Leah Reyes,Pyewacket,ISFP,8 Pdb Votes
Lucy,In Fear (2014),ISFP,7 Pdb Votes
Charlie Noble,Nosotros los nobles,ISFP,14 Pdb Votes
Bridget,Saint Frances,ISFP,2 Pdb Votes
Tinkerbell,Peter Pan & Wendy (2021),ISFP,8 Pdb Votes
Foghorn Leghorn,Space Jam: A New Legacy,ISFP,7 Pdb Votes
Tweety,Space Jam: A New Legacy,ISFP,10 Pdb Votes
Ira Hayes,Flags of Our Fathers,ISFP,2 Pdb Votes
Huggy Bear Brown,Starsky and Hutch (2004),ISFP,4 Pdb Votes
Brianna,Bring It On: All or Nothing (2006),ISFP,8 Pdb Votes
Anna,Always Shine,ISFP,10 Pdb Votes
Miguel,The Marksman (2021),ISFP,4 Pdb Votes
Cheong Seok,The 8th Night,ISFP,4 Pdb Votes
Otis,Trouble (2019),ISFP,3 Pdb Votes
Private Jupiter Sharts,Glory (1989),ISFP,4 Pdb Votes
Goona,Early Man (2018),ISFP,1 Pdb Vote
Peg,Freaky Friday (2003),ISFP,51 Pdb Votes
American Singer,The Selection (2021),ISFP,4 Pdb Votes
Jim Posey,The Mitchells vs. the Machines (2021),ESFP,2 Pdb Votes
Jordan Lundley,Prom,ISFP,5 Pdb Votes
John,Heavenly Creatures (1994),ISFP,6 Pdb Votes
Pluto,Us (2019),ISFP,1 Pdb Vote
Merritt McKinney,Now You See Me (2013),ISFP,18 Pdb Votes
"Snorre ""Blackthorn"" Ruch",Lords of Chaos (2018),ISFP,3 Pdb Votes
Stan Carmichael,Peppermint,ISFP,5 Pdb Votes
Sarah,Dating Amber,ISFP,1 Pdb Vote
Anu,Drishyam(Mal),ISFP,4 Pdb Votes
Naoko Shibata,My Rainy Days (Tenshi no Koi; 2009),ISFP,15 Pdb Votes
Lewis Hamilton,Cars (Franchise),ISFP,3 Pdb Votes
Ann Burden,Z for Zachariah,ISFP,6 Pdb Votes
Kit,A Better Tomorrow (1986),ISFP,5 Pdb Votes
Weecha,The Son of Bigfoot,XXXX,5 Pdb Votes
Eva,The Son of Bigfoot,XXXX,7 Pdb Votes
Hank Hanson,Before the Devil Knows You're Dead,ISFP,2 Pdb Votes
Anthony Pascal,The House of Yes (1997),ISFP,23 Pdb Votes
Brodie,Deathgasm (2015),ISFP,4 Pdb Votes
Juninho,Até Que A Sorte Nos Separe,ISFP,2 Pdb Votes
Theo,Pitch Perfect (Series),ISFP,1 Pdb Vote
Papa Duflot,A Good Year (2006),ISFP,10 Pdb Votes
Fanny Chenal,A Good Year (2006),XXXX,18 Pdb Votes
Gonzalo Infante,Machuca (2004),ISFP,6 Pdb Votes
Kika,Amarelo Manga (Mango Yellow),ISFP,37 Pdb Votes
Heroin Bob,SLC Punk! (1998),ISFP,8 Pdb Votes
Tim Avery,Son of the Mask,ISFP,2 Pdb Votes
Shigeru,A Scene at the Sea,ISFP,4 Pdb Votes
Joanna Kersey,Death Wish,ISFP,10 Pdb Votes
Shaji,Kala (2021),ISFP,6 Pdb Votes
Stan,Revenge,ISFP,31 Pdb Votes
Jordan White,The Doom Generation (1995),ISFP,1 Pdb Vote
Curtis Critter,A Babysitter's Guide to Monster Hunting (2020),ISFP,31 Pdb Votes
Matvey,Silver Skates,ISFP,11 Pdb Votes
Dougal/Doogal,The Magic Roundabout / Doogal (2005),ISFP,1 Pdb Vote
Nina Blount,Bright Young Things (2003),ISFP,16 Pdb Votes
Sílvia,O Homem Que Copiava,ISFP,11 Pdb Votes
Zoe Murphy,Dear Evan Hansen (Movie),ISFP,0
Connor Murphy,Dear Evan Hansen (Movie),ISFP,38 Pdb Votes
Ninon Okamura,Closest Love to Heaven (2017),ISFP,6 Pdb Votes
Maya Langley,Fierce People (2005),ISFP,1 Pdb Vote
Vinny,Extinct (2021),ISFP,2 Pdb Votes
Amy Skinner,Candy Jar,ISFP,7 Pdb Votes
Ayan,Ae Dil Hai Mushkil,ISFP,19 Pdb Votes
Farid,Frontier(s),ISFP,2 Pdb Votes
Nakia,Dope (2015),ISFP,5 Pdb Votes
Scott Ward,Army of the Dead / Army of Thieves (2021),ISFP,42 Pdb Votes
Jakob,Voice from the Stone (2017),XXXX,1 Pdb Vote
Sally Fowler,Metropolitan (1990),ISFP,6 Pdb Votes
Bia,Neighbouring Sounds (Som ao redor),ISFP,12 Pdb Votes
Alex,Irreversible (2002),ISFP,6 Pdb Votes
Charlie,Instant Family,ISFP,8 Pdb Votes
Amy,Profile (2018),ISFP,9 Pdb Votes
Song Chengxi,Dear Ex,ISFP,20 Pdb Votes
Ralph Dover,Prisoners (2013),ISFP,18 Pdb Votes
Ivana,Climax (2018),ISFP,21 Pdb Votes
Lou,Climax (2018),ISFP,6 Pdb Votes
Kirilov,La Chinoise (1967),ISFP,12 Pdb Votes
Nelli Nuudelipää,Risto Räppääjä,ISFP,9 Pdb Votes
"Annie ""Nanny"" Braddock",The Nanny Diaries,ISFP,6 Pdb Votes
Jenny von Loeben,4 Minutes,ISFP,28 Pdb Votes
Hera,Metalhead/Málmhaus (2013),ISFP,5 Pdb Votes
Aunt Edmée,Arlo the Alligator Boy (2021),ISFP,2 Pdb Votes
Aadu Thoma,Sphadikam,ISFP,2 Pdb Votes
bhanumathi,Devasuram,ISFP,6 Pdb Votes
"Maggie Diggins ""Combat Wombat""",Combat Wombat,ISFP,31 Pdb Votes
Tim,The Wave (Die Welle; 2008),ISFP,1 Pdb Vote
Fotch,Undrafted (2016),ISFP,1 Pdb Vote
машенька,Funny Friends,ISFP,1 Pdb Vote
Наташенька,Funny Friends,ISFP,27 Pdb Votes
Bingus,Floppaverse,ISFP,18 Pdb Votes
Arman / Dragon,I Am Dragon (2015),ISFP,2 Pdb Votes
Pierre,Mãe Só Há Uma (Don't Call Me Son),ISFP,1 Pdb Vote
Michelle,Frantic (1988),ISFP,8 Pdb Votes
Mitsuko Syamoto,Cold Fish(2010),ISFP,2 Pdb Votes
Taeko Syamoto,Cold Fish(2010),ISFP,8 Pdb Votes
Donald MacArthur,The Vanishing (2018),ISFP,36 Pdb Votes
Cal Trask,East of Eden,ISFP,2 Pdb Votes
Erika Sakaki,The Midnight Meat Train(2008),ISFP,19 Pdb Votes
Grandma,Persepolis (2007),ISFP,3 Pdb Votes
Ivy,Paulie (1998),ISFP,4 Pdb Votes
Grace,Valentine’s Day (2010),ISFP,6 Pdb Votes
Alex,Valentine’s Day (2010),ISFP,8 Pdb Votes
Morley Clarkson,Valentine’s Day (2010),ISFP,5 Pdb Votes
Tianhu,The Legend of Hei (2019),XXXX,101 Pdb Votes
Grandma Paguro,Luca (2021),ISFP,157 Pdb Votes
Lorenzo Paguro,Luca (2021),ISFP,30 Pdb Votes
Solange Garnier,The Young Girls of Rochefort (1967),ISFP,3 Pdb Votes
Bárbara,Magical Girl (2014),ISFP,1 Pdb Vote
Mary Magdalene,The Last Temptation of Christ (1988),ISFP,5 Pdb Votes
Ray,Blood Simple (1984),ISFP,1 Pdb Vote
Eddie Vayle,Things Heard & Seen (2021),ISFP,6 Pdb Votes
Pedro,The Basketball Diaries (1995),ISFP,37 Pdb Votes
Aleksey Makarov,Major Grom: The Plague Doctor,ISFP,1 Pdb Vote
Cole,Low Down (2014),XXXX,6 Pdb Votes
Čert,Princezna ze mlejna (1994),ISFP,13 Pdb Votes
Naima,Duck Butter (2018),ISFP,7 Pdb Votes
Kate Barlow,Planetarium,ISFP,1 Pdb Vote
George Boleyn,Anne Of The Thousand Days,ISFP,5 Pdb Votes
Greg,Extinct (2021),ISFP,2 Pdb Votes
Bagoas,Alexander (2004),ISFP,1 Pdb Vote
Socko,Raggedy Ann & Andy: A Musical Adventure (1977),ISFP,12 Pdb Votes
Guinevere,Merlin (1998 Miniseries),ISFP,5 Pdb Votes
Kyle,LOL(2012),ISFP,8 Pdb Votes
Kelly Riker,The Rainmaker (1997),ISFP,6 Pdb Votes
Michael McKinney,Masterminds,ISFP,1 Pdb Vote
Nick Webber-Agnew,Hot Tub Time Machine,ISFP,15 Pdb Votes
Neha Melwani,Dostana (2008),ISFP,1 Pdb Vote
Sanjana Bakshi,Main Hoon Na (2004),ISFP,82 Pdb Votes
Zammis,Enemy Mine,ISFP,4 Pdb Votes
Monchi,The Mitchells vs. the Machines (2021),ISFP,24 Pdb Votes
Paul Hatfield,The Kids Are All Right (2010),ISFP,8 Pdb Votes
Anthony McCoy,Candyman (2021),ISFP,18 Pdb Votes
Tyler Hanson,You Get Me,ISFP,10 Pdb Votes
Big Goon,Wish Dragon (2021),ISFP,2 Pdb Votes
Willi,Die wilden Hühner (2006),ISFP,1 Pdb Vote
Leila,Ghoorbaghe ( The Frog ),ISFP,3 Pdb Votes
Juniper,Mud,ISFP,1 Pdb Vote
Catherine,Masculin Féminin,ISFP,4 Pdb Votes
Freddy,Return Of The Living Dead,ISFP,9 Pdb Votes
Robin Robbins,The Runaways (2010),ISFP,2 Pdb Votes
Lucy,Every Breath You Take,ISFP,1 Pdb Vote
Greg,Ratatoing (2007),ISFP,11 Pdb Votes
Mercer Regalado,The Circle (2017),ISFP,14 Pdb Votes
Ophelia,Asterix and Obelix (Franchise),ISFP,20 Pdb Votes
Cobra,High and Low,ISFP,3 Pdb Votes
Iwa Yotsuya,Yokai Sharehouse,ISFP,1 Pdb Vote
Elmer Fudd,Space Jam: A New Legacy,ISFP,7 Pdb Votes
Stephanie Fleming,Why Him?,ISFP,7 Pdb Votes
Park Tae-Gu,Night in Paradise,ISFP,7 Pdb Votes
Elvis,Awaydays,INFP,1 Pdb Vote
Ryan,A Guide to Second Date Sex (2019),XXXX,1 Pdb Vote
Michael,Perfect Sense (2011),ISFP,2 Pdb Votes
Julie Pommeraye,Les chansons d'amour (Love Songs),ISFP,0
Guy,Once (2007),ISFP,0
Jennifer Rogers,The trouble with Harry,ESFP,0
Kurt Blümlein,Willkommen bei den Hartmanns,ISFP,0
Kamla H. Pal,City of Joy (1992),ISFP,0
Lena Ballinger,Youth (2015),ISFP,5 Pdb Votes
Ambrose Hilliard,Their Finest (2016),XXXX,5 Pdb Votes
Maria Theresa Paradies,Mesmer,XXXX,8 Pdb Votes
Manray/Mantan,Bamboozled,ISFP,3 Pdb Votes
Norm,The Mist (2007),ISFP,11 Pdb Votes
Nicole,Window to Paris,ISFP,1 Pdb Vote
Higenootoko,Noriko's Dinner Table(2006),ISFP,2 Pdb Votes
Jane,This Must Be the Place (2011),ISFP,2 Pdb Votes
Jack,Zero to Hero,ISFP,2 Pdb Votes
Jane Lockhart,Not Another Happy Ending,ISFP,6 Pdb Votes
Sister,Barbie as The Nutcracker (2001),ISFP,28 Pdb Votes
Cole Young,Mortal Kombat (2021 film),ISFP,1 Pdb Vote
Prince “Simba” (Adult),Black is King,ISFP,1 Pdb Vote
Horned Witch,Hansel & Gretel: Witch Hunters,ISFP,5 Pdb Votes
Edward,Hansel & Gretel: Witch Hunters,ISFP,2 Pdb Votes
Mutt,The Land Before Time (1988),XXXX,2 Pdb Votes
kikawa,Kamisama no Iutoori,ISFP,1 Pdb Vote
the young girl,grasshopper,ISFP,2 Pdb Votes
Yumi Taoka,Kamisama no Iutoori,ISFP,1 Pdb Vote
"Christopher ""Chris"" McCormick",Eight Legged Freaks (2002),ISFP,16 Pdb Votes
Laura,The Father (2020),ISFP,5 Pdb Votes
Cora Corman,Music and Lyrics (2007),ISFP,15 Pdb Votes
Chancho,Nacho Libre (2006),ISFP,23 Pdb Votes
Fernando,Rio (2011),ISFP,2 Pdb Votes
David Hunter,Hunger Point (2003),ISFP,16 Pdb Votes
Alex Nichols,Earth to echo (2014),ISFP,4 Pdb Votes
Andy,Hunt for the Wilderpeople (2016),ISFP,1 Pdb Vote
Detective Scott Galban,Exposed (2016),ISFP,6 Pdb Votes
Ryan Woodman,Whatever It Takes (2000),ISFP,2 Pdb Votes
Miroslav,Hostel 2 (2007),ISTP,2 Pdb Votes
Yuki,Hostel (2005),ISFP,4 Pdb Votes
Kana,Hostel (2005),ISFP,11 Pdb Votes
Lauren,Beautiful Boy (2018),ISFP,2 Pdb Votes
Danielle,Waiting... (2005),ISFP,6 Pdb Votes
Mitch,Waiting... (2005),ISFP,5 Pdb Votes
Dean,Waiting... (2005),ISFP,2 Pdb Votes
Katya,Into the Beat,ISFP,1 Pdb Vote
Rocky,The Rocky Horror Picture Show (2016),ISFP,5 Pdb Votes
Paloma Davis,Selah and The Spades,ISFP,6 Pdb Votes
Michael Adams,Stowaway,ISFP,14 Pdb Votes
Ren Takahashi,Tapestry (2020),ISFP,5 Pdb Votes
Venus Xtravaganza,Paris Is Burning (1990),ISFP,1 Pdb Vote
Pepper LaBeija,Paris Is Burning (1990),XXXX,12 Pdb Votes
Danny Gopnik,A Serious Man (2009),ISFP,4 Pdb Votes
Emmet Ray,Sweet and Lowdown (1999),ISFP,2 Pdb Votes
Brucetta,Jaws (1975),ISFP,2 Pdb Votes
Sean Brody,Jaws (1975),ISFP,7 Pdb Votes
Robin,Non Mi Uccidere (Don't Kill Me),XXXX,6 Pdb Votes
Mirta,Non Mi Uccidere (Don't Kill Me),ISFP,3 Pdb Votes
Aoife Muldoon,Wild Mountain Thyme,ISFP,1 Pdb Vote
Banjo,Hogfather (2006),ISFP,7 Pdb Votes
Sam O'Hara,The Nest,ISFP,1 Pdb Vote
Ricky,Sorry We Missed You,ISFP,2 Pdb Votes
Laura,On The Rocks,ISFP,4 Pdb Votes
Cash Fenton,Barely Lethal (2015),XXXX,4 Pdb Votes
Spencer,Barbie: A Fashion Fairytale,XXXX,2 Pdb Votes
Montano,Othello (1995 film),ISFP,2 Pdb Votes
Roderigo,Othello (1995 film),ISFP,3 Pdb Votes
Case,Death Race,ISFP,5 Pdb Votes
Connor Gibson,Death Race,ISFP,15 Pdb Votes
Jandino,BIA: Un Mundo Al Revés (2021),ISFP,10 Pdb Votes
"Lance ""Shirts"" Jokum",The Sasquatch Gang (2006),ISFP,11 Pdb Votes
Hobie Plumber,The Sasquatch Gang (2006),ISFP,11 Pdb Votes
Invisible Boy,Mystery men (1999),ISFP,11 Pdb Votes
Scooty,The Florida Project (2017),ISFP,11 Pdb Votes
Cole,Concrete Cowboy (2020),XXXX,21 Pdb Votes
Nanae Shinoda,Ride or Die (2021),ISFP,6 Pdb Votes
David Alden,Fly Away Home (1996),ISFP,1 Pdb Vote
Thomas Alden,Fly Away Home (1996),ISFP,4 Pdb Votes
Amy Alden,Fly Away Home (1996),ISFP,15 Pdb Votes
Nuria,The Big Wedding (2013),ISFP,3 Pdb Votes
Billy Casper,Kes (1969),ISFP,21 Pdb Votes
Music Gamble,Music (2021),ISFP,20 Pdb Votes
Samantha,Night Of The Comet (1984),XXXX,5 Pdb Votes
Vera Cruz,The Skin I Live In (2011),ISFP,16 Pdb Votes
Katie Dunne,"Love, Rosie (2014)",ISFP,3 Pdb Votes
VN-GO,WALL-E (2008),ISFP,1 Pdb Vote
Vicki Sheff,Beautiful Boy (2018),ISFP,61 Pdb Votes
Tomás,The Orphanage,ISFP,1 Pdb Vote
Julia Flyte,Brideshead Revisited (2008),XXXX,18 Pdb Votes
Frida Kahlo,Coco (2017),ISFP,1 Pdb Vote
Denny,Choke (2008),ISFP,2 Pdb Votes
Juliet Lowe,Nocturne (2020),ISFP,5 Pdb Votes
Jeboy,Miss Granny,ISFP,2 Pdb Votes
Sol,Piola (2019),ISFP,21 Pdb Votes
Petar Cvetković,Varljivo leto '68.,ISFP,2 Pdb Votes
Angelo Donnini,Love's Brother (2004),ISFP,17 Pdb Votes
Laska,Chłopaki nie płaczą,ISFP,7 Pdb Votes
Dewey 'Ox' Oxberger,Stripes (1981),ISFP,3 Pdb Votes
Milo,Mars Needs Moms,ISFP,10 Pdb Votes
Mikael,Battle (2018),XXXX,9 Pdb Votes
Dianne,Center of My World (2018),ISFP,17 Pdb Votes
Allison/Mallory,Welcome to the Rileys,ISFP,3 Pdb Votes
Emilia Musicardi,Esperando la carroza,ISFP,24 Pdb Votes
Mathilde,Riders of Justice (Retfærdighedens ryttere),ISFP,9 Pdb Votes
Farren,The Spy Next Door (2010),ISFP,2 Pdb Votes
Paula,Volver (2006),ISFP,0
Connor Masters,Handsome Devil,XXXX,0
Sil,Species,ISFP,0
Bill,Coyote Ugly (2000),ISFP,0
Zoë,Coyote Ugly (2000),XXXX,3 Pdb Votes
MudBud,Air Buddies,ISFP,18 Pdb Votes
