char,movie,mbti,votes
Murray Franklin,Joker (2019),ESTP,397 Pdb Votes
Clark Kent / Superman,Superman (1978 Franchise),ISFJ,122 Pdb Votes
"Jack Napier ""Joker""",Batman (1989-1992),ENTJ,276 Pdb Votes
"Bruce Wayne ""Batman""",Batman (1989-1992),INTJ,296 Pdb Votes
Edward Blake / The Comedian,Watchmen (2009),ESTP,284 Pdb Votes
Lucius Fox,The Dark Knight Trilogy (2005),INTP,270 Pdb Votes
Bruce Wayne (Public Persona),The Batman (2022),INTJ,235 Pdb Votes
Joe Chill,The Dark Knight Trilogy (2005),ISTP,25 Pdb Votes
Barbara Gordon / Batgirl,Batman & Robin (1997),ENFJ,20 Pdb Votes
Dr. Pamela Isley / Poison Ivy,Batman & Robin (1997),ENTJ,121 Pdb Votes
Penny Fleck,Joker (2019),ISFJ,181 Pdb Votes
Thomas Wayne,Joker (2019),ESTJ,222 Pdb Votes
Sophie Dumond,Joker (2019),ISFP,110 Pdb Votes
Daniel Dreiberg / Nite Owl II,Watchmen (2009),ISFJ,135 Pdb Votes
Carmine Falcone,The Dark Knight Trilogy (2005),ESTJ,109 Pdb Votes
Rachel Dawes,The Dark Knight Trilogy (2005),ESFJ,258 Pdb Votes
Ra’s Al Ghul / “Henri Ducard”,The Dark Knight Trilogy (2005),INFJ,481 Pdb Votes
Gotham State Police Trooper,The Dark Knight Trilogy (2005),INTP,4 Pdb Votes
Una vida bien Gey,Joker (2019),ENFJ,10 Pdb Votes
Mike Houston,Joker: Folie à Deux (2024),ISTP,2 Pdb Votes
The Bookworm,Batman (1966),INTP,2 Pdb Votes
The Batman Theme Song,The Batman (2022),INTJ,54 Pdb Votes
Sugar,Batman Forever (1995),XXXX,1 Pdb Vote
"Barbara Gordon / ""Batgirl""",Batman (1966),ENFJ,32 Pdb Votes
Martinez,The Batman (2022),ENFP,73 Pdb Votes
James Gordon,The Batman (2022),ISTJ,280 Pdb Votes
Oswald Cobblepot “Penguin”,The Batman (2022),ESTP,416 Pdb Votes
Bruce,Joker (2019),INTJ,77 Pdb Votes
Lau,The Dark Knight Trilogy (2005),ENTJ,34 Pdb Votes
Judge Faden,The Dark Knight Trilogy (2005),ESTP,4 Pdb Votes
Peter Foley,The Dark Knight Trilogy (2005),ESTJ,11 Pdb Votes
Arnold Flass,The Dark Knight Trilogy (2005),ESFP,26 Pdb Votes
Leonid Pavel,The Dark Knight Trilogy (2005),INTP,25 Pdb Votes
Gerard Stephens,The Dark Knight Trilogy (2005),ISTP,13 Pdb Votes
Anthony Garcia,The Dark Knight Trilogy (2005),XXXX,19 Pdb Votes
Michael Wuertz,The Dark Knight Trilogy (2005),ESTP,6 Pdb Votes
Gillian B. Loeb,The Dark Knight Trilogy (2005),ESTJ,10 Pdb Votes
Coleman Reese,The Dark Knight Trilogy (2005),INTP,27 Pdb Votes
Anna Ramirez,The Dark Knight Trilogy (2005),ESTJ,13 Pdb Votes
The Guy On The Boat,The Dark Knight Trilogy (2005),ISTJ,41 Pdb Votes
Sal Maroni,The Dark Knight Trilogy (2005),ESTJ,23 Pdb Votes
Martha Wayne,The Dark Knight Trilogy (2005),ESFJ,23 Pdb Votes
Detective Garrity,Joker (2019),ISFJ,18 Pdb Votes
Detective Burke,Joker (2019),ISTP,22 Pdb Votes
"Miss Kitka ""Catwoman""",Batman (1966),ESTP,12 Pdb Votes
Edward Nygma / The Riddler,Batman Forever (1995),ENTP,88 Pdb Votes
Gary,Joker (2019),ISFJ,77 Pdb Votes
"Selina Kyle ""Catwoman""",Batman (1989-1992),ESTP,132 Pdb Votes
"Oswald Cobblepot ""The Penguin""",Batman (1989-1992),ENFP,144 Pdb Votes
Ursa,Superman (1978 Franchise),ISTP,10 Pdb Votes
Jon Osterman / Dr. Manhattan,Watchmen (2009),INTP,450 Pdb Votes
Selina Kyle “Catwoman”,The Dark Knight Trilogy (2005),ESTP,413 Pdb Votes
Captain Parker,The Dark Knight Trilogy (2005),XXXX,1 Pdb Vote
Captain Jones,The Dark Knight Trilogy (2005),XXXX,5 Pdb Votes
Sophie,Joker: Folie à Deux (2024),XXXX,11 Pdb Votes
Harvey Dent,The Batman Part II (2026),XXXX,1 Pdb Vote
Karim,Black Adam (2022),XXXX,1 Pdb Vote
GiGi Dumond,Joker (2019),ENFP,2 Pdb Votes
Hoyt,Joker (2019),ESTJ,1 Pdb Vote
Banker,Batman & Robin (1997),XXXX,1 Pdb Vote
The Biker,Batman & Robin (1997),XXXX,1 Pdb Vote
Turkish Baths Leader,Batman & Robin (1997),XXXX,1 Pdb Vote
Nora Fries,Batman & Robin (1997),XXXX,4 Pdb Votes
Frosty,Batman & Robin (1997),XXXX,1 Pdb Vote
Dr. Lee,Batman & Robin (1997),INTP,28 Pdb Votes
Ms. B. Haven,Batman & Robin (1997),XXXX,56 Pdb Votes
Gossip Gerty,Batman Forever (1995),XXXX,30 Pdb Votes
Hawkins,Batman Forever (1995),XXXX,51 Pdb Votes
Margaret,Batman Forever (1995),ISTJ,192 Pdb Votes
Dr. Burton,Batman Forever (1995),INFJ,145 Pdb Votes
Fred Stickley,Batman Forever (1995),XXXX,9 Pdb Votes
Spice,Batman Forever (1995),XXXX,34 Pdb Votes
Martha Arkham-Wayne,The Batman (2022),ISFJ,36 Pdb Votes
Thomas Wayne,The Batman (2022),ENFJ,326 Pdb Votes
Annika Kosolov,The Batman (2022),ISFJ,0
Pete Savage,The Batman (2022),ESTJ,0
Bella Reál,The Batman (2022),ENFJ,0
Bruce Wayne (Persona),The Dark Knight Trilogy (2005),ESTP,0
Jimmy Olsen,Superman (1978 Franchise),ENFP,0
Don Mitchell Jr.,The Batman (2022),ESTJ,0
Mackenzie Bock,The Batman (2022),ESTJ,0
Carmine Falcone,The Batman (2022),ENTJ,0
Gil Colson,The Batman (2022),ISFJ,88 Pdb Votes
Alfred Pennyworth,The Batman (2022),ISFJ,213 Pdb Votes
Eve Teschmacher,Superman (1978 Franchise),ENFP,6 Pdb Votes
King Tut,Batman (1966),ENFP,2 Pdb Votes
Harriet Cooper,Batman (1966),ESFJ,2 Pdb Votes
Chief O'Hara,Batman (1966),ESFJ,2 Pdb Votes
Commissioner Gordon,Batman (1966),ISTJ,2 Pdb Votes
Alfred Pennyworth,Batman (1966),INFJ,4 Pdb Votes
Janey Slater,Watchmen (2009),ENFJ,11 Pdb Votes
Hooded Justice,Watchmen (2009),ISTP,3 Pdb Votes
Silhoutte,Watchmen (2009),ESTP,7 Pdb Votes
Wally Weaver,Watchmen (2009),ISTJ,2 Pdb Votes
Hollis Mason,Watchmen (2009),ISFJ,5 Pdb Votes
Moloch,Watchmen (2009),INTJ,5 Pdb Votes
Bernard,Watchmen (2009),ESFJ,2 Pdb Votes
Richard Nixon,Watchmen (2009),ESTP,5 Pdb Votes
The Clowns Movement,Joker (2019),ENTP,107 Pdb Votes
Barbara Gordon,The Dark Knight Trilogy (2005),ESFJ,11 Pdb Votes
Holly “Jen” Robinson,The Dark Knight Trilogy (2005),ISFP,21 Pdb Votes
John Barsad,The Dark Knight Trilogy (2005),ISTP,12 Pdb Votes
Douglas Fredericks,The Dark Knight Trilogy (2005),ISTJ,5 Pdb Votes
William Earle,The Dark Knight Trilogy (2005),ESTJ,11 Pdb Votes
Phillip Stryver,The Dark Knight Trilogy (2005),ISTJ,3 Pdb Votes
John Daggett,The Dark Knight Trilogy (2005),ESTJ,21 Pdb Votes
Victor Zsasz,The Dark Knight Trilogy (2005),ISFP,9 Pdb Votes
Mike Engel,The Dark Knight Trilogy (2005),XXXX,4 Pdb Votes
The Chechen,The Dark Knight Trilogy (2005),ESTP,15 Pdb Votes
Bane,Batman & Robin (1997),ISTP,11 Pdb Votes
Julie Madison,Batman & Robin (1997),XXXX,1 Pdb Vote
Dr. Jason Woodrue,Batman & Robin (1997),INTP,4 Pdb Votes
Commissioner James Gordon,Batman & Robin (1997),ISFJ,1 Pdb Vote
Gus Gorman,Superman (1978 Franchise),ENTP,6 Pdb Votes
Gambol,The Dark Knight Trilogy (2005),ESTJ,46 Pdb Votes
Thomas Wayne,The Dark Knight Trilogy (2005),ENFJ,69 Pdb Votes
Otis,Superman (1978 Franchise),ENTP,6 Pdb Votes
Debra Kane,Joker (2019),ISTJ,63 Pdb Votes
Gene Ufland,Joker (2019),ESTJ,20 Pdb Votes
Sally Jupiter / Silk Spectre,Watchmen (2009),ESFJ,51 Pdb Votes
The Riddler,Batman (1966),ENTP,46 Pdb Votes
The Penguin,Batman (1966),ESTJ,9 Pdb Votes
The Joker,Batman (1966),ENTP,81 Pdb Votes
"Dick Grayson ""Robin""",Batman (1966),ENFP,25 Pdb Votes
"Bruce Wayne ""Batman""",Batman (1966),INTJ,105 Pdb Votes
Dr. Chase Meridian,Batman Forever (1995),INFJ,10 Pdb Votes
Harvey Dent / Two-Face,Batman Forever (1995),ESTJ,20 Pdb Votes
Bruce Wayne / Batman,Batman Forever (1995),INTJ,43 Pdb Votes
Alfred Pennyworth,Batman & Robin (1997),ISFJ,7 Pdb Votes
Bruce Wayne / Batman,Batman & Robin (1997),INFJ,44 Pdb Votes
Dick Grayson / Robin,Batman & Robin (1997),ESFP,29 Pdb Votes
Dr. Victor Fries / Mr. Freeze,Batman & Robin (1997),ISTP,52 Pdb Votes
Randall,Joker (2019),ESTP,65 Pdb Votes
CIA Agent Bill Wilson,The Dark Knight Trilogy (2005),ESTP,66 Pdb Votes
"Charles ""Chip"" Shreck",Batman (1989-1992),ESTP,13 Pdb Votes
Max Shreck,Batman (1989-1992),ENTJ,64 Pdb Votes
Max Eckhardt,Batman (1989-1992),ESFP,9 Pdb Votes
Harvey Dent,Batman (1989-1992),ENTJ,18 Pdb Votes
Commissioner James Gordon,Batman (1989-1992),ESTJ,8 Pdb Votes
"Bob ""The Goon"" Hawkins",Batman (1989-1992),ISFJ,12 Pdb Votes
Carl Grissom,Batman (1989-1992),XXXX,15 Pdb Votes
Alfred Pennyworth,Batman (1989-1992),ISFJ,36 Pdb Votes
Non,Superman (1978 Franchise),ISTJ,10 Pdb Votes
Perry White,Superman (1978 Franchise),ESTJ,10 Pdb Votes
General Zod,Superman (1978 Franchise),ENTJ,18 Pdb Votes
Jor-El,Superman (1978 Franchise),ENFJ,24 Pdb Votes
Lois Lane,Superman (1978 Franchise),ESTP,40 Pdb Votes
Lex Luthor,Superman (1978 Franchise),ENTJ,29 Pdb Votes
Alexander Knox,Batman (1989-1992),ENTP,18 Pdb Votes
Vicki Vale,Batman (1989-1992),INFJ,39 Pdb Votes
Laurie Juspeczyk / Silk Spectre II,Watchmen (2009),ISFP,112 Pdb Votes
