char,movie,mbti,votes
Mariko Ikagawa,My Broken Mariko [ live-action ],INFP,2 Pdb Votes
Brahim,Mat Kilau (2022),INFP,7 Pdb Votes
Yassin,Mat Kilau (2022),INFP,1 Pdb Vote
Mak Domu,Ngeri-Ngeri Sedap (2022),ISTJ,1 Pdb Vote
Klaus Voormann,Backbeat (1994),INFP,5 Pdb Votes
Mohamed ,Loin Des Hommes / Far From Men (2014),INFP,15 Pdb Votes
Sasha,Beanpole (2019),INFP,2 Pdb Votes
Num Nums,Zhu Zhu Pets: Quest For Zhu,INFP,7 Pdb Votes
Herra Lintu,Pelikaanimies (2004),INFP,4 Pdb Votes
Iván Torres,Official Competition,INFP,17 Pdb Votes
Billy Drayton,The Mist (2007),INFP,3 Pdb Votes
Orange Lightsaber,Star Wars: Lightsabers,INFP,9 Pdb Votes
Yuma Takada,37 Seconds (2020),INFP,5 Pdb Votes
Marv,Captain Pineapple,INFP,5 Pdb Votes
Émile Gravier,La Cité de la Peur (1994),INFP,2 Pdb Votes
Kelvin,Not Okay (2022),INFP,4 Pdb Votes
Navid,Abad va yek rooz(ابد و یک روز),INFP,3 Pdb Votes
Burt,Markiplier Cinematic Multiverse,INFP,4 Pdb Votes
Julie,Je Tu Il Elle (1974),INFP,7 Pdb Votes
Flounder,Chip 'n Dale Rescue Rangers (2022),XXXX,8 Pdb Votes
Mona Gray,An Invisible Sign (2010),XXXX,14 Pdb Votes
Emily,Odd Girl Out (2005),INFP,1 Pdb Vote
Lina Emerson,Love & Gelato (2022),INFP,7 Pdb Votes
Soelarto Reksoprodjo,Habibie & Ainun 3 (2019),XXXX,14 Pdb Votes
Jeannine Pratt,Ordinary People (1980),INFP,1 Pdb Vote
Mike,Nine Days (2020),INFP,6 Pdb Votes
"Joe ""Bromley"" Cooper",Pride,INFP,12 Pdb Votes
Kazuki Miyaichi,Hot Road,XXXX,36 Pdb Votes
Tom,Un Frère (2018),INFP,21 Pdb Votes
Duchess Sophie Von Teschen,The Illusionist,INFP,8 Pdb Votes
Widow,Fulled,INFP,26 Pdb Votes
Benjamin,Gentlemen Broncos (2009),INFP,8 Pdb Votes
Howie,Fire Island (2022),INFP,1 Pdb Vote
Bald foreign girl,Exte,INFP,5 Pdb Votes
Kaori Sekiguchi,Swing Girls (2004),INFP,3 Pdb Votes
Michael Laemle,Parents,INFP,3 Pdb Votes
Margot Rubin,Take This Waltz,INFP,1 Pdb Vote
Camille,Boiling Point (2021),INFP,6 Pdb Votes
Liz Bien,What's New Pussycat? (1965),INFP,1 Pdb Vote
"Anna ""Anya"" Kulikova",I Am Losing Weight,INFP,32 Pdb Votes
Rana Khanna,Dil Dhadakne Do,XXXX,1 Pdb Vote
Tinja,Hatching,XXXX,6 Pdb Votes
Peter,EMO The Musical (2016),INFP,32 Pdb Votes
Natacha,Conte de printemps (A Tale of Springtime),INFP,2 Pdb Votes
Gaspard,Conte d'ete (A summer's tale),XXXX,8 Pdb Votes
Jerry,I Not Stupid Too (小孩不笨2),INFP,6 Pdb Votes
Martha,Martha Marcy May Marlene,INFP,9 Pdb Votes
Lena,La Colline où rugissent les lionnes,INFP,9 Pdb Votes
Louis Ives,The Extra Man,INFP,5 Pdb Votes
Yerema (Ерёма),The Adventure of Alyonushka And Yerema,XXXX,1 Pdb Vote
Pauline,Pauline à la plage,XXXX,1 Pdb Vote
Amy Sharp,Ambulance (2022),INFP,8 Pdb Votes
Jimmy,Walled In,INFP,7 Pdb Votes
Lucy Smith,Downtown Abbey (2019),INFP,4 Pdb Votes
Boris Spassky,Pawn Sacrifice,INFP,0
Jean Leslie,Operation Mincemeat,INFP,0
Louise Straker,The Dark and the Wicked,INFP,8 Pdb Votes
Nuria,Zindagi Na Milegi Dobara,INFP,4 Pdb Votes
Oh Se-ryeong,Seven Years of Night,INFP,1 Pdb Vote
Mew,Love of the Siam (2007),INFP,5 Pdb Votes
 Dudley Frank,Wild Hogs,XXXX,4 Pdb Votes
Jennifer Malley,Cool World (1992),INFP,6 Pdb Votes
Harper,Men (2022),INFP,23 Pdb Votes
Lee,Coherence,INFP,4 Pdb Votes
Lorena,Poema de Salvación,INFP,1 Pdb Vote
Imogene,Alice in Wonderland / Through the Looking Glass (2010 - 2016),INFP,17 Pdb Votes
Mbah Buyut,KKN di Desa Penari,INFP,11 Pdb Votes
Catherine Holt,Fireproof (2008),INFP,1 Pdb Vote
The Wolfman movie,The Wolfman,INFP,2 Pdb Votes
Lawrence Talbot,The Wolfman,INFP,15 Pdb Votes
Ryota Yokoyama,Still Walking,INFP,10 Pdb Votes
Alaattin,Cinayet Süsü,XXXX,1 Pdb Vote
Annie Nielsen,What Dreams May Come,INFP,9 Pdb Votes
Ken Chow,Ah boys to men,INFP,6 Pdb Votes
Elizabeth (Beth) March,Little Women (2018),INFP,2 Pdb Votes
Vincent,Les crevettes pailletées,INFP,5 Pdb Votes
Fabietto Schisa,The Hand of God,INFP,12 Pdb Votes
Vincent,Vincent,INFP,4 Pdb Votes
Max,The Adventure of Sharkboy and Lavagirl,INFP,2 Pdb Votes
Dani,Treasures of the Snow (1983),INFP,1 Pdb Vote
Anwar,Anwar (2007),XXXX,1 Pdb Vote
Jenna Hunterson,Waitress,INFP,11 Pdb Votes
Ellie,Sorority Row (2009),XXXX,1 Pdb Vote
Ayş,Sprite Pazarlama,INFP,1 Pdb Vote
The Pilot,The Little Prince (1974),INFP,2 Pdb Votes
The Little Prince,The Little Prince (1974),INFP,2 Pdb Votes
Pauline,Fireheart (2022),INFP,2 Pdb Votes
Crobar,Pil's Adventures (2021),XXXX,1 Pdb Vote
Anand,K.G.F (Series),INFP,11 Pdb Votes
Ansiedad,Girl in Progress,INFP,16 Pdb Votes
Jimmy Roy,The Kindergarten Teacher,INFP,3 Pdb Votes
Derick,The Secret Life of Pets (2016),INFP,3 Pdb Votes
"Ben Chapleski ""Choda Boy""",Orgazmo (1997),INFP,3 Pdb Votes
Lieutenant Joyce,The Bridge on the River Kwai (1957),INFP,4 Pdb Votes
Charlie Frost,Jack Frost (1998),INFP,2 Pdb Votes
Eva,Dreaming of Joseph Lees,INFP,1 Pdb Vote
Kakeru Naruse ,Orange (2015),INFP,5 Pdb Votes
Francesca Moreno,The Quiet Family,INFP,8 Pdb Votes
Lucas,The Good Heart,INFP,10 Pdb Votes
Will Proudfoot,Son of Rambow (2007),INFP,3 Pdb Votes
Babita Kumari Phogat,Dangal (2016),INFP,12 Pdb Votes
Naya Campbell,Let's Play Some Mafia (2022),INFP,3 Pdb Votes
Norma Jean Baker,Blonde (2022),INFP,123 Pdb Votes
Sara Blum,White Bird: A Wonder Story (Movie),INFP,4 Pdb Votes
Nicolas Cage,The Unbearable Weight of Massive Talent (2022),INFP,55 Pdb Votes
Prima del Anime,Jagger Royale,INFP,2 Pdb Votes
Darren Eigan,The Bubble (2022),INFP,1 Pdb Vote
Krystal Kris,The Bubble (2022),XXXX,4 Pdb Votes
The Awful Dynne,The Phantom Tollbooth,INFP,2 Pdb Votes
Kate,French Kiss (1995),INFP,8 Pdb Votes
Adam Simms,How to Eat Fried Worms (2006),INFP,5 Pdb Votes
Ada,After Yang,INFP,3 Pdb Votes
David Bowie,Zoolander (2001),INFP,25 Pdb Votes
Erik Vicencio,Bar Boys,INFP,2 Pdb Votes
Maria Del Mar Solis ''La matada'',Perras 2011,INFP,21 Pdb Votes
Celia St. James,The Seven Husband of Evelyn Hugo,INFP,4 Pdb Votes
Zack Mallozzi,Rat Race (2001),INFP,6 Pdb Votes
Rafael,Icebox,INFP,1 Pdb Vote
R.M. Renfield,Bram Stoker's Dracula (1992),INFP,7 Pdb Votes
Fara Andreani,My Nerd Girl (Indonesian Movie Series),INFP,12 Pdb Votes
Richard N. Goodwin,Quiz Show (1994),XXXX,3 Pdb Votes
Afsaan,Gangubai Kathiawadi (2022),INFP,25 Pdb Votes
"Hedvig Jensen ""Elvira Madigan""",Elvira Madigan (1967),INFP,6 Pdb Votes
Blanche,Boyfriends and Girlfriends,INFP,11 Pdb Votes
Officer Zach,Ambulance (2022),INFP,4 Pdb Votes
Jacob the Tiger,Doctor Dolittle (1998),XXXX,6 Pdb Votes
Ved vardhan Sahni ,Tamasha,INFP,12 Pdb Votes
Miranda Lopez,The Old Ways (2020),INFP,6 Pdb Votes
Nick Flynn,Being Flynn (2012),INFP,9 Pdb Votes
Most likely to work @Walgreens,STRIVE,INFP,6 Pdb Votes
Becca,The Crazies (2010),INFP,7 Pdb Votes
Autumn,Fly Me to Polaris (1999),XXXX,1 Pdb Vote
Sweetie,Wendell and Wild,INFP,6 Pdb Votes
Zack Crandell,Don't Tell Mom The Babysitter's Dead (1991),INFP,6 Pdb Votes
Lily Schechner,The Craft: Legacy,INFP,13 Pdb Votes
Carlo,My Man Godfrey (1936),XXXX,7 Pdb Votes
Ruby,The Hills Have Eyes (1977),INFP,3 Pdb Votes
"Ben ""Twitchy"" Lawfort",The Bronze,INFP,1 Pdb Vote
Justin Hix,Tales Of The Hunger Games (TOTHG),INFP,1 Pdb Vote
Willow Terrence,Tales Of The Hunger Games (TOTHG),INFP,1 Pdb Vote
Flux Logan,Tales Of The Hunger Games (TOTHG),INFP,31 Pdb Votes
Cat Storm,Tart (2001),INFP,1 Pdb Vote
Pixel Plummer,Tales Of The Hunger Games (TOTHG),INFP,1 Pdb Vote
Glitch Silverstien,Tales Of The Hunger Games (TOTHG),INFP,1 Pdb Vote
Youkon Mendes,Tales Of The Hunger Games (TOTHG),INFP,1 Pdb Vote
Julian,Greener Grass,XXXX,3 Pdb Votes
Lou Gilbert,Marry Me (2022),XXXX,13 Pdb Votes
Bliss Cavendar (Babe Ruthless),Whip It (2009),INFP,4 Pdb Votes
John Brooke,Little Women (1994),INFP,5 Pdb Votes
Jake,Dr.Doolittle (1998),INFP,22 Pdb Votes
Lars,No Exit,INFP,4 Pdb Votes
The show itself,Kirikou and the Sorceress (1998),XXXX,7 Pdb Votes
Fletcher,Still breathing,INFP,4 Pdb Votes
El Fantasma Benito.,Patoruzito (Películas),INFP,111 Pdb Votes
Tae Young,Turning Red (2022),INFP,8 Pdb Votes
Federico García Lorca,Little Ashes (2008),XXXX,0
Frank Hunter,The Browning Version (1951),INFP,9 Pdb Votes
Ira Shalowitz,City Slickers,INFP,2 Pdb Votes
Dylan Klebold,Zero Hour (2004),INFP,8 Pdb Votes
Ray Smilie,The Devil’s Candy,INFP,5 Pdb Votes
David Strine,Unsane,XXXX,8 Pdb Votes
Gahri,Kung Fu Panda (Franchise),XXXX,6 Pdb Votes
Maynard Keyes,The Sasquatch Gang (2006),INFP,8 Pdb Votes
Barbara Hutton,Poor Little Rich Girl: The Barbara Hutton Story,INFP,1 Pdb Vote
Brer Bear,The Adventures of Brer Rabbit,INFP,3 Pdb Votes
Vicky Austin,A Ring of Endless Light (film),INFP,5 Pdb Votes
Karen Silkwood,Silkwood,INFP,5 Pdb Votes
Alexandra Giddens,The Little Foxes (1941),INFJ,8 Pdb Votes
"Lucy, The Girl",Broken Blossoms (1919),XXXX,24 Pdb Votes
Sarah Packard,The Hustler (1961),INFP,4 Pdb Votes
Charlie McGee,Firestarter,INFP,28 Pdb Votes
Alain Leroy,The Fire Within (1963),INFP,64 Pdb Votes
Jett Rink ,Giant (1956),INFP,9 Pdb Votes
Tessa,The In Between (2022),INFP,8 Pdb Votes
Simon,Henry fool(1997),INFP,8 Pdb Votes
"Victoria ""Vicky"" Patterson",STRIVE,INFP,16 Pdb Votes
Connor Dowd,STRIVE,INFP,11 Pdb Votes
Rudolph,Rudolph the Red-Nosed Reindeer (1998),INFP,3 Pdb Votes
Kat Arujo,Mystic Pizza,INFP,20 Pdb Votes
Scott Smith,Milk (2008),INFP,8 Pdb Votes
Nahuel,Nahuel y el libro mágico,INFP,11 Pdb Votes
Ryan,House at the End of the Street,INFP,4 Pdb Votes
Horatio,Gulliver’s Travels,INFP,26 Pdb Votes
Michael Corleone,Heavy Traffic (1973),INFP,4 Pdb Votes
Kristján/ Christian,Heartstone,INFP,2 Pdb Votes
Stephen Grace,Dread,INFP,5 Pdb Votes
Grant Fockyerdoder,Date Movie (2006),INFP,4 Pdb Votes
"Lt Peter Ince ""Weps""",Crimson Tide,INFP,13 Pdb Votes
Gracie Hiller,Enough (2002),INFP,12 Pdb Votes
Rika Nishina,Ju-On(Franchise),INFP,13 Pdb Votes
Takeo Saeki,Ju-On(Franchise),INFP,3 Pdb Votes
Toshio Saeki,Ju-On(Franchise),INFP,7 Pdb Votes
Elizabeth Bishop,Reaching for the Moon (2013),INFP,1 Pdb Vote
Edmond,Rock-A-Doodle,INFP,1 Pdb Vote
Billy,Taking Woodstock,INFP,35 Pdb Votes
Tony Luke,Badla,INFP,2 Pdb Votes
Vanden,American Psycho (2000),INFP,2 Pdb Votes
Wendy,Meatballs (1979),INFP,5 Pdb Votes
Rudy Gerner,Meatballs (1979),INFP,13 Pdb Votes
Allen Ginsberg,On the Road (2012),INFP,2 Pdb Votes
Bobby Griffith,Prayers for Bobby,XXXX,7 Pdb Votes
The kid,The Kid (1921),INFP,1 Pdb Vote
Margaret Goff,Saving Mr. Banks (2013),INFP,1 Pdb Vote
Phra Noi,The Holy Man (Luang Phi Teng),INFP,4 Pdb Votes
Simon,Simon's got a gift / La dernière vie de Simon,INFP,20 Pdb Votes
Sebnem Sunar,Yalancılar ve Mumları (The Liars & Their Candles),INFP,1 Pdb Vote
Myung-Jin,The Closet,INFP,12 Pdb Votes
Gary,Bird Box (2018),INFP,10 Pdb Votes
Jan,Killer Tattoo (Mue Puen-Lok/Phra/Chan),INFP,4 Pdb Votes
Er Elvis,Killer Tattoo (Mue Puen-Lok/Phra/Chan),XXXX,26 Pdb Votes
Arnold Limpet,Pass the Ammo (1988),INFP,24 Pdb Votes
Jimbron,Sang Pemimpi (The Dreamer),XXXX,22 Pdb Votes
Buddy,Belfast,INFP,3 Pdb Votes
Graciela Rivera,The 355,INFP,1 Pdb Vote
taylah,ballz in yo jaws,INFP,11 Pdb Votes
Will,The Lost Daughter,INFP,5 Pdb Votes
Dan,Candy (2006),INFP,2 Pdb Votes
Janitor,I'm Thinking of Ending Things (2020),XXXX,5 Pdb Votes
Gong-ju Han,Oasis (2002),INFP,1 Pdb Vote
Shahid,Aik Hai Nigar,INFP,3 Pdb Votes
Jay Adams,Lords of Dogtown (2005),INFP,60 Pdb Votes
Julie,The Souvenir (2019),INFP,24 Pdb Votes
Pinya,The Whole Truth (2021),INFP,3 Pdb Votes
Doris,Listy do M.,INFP,18 Pdb Votes
Johnny,Over The Edge (1979),XXXX,3 Pdb Votes
Benjamin,8 Crazy Nights,XXXX,8 Pdb Votes
Max the Dog,How The Grinch Stole Christmas (2000),INFP,21 Pdb Votes
"Francis Lionel ""Lion"" Delbuchi",Scarecrow (1973),INFP,1 Pdb Vote
Tad Lincoln,Lincoln (2012),INFP,10 Pdb Votes
Chandramukhi,Devdas,INFP,5 Pdb Votes
Tomás,A Shine of Rainbows (2009),INFP,2 Pdb Votes
Yasaman vahdat,Lahzeye gorgo mish,XXXX,13 Pdb Votes
Rosencrantz,Rosencrantz & Guildenstern are Dead (1990),INFP,12 Pdb Votes
Pamela Pearl,Time Square 1980,INFP,6 Pdb Votes
Steve Whelan,The Unforgivable (2021),INFP,3 Pdb Votes
Katherine,The Unforgivable (2021),ISFP,8 Pdb Votes
Iona,Pincushion(2017),INFP,11 Pdb Votes
Carlos,Emergency (2022),XXXX,1 Pdb Vote
Émilien Coutant-Kerbalec,Taxi (1998),INFP,1 Pdb Vote
Diego,Stuck Together,INFP,12 Pdb Votes
Hester Collyer,The Deep Blue Sea,XXXX,2 Pdb Votes
Hermit,The Bad Batch,XXXX,2 Pdb Votes
Rowley Jefferson,Diary of a Wimpy Kid (2020s Series),INFP,4 Pdb Votes
Sagara Ryosuke,Shinhannin Flag (真犯人フラグ) 2021,INFP,9 Pdb Votes
Rachel Powell,K-PAX (2001),INFP,3 Pdb Votes
Fabi Bau,Die Wilden Kerle,INFP,3 Pdb Votes
Dylan Lapp,A Song for Christmas,INFP,6 Pdb Votes
Celia,St Trinian’s,INFP,1 Pdb Vote
Andrea,St Trinian’s,INFP,2 Pdb Votes
Mrs Docherty,Nanny McPhee and the Big Bang,INFP,0
Rory Green,Nanny McPhee and the Big Bang,INFP,0
Cheyenne,Monster Family,INFP,0
Picasso,The Fifth Element (1997),INFP,0
Stella,Let Me Fall (2018),INFP,0
Sarah Davis,Raising Helen (2004),INFP,0
Eva,The Seventh Continent,INFP,0
Groopert,The Grinch (2018),INTP,6 Pdb Votes
John Ronald R. Tolkien,Tolkien (2019),INFP,20 Pdb Votes
So-hyun,Jane (2016),INFP,2 Pdb Votes
Fabietto Schisa,The Hand Of God (2021),INFP,41 Pdb Votes
Pearl,To the Bone (2017),INFP,18 Pdb Votes
Sitron,Frozen (Franchise),INFP,17 Pdb Votes
Gong su-cheol,Escape from Mogadishu,INFP,1 Pdb Vote
Marlon Wessel,Die Wilden Kerle,INFP,6 Pdb Votes
Gethin Roberts,Pride,INFP,8 Pdb Votes
Cullen Chandler,Random Hearts (1999),XXXX,1 Pdb Vote
Mary,Infernal Affairs (2002),INFP,2 Pdb Votes
Lucy,Sleeping Beauty,INFP,17 Pdb Votes
Debbie,Manos: The Hands of Fate,INFP,4 Pdb Votes
Her,All Too Well (The Short Film),INFP,138 Pdb Votes
Parker,Blue Bayou,INFP,5 Pdb Votes
Justin Cobb,Thumbsucker (2005),INFP,2 Pdb Votes
Goodyear,Finch (2021),XXXX,5 Pdb Votes
Mae,Near Dark,INFP,7 Pdb Votes
Mune,Mune: Guardian of the Moon,INFP,56 Pdb Votes
Cha Woo Sol,Shark: The Beginning,INFP,7 Pdb Votes
Stephanie Maine,The Stepfather (1987),INFP,7 Pdb Votes
Daniel Willingham,Locating Silver Lake,INFP,2 Pdb Votes
Franz,Freaks Out,INFP,25 Pdb Votes
Gwen Kellerman,The Out of Towners (1970),INFP,1 Pdb Vote
Ali,Mamma Mia! (2008),INFP,11 Pdb Votes
Canan,Something Useful,INFP,5 Pdb Votes
Terry,You Can Count On Me (2000),INFP,1 Pdb Vote
Veronika,The Cranes Are Flying,XXXX,8 Pdb Votes
The Beast / Kei,Belle: The Dragon and Freckled Princess,INFP,2 Pdb Votes
Elizabeth Barry,Anne of Green Gables (1985),XXXX,2 Pdb Votes
Germain,In the House,INFP,1 Pdb Vote
Makoto Sato,We Couldn‘t Become Adults (2021),XXXX,5 Pdb Votes
Fred Tate,Little Man Tate (1991),INFP,15 Pdb Votes
Alice,Samba (2014),INFP,12 Pdb Votes
Samba,Samba (2014),INFP,2 Pdb Votes
Marilyn Tuvache,The Suicide Shop (2012),XXXX,5 Pdb Votes
Therese Belivet,Carol (2014),INFP,15 Pdb Votes
Martin Mathias,Martin (1977),INFP,5 Pdb Votes
Alike,Pariah (2011),INFP,22 Pdb Votes
Hossain Sabzian,Close-Up (1990),INFP,2 Pdb Votes
Erik,Reprise (2006),INFP,11 Pdb Votes
Mr Bagheri,Taste of Cherry (1997),INFP,2 Pdb Votes
The Young General (Dilip Rai),Black Narcissus (1947),XXXX,2 Pdb Votes
Gamba,The Boy Who Harnessed the Wind,INFP,2 Pdb Votes
Gilbert,Les Méchants,INFP,1 Pdb Vote
Sam,Supernova (2021),INFP,1 Pdb Vote
Sarah Hotchner,Deep Impact,XXXX,8 Pdb Votes
Paden,Silverado,INFP,2 Pdb Votes
Andrea Fleytas,Deepwater Horizon,INFP,44 Pdb Votes
Young-hee,On the Beach at Night Alone (2017),INFP,1 Pdb Vote
Myung Ja,Pawn (2020),XXXX,1 Pdb Vote
Der taube Jack,Der Wixxer,INFP,1 Pdb Vote
Jang Tae-Young,Real,INFP,7 Pdb Votes
Nathan,Antrum,XXXX,2 Pdb Votes
Fern Rogers,Sugar & Spice (2001),INFP,4 Pdb Votes
Cleo Miller,Sugar & Spice (2001),INFP,4 Pdb Votes
Gerry,Mississippi Grind (2015),XXXX,7 Pdb Votes
Boris Andreevich Sotnikov,The Ascent (1976/1977),XXXX,6 Pdb Votes
Six,Ultraviolet (2006),INFP,1 Pdb Vote
Xiaofang,Swing Kids (2018),INFP,13 Pdb Votes
Snorky,The Banana Splits Movie (2019),INFP,11 Pdb Votes
Manuela von Meinhardis,Mädchen in Uniform (1931),INFP,22 Pdb Votes
Dorothy,The Wiz (1978),INFP,10 Pdb Votes
Dylan Mayron,Daddy's Home,INFP,4 Pdb Votes
Mr. Van Driessen,Beavis and Butt-head Do America,INFP,6 Pdb Votes
Serge Blin,Bye Bye Morons,INFP,2 Pdb Votes
Le garçon des figues,Princes et Princesses,INFP,11 Pdb Votes
Le petit garçon,Princes et Princesses,INFP,20 Pdb Votes
Rodrigo Doran,There's Someone Inside Your House (2021),INFP,5 Pdb Votes
Zabù,I magicanti e i 3 elementi,INFP,2 Pdb Votes
Iki,I magicanti e i 3 elementi,INFP,1 Pdb Vote
Tommy Doyle,Halloween (2018 Timeline),INFP,3 Pdb Votes
Katalin,Coven/Akelarre (2021),INFP,7 Pdb Votes
Clarisse,Hold Me Tight (2021),INFP,4 Pdb Votes
Portabò,I roteò e la magia dello specchio,INFP,1 Pdb Vote
Potto,I roteò e la magia dello specchio,INFP,6 Pdb Votes
Baubrum,Gli Animotosi nella Terra di Nondove,INFP,2 Pdb Votes
The Horse,The Turin Horse (2011),INFP,3 Pdb Votes
Emily Lighton,The Guilty (2021),INFP,43 Pdb Votes
Ocula,Small Soldiers (1998),INFP,1 Pdb Vote
Lee Takkam,"Tomorrow, When the War Began",XXXX,3 Pdb Votes
Fiona Maxwell,"Tomorrow, When the War Began",INFP,1 Pdb Vote
Corrie McKenzie,"Tomorrow, When the War Began",INFP,4 Pdb Votes
Little Noosh,A Boy Called Christmas,INFP,1 Pdb Vote
Nikolas,A Boy Called Christmas,INFP,14 Pdb Votes
Crystal,Grumpy Cat's Worst Christmas Ever,XXXX,6 Pdb Votes
Angèle,Holy Motors (2012),INFP,4 Pdb Votes
Nina Attica,The Backpacker,INFP,3 Pdb Votes
Lucy,Princess Lillifee And The Little Unicorn,INFP,13 Pdb Votes
Ethan,HottieBoombaLottie,INFP,7 Pdb Votes
Tom,Run (2020),INFP,7 Pdb Votes
Catherine Van Oost,Five Easy Pieces (1970),INFP,34 Pdb Votes
Richard Stands,Olive The Other Reindeer (1999),XXXX,2 Pdb Votes
Alfred,Dance of the Vampires,INFP,5 Pdb Votes
Lily Smith,8 Mile (2002),INFP,0
Azarías,The Holy Innocents / Los Santos Inocentes (1984),INFP,0
Robert Lewis,A Life Less Ordinary,XXXX,0
Dazzle Feather,My Little Pony: A New Generation (2021),INFP,0
Pang Ruyi,Temptress Moon (1996),INFP,0
Claudia Larson,Home for the Holidays,INFP,0
Jack,Stella's Last Weekend,INFP,5 Pdb Votes
Tetê (Teanira),Confissões De Uma Garota Excluída (2021),INFP,50 Pdb Votes
Unnamed woman,The Mist (2007),ISFP,3 Pdb Votes
Christine Cobb,Intrusion (2021),INFP,1 Pdb Vote
Giada Ferretti,Come tu mi vuoi,XXXX,11 Pdb Votes
Agustín Madrigal,Encanto (2021),INFP,484 Pdb Votes
Abolfazl, Sun Children,INFP,1 Pdb Vote
School Vice Principal, Sun Children,INFP,1 Pdb Vote
Andreas von Richthofen,O Menino que Matou Meus Pais / A Menina que Matou os Pais (2021),INFP,15 Pdb Votes
Crawford Tillinghast,From Beyond (1986),INFP,9 Pdb Votes
Toby Thompson,Shorts (Movie),INFP,9 Pdb Votes
Joaquín,Mar Adentro / The Sea Inside (2004),INFP,2 Pdb Votes
Lise,Mauvais Sang,INFP,2 Pdb Votes
Agrin,Turtles Can Fly (2004),INFP,3 Pdb Votes
Max,Afterlife of the Party (2021),INFP,7 Pdb Votes
Vicent,Prey (2021),INFP,9 Pdb Votes
Christy,My Left Foot (1989),INFP,2 Pdb Votes
Elham,Just 6.5,INFP,1 Pdb Vote
Arnold Mack,The Clearing (2004),INFP,10 Pdb Votes
Trish,SLC Punk! (1998),INFP,27 Pdb Votes
Steve,Rumble (2022),INFP,2 Pdb Votes
Nicole Grigsly,How to Survive a Haunting,INFP,2 Pdb Votes
Salih,Kolonya Cumhuriyeti,INFP,16 Pdb Votes
Kid,The Matrix Trilogy,INFP,1 Pdb Vote
Sean,Minor Details,XXXX,15 Pdb Votes
Hal,The Angry Birds Movie (2016),INFP,2 Pdb Votes
Leigh Ann Watson,Teaching Mrs. Tingle,INFP,12 Pdb Votes
Doris Miller,"Hello, My Name Is Doris ",INFP,12 Pdb Votes
Anton,The Imaginarium of Doctor Parnassus,INFP,37 Pdb Votes
Eva,Prey (2021),INFP,1 Pdb Vote
Madison Mitchell,Malignant (2021),INFP,2 Pdb Votes
Antonio Madrigal,Disney's Encanto,INFP,13 Pdb Votes
Shiva Mohajer,The Pig,INFP,1 Pdb Vote
Adam Baker,Splitting Adam,INFP,19 Pdb Votes
Emily Lambert,Wind River,INFP,4 Pdb Votes
Mary,Wreck-It Ralph (Franchise),INFP,3 Pdb Votes
Winky Wong,Het Paard van Sinterklaas (2005),INFP,2 Pdb Votes
Gavin,Hell Fest (2018),XXXX,160 Pdb Votes
Eric,Pants on Fire (2014),INFP,7 Pdb Votes
Megamind-Bernard,Megamind (2010),INFP,2 Pdb Votes
Ned Nederlander,¡Three Amigos! (1986),INFP,17 Pdb Votes
Menino (boy),O Menino e o Mundo (2013),INFP,2 Pdb Votes
Yuko Sakaki,Battle Royale (2000),INFP,2 Pdb Votes
Johnny Cashpoint,Paddington (2014),INFP,12 Pdb Votes
Pizza Boy,All My Friends Are Dead (2020),INFP,10 Pdb Votes
Alex,Query (Short Movie) (2020),INFP,10 Pdb Votes
Pete “Claws” Ward,"Monsters, Inc. (2001)",INFP,20 Pdb Votes
Rhiannon,Every Day (2018),INFP,9 Pdb Votes
Mooncalf,Fantastic Beasts,INFP,8 Pdb Votes
Miss Baggoli,Confessions of a Teenage Drama Queen (2004),INFP,20 Pdb Votes
Zero,LeapFrog Franchise (2003-2005),INFP,12 Pdb Votes
Bridgett,Grown Ups,INFP,36 Pdb Votes
Niko Fischer,A Coffee In Berlin,INFP,14 Pdb Votes
"Elizabeth ""Beth"" Keller",Ghostland (2018),INFP,44 Pdb Votes
Luc Clairmont,Chocolat (2000),INFP,3 Pdb Votes
Roux,Chocolat (2000),INFP,2 Pdb Votes
The Dragon,The Reluctant Dragon (1941),INFP,1 Pdb Vote
Mina Ema,Hanagatami,INFP,15 Pdb Votes
Luna Bright,Past & Future (2021),INFP,7 Pdb Votes
Lieutenant Franciszek 'Kobra',Warsaw '44 (2014) (Miasto 44),XXXX,2 Pdb Votes
Barbara Niechcic,Noce i Dnie (1975),INFP,2 Pdb Votes
Mel,Xuxa Gêmeas - 2006,INFP,14 Pdb Votes
Mary Giordano,True Crime,INFP,11 Pdb Votes
Lila,Ruby Sparks,INFP,5 Pdb Votes
Marina Mills,Friend Request (2016),INFP,16 Pdb Votes
George Fier,Fear Street (Franchise),INFP,18 Pdb Votes
Cal,"Love, Simon (2018)",INFP,10 Pdb Votes
Beau Abbott,A Quiet Place (2018),INFP,22 Pdb Votes
Novalee Nation,Where the Heart Is (2000),INFP,13 Pdb Votes
Avalyn Friesen,Mysterious Skin (2004),INFP,3 Pdb Votes
Naameh,Noah (2014),INFP,17 Pdb Votes
Reinette,Four Adventures of Reinette and Mirabelle,INFP,11 Pdb Votes
Ursula Widdington,Ladies in Lavender,INFP,6 Pdb Votes
Zaya,Gods of Egypt (2016),INFP,5 Pdb Votes
Jorge Musicardi,Esperando la carroza,INFP,1 Pdb Vote
Zampano,The Thieves,INFP,36 Pdb Votes
Eugênio,Eu e Meu Guarda-Chuva (Me and My Umbrella) [2010],INFP,5 Pdb Votes
