char,movie,mbti,votes
Dave Bannion ,The Big Heat (1953),XXXX,1 Pdb Vote
Nino Scordia,Malèna,XXXX,3 Pdb Votes
Tim,The Smudger Movie (2021),XXXX,1 Pdb Vote
Chip,Trick r Treat (2007),INTP,1 Pdb Vote
Dr. Ravic ,Arch of Triumph (1948),ISTP,5 Pdb Votes
" ""Rocks"" Valentine",The Amazing Dr. Clitterhouse (1938),XXXX,1 Pdb Vote
Ken Wilocek,The Men (1950),ISTP,2 Pdb Votes
Pat Rafferty ,The Valley of Decision (1945),XXXX,6 Pdb Votes
Patch Gallagher,Dancing Lady (1933),XXXX,9 Pdb Votes
Raj,Dilwale (2015),ISTP,2 Pdb Votes
Philip Shayne,That Touch of Mink (1962),ISTP,5 Pdb Votes
Demetrius,The Robe (1953),XXXX,25 Pdb Votes
Fury,Tinker Bell (2008),ISTP,1 Pdb Vote
Aatami,Sisu,ISTP,18 Pdb Votes
Victor Marswell,Mogambo (1953),XXXX,12 Pdb Votes
Bernie Dodd,The Country Girl (1954),ISTP,1 Pdb Vote
Wally Cook,Nothing Sacred (1937),XXXX,1 Pdb Vote
Holly Martins,The Third Man,ISTP,1 Pdb Vote
Jim Reardon ,The Killers (1946),ISTP,1 Pdb Vote
Duke of Gloucester,Henry V (1944),XXXX,1 Pdb Vote
Sam Craig ,Woman of the Year (1942),XXXX,1 Pdb Vote
George Hally ,The Roaring Twenties (1939),XXXX,9 Pdb Votes
Piper,Afterlife of the party,XXXX,5 Pdb Votes
Gaston Monescu,Trouble in Paradise (1932),XXXX,1 Pdb Vote
Charles Delacro,The Grass is Greener (1960),XXXX,2 Pdb Votes
Philip Adams,Indiscreet (1958),ISTP,4 Pdb Votes
Chris Christofferson,Anna Christie (1930),XXXX,31 Pdb Votes
Michael O'Leary ,Dark Victory (1939),ISFP,4 Pdb Votes
Abel Magwitch,Great Expectations (1946),XXXX,1 Pdb Vote
Prisoner KSC2-303,Versus,ISTP,4 Pdb Votes
Bozkır,Şevkat Yerimdar,XXXX,4 Pdb Votes
Kang Yeong Shik,Remember (2022),ISTP,1 Pdb Vote
גדליה (Gedalia),צ'רלי וחצי | Charlie and a Half (1974),XXXX,6 Pdb Votes
Lord MacGuffin,Brave (2012),XXXX,3 Pdb Votes
Max Payne,Max Payne (2008),XXXX,13 Pdb Votes
Qeysar ,Qeysar (1969),ISTP,3 Pdb Votes
Bobby,Dancing at the Blue Iguana (2000),XXXX,2 Pdb Votes
English Cabbie,Ghosted (2023),XXXX,62 Pdb Votes
God,Ghosted (2023),ISTP,6 Pdb Votes
Sadie Rhodes,Ghosted (2023),ISTP,1 Pdb Vote
Lauren,Girl Fight (2011),ISTP,3 Pdb Votes
Roman Almazov,Shirli-myrli,ENTP,43 Pdb Votes
Shiva,Kushi (2000),ISTP,68 Pdb Votes
Antônio das Mortes,O Dragão da Maldade Contra o Santo Guerreiro,ISTP,5 Pdb Votes
Joseph,Tyrannosaur (2011 film),XXXX,1 Pdb Vote
Antônio das Mortes,Deus e o Diabo na Terra do Sol (1964),ISTP,2 Pdb Votes
Desmond / Berthold,The Adventures of Baron Munchausen (1988),XXXX,1 Pdb Vote
Tom,Finestkind (2023),XXXX,7 Pdb Votes
Becky O'Shea,Little Giants (1994),XXXX,20 Pdb Votes
Isabelle,Spanish Apartment / Russian Dolls,ISTP,6 Pdb Votes
Blue Shell Koopa,The Super Mario Bros. Movie (2023),ISTP,3 Pdb Votes
Cabra,O Auto da Compadecida (2000),ISTP,1 Pdb Vote
serkan,aaahh belinda,XXXX,3 Pdb Votes
Adam,The Adventures Of Mark Twain,ISTP,11 Pdb Votes
Augie Steenbeck,Asteroid City,ISTP,14 Pdb Votes
Midge Campbell,Asteroid City,ISTP,3 Pdb Votes
Devastator,Transformers (Bayverse),ISTP,4 Pdb Votes
El Scorpio,Predator,XXXX,11 Pdb Votes
Roy Collins,Cake (2014),ESTP,2 Pdb Votes
General Mono,TMNT (2007),XXXX,1 Pdb Vote
Doctor Van Helsing,Horror of Dracula (1958),ISTP,1 Pdb Vote
Scar,Alien vs. Predator (Franchise),ISTP,11 Pdb Votes
Maraš,South Wind (Južni vetar),ISTP,3 Pdb Votes
Beck,The Rundown (2003),ISTP,4 Pdb Votes
One-Eye,Valhalla Rising (2009),ISTP,1 Pdb Vote
"Bodri György ""Gyuri""",A mi kis falunk,ISTP,8 Pdb Votes
Genghis Frog,Teenage Mutant Ninja Turtles: Mutant Mayhem,ISTP,15 Pdb Votes
Ethan Campbell,The Tutor (2023),ISTP,2 Pdb Votes
Thanh,Furies (2022),ISTP,4 Pdb Votes
Jean Cole,Boston Strangler,ISTP,0
Sub-Zero (1998),Mortal Kombat films,XXXX,0
Tahir (Tito),Tito (2004),ISTP,0
The old man (Mr Parker),The Phantom of the Open Hearth (1976),XXXX,0
The Driver,The Driver (1978),ISTP,0
Tom Doniphon,The Man Who Shot Liberty Valance,XXXX,0
Marcus Marakovich,Champions (2023),XXXX,0
Ripper,The Secret Life of Pets (2016),ISTP,0
Sally Hardesty (Olwen Fouéré portrayal),The Texas Chainsaw Massacre (Franchise),ISTP,0
Francesca,Letters to Juliet,XXXX,0
Sarah Connor (Emilia Clarke portrayal),Terminator,ISTP,0
Joey Moody,The belly of the whale,ISTP,0
Pieter Vorstedt,Lethal Weapon (Movie Series),ISTP,0
Jamukha,Mongol: The Rise to Power of Genghis Khan,XXXX,0
Jim Ogilvie,The Stepfather (1987),XXXX,1 Pdb Vote
Todd Grayland,The Stepfather (1987),XXXX,1 Pdb Vote
Shorty,The Land Before Time (1988),XXXX,1 Pdb Vote
Pearl,Payback (1999),XXXX,3 Pdb Votes
Daveed,Cocaine Bear (2023),ISTP,20 Pdb Votes
Jake ,Strange Way of Life (2023),ISTP,10 Pdb Votes
Kierra Reyes,Rebelle,ISTP,6 Pdb Votes
Maynard Conagher,EMESIS BLUE,ISTP,2 Pdb Votes
Zed Conagher,EMESIS BLUE,ISTP,5 Pdb Votes
The Unicorn,Die drei Räuber (2007),ISTP,10 Pdb Votes
The Coachman,Die drei Räuber (2007),ISTP,3 Pdb Votes
Ray,The bed you sleep in (1993 film),ISTP,2 Pdb Votes
Beth,The Son (2022),ISTP,4 Pdb Votes
“Detective” Abe Lincoln,Markiplier Cinematic Multiverse,ISTP,7 Pdb Votes
Jentorra,Ant-Man and the Wasp: Quantumania,ISTP,17 Pdb Votes
Inspector David Silverberg,Dobermann (1997),XXXX,1 Pdb Vote
Imogene,Paper Moon,XXXX,1 Pdb Vote
Léo,Close (2022),ISTP,27 Pdb Votes
Youichi Ryu (Playboy),Memories of Matsuko (2006),ISTP,3 Pdb Votes
Porter,Payback (1999),ISTP,6 Pdb Votes
Alice Ribbons,Home Alone 3 (1997),ISTP,2 Pdb Votes
Wrath,Shazam!,ISTP,3 Pdb Votes
Woolly Howl,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Hong Na-Ra ,30 Days (2023),XXXX,1 Pdb Vote
Harry Flournoy,Glory Road,XXXX,1 Pdb Vote
Caroline Palmer,Shazam!,XXXX,3 Pdb Votes
Sword Stealer,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Sweet Death,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Dock worker,War of the Worlds (2005),XXXX,1 Pdb Vote
Alo,the big 4,XXXX,1 Pdb Vote
Mi-So,Soul Mate (2023),ISTP,77 Pdb Votes
Jansen (Scepter 1-5),SCP: Overlord,ISTP,13 Pdb Votes
Philip Marlowe,Marlowe (2022 film),ISTP,13 Pdb Votes
Lynsey,Causeway,ISTP,3 Pdb Votes
Adriana’s ghost(1700s),1700s ft,ISTP,6 Pdb Votes
Mo,You People (2023),ISTP,3 Pdb Votes
Piglet,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),ISTP,4 Pdb Votes
Avatar Chud,Avatar (Franchise),ISTP,2 Pdb Votes
Vasiliy,Cheburashka (2023),ISTP,3 Pdb Votes
Anfisa,Devchata,ESFP,1 Pdb Vote
Ilya Kovrigin,Devchata,ISTP,4 Pdb Votes
Tiger,Ek Tha Tiger (2012-2023) [Movie Triology],ISTP,5 Pdb Votes
Liu Qi,The Wandering Earth,XXXX,6 Pdb Votes
Ji-Man,unlocked,ISTP,7 Pdb Votes
Beverly Katz,Manhunter (1986),XXXX,1 Pdb Vote
Trudi,Pulp Fiction (1994),ISTP,6 Pdb Votes
Danny Brackett,Scream (Franchise),ISTP,42 Pdb Votes
Master Zhang,Riki-Oh: The Story of Ricky,ISTP,9 Pdb Votes
Oliver,The Commuter (2018),ISFP,2 Pdb Votes
Jackson,The Commuter (2018),ISTP,2 Pdb Votes
Steven Gould,Saints and soldiers (2003),ISTP,1 Pdb Vote
Graves Baffert,Mr. Brooks (2007),XXXX,2 Pdb Votes
John Marshall,The Wolf of Snow Hollow,ISTP,8 Pdb Votes
FBI agent Dylan,The Commuter (2018),ISTP,2 Pdb Votes
Sebastiano Credici,I soliti idioti (2011),XXXX,1 Pdb Vote
Miss Kitty,Monkeybone (2001),ISTP,2 Pdb Votes
Patti Rasnick ,Light Of Day (1987),ISTP,4 Pdb Votes
Lt. Frederick Manion,Anatomy of a Murder,XXXX,1 Pdb Vote
Henry Kaneko-Bauer,Sort Of (2021),XXXX,2 Pdb Votes
Ian the Gator,The Princess and the Frog (2009),ISTP,4 Pdb Votes
Gina,Greenberg (2010),XXXX,4 Pdb Votes
Milan,windstorm,ISTP,3 Pdb Votes
Alfredo Díaz,Tiempo de Valientes (2005),ISTP,4 Pdb Votes
Константин Гром \ Konstantin Grom,Grom: Boyhood (Гром: Трудное детство),ISTP,31 Pdb Votes
Игорь Гром \ Igor Grom (young),Grom: Boyhood (Гром: Трудное детство),ISTP,10 Pdb Votes
Santana,Obrigado a Matar,ISTP,8 Pdb Votes
Ruby,Coonskin (1975),ISTP,3 Pdb Votes
Brother Rabbit,Coonskin (1975),XXXX,9 Pdb Votes
Berthaㅤ,Fred 2: Night of the Living Fred,ISTP,5 Pdb Votes
Lyra,Deleter,XXXX,14 Pdb Votes
Sina,Bi gonah (2022),ISTP,5 Pdb Votes
Andrew,Knock at the Cabin,ISTP,66 Pdb Votes
Robert Melrose,Mother's Milk (2011 film),ISTP,2 Pdb Votes
Maxmilián,Anděl Páně (2005),ISTP,4 Pdb Votes
The Killer,Cerdita (Piggy),ISTP,2 Pdb Votes
Master Chief 'Jack' Urgayle,G.I. Jane (1997),XXXX,1 Pdb Vote
Darktan,The Amazing Maurice (2022),ISTP,2 Pdb Votes
Park Dae Sik,The Point Men (2023),XXXX,4 Pdb Votes
Kaïrat Mahmetov,Kaïrat,ISTP,1 Pdb Vote
Anders Hill,The Land of Steady Habits (2018),ISTP,6 Pdb Votes
Devilish Dervish,How to Train Your Dragon (Franchise),XXXX,2 Pdb Votes
Moro,The Needle (Игла),XXXX,22 Pdb Votes
Leopard Seal,The Pebble and the Penguin (1995),ISTP,1 Pdb Vote
Sergei Kravinoff / Kraven,Kraven the Hunter (2024),ISTP,2 Pdb Votes
Jay,Rialto (2019),XXXX,3 Pdb Votes
Delgado,Bevery Hills Chihuahua 2,XXXX,2 Pdb Votes
Clay Calloway,Sing 2 (Franchises),ISTP,1 Pdb Vote
Nakagoshi,High and Low,ISTP,1 Pdb Vote
Hong Suyeon,A Million(2009),XXXX,7 Pdb Votes
Sandy Mason,The Tribes Of Palos Verdes (2017),ISTP,1 Pdb Vote
Captain Kristoffer Holm,Troll (2022),ISTP,2 Pdb Votes
Kim Jae-myung,Master 2016,XXXX,3 Pdb Votes
Roxanne Martel,Hollywood Stargirl,XXXX,3 Pdb Votes
Somayeh,Holy Spider (2022),ISTP,4 Pdb Votes
Maureen Epps,Ghost ship,ISTP,9 Pdb Votes
Valery Michailov,Goncharov (1973),ISTP,1 Pdb Vote
Miran,Rheingold (2022),ISTP,7 Pdb Votes
Bullseye,V for Vengeance (2022),ISTP,0
Matagots,Fantastic Beasts,XXXX,0
Nundu,Fantastic Beasts,ISTP,0
Gabriel O'Malley,The Kitchen (2019),ISTP,8 Pdb Votes
Claire Walsh,The Kitchen (2019),ISTP,9 Pdb Votes
Lycanwing,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Silkspanner,How to Train Your Dragon (Franchise),ISTP,3 Pdb Votes
Sandbuster,How to Train Your Dragon (Franchise),ISTP,1 Pdb Vote
Armorwing,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Submaripper,How to Train Your Dragon (Franchise),XXXX,4 Pdb Votes
Thornridge,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Grim Gnasher,How to Train Your Dragon (Franchise),ISTP,8 Pdb Votes
Sharp Class,How to Train Your Dragon (Franchise),ISTP,2 Pdb Votes
Hotburple,How to Train Your Dragon (Franchise),ISTP,2 Pdb Votes
Whispering Death,How to Train Your Dragon (Franchise),ISTP,2 Pdb Votes
Deathgripper,How to Train Your Dragon (Franchise),ISTP,10 Pdb Votes
Triple Stryke,How to Train Your Dragon (Franchise),XXXX,12 Pdb Votes
Strike Class,How to Train Your Dragon (Franchise),XXXX,11 Pdb Votes
Thornado,How to Train Your Dragon (Franchise),ISTP,2 Pdb Votes
Linda,The Man From Earth,ISTP,1 Pdb Vote
Hank,Midnight (1982),XXXX,6 Pdb Votes
Zugor,Tarzan (1999),ISTP,14 Pdb Votes
Koehler,Pirates of the Caribbean,ISTP,21 Pdb Votes
Birju Yadav,Mother India,ISTP,1 Pdb Vote
Oliver Mellors,Lady Chatterley's Lover (2022),ISTP,33 Pdb Votes
Meh Gene,The Emoji Movie (2017),ISTP,2 Pdb Votes
Bang Ui-gang,The Killer: A Girl Who Deserves to Die,ISTP,4 Pdb Votes
Frank,Barbarian (2022),ISTP,28 Pdb Votes
Gerry M.,Gerry (2002),ISTP,4 Pdb Votes
Wilbur Tennant,Dark Waters (2019),ISTP,2 Pdb Votes
Mae Izley,Enola Holmes (2020),ISTP,18 Pdb Votes
Anton,Nochnoy Dozor (2004),ISTP,3 Pdb Votes
John Goodfellow,Big Jake (1971),ISTP,1 Pdb Vote
James Harper,The Contractor (2022),XXXX,2 Pdb Votes
Bulla,KANTARA,ISTP,10 Pdb Votes
Latino Baby,Sexta Feira 12 (2022),ISTP,6 Pdb Votes
Vakula,The Night Before Christmas,ISTP,1 Pdb Vote
Ray,Significant Other (2022),XXXX,8 Pdb Votes
Chatterer,Hellraiser,ISTP,2 Pdb Votes
Molly,Romance at Reindeer Lodge (2017),ISTP,45 Pdb Votes
"Stanislaus ""Kat"" Katczinsky",All Quiet on the Western Front (2022),ISTP,2 Pdb Votes
Milan Tanović,"Pretty Village, Pretty Flame (1996)",ISTP,2 Pdb Votes
Isabel,"Argentina, 1985",ISTP,1 Pdb Vote
White Tiger,Kung Fu Panda (Franchise),ISTP,3 Pdb Votes
Bertram Grover Weeks,The Sandlot (1993),ISTP,8 Pdb Votes
Fuzzbert,Trolls (2016),ISTP,7 Pdb Votes
Sherlock Holmes,The Seven-Per-Cent Solution (1978 film),ISTP,1 Pdb Vote
Chris Lang,"Tomorrow, When the War Began",ISTP,10 Pdb Votes
Sienna Shaw,Terrifier 2,ISTP,11 Pdb Votes
Khun Phan,Khun Phan,ISTP,2 Pdb Votes
Eddie Caputo,Child's Play (1988),ISTP,8 Pdb Votes
JM,Califórnia,ISTP,5 Pdb Votes
The Geek,Geek Assassin (2013),ISTP,9 Pdb Votes
Sachiko Komoda,The Black House (1999),ISTP,1 Pdb Vote
Diederik-Jan,De Film Van Dylan Haegens,XXXX,3 Pdb Votes
Clyde (Experiment 350),Lilo & Stitch (Franchise),ISTP,9 Pdb Votes
Guaxinim ,Minecraft: FUGA IMPOSSÍVEL - O FILME,ISTP,2 Pdb Votes
Wendy,Purple Rain (1984),ISTP,7 Pdb Votes
Toji,Peach Girl (2017),XXXX,6 Pdb Votes
Vanessa,Expelled (2014),ISTP,1 Pdb Vote
Carter,Stay the Night (2022),ISTP,2 Pdb Votes
Cili the cat,"Vili, a veréb (Willy the Sparrow)",XXXX,7 Pdb Votes
Prince Uncouthma,Aladdin (1992),ISTP,2 Pdb Votes
Broccoli,Slappy and the Stinkers,ISTP,2 Pdb Votes
Rafa Herrera,Perdiendo el Norte (2015),ISTP,18 Pdb Votes
Braulio Huete Jimeno,Perdiendo el Norte (2015),ISTP,7 Pdb Votes
Trevor,Hellraiser (2022),ISTP,2 Pdb Votes
Sherlock Holmes,Murder by decree (1979 film),XXXX,8 Pdb Votes
Shyam Saxena,Guru 2007,ISTP,2 Pdb Votes
Simon,Dinner in America,ISTP,2 Pdb Votes
Justin Playfair (Sherlock Holmes),They might be giants (1971 film),ISTP,3 Pdb Votes
Sherlock Holmes,Sherlock Holmes case of the silk stocking (film),ISTP,2 Pdb Votes
Sherlock Holmes,The Private Life Of Sherlock Holmes (1970 film),ISTP,5 Pdb Votes
Ian,Airheads (1994),ISTP,2 Pdb Votes
Száva Zsolt,The Informant (A Besúgó),ISTP,1 Pdb Vote
"Maureen ""Momo"" Haines",All I Wanna Do (1998),ISTP,18 Pdb Votes
Phil,Session 9 (2001 film),XXXX,9 Pdb Votes
Lou Adell,Lou (2022),ISTP,8 Pdb Votes
Manabu Hayase,Another Heaven,ISTP,5 Pdb Votes
Charlie “Cass” Chaplin Jr.,Blonde (2022),ISTP,2 Pdb Votes
Doğu,Ramo (2020),XXXX,8 Pdb Votes
Saffi,Orgazmo (1997),XXXX,5 Pdb Votes
Zośka,Planeta Singli,ISTP,8 Pdb Votes
Galger,The Snurks,ESTP,4 Pdb Votes
Ronna,Go (1999),ISTP,15 Pdb Votes
Sivasamy,Asuran,ISTP,3 Pdb Votes
Zoe Hull,Run Hide Fight,ISTP,1 Pdb Vote
Shego,Kim Possible (2019),ISTP,6 Pdb Votes
"Ray Brooks / Peter ""Pete"" Trevelyan",Una (2016),XXXX,4 Pdb Votes
"A.J. ""Stoney"" Stoneman",Wooly Boys (2001),ISTP,4 Pdb Votes
Nora O’Malley,The Girls I've Been,ISTP,1 Pdb Vote
Lee,Bones & All (2022),ISTP,46 Pdb Votes
shruti,Student Of The Year,XXXX,6 Pdb Votes
Spirit of the West,Rango,ISTP,50 Pdb Votes
Silas,Slow West (2015),ISTP,19 Pdb Votes
Allegra,Do Revenge (2022),ISTP,41 Pdb Votes
Val,On The Count Of Three (2021),ISTP,1 Pdb Vote
Lady Fay Zhu,Babylon,ISTP,3 Pdb Votes
Henry Norcross,Amsterdam (2022),XXXX,8 Pdb Votes
Amos,Scooby Abracadabra doo!,ISTP,1 Pdb Vote
Tall French Man,Sherlock Holmes,ISTP,0
Yetta,Murder by Death (1976),ISTP,0
Chris,The Last Kiss (2006),XXXX,0
Gertrude,Mailboxes (2019),ISTP,1 Pdb Vote
Borek,Laskar Pelangi (The Rainbow Troops),ISTP,2 Pdb Votes
Caesonia,Caligula (1979),ISTP,5 Pdb Votes
Assassin number 2,Mad god,ISTP,14 Pdb Votes
Assassin ,Mad god,ISTP,19 Pdb Votes
Isla,The Holy Mountain (1973),ISTP,3 Pdb Votes
Crow,Fritz The Cat,ISTP,15 Pdb Votes
Anna,Saw Series (2004),ISTP,23 Pdb Votes
Boris,Barbie Mariposa,ISTP,2 Pdb Votes
Mountain Sharptooth,The Land Before Time (1988),XXXX,2 Pdb Votes
Allosaurus,The Land Before Time (1988),XXXX,2 Pdb Votes
Gregg Savitt,Mommie Dearest (1981),ISTP,1 Pdb Vote
Joe Smith ,Samaritan (2022),ISTP,28 Pdb Votes
Beardo,Diary of a Wimpy Kid: The Long Haul,XXXX,1 Pdb Vote
Matahi,Pacifiction (2022),ISTP,3 Pdb Votes
Pete Dunleavy,Spiral : From The Book Of Saw,ISTP,4 Pdb Votes
Vincent Cappadora,The Deep End Of The Ocean,ISTP,3 Pdb Votes
Chief Sitting Bull,Annie Get Your Gun (1950),ISTP,4 Pdb Votes
Fred Derry,The Best Years of Our Lives (1946),XXXX,1 Pdb Vote
Estelle,Nobody's Baby (2001),ISTP,8 Pdb Votes
Thomas Craven,Edge of Darkness,ISTP,2 Pdb Votes
"Claudio Felici - ""Er Murena"" (""Da"" Moray Eel)",Smetto quando voglio (I can quit whenever I want),ISTP,6 Pdb Votes
Mahir (Tenet),Tenet (2020),ISTP,8 Pdb Votes
Idella,Driving Miss Daisy (1989),ISTP,1 Pdb Vote
Maj. Frank McCloud,Key Largo (1948),ISTP,4 Pdb Votes
Homer Smith,Lilies of the Field (1963),XXXX,2 Pdb Votes
Sgt. John M. Stryker,Sands of Iwo Jima (1949),ESTJ,1 Pdb Vote
Kent,Seven in Heaven (2018),ISTJ,1 Pdb Vote
Mr. Fitzpatrick,Tom Jones (1963),XXXX,1 Pdb Vote
Black George,Tom Jones (1963),ISTP,1 Pdb Vote
Mike Nazarian,Day Shift (2022),XXXX,7 Pdb Votes
Mr. K,INLAND EMPIRE (2006),ISTP,6 Pdb Votes
Jack,INLAND EMPIRE (2006),ISTP,16 Pdb Votes
Tore Tumör,Slim Susie (Smala Sussie),XXXX,11 Pdb Votes
William Bandy,There Will Be Blood (2007),ISTP,1 Pdb Vote
Heather,Day Shift (2022),ISTP,8 Pdb Votes
Big John Elliott,Day Shift (2022),ISTP,30 Pdb Votes
Härski Hartikainen,Uuno Turhapuro,ISTP,2 Pdb Votes
Tector Gorch,The Wild Bunch,XXXX,5 Pdb Votes
Commandant Pat Quinlan,The Siege of Jadotville (2016),ISTP,13 Pdb Votes
Carissa Jones,Do Revenge (2022),ISTP,12 Pdb Votes
Gio,The Birthday Cake (2021),ISFP,67 Pdb Votes
Major,Cinderella (1950),XXXX,1 Pdb Vote
Tari,Satan's Slaves (Franchise),ISTP,2 Pdb Votes
Philippe Roaché,Godzilla (1998),ISTP,2 Pdb Votes
Santa Claus / Nikamund Red,Violent Night,ISTP,5 Pdb Votes
Bob Dace,Giant (1956),XXXX,13 Pdb Votes
Marvin Rose,Honor Society (2022),ISTP,13 Pdb Votes
Anna,The Golden Glove (2019),XXXX,2 Pdb Votes
Jack Driscoll,King Kong (1933),ISTP,7 Pdb Votes
Zombies,Night of the Living Dead (1968),ISTP,2 Pdb Votes
The Blob,The Blob (1958),ISTP,4 Pdb Votes
Kalina Oretzia,Thirteen Ghosts (2001),ISTP,1 Pdb Vote
Kookkik Suwapit,Ed.so family,ISTP,6 Pdb Votes
Bruno,Nightmare Alley (2021),ISTP,6 Pdb Votes
Mackan,Vi är bäst! (2013),ISTP,18 Pdb Votes
David Thomas,Gridiron Gang (2006),ISTP,1 Pdb Vote
Ehsan,Dance With Me (2019),ISTP,10 Pdb Votes
Andrew Kaulder,Monsters (2010),ISTP,8 Pdb Votes
David,Saw Series (2004),ISTP,5 Pdb Votes
Jung Ha Na,Carter (2022),XXXX,8 Pdb Votes
Pick up driver,The Texas Chainsaw Massacre (Franchise),ISTP,7 Pdb Votes
Veronica,They/Them,ISTP,4 Pdb Votes
Spoon,Fred 3: Camp Fred,ISTP,16 Pdb Votes
Jay Wheeler,Barefoot (2014),ISTP,2 Pdb Votes
Ming,Incantation (2022),XXXX,37 Pdb Votes
Tom,Quién puede matar a un niño / Who Can Kill a Child,ISTP,4 Pdb Votes
Jimbo,Paws Of Fury: The Legend Of Hank,ISTP,5 Pdb Votes
Detective Jo Han Kyung,1987: when the day comes (2017),ISTP,21 Pdb Votes
Jaime Buckley,You Can Live Forever (2022),ISTP,4 Pdb Votes
Pit Droid,Star Wars,ISTP,6 Pdb Votes
Yellow-Green Lightsaber,Star Wars: Lightsabers,ISTP,1 Pdb Vote
Purple Lightsaber,Star Wars: Lightsabers,ISTP,12 Pdb Votes
Derf,Fred: The Movie,ISTP,19 Pdb Votes
Shukichi Somiya,"Late Spring, 晩春 (1949)",ISTP,1 Pdb Vote
Yong Bee,One Way Trip,ISTP,4 Pdb Votes
Lizard Leader,Fritz The Cat,ISTP,11 Pdb Votes
Blue,Fritz The Cat,ISTP,4 Pdb Votes
Yeon Hee,Jun-45,ENTJ,7 Pdb Votes
Ted Ray,The Greatest Game Ever Played (2005),ISTP,26 Pdb Votes
Caíto,My Best Friend (Mi mejor amigo),ISTP,1 Pdb Vote
Murasaki,"Dragon Ball: Fight Son Goku, Win Son Goku",ISTP,3 Pdb Votes
Knighty Knight,Willy's Wonderland (2021),ISTP,15 Pdb Votes
Bill Marks,Non-Stop (2014),ISTP,4 Pdb Votes
Samurai,The Conjuring,ISTP,3 Pdb Votes
Tobin Keller,The interpreter,ISTP,5 Pdb Votes
Master Croc,Kung Fu Panda (Franchise),ISTP,11 Pdb Votes
Bernadine,The Trial of the Chicago 7 (2020),ISTP,8 Pdb Votes
Lem,Soul Food,ISTP,5 Pdb Votes
Yuri,Leaving Las Vegas (1995),ISTP,1 Pdb Vote
Tomoyo Shiino,My Broken Mariko [ live-action ],ISTP,26 Pdb Votes
Romi,Hanna (2011),ISTP,3 Pdb Votes
Yang Yi / Yang Si Huo,Just For Meeting You,ISTP,2 Pdb Votes
Antonio 'Tintín' Vizintín,Alive (1993),ISTP,3 Pdb Votes
Sagami Dan,Kimi no Hana ni Naru (I will be your bloom),ISTP,10 Pdb Votes
Dragon,The Secret of NIMH (1982),ISTP,8 Pdb Votes
Leia (Auralnauts cannon),Auralnauts Star Wars Cannon,ISTP,0
Jango,Auralnauts Star Wars Cannon,ISTP,0
Maximilian von Heune,Cabaret (1972),ISTP,0
Rick Stanton,Thirteen Lives (2022),ISTP,0
Nicky Topper Headon,Rude Boy,ISTP,1 Pdb Vote
Nurse “Coffy” Coffin,Coffy (1973),XXXX,1 Pdb Vote
Wrestler with corn-eye,Nacho Libre (2006),XXXX,1 Pdb Vote
Wrestler with a knife,Nacho Libre (2006),XXXX,1 Pdb Vote
Martha,Death at a Funeral (2007),XXXX,2 Pdb Votes
Inspector Stoppard,See How They Run (2022),ISTP,33 Pdb Votes
Genevieve (Shy Shen),Rush Hour (Franchise),XXXX,2 Pdb Votes
Kenji,Rush Hour (Franchise),ISTP,3 Pdb Votes
The cabin member in the airplane fake escape room,Escape Room (2019),ISTP,2 Pdb Votes
Sae-bom,Moonlit Winter (2019),ISTP,2 Pdb Votes
Petrovich,Univer. New Dorm,ISTP,8 Pdb Votes
Wolves,Wolfwalkers (2020),XXXX,3 Pdb Votes
Amar,Lokesh Cinemeatic Universe ( LCU),ISTP,19 Pdb Votes
Oula,Heavy Trip (2018),ENTJ,2 Pdb Votes
Atticus Malfoy,Swingverse,ISTP,6 Pdb Votes
Brigands,The Thief and the Cobbler (1993),ISTP,2 Pdb Votes
Detective Muldoon,The Grudge(2020),ISTP,8 Pdb Votes
Axel Nordmann,Edge of the City (1957),ISTP,4 Pdb Votes
Mrs. Perkis,Heavyweights (1995),ISTP,2 Pdb Votes
Rooter,The Land Before Time (1988),ISTP,8 Pdb Votes
DeAnna Moran,"Hail, Caesar (2016)",ISTP,15 Pdb Votes
Matthew Axelson,Lone Survivor,ISTP,3 Pdb Votes
The Killer ,Haute tension,ISTP,1 Pdb Vote
Freeman,Boiling Point (2021),ISTP,4 Pdb Votes
Alpha Waymond,Everything Everywhere All At Once,ISTP,69 Pdb Votes
Ruby Baker,The Glass House,ISTP,13 Pdb Votes
Victor Shakapopulis,What's New Pussycat? (1965),ISTP,1 Pdb Vote
Dot,The Quiet,ISTP,4 Pdb Votes
Tae-soo,Monster (2014),ISTP,31 Pdb Votes
Father,Hatching,ISTP,12 Pdb Votes
Doug Skeleton,EMO The Musical (2016),INTJ,1 Pdb Vote
Jay,EMO The Musical (2016),ISTP,1 Pdb Vote
Magali,Conte d'automne (An Autumn Tale),ISTP,3 Pdb Votes
"Vilho ""Ville"" Johannes Koskela",The Unknown Soldier (2017),ISTP,8 Pdb Votes
"Antero ""Antti"" Rokka",The Unknown Soldier (2017),XXXX,9 Pdb Votes
