char,movie,mbti,votes
Eve,Son of Fury: The Story of Benjamin Blake (1942),XXXX,1 Pdb Vote
 Ingrid Randall,That Darn Cat! (1965),INFJ,5 Pdb Votes
Syn Cat (Darn Cat) ,That Darn Cat! (1965),XXXX,3 Pdb Votes
James Morse,Pretty Woman (1990),INFJ,7 Pdb Votes
Princess Hermine,The Exception,INFJ,10 Pdb Votes
Saltzburg Keitel,Asteroid City,INFJ,4 Pdb Votes
Jane Wharton ,Kiss the Blood Off My Hands (1948),INFJ,8 Pdb Votes
Lisa Berndle,Letter from an Unknown Woman (1948),INFJ,3 Pdb Votes
Jeff Hartnett,Johnny Eager (1941),INFJ,2 Pdb Votes
Narvel Roth,Master Gardener (2022),INFJ,8 Pdb Votes
Debbie Sullivan,About Last Night (1986),INTJ,2 Pdb Votes
 Stephanie 'Steve' Gaylord,My Dear Secretary (1948),INFJ,3 Pdb Votes
Theo,Your Place or Mine (2023),INFJ,9 Pdb Votes
Leonard Meyers,Bottoms,INFJ,7 Pdb Votes
Helen Wick,John Wick,INFJ,6 Pdb Votes
Mark Lamphere,Secret Beyond the Door (1947),INFJ,7 Pdb Votes
Celia Lamphere,Secret Beyond the Door (1947),INFJ,1 Pdb Vote
Gov. Fred Picker,Primary Colors (1998),INFJ,1 Pdb Vote
Esmé,Simulant (2023),XXXX,1 Pdb Vote
Anne Morton,Strangers on a Train (1951),XXXX,5 Pdb Votes
DR. Mariam ,Mafia 2002,XXXX,1 Pdb Vote
Bob Saginowski,The Drop,INFJ,7 Pdb Votes
Yoo Sang Ah,Omniscient Reader's Viewpoint,XXXX,7 Pdb Votes
Delmy Walker,Bed Rest (2022),INFJ,3 Pdb Votes
Wisnu,Satan's Slaves (Franchise),ENFJ,8 Pdb Votes
Alejandro Blank,Clear,INFJ,4 Pdb Votes
Haley,"Big Mommas: Like Father, Like Son",XXXX,2 Pdb Votes
Elminster Aumar,Dungeons & Dragons: Honor Among Thieves (2023),XXXX,3 Pdb Votes
Zia Darvis,Dungeons & Dragons: Honor Among Thieves (2023),INFJ,3 Pdb Votes
Michel de Nostredame,Murders in Sch,INFJ,27 Pdb Votes
"Samuel ""Rocky"" Douglas",3 Ninjas (1992),INFJ,3 Pdb Votes
Rhea,Talk to Me,INFJ,2 Pdb Votes
Eleanor,To Catch a Killer,XXXX,6 Pdb Votes
Vangeliya Pandeva Gushterova,Murders in Sch,INFJ,4 Pdb Votes
Anton Burrell,57 Seconds,INFJ,13 Pdb Votes
Sachio Ueda,High & Low The Worst X (Cross),INFJ,1 Pdb Vote
Dr. Livesey,Treasure Island (1982),INFJ,6 Pdb Votes
Riley Jones,Detention (2011),INFJ,1 Pdb Vote
Alisha,How to Blow Up a Pipeline,XXXX,5 Pdb Votes
Amber Lange,Teenage Dirtbag (2009),INFJ,17 Pdb Votes
Maya,buddha: the great departure,XXXX,15 Pdb Votes
Toto,The Adventures of Lolo the Penguin (1986),XXXX,1 Pdb Vote
Ahmed,Guy Ritchie's The Covenant (2023),INFJ,2 Pdb Votes
Apelinq,Transformers: Rise of the Beasts,INFJ,2 Pdb Votes
Megan Davis,The Bitter Tea of General Yen (1933),INFJ,1 Pdb Vote
Jay Gatsby,The Great Gatsby (1974),INFJ,8 Pdb Votes
Jay Gatsby ,The Great Gatsby (1949),INFJ,36 Pdb Votes
The Farmer,Days of Heaven,XXXX,1 Pdb Vote
Cheetor,Transformers: Rise of the Beasts,XXXX,2 Pdb Votes
Airazor,Transformers: Rise of the Beasts,INFJ,5 Pdb Votes
The Selector,The Smudger Movie (2021),INFJ,1 Pdb Vote
 Lt. Olivia D'Arcy,So Proudly We Hail! (1943),INFJ,1 Pdb Vote
Projectionist / Sherlock Jr.,Sherlock Jr. (1924),INFJ,1 Pdb Vote
Fr. Francis Chisholm,The Keys of the Kingdom (1944),ENTP,12 Pdb Votes
Sandra Kolter ,Ziegfeld Girl (1941),XXXX,15 Pdb Votes
Lucia,The night porter (1974 film),XXXX,7 Pdb Votes
"Wilfred ""Ordinary"" Smith",Stage Fright (1950),XXXX,1 Pdb Vote
Form III: Soresu,Star Wars: Lightsabers,INFJ,2 Pdb Votes
Mary Rafferty ,The Valley of Decision (1945),XXXX,2 Pdb Votes
Frannie Avery,In the Cut (2003),INFJ,1 Pdb Vote
Jean-Baptiste Bernadotte,Désirée (1954),XXXX,1 Pdb Vote
Cooper,Trendy & The Multiverse,INFJ,4 Pdb Votes
Terry McKay,An Affair to Remember (1957),INFJ,3 Pdb Votes
Calpurnia,Julius Caesar (1953),ISFP,3 Pdb Votes
Marian Starret,Shane (1953),ISFJ,5 Pdb Votes
Ghost of King Hamlet,Hamlet (1990),XXXX,5 Pdb Votes
Tall Troll,Tinker Bell (2008),XXXX,2 Pdb Votes
Akemi Rogers,Tetris (2023),INFJ,10 Pdb Votes
Peter Blood,Captain Blood (1935),INFJ,12 Pdb Votes
Arthur Russell,Alice Adams (1935),XXXX,3 Pdb Votes
Queen Maria Dominika,The Swan (1956),XXXX,5 Pdb Votes
Dr. Nicholas Agi ,The Swan (1956),XXXX,11 Pdb Votes
Elliott Templeton,The Razor's Edge (1944),INFJ,4 Pdb Votes
Dr. Anthony Edwardes / John Ballantyne,Spellbound (1945),INFJ,3 Pdb Votes
Dr. Constance Petersen,Spellbound (1945),INFJ,1 Pdb Vote
Professor Michael Lightcap,The Talk of the Town (1942),INFJ,3 Pdb Votes
Eugene Morgan ,The Magnificent Ambersons (1942),INFJ,19 Pdb Votes
Lina McLaidlaw Aysgarth,Suspicion (1941),INFJ,5 Pdb Votes
Virág Árpád,A tanú (1979),XXXX,3 Pdb Votes
Monika M.,Nekromantik 2 (1991),XXXX,1 Pdb Vote
Anna Karenina ,Anna Karenina (1935),ENFJ,1 Pdb Vote
Dr. Cranley,The Invisible Man (1933),XXXX,13 Pdb Votes
Mata Hari ,Mata Hari (1931),XXXX,3 Pdb Votes
Pip ,Great Expectations (1946),INFP,21 Pdb Votes
Mary Kane,Citizen Kane (1941),INFJ,0
Will Harper,The Boogeyman,INFJ,0
Niko Kalamaroğlu,Şevkat Yerimdar,INFJ,0
Tiger Lily,Peter Pan & Wendy,INFJ,0
Raysa,Ex-Addicts Club,XXXX,0
Deok-soo's mother,Ode to My Father (2014),XXXX,0
Lee So Min,Dream,INFJ,0
Bob Wolverton,Freeway (1996),INFJ,0
Aaron Shepard,Bros (2022 film),INFJ,0
Qeysar's uncle,Qeysar (1969),INFJ,1 Pdb Vote
Dennis,Dancing at the Blue Iguana (2000),XXXX,1 Pdb Vote
Mom,Ghosted (2023),INFJ,5 Pdb Votes
Santa Bárbara ,O Dragão da Maldade Contra o Santo Guerreiro,INFJ,5 Pdb Votes
Sebastião,Deus e o Diabo na Terra do Sol (1964),XXXX,10 Pdb Votes
Richie,El sastre de la mafia (The Outfit),INFJ,1 Pdb Vote
Mable Shaun,El sastre de la mafia (The Outfit),XXXX,1 Pdb Vote
Insp. Manetti,The Stendhal Syndrome(1996),INFJ,10 Pdb Votes
Clara,Fish Don't Blink (2002),INFJ,6 Pdb Votes
defne,kal (gidenler),XXXX,1 Pdb Vote
Patrick Brontë,To Walk Invisible: The Brontë Sisters,INFJ,3 Pdb Votes
Danny O'Shea,Little Giants (1994),INFJ,2 Pdb Votes
Simone Choule,The Tenant (1976),INFJ,2 Pdb Votes
Old Creator,Four Souls of Coyote (Kojot négy lelke),INFJ,1 Pdb Vote
Nina Collins,Cake (2014),XXXX,2 Pdb Votes
Muluk,Alangkah Lucunya (Negeri Ini) (2010),INFJ,9 Pdb Votes
"Master ""Sensei"" Splinter",TMNT (2007),INFJ,2 Pdb Votes
Janet Mathews,8MM (1999),INFJ,2 Pdb Votes
Sean Kingsley,The Texas Chainsaw Massacre (Franchise),XXXX,2 Pdb Votes
Carol Welling,Akron (2015),XXXX,1 Pdb Vote
Kasumi,DOA: Dead or Alive (2006),XXXX,1 Pdb Vote
Gail Houston,T2 Trainspotting,INFJ,1 Pdb Vote
serkan,canim ailem,XXXX,1 Pdb Vote
Saki Mizuguchi,Nobody knows,INFJ,8 Pdb Votes
Shimazu,John Wick,INFJ,59 Pdb Votes
Dino,L'Ultima Notte di Amore,INFJ,7 Pdb Votes
"Ralph ""Ralphie"" Parker",A Christmas Story 2 (2012 film),INFJ,3 Pdb Votes
The Psychic,The Magician's Elephant,INFJ,5 Pdb Votes
Dorna,Bokharest بخارست,XXXX,1 Pdb Vote
Monk,Mongol: The Rise to Power of Genghis Khan,INFJ,3 Pdb Votes
Dr. Joseph Danvers,The Stepfather (1987),XXXX,1 Pdb Vote
Nahid,Motarjem (مترجم),INFJ,12 Pdb Votes
Hitler,Fritz The Cat,INFJ,9 Pdb Votes
Sherlock Holmes,Sherlock Holmes Returns (1993 film),XXXX,1 Pdb Vote
"Erika Mizuki ""Rebelle""",Rebelle,INFJ,6 Pdb Votes
Vitalis,"Remi, Nobody's Boy",INFJ,2 Pdb Votes
Craig,The Gay Deceivers,INFP,1 Pdb Vote
Witherspoon,Beauty and the Beast (Franchise),INFJ,1 Pdb Vote
Tres,Beauty and the Beast (Franchise),XXXX,1 Pdb Vote
Punch Bowl,Beauty and the Beast (Franchise),INFJ,2 Pdb Votes
Valerie Veran,Little Nicky (2000),XXXX,1 Pdb Vote
Kevin Presley,We Have a Ghost,XXXX,1 Pdb Vote
Ona,Women Talking (2022),INFJ,26 Pdb Votes
Sang Min,A Man and a Woman (2016),INFJ,9 Pdb Votes
Kevin Presley,We Have a Ghost (2023),INFJ,58 Pdb Votes
Martha,Rags,INFJ,2 Pdb Votes
Vera Claythorne,And then there were none (1945 film),INTJ,6 Pdb Votes
Col Kennedy,The House Next Door (2006),ISFJ,6 Pdb Votes
Man Of The End,Under The Silver Lake,INFJ,5 Pdb Votes
“Mayor” Damien,Markiplier Cinematic Multiverse,INFJ,4 Pdb Votes
Seung Woo,unlocked,INFJ,8 Pdb Votes
Aunt Zoe,Barbie: Spy Squad,INFJ,3 Pdb Votes
Marlene Roberts,Barbie & Her Sisters in a Pony Tale (2013),XXXX,5 Pdb Votes
The Narrator,"T'as de beaux escaliers, tu sais... (1986) (You've Got Beautiful Stairs, You Know...)",INFJ,1 Pdb Vote
Stewart,We Are Not Alone (2022),XXXX,1 Pdb Vote
Gabriel Montoya,Bill(2015),XXXX,1 Pdb Vote
Christine,In the Company of Men (1997),XXXX,3 Pdb Votes
Kong Hai（空海）,Legend Of The Demon Cat（妖猫传）,INFJ,14 Pdb Votes
John Delaney,Let's Play Some Mafia (2022),INFJ,1 Pdb Vote
Heidi,Pitch Perfect (Series),XXXX,28 Pdb Votes
Thomas,The Only Living Boy in New York,INFJ,1 Pdb Vote
Mulligan,Deep Rising (1998),ENTP,14 Pdb Votes
Loh Ki-Wan,My Name is Loh Kiwan (2024),INFJ,11 Pdb Votes
Bob,Possession (1981),XXXX,5 Pdb Votes
Lauren Powell,"For A Good Time, Call... (2012)",INFP,6 Pdb Votes
Petra,"After the Dark ""The Philosophers"" (2013)",XXXX,25 Pdb Votes
Quaz,Ant-Man and the Wasp: Quantumania,INFJ,7 Pdb Votes
Fiona Dobson,Bitter Moon (Lunes de fiel) (1992),INFJ,1 Pdb Vote
Carlo Tommasi,La meglio gioventù (the best of youth),XXXX,3 Pdb Votes
Grisha,Cheburashka (2023),INFJ,1 Pdb Vote
Jake Yorkin,One Hour Photo (2002),XXXX,1 Pdb Vote
Dr. Muller,The Mummy (1932),XXXX,17 Pdb Votes
Al Stephenson,The Best Years of Our Lives (1946),INTJ,2 Pdb Votes
Zhou Zhezhi,The Wandering Earth 2,INFJ,2 Pdb Votes
Dylan,Fateful Findings,INFJ,1 Pdb Vote
Randall,Unhuman (2022),INFJ,1 Pdb Vote
Markus,Persepolis (2007),ISFP,2 Pdb Votes
Robert Conroy,Sgt. Stubby: An American Hero,XXXX,3 Pdb Votes
Emerald Seer,Krull,INFJ,1 Pdb Vote
Rell,Krull,XXXX,11 Pdb Votes
Tiny Tim,A Christmas Carol (2019),XXXX,19 Pdb Votes
Yang Jian (杨戬),New Gods: Yang Jian,INFJ,22 Pdb Votes
Grace,Beau is Afraid,XXXX,6 Pdb Votes
Miri Woodlow,Sick (2022),INFJ,4 Pdb Votes
Mrs. Wang,Home Sweet Home (2021),INFJ,18 Pdb Votes
Queen MUTO/Barb,MonsterVerse,XXXX,2 Pdb Votes
Jodi Kantor,She Said (2022),INFJ,1 Pdb Vote
petrus,the big 4,INFJ,13 Pdb Votes
Dr. Edmund Chilton,Pollyanna (1960),XXXX,1 Pdb Vote
Dana Turner,Camp Rock (2008),INFJ,3 Pdb Votes
Yaldaa,Bi gonah (2022),XXXX,2 Pdb Votes
Kesrati,Bi gonah (2022),XXXX,2 Pdb Votes
Henry,The Bombardment (2021),INFJ,6 Pdb Votes
Olivia Kullersen,How to Train Your Dragon (Franchise),INFJ,1 Pdb Vote
Roxanne Kowalski,Roxanne,XXXX,4 Pdb Votes
Carolina,I migliori giorni (2023),XXXX,1 Pdb Vote
Blossom,Die Wilden Kerle,INFJ,14 Pdb Votes
Ishaan Chaudhary  ,The Sky Is Pink,XXXX,8 Pdb Votes
Cody,Scary Movie,INFJ,0
Tadamichi Kuribayashi,Letters from Iwo Jima,INFJ,0
Skeletor,Chip 'n Dale Rescue Rangers (2022),XXXX,2 Pdb Votes
Krabat,Krabat and the Legend of the Satanic Mill,INFJ,3 Pdb Votes
Kara Strode,"Halloween 4,5,6 Timeline",INFJ,3 Pdb Votes
Mariano Silverstein,Tiempo de Valientes (2005),XXXX,6 Pdb Votes
Lenka Pivoňková,Občanský průkaz (Identity Card),XXXX,14 Pdb Votes
Marie Cody,Girl in the Basement,INFJ,256 Pdb Votes
Ethical Bug,Shrek (Franchise),INFJ,4 Pdb Votes
Mia Morgan,The Best Man,INFJ,35 Pdb Votes
Leonard,Knock at the Cabin,INFJ,8 Pdb Votes
Daniel,A Good Person (2023),INFJ,2 Pdb Votes
Mary Melrose,Mother's Milk (2011 film),INFJ,5 Pdb Votes
"Lottie, Ghost of Christmas Present.",A Christmas Carol (2019),INFJ,1 Pdb Vote
Andi,The most beautiful day (2015),XXXX,6 Pdb Votes
Dangerous Bean,The Amazing Maurice (2022),INFJ,12 Pdb Votes
Jacob Turner,The Noel Diary (2022),INFJ,10 Pdb Votes
Reed,Piercing (2019),INFJ,6 Pdb Votes
Adelaida Kuzminichna Romashkina,Carnival Night (1956),INFJ,1 Pdb Vote
Helene's Boyfriend,The Land of Steady Habits (2018),INFJ,44 Pdb Votes
Silver Phantom,How to Train Your Dragon (Franchise),INFJ,1 Pdb Vote
Ghost of Christmas Future,Scrooge: A Christmas Carol (2022),XXXX,3 Pdb Votes
Merton Densher,The wings of the dove (1997 film),XXXX,3 Pdb Votes
Lizzie Andrew Borden,Lizzie (2018 film),XXXX,5 Pdb Votes
Father Greg Pilkington,Priest (1994 film),INFJ,6 Pdb Votes
ShekarBanoo,Shabake makhfi zanan (Secret network of women),INFJ,6 Pdb Votes
DelbarJan tajerbashi,Shabake makhfi zanan (Secret network of women),INFJ,177 Pdb Votes
Sophie,The Holiday (2006),INFJ,2 Pdb Votes
Sebastian J. Cricket,Guillermo del Toro’s Pinocchio,INFJ,20 Pdb Votes
Kolya,Afonya,XXXX,12 Pdb Votes
Yusra Mardini,The Swimmers (2022),INFJ,20 Pdb Votes
Masha Starzceva,Vacations of Petrov and Vasechkin (1984),INFJ,12 Pdb Votes
Kenshin Himura “Battousai”,Rurouni Kenshin: The Beginning (2021),INFJ,3 Pdb Votes
Lila,When You Finish Saving the World,INFJ,2 Pdb Votes
Vigo The Carpathian,Ghostbusters (1984),INFJ,8 Pdb Votes
Agatha Christie,See How They Run (2022),INFJ,4 Pdb Votes
Patchka the Cat,Goncharov (1973),INFJ,2 Pdb Votes
Jack Ferriman,Ghost ship,XXXX,1 Pdb Vote
Darby Harper,Darby and the Dead,INFJ,2 Pdb Votes
Rudraprathap,Manu,INFJ,34 Pdb Votes
Nanding,Insiang (1976),XXXX,17 Pdb Votes
Carrie,Spirited (2022),INFJ,3 Pdb Votes
Shirin,Rheingold (2022),INFJ,3 Pdb Votes
Madeleine Elster,Vertigo (1958),INFJ,1 Pdb Vote
Peter ,Slumberland (2022),INFJ,8 Pdb Votes
Sang-woo,One Fine Spring Day,XXXX,39 Pdb Votes
Garry ,Closed Server ( Закрытый Сервер ),INFJ,6 Pdb Votes
Foreverwing,How to Train Your Dragon (Franchise),XXXX,4 Pdb Votes
Night Light,How to Train Your Dragon (Franchise),INFJ,10 Pdb Votes
Light Fury,How to Train Your Dragon (Franchise),INFJ,2 Pdb Votes
John Oldman,The Man From Earth,INFJ,2 Pdb Votes
The Cat,My Father's Dragon (2022),INFJ,3 Pdb Votes
Roberto Tobias,Four Flies on Grey Velvet,INFJ,35 Pdb Votes
Erica Holden,A Maple Valley Christmas,INFJ,1 Pdb Vote
Kerry Devine,"Lights, Camera, Christmas!",INFJ,25 Pdb Votes
Lady Moonbeam,Vide Noir,INFJ,10 Pdb Votes
Murat,Kurak Günler,INFJ,1 Pdb Vote
Dr. Richard Pretorious,conjuring: The Beyond,XXXX,2 Pdb Votes
André Fauvel,Mrs. Harris Goes to Paris (2022),INFJ,11 Pdb Votes
Sauerkraut Dictator,Sausage Party (2016),XXXX,7 Pdb Votes
Cardinal Wyszynski,Blindness (2016 film),XXXX,6 Pdb Votes
Principal,Oni: Thunder God's Tale,INFJ,7 Pdb Votes
"Persona ""Best Friend"" para o Moisés",Versões de Dan,INFJ,15 Pdb Votes
The Wise Man,Labyrinth (1986),INFJ,14 Pdb Votes
Princess Changping,The Yin-Yang Master: Dream Of Eternity,INFJ,2 Pdb Votes
Vitor Poc,Sexta Feira 12 (2022),INFJ,7 Pdb Votes
Sister Ann,Prey for the Devil (2022),INFJ,7 Pdb Votes
The Visitor,Theorem (1968),INFJ,10 Pdb Votes
Judith,"Argentina, 1985",INFJ,11 Pdb Votes
Javier Strassera,"Argentina, 1985",INFJ,7 Pdb Votes
Fran Lockwood,Cloudy with a Chance of Meatballs (2009),INFJ,6 Pdb Votes
Riff,Trolls (2016),INFJ,7 Pdb Votes
Helga Ulmann,Deep Red,INFJ,4 Pdb Votes
Al-Havee Yaloo,Khun Phan,INFJ,1 Pdb Vote
Constance Harraway,The Life of David Gale (2003),INFJ,9 Pdb Votes
Suzu Asano,Our Little Sister,XXXX,7 Pdb Votes
Sebastian,The Brave Little Toaster (1987),INFJ,29 Pdb Votes
Sister Yamakawa,Snake Girl and the Silver-Haired Witch,XXXX,1 Pdb Vote
Megumi Kurosawa,The Black House (1999),INFJ,27 Pdb Votes
Emma Cullen,The Magnificent Seven (2016),INFJ,2 Pdb Votes
Griffin Reed,About Fate (2022),INFJ,1 Pdb Vote
Marusia,U Pana Boga,XXXX,7 Pdb Votes
Gede,Ticket to Paradise,INFJ,1 Pdb Vote
Fasir,Aladdin (1992),INFJ,52 Pdb Votes
Darwin McCausland,Don't Look Under the Bed (1999),ESTJ,10 Pdb Votes
Karina,The Little Mermaid (2023 film),INFJ,19 Pdb Votes
Pak Pomo,Ngeri-Ngeri Sedap (2022),XXXX,12 Pdb Votes
Sharon Goodnow,Tár,INFJ,20 Pdb Votes
Redleaf/Minister of Autumn,Tinker Bell (2008),INFJ,8 Pdb Votes
Pavel,The Boy in the Striped Pajamas (2008),INFJ,1 Pdb Vote
Ghoulia,Monster High : The Movie (2022),INFJ,24 Pdb Votes
Deuce Gorgon,Monster High : The Movie (2022),INFJ,11 Pdb Votes
Serena Manaker,Hellraiser (2022),INFJ,5 Pdb Votes
Thomas Clarkson,Amazing Grace (2006),XXXX,10 Pdb Votes
Mandakini Devi (Nandhini),Ponniyin Selvan (2022-23),INFJ,28 Pdb Votes
Hu Nai,ED.SO Maverick,INFJ,7 Pdb Votes
Anthony Lawrence,Singora,INFJ,15 Pdb Votes
Betty,Opera(1987),INFJ,2 Pdb Votes
Esther Albright,Orphan (2009-2022),INFJ,0
Szabó Kata,The Informant (A Besúgó),INFJ,0
Betty Ross,Hulk (Ang Lee),INFJ,0
Meatfish,Orgazmo (1997),XXXX,0
Marcel,Planeta Singli,XXXX,10 Pdb Votes
Madame Dorothea,The Mortal Instruments: City of Bones (2013),XXXX,1 Pdb Vote
Casey Beane,Moneyball (2011),INFJ,7 Pdb Votes
Todd Hull,Run Hide Fight,INFP,2 Pdb Votes
Kim In-Sun,Dream (2023),INFJ,28 Pdb Votes
Karel Kopfrkingl,The Cremator (Spalovač mrtvol) 1969,INFJ,21 Pdb Votes
Una Spencer,Una (2016),XXXX,1 Pdb Vote
Sully,Bones & All (2022),XXXX,1 Pdb Vote
Katja,Min Lilla Syster,ESTJ,2 Pdb Votes
Vicar,Men (2022),INFJ,15 Pdb Votes
Lee Hyun-Ji,Double Patty (2021),INFJ,12 Pdb Votes
Manny Torres,Babylon,INFJ,195 Pdb Votes
Anna O'Donnell,The Wonder (2022),INFJ,8 Pdb Votes
Raccacoonie,Everything Everywhere All At Once,INFJ,31 Pdb Votes
Meera Thapar,Jab Tak Hai Jaan (2012),INFJ,16 Pdb Votes
Blaze,Elemental (2023),XXXX,1 Pdb Vote
Siobhán Súilleabháin,The Banshees of Inisherin (2022),INFJ,132 Pdb Votes
Fabiana,Pinocchio (2022),INFJ,11 Pdb Votes
The Blue Fairy,Pinocchio (2022),INFJ,7 Pdb Votes
Jiminy Cricket,Pinocchio (2022),INFJ,22 Pdb Votes
Artist Anish,Brahmāstra: Part One – Shiva,INFJ,5 Pdb Votes
Guru Aravind,Brahmāstra: Part One – Shiva,INFJ,7 Pdb Votes
Liz,I Came By (2022),INFJ,11 Pdb Votes
Old Storyteller,Three Thousand Years of Longing (2022),INFJ,2 Pdb Votes
Lisa Breaux,Madea,INFJ,7 Pdb Votes
Dr. Henry Jekyll,Dr. Jekyll and Mr. Hyde (1920 Paramount),INFJ,4 Pdb Votes
Jeanne d'Arc,Joan of Arc (1948),XXXX,9 Pdb Votes
Abraham Lincoln,Young Mr. Lincoln (1939),XXXX,1 Pdb Vote
Alan Squier,The Petrified Forest (1936),XXXX,1 Pdb Vote
Ezra Lieberman,The Boys from Brazil (1978),XXXX,1 Pdb Vote
Joseph,The Bible Collection,INFJ,6 Pdb Votes
Mischa Lecter,Hannibal Rising (Movie),XXXX,5 Pdb Votes
Lady Murasaki,Hannibal Rising (Movie),INFJ,11 Pdb Votes
Nerva,Caligula (1979),XXXX,2 Pdb Votes
Keith Toshko,Barbarian (2022),INFJ,120 Pdb Votes
Swimming Sharptooth (Plesiosaur),The Land Before Time (1988),XXXX,2 Pdb Votes
Arthur Holloway,Samaritan (2022),XXXX,1 Pdb Vote
Professor Trevor Bruttenholm,Hellboy (2004),INFJ,2 Pdb Votes
Satie,Moulin Rouge (2001),INFJ,2 Pdb Votes
Seth,City of Angels (1998),INFJ,5 Pdb Votes
Peggy Stephenson,The Best Years of Our Lives (1946),XXXX,2 Pdb Votes
Arturo Frantini,Smetto quando voglio (I can quit whenever I want),INFJ,6 Pdb Votes
David Bartlett,Way Down East (1920),XXXX,5 Pdb Votes
Signor Vishenka (Principe Ciliegia),Cipollino,INFJ,4 Pdb Votes
Aurora,Dancing on glass (2022),INFJ,2 Pdb Votes
Capt. Yoshimura,Battle of Surabaya (2014),INFJ,11 Pdb Votes
Aj.Uthai,Ed.so family,INFJ,20 Pdb Votes
Do Il,Project Wolf Hunting (2022),INFJ,10 Pdb Votes
Street Person #1,INLAND EMPIRE (2006),INFJ,70 Pdb Votes
Svengali,Svengali (1931),INFJ,3 Pdb Votes
Thestral,Harry Potter / Wizarding World Films,INFJ,11 Pdb Votes
Jang mi,2037,INFJ,1 Pdb Vote
Aye Jeerawan,Ed.so family,INFJ,6 Pdb Votes
Khai,The Princess (2022),XXXX,7 Pdb Votes
Radha,Bhool Bhulaiyaa (2009),INFJ,2 Pdb Votes
Reg,Vera Drake (2004),INFJ,11 Pdb Votes
Father Kelly,The Birthday Cake (2021),INFJ,12 Pdb Votes
The kid,Purple Rain (1984),INFJ,12 Pdb Votes
Lord Tremaine (Cinderella's Father),Cinderella (1950),INFJ,6 Pdb Votes
Вера Пирогова (Vera Pirogova),ИП Пирогова IP Pirogova (2019),INFJ,12 Pdb Votes
Mustafa,The Prophet (2014),INFJ,1 Pdb Vote
Quinten Sellers,Vengeance,INFJ,1 Pdb Vote
Chen Chen,Upcoming Summer,XXXX,13 Pdb Votes
Viktor Ivanovich Gromov,The Adventures of Electronic (1979),XXXX,4 Pdb Votes
Donna,The Black Phone,INFJ,10 Pdb Votes
Arthur Kriticos,Thirteen Ghosts (2001),XXXX,1 Pdb Vote
Hedvig,Vi är bäst! (2013),XXXX,4 Pdb Votes
Victor,Chocolat,INFJ,2 Pdb Votes
Bahman,Dance With Me (2019),INFJ,8 Pdb Votes
Ja-hong's Mother,Along With The Gods,INFJ,13 Pdb Votes
Tim,About Time,INFJ,1 Pdb Vote
Connie,Marcel the Shell with Shoes On,INFJ,4 Pdb Votes
Akemi,Yakuza Princess,XXXX,9 Pdb Votes
Ustadz,Satan's Slaves (Franchise),INFJ,17 Pdb Votes
Richard Galloway,The Forgiven,INFJ,4 Pdb Votes
Jordan,They/Them,INFJ,4 Pdb Votes
Dodo Chen,Incantation (2022),INFJ,4 Pdb Votes
Evelyn,Quién puede matar a un niño / Who Can Kill a Child,INFJ,2 Pdb Votes
Dr. Hal Raglan,The Brood (1979),INFJ,2 Pdb Votes
Priest Kim Seung Hoon,1987: when the day comes (2017),INFJ,2 Pdb Votes
Kim Jung Nam,1987: when the day comes (2017),INFJ,1 Pdb Vote
Lee Boo Young,1987: when the day comes (2017),INFJ,11 Pdb Votes
Jamillia,Star Wars,XXXX,3 Pdb Votes
Magenta Lightsaber,Star Wars: Lightsabers,INFJ,4 Pdb Votes
Snowball Sun,Snowball Butterfly,INFJ,5 Pdb Votes
Mexican Man,Fred: The Movie,INFJ,1 Pdb Vote
Alexandros,Landscape in the mist (1988),INFJ,1 Pdb Vote
Kikuchi,Violent Cop (1989),INFJ,10 Pdb Votes
Sang Woo,One Way Trip,INFP,66 Pdb Votes
Petra,The Pebble and the Penguin (1995),INFJ,1 Pdb Vote
Red,The Sea Beast,INFJ,2 Pdb Votes
Man Cheol,Jun-45,XXXX,4 Pdb Votes
Gisaku,Seven Samurai (1954) (七人の侍),INFJ,4 Pdb Votes
Her,Apostle (2018),INFJ,4 Pdb Votes
Mai,"Dragon Ball: Fight Son Goku, Win Son Goku",INFJ,5 Pdb Votes
Bulma,"Dragon Ball: Fight Son Goku, Win Son Goku",INFJ,7 Pdb Votes
Woman,The Human Voice,XXXX,3 Pdb Votes
Sara,Cold Mountain (2003),INFJ,4 Pdb Votes
Gwen,Non-Stop (2014),INFJ,0
Agustín ,The South / El Sur (1983),INFJ,0
Dan Brenner,Buried (2010),XXXX,3 Pdb Votes
Ahmad,Soul Food,INFJ,7 Pdb Votes
Mother Earth,Begotten (1989),INFJ,24 Pdb Votes
Harold,Amsterdam (2022),INFJ,15 Pdb Votes
Patricia,Why Did I Get Married?,INFJ,3 Pdb Votes
Layla Maloney,Big Daddy,INFJ,3 Pdb Votes
Lang Dotrice,Crimes of the Future (2022),INFJ,10 Pdb Votes
Caprice,Crimes of the Future (2022),INFJ,7 Pdb Votes
Gloria Dump,Because of Winn-Dixie,INFJ,1 Pdb Vote
Makio,My Broken Mariko [ live-action ],XXXX,1 Pdb Vote
Astrid Kirchherr,Backbeat (1994),INFJ,2 Pdb Votes
Steve Wozniak,Pirates of Silicon Valley (1999),XXXX,6 Pdb Votes
Kana Yano,Noroi: The Curse (2005),INFJ,8 Pdb Votes
Sook Hee,Emergency Declaration (2022),INFJ,5 Pdb Votes
Xu Nian Nian,Just For Meeting You,INFJ,3 Pdb Votes
