char,movie,mbti,votes
Jeff Douglas ,Brigadoon (1954),ENTP,5 Pdb Votes
Alcott,Extraction 2 (2023),ENTP,2 Pdb Votes
Childe,The Childe,ENTP,50 Pdb Votes
Evil Corruptors,Mune: Guardian of the Moon,ENTP,6 Pdb Votes
Victoria Thorne,Apocalypse (film series),ENTP,4 Pdb Votes
Jason Quincy,Apocalypse (film series),ENFP,2 Pdb Votes
Willie Spino,Apocalypse (film series),ENTP,4 Pdb Votes
Conal Cochran,Halloween 3: Season of the Witch,ENTP,3 Pdb Votes
Piii,Mascarpone the bounty hunter,ENTP,11 Pdb Votes
Castor/Zuse,Tron: Legacy (2010),ENTP,20 Pdb Votes
Clément,One Fine Morning (2022),ENTP,2 Pdb Votes
Jar'Kai,Star Wars: Lightsabers,ENTP,2 Pdb Votes
Groucho ,Monkey Business (1931),XXXX,2 Pdb Votes
Nick Charles Jr.,The Thin Man (Series),ENTP,3 Pdb Votes
Alicia Billington,Confessions of a Shopaholic (2009),ENTP,4 Pdb Votes
Benjamin Blake,Son of Fury: The Story of Benjamin Blake (1942),XXXX,7 Pdb Votes
 Albert Feather,Ladies in Retirement (1941),ENTP,3 Pdb Votes
Captain Spaulding (Cutter),3 from Hell,ENTP,3 Pdb Votes
Otis B. Driftwood,3 from Hell,ENTP,20 Pdb Votes
Spider-Popsicle,Spider-Man: Across the Spider-Verse (2023),ENTP,26 Pdb Votes
Ricky Cho,Asteroid City,ENTP,20 Pdb Votes
Schubert Green,Asteroid City,ENTP,143 Pdb Votes
Bagel,Spider-Man: Across the Spider-Verse (2023),ENTP,4 Pdb Votes
Dr. Sunny Joseph,Manichitrathazhu,XXXX,8 Pdb Votes
Ronnie Hastings,My Dear Secretary (1948),ENTP,10 Pdb Votes
Owen Waterbury ,My Dear Secretary (1948),XXXX,7 Pdb Votes
Richard Jemmons,Primary Colors (1998),ENTP,27 Pdb Votes
"Charlotte Webber ""Sun-Spider""",Spider-Man: Across the Spider-Verse (2023),ENTP,2 Pdb Votes
Montgomery Rush,Finding You (2021),ENTP,1 Pdb Vote
Jasper,Elsewhere (2009),XXXX,1 Pdb Vote
"E.J. ""Space"" Hanlon",Bombshell (1933),XXXX,6 Pdb Votes
Casey,Simulant (2023),XXXX,2 Pdb Votes
Peter,Your Place or Mine (2023),ENTP,4 Pdb Votes
Nesbit,Everybody wants some!! (2016),ENTP,78 Pdb Votes
Finnegan,Everybody wants some!! (2016),ENTP,6 Pdb Votes
Spider-Cat,Spider-Man: Across the Spider-Verse (2023),ENTP,1 Pdb Vote
Carlos Perro,3 from Hell,ENTP,6 Pdb Votes
Robert,Red Dawn (1984),XXXX,2 Pdb Votes
"	Arsène Lupin",Arsène Lupin (1932),ENTP,2 Pdb Votes
Ted Bundy,Murders in Sch,ENTP,3 Pdb Votes
Kang Soo,One Day (2017),XXXX,2 Pdb Votes
Zoe Monet,Murders in Sch,ENTP,2 Pdb Votes
Lawrence Kennard,Evelyn Prentice (1934),ESTP,7 Pdb Votes
Chaos,Aladdin (1992),XXXX,1 Pdb Vote
Talleyrand,Conquest (1937),ENTP,1 Pdb Vote
John Silver,Treasure Island (1982),ENTP,2 Pdb Votes
Rose Hovick,Gypsy (1962),XXXX,2 Pdb Votes
Catherine the Great,John Paul Jones (1959),XXXX,6 Pdb Votes
Aunt Kelly,My Sister's Keeper (2009),ENTP,2 Pdb Votes
Daniel Culp,The Stanford Prison Experiment,ENTP,1 Pdb Vote
Sander Sanderson,Detention (2011),ENTP,1 Pdb Vote
Edd Byrnes,Grease (1978),ENTP,8 Pdb Votes
Evan Wheeler,"Are You There God? It's Me, Margaret (2023)",XXXX,2 Pdb Votes
Victoria Parker,There's No Business Like Show Business (1954),XXXX,2 Pdb Votes
Bruce Elcott,"Sleep, My Love (1948)",XXXX,7 Pdb Votes
Septimus Podgers,Flesh and Fantasy (1943),ENTP,45 Pdb Votes
Michael,Flesh and Fantasy (1943),ENTP,1 Pdb Vote
Ori Sivan,Waltz with Bashir (2008),ENTP,1 Pdb Vote
Brad Roberts,Gold Diggers of 1933 (1933),XXXX,1 Pdb Vote
Richard Feynman,Oppenheimer (2023),ENTP,1 Pdb Vote
"Benjamin ""Ben"" Hubbard",The Little Foxes (1941),ENTP,2 Pdb Votes
"Scott ""Scotty"" Blair",Footlight Parade (1933),XXXX,1 Pdb Vote
Chester Kent,Footlight Parade (1933),XXXX,1 Pdb Vote
Vágó Hanna,Az örökség/The heritage,ESTP,3 Pdb Votes
Annabel Jones Norris,We're Not Married! (1952),XXXX,1 Pdb Vote
Francis Percival (The Manager),The Smudger Movie (2021),ESTP,1 Pdb Vote
"Emma, Lady Hamilton ",That Hamilton Woman (1941),ENTP,2 Pdb Votes
Jervis Pendleton III,Daddy Long Legs (1955),XXXX,1 Pdb Vote
Dr. Henry Jekyll / Mr. Edward Hyde,Dr. Jekyll and Mr. Hyde (1941),XXXX,12 Pdb Votes
Jenny Hager,The Strange Woman (1946),ENTP,1 Pdb Vote
Lee Hyun Sung,Omniscient Reader's Viewpoint,XXXX,2 Pdb Votes
Francis Bacon ,The Private Lives of Elizabeth and Essex (1939),XXXX,1 Pdb Vote
Princess Sophie Friederike/Empress Catherine II,The Scarlet Empress (1934),XXXX,1 Pdb Vote
Alojzy Bąbel,Mister Blot's Academy (Akademia Pana Kleksa; 1983),ENTP,3 Pdb Votes
Tod Newton,Dancing Lady (1933),XXXX,1 Pdb Vote
Miller Banks,Stay Alive (2006),XXXX,1 Pdb Vote
Therapist,Beau is Afraid,ENTP,1 Pdb Vote
Gordon Miller,Room Service (1938),XXXX,3 Pdb Votes
App,Trendy & The Multiverse,ENTP,12 Pdb Votes
Scott Miller,Love Before Breakfast (1936),XXXX,1 Pdb Vote
Cicero,Julius Caesar (1953),XXXX,1 Pdb Vote
Small Troll,Tinker Bell (2008),XXXX,1 Pdb Vote
 Mayer Rothschild / Nathan Rothschild,The House of Rothschild (1934),XXXX,1 Pdb Vote
Prince Albert ,The Swan (1956),XXXX,2 Pdb Votes
Sir Percy Blakeney,The Scarlet Pimpernel (1934),ENTJ,2 Pdb Votes
Virginia Stuart Cunningham,The Snake Pit (1948),XXXX,1 Pdb Vote
Lois Laurel,Monkey Business (1952),XXXX,0
"Vital Dutour, Imperial Prosecutor",The Song of Bernadette (1943),XXXX,0
George M. Cohan ,Yankee Doodle Dandy (1942),ENTP,0
Leopold Dilg - Joseph,The Talk of the Town (1942),XXXX,0
Johnnie Aysgarth,Suspicion (1941),ENTP,0
Captain Harville,Persuasion (2022),XXXX,0
"William ""Rocky"" Sullivan",Angels with Dirty Faces (1938),XXXX,0
Charley Jasper,True Confession (1937),XXXX,0
Bill Chandler ,Libeled Lady (1936),XXXX,0
Otis B. Driftwood,A Night at the Opera (1935),XXXX,0
Larry Renault,Dinner at Eight (1933),XXXX,0
Doc Boone,Stagecoach (1939),ENTP,0
Bill Sampson,All About Eve (1950),ENTP,0
Yakuza Leader with butterfly knife,Versus,XXXX,0
Hong Gil Dong,Phantom Detective,XXXX,2 Pdb Votes
Şefik Özükötü,Şevkat Yerimdar,ENTP,3 Pdb Votes
Cuma Ertesi,Şevkat Yerimdar,ENTP,6 Pdb Votes
Shadow Dan,Me and My Shadow,ENTP,12 Pdb Votes
Kanchan Adhia,Maja Ma,XXXX,3 Pdb Votes
צ'רלי בן-חנניה (Charlie Ben Chanania),צ'רלי וחצי | Charlie and a Half (1974),XXXX,1 Pdb Vote
Willi Herold,The Captain (2017 film),ENTP,14 Pdb Votes
Lord Macintosh,Brave (2012),ENTP,10 Pdb Votes
Evil Ash,Evil Dead Series,ENTP,3 Pdb Votes
The Evil,Evil Dead Series,ENTP,21 Pdb Votes
Baal,Evil Dead Series,XXXX,5 Pdb Votes
Necronomicon Ex-Mortis,Evil Dead Series,ENTP,7 Pdb Votes
Danger D’Amo “Tick Tock”,Spy Kids 4: All the Time in the World,ENTP,2 Pdb Votes
Eddie,Dancing at the Blue Iguana (2000),XXXX,1 Pdb Vote
Jonas,Ghosted (2023),ENTP,5 Pdb Votes
Goanna,FernGully: The Last Rainforest (1992),XXXX,4 Pdb Votes
Coirana,O Dragão da Maldade Contra o Santo Guerreiro,ENTP,5 Pdb Votes
Master Vampire,Dracula Untold,ENTP,2 Pdb Votes
Benny,Somebody I Used to Know (2023),XXXX,6 Pdb Votes
Lightning,"Blood in, Blood Out",XXXX,1 Pdb Vote
Slightly,Peter Pan (2003),ENTP,9 Pdb Votes
Alfredo Grossi,The Stendhal Syndrome(1996),ENTP,10 Pdb Votes
Zoya Haider,Raanjhanaa,ENTP,2 Pdb Votes
Sultan,The Adventures of Baron Munchausen (1988),ENTP,2 Pdb Votes
Branwell Brontë ,To Walk Invisible: The Brontë Sisters,ENTP,4 Pdb Votes
Top Clown,Toy Story (Franchise),XXXX,1 Pdb Vote
Dr. Leslie Rosen,The First Wives Club (1996),XXXX,1 Pdb Vote
Ed Fenech,Inglourious Basterds (2009),ENTP,13 Pdb Votes
Tommy,Friends with Benefits,XXXX,1 Pdb Vote
Sean,SLC Punk! (1998),XXXX,13 Pdb Votes
Bill Pope,Criminal (2016),ENTP,1 Pdb Vote
necati,aaahh belinda,ENFP,1 Pdb Vote
Eve,The Adventures Of Mark Twain,ENTP,5 Pdb Votes
Mark Twain,The Adventures Of Mark Twain,ENTP,8 Pdb Votes
Tony Pope,Predator,XXXX,1 Pdb Vote
Komet,Alangkah Lucunya (Negeri Ini) (2010),ENTP,9 Pdb Votes
Hwang Yeo-Rae,Killing Romance (2023),XXXX,1 Pdb Vote
W.E. Slaughter,The Texas Chainsaw Massacre (Franchise),ENTP,7 Pdb Votes
Erik Baumann,Balloon (2018),ENFJ,2 Pdb Votes
Edgin Darvis - The Bard,Dungeons & Dragons: Honor Among Thieves,ENTP,4 Pdb Votes
Travis,The Rundown (2003),ENTP,6 Pdb Votes
Mete,canim ailem,XXXX,1 Pdb Vote
Chunnilal,Devdas,ENTP,2 Pdb Votes
Wizard,An Ordinary Miracle (1978) - Soviet Film,XXXX,5 Pdb Votes
Discord,My Little Pony: A New Generation (2021),ENTP,16 Pdb Votes
Caleb Sinclaire,The Vicious Kind,ENTP,4 Pdb Votes
Sandy Parker,A Christmas Story Christmas (2022),XXXX,2 Pdb Votes
Lolo,Joy Ride (2023),ENTP,24 Pdb Votes
Manouchehr,Leila's Brothers,ENTP,51 Pdb Votes
"Ralph ""Ralphie"" Parker",My summer story (1994),ENTP,1 Pdb Vote
The Kaiser,The Exception,ENTP,3 Pdb Votes
Bobby Lieber,Bros (2022 film),ENTP,26 Pdb Votes
Veena,Missing (2023),XXXX,12 Pdb Votes
Gits Hegarty,The belly of the whale,XXXX,1 Pdb Vote
Yeon Su,Decision To Leave (2022),XXXX,1 Pdb Vote
Arthur Stegman,Payback (1999),ENTP,2 Pdb Votes
Samson,Sleeping Beauty (1959),ENTP,7 Pdb Votes
Deacon,Little Nicky (2000),ENTP,10 Pdb Votes
Lucifer,Little Nicky (2000),XXXX,1 Pdb Vote
Cassius,Little Nicky (2000),XXXX,1 Pdb Vote
Gregory,Die drei Räuber (2007),ENTP,2 Pdb Votes
Frank Presley,We Have a Ghost,ENTP,1 Pdb Vote
Jesse Montgomery III,"Dude, Where's My Car? (2000)",ENTP,22 Pdb Votes
Vikram Jaisingh,Luck By Chance,ENTP,2 Pdb Votes
Scarlet Centurion,Ant-Man and the Wasp: Quantumania,ENTP,14 Pdb Votes
Dale,Ant-Man and the Wasp: Quantumania,XXXX,1 Pdb Vote
Space Elevator Attackers,The Wandering Earth 2,ENTP,2 Pdb Votes
Yan Lepentrec (The Dobermann) ,Dobermann (1997),XXXX,1 Pdb Vote
Osman Şaşmaz,Osman Pazarlama (2016),XXXX,1 Pdb Vote
"Stanisław Witkiewicz ""Witkacy""",Niebezpieczni Dżentelmeni (2023),ENTP,4 Pdb Votes
Alex Pruitt,Home Alone 3 (1997),ENTP,15 Pdb Votes
Karl Marx,Persepolis (2007),ENTP,1 Pdb Vote
The Earl of Croydon,Bill(2015),XXXX,3 Pdb Votes
Roy(Iroicos) Lypimenos,Harry Potter / Wizarding World Films,XXXX,1 Pdb Vote
Barry Champlain,Talk Radio (1988),XXXX,9 Pdb Votes
Fred Ritter,Short Circuit (1986),ENTP,1 Pdb Vote
Chad,In the Company of Men (1997),XXXX,7 Pdb Votes
Victor Pivert,Les Aventures de Rabbi Jacob (1973),ENTP,7 Pdb Votes
Liz,"Crazy, Stupid, Love (2011)",ENTP,13 Pdb Votes
Mari,My Name is Loh Kiwan (2024),XXXX,1 Pdb Vote
Javad,"Enferadi ""Solitary"" (2022)",ENTP,5 Pdb Votes
Omid,"Zire Nazar ""Under the Supervision"" (2019)",XXXX,5 Pdb Votes
Nick Easter,Runaway Jury (2003),ENTP,2 Pdb Votes
Jesse,"For A Good Time, Call... (2012)",ENTP,1 Pdb Vote
Lang Cheng Zhou,When I See Your Face,ENTP,14 Pdb Votes
Angelo Carati,La meglio gioventù (the best of youth),XXXX,4 Pdb Votes
Han Hee-Sung,Kill Boksoon (2023),ENTP,12 Pdb Votes
Dr Tangalanga (Persona),El Método Tangalanga,ENTP,21 Pdb Votes
The Chemist,Mandy (2018),ENTP,4 Pdb Votes
Thut,Mummies (2023),ENTP,1 Pdb Vote
NOBODY IN PARTICULAR,Life,ENTP,4 Pdb Votes
The man,Carnival of souls (1962),XXXX,14 Pdb Votes
Shen Gongbao (申公豹),New Gods: Yang Jian,XXXX,23 Pdb Votes
Sylvia,"Are You There God? It's Me, Margaret (2023)",ENTP,1 Pdb Vote
Parker Mason,Sick (2022),ENTP,13 Pdb Votes
Joe Lynch,Frozen (2010),XXXX,6 Pdb Votes
Veruca Dumont,Kung Fu Panda (Franchise),ENTP,3 Pdb Votes
Rukhmini,Kung Fu Panda (Franchise),ENTP,2 Pdb Votes
Bennie,The Fabelmans (2022),XXXX,0
Ash’s chopped off hand,Evil Dead Series,ENTP,0
alpha,the big 4,ENTP,5 Pdb Votes
Valery Zavgorodny,Cheburashka (2023),ENTP,32 Pdb Votes
Juba,The Wall (2017),ENTP,2 Pdb Votes
Ammar b. Yaasir,Al ressalah the message,XXXX,1 Pdb Vote
Célia ,Boa sorte (2014),XXXX,2 Pdb Votes
Sherlock Holmes ,Sherlock Holmes (Hallmark film series),ENTP,1 Pdb Vote
"Shirley ""Shirl"" Kendrick",Saints and soldiers (2003),XXXX,1 Pdb Vote
Red,A Wrinkle in Time (2018),XXXX,1 Pdb Vote
Head Surgeon,Monkeybone (2001),XXXX,4 Pdb Votes
Monkeybone,Monkeybone (2001),XXXX,5 Pdb Votes
"Charlie ""C.D."" Bales",Roxanne,ENTP,3 Pdb Votes
Murray,Barbie: The Pearl Princess,ENTP,2 Pdb Votes
DJ Herzogenaurach,Chip 'n Dale Rescue Rangers (2022),ENTP,2 Pdb Votes
Lyschko,Krabat and the Legend of the Satanic Mill,ENTP,8 Pdb Votes
Koyanagi Hanako,Wotakoi: Love Is Hard for Otaku,XXXX,1 Pdb Vote
Paul Biegler,Anatomy of a Murder,XXXX,2 Pdb Votes
Ostap Bender,12 стульев,ENTP,25 Pdb Votes
Юрий Смирнов \ Yuri Smirnov,Grom: Boyhood (Гром: Трудное детство),ENTP,39 Pdb Votes
"Lucretius ""Lucky"" Flickerman",The Ballad of Songbirds and Snakes (2023),ENTP,2 Pdb Votes
Troy Wedberg,Angus (1995),ENTP,4 Pdb Votes
Harmony,Ernest P. Worrell (Franchise),ENTP,4 Pdb Votes
Sarina,Bi gonah (2022),ENTP,7 Pdb Votes
Sal Nealon,Last Flag Flying,ENTP,4 Pdb Votes
Quentin Spivey,The Best Man,ENTP,8 Pdb Votes
Rana Chaudhary,Piku,ENTP,10 Pdb Votes
Jamal,Slumberland (2022),ENTP,3 Pdb Votes
Cole Burris,Anaconda,ENTP,1 Pdb Vote
Red,All the Boys Love Mandy Lane,XXXX,11 Pdb Votes
Uriáš,Anděl Páně (2005),ENTP,8 Pdb Votes
Charles Dickens(Gonzo),The Muppet Christmas Carol (1992),ENTP,3 Pdb Votes
Psychiatrist,The Face of Another (1966),ENTP,33 Pdb Votes
Maurice,The Amazing Maurice (2022),ENTP,1 Pdb Vote
"Louise ""Barnstormer"" Nash",Cars (Franchise),ENTP,1 Pdb Vote
Keith Butterfield,Endless Love (2014),XXXX,1 Pdb Vote
Edu,RPG - Fênix Negra,XXXX,5 Pdb Votes
Master Kenshin,Sadako DX (2022),ENTP,1 Pdb Vote
Preston Hill,The Land of Steady Habits (2018),ENTP,40 Pdb Votes
Dr. Johannes Pfeiffer,Die Feuerzangenbowle (1944),XXXX,1 Pdb Vote
Yard,4Kings,ENTP,3 Pdb Votes
Dexter The Monkey,Night at the Museum: Kahmunrah Rises Again (2022),XXXX,2 Pdb Votes
Larry Daley,Night at the Museum: Kahmunrah Rises Again (2022),ENTP,1 Pdb Vote
King Tai,A Christmas Prince (Trilogy),XXXX,1 Pdb Vote
Chuck Browning,Futureworld (1976 film),XXXX,46 Pdb Votes
Flame Thrower,How to Train Your Dragon (Franchise),ENTP,1 Pdb Vote
Tom Jenkins,Scrooge: A Christmas Carol (2022),XXXX,1 Pdb Vote
Ghost of Christmas Past,Scrooge: A Christmas Carol (2022),ENTP,1 Pdb Vote
Dr. Graves,Re-Animator (1985),ENTP,1 Pdb Vote
Crouton,The Santa Clauses,ENTP,1 Pdb Vote
Sergei Eisenstein ,Eisenstein in Guanajuato (2015 film),ENTP,1 Pdb Vote
Claude,The Sacrament (1989 film),ENTP,6 Pdb Votes
Max,Brussels by night (1983 film),XXXX,32 Pdb Votes
Charles Richardson,Chilly scenes of winter (1979 film),XXXX,2 Pdb Votes
Shunsuke Seida,Kyarakuta,XXXX,4 Pdb Votes
Modaberolmolk,Shabake makhfi zanan (Secret network of women),ENTP,8 Pdb Votes
The Black Rabbits,Guillermo del Toro’s Pinocchio,ENTP,5 Pdb Votes
Aunt Mimi,Rio 2,ENTP,58 Pdb Votes
Jesse,High and Low,XXXX,11 Pdb Votes
Dick Harper,Fun with Dick and Jane,ENTP,4 Pdb Votes
Accordion Salesman,Weird: The Al Yankovic Story (2022),ENTP,18 Pdb Votes
Sophie Paterson,Aftersun (2022),ENTP,9 Pdb Votes
Mr. Medulla,Sky High (2005),ENTP,1 Pdb Vote
Lee,High and Low,ENTP,1 Pdb Vote
Petya Vasechkin,Vacations of Petrov and Vasechkin (1984),ENTP,13 Pdb Votes
Bhaskar Sharma,Bhediya (2022),ENTP,9 Pdb Votes
Katagai,Rurouni Kenshin: The Beginning (2021),XXXX,26 Pdb Votes
Park Jang-goon,Master 2016,XXXX,3 Pdb Votes
Boris Schildkraut,The Fabelmans (2022),ENTP,1 Pdb Vote
Edgar,Electric Dreams (1984),ENTP,61 Pdb Votes
"Hector P. Valenti, ","Lyle, Lyle, Crocodile",ENTP,5 Pdb Votes
Irwin M. Fletcher,"Confess, Fletch",ENTP,18 Pdb Votes
Pierre,Pauline at the Beach (1983),ENTP,1 Pdb Vote
Clint Briggs,Spirited (2022),ENTP,1 Pdb Vote
Tío Oscar &amp; Tío Felipe,Coco (2017),ENTP,2 Pdb Votes
Prima Rosa,Coco (2017),ENTP,3 Pdb Votes
Manticore,Fantastic Beasts,ENTP,2 Pdb Votes
Swooping Evil,Fantastic Beasts,XXXX,19 Pdb Votes
Henrietta Fischer,Fantastic Beasts,ENTP,60 Pdb Votes
Liu Tao (劉洮),Fantastic Beasts,ENTP,3 Pdb Votes
Ashley,Oldboy (2013),XXXX,5 Pdb Votes
Owen,STARFALL (2022),ENTP,2 Pdb Votes
Katherine,The Menu,ENTP,2 Pdb Votes
Elf on The Shelf,The Santa Clause (trilogy),ENTP,2 Pdb Votes
Hobgobbler,How to Train Your Dragon (Franchise),ENTP,7 Pdb Votes
Dramillion,How to Train Your Dragon (Franchise),ENTP,4 Pdb Votes
Slitherwing,How to Train Your Dragon (Franchise),XXXX,3 Pdb Votes
Bubblehorn,How to Train Your Dragon (Franchise),ENTP,1 Pdb Vote
Tracker Class,How to Train Your Dragon (Franchise),ENTP,3 Pdb Votes
Thunder,How to Train Your Dragon (Franchise),ENTP,6 Pdb Votes
Gruffnut Thorston,How to Train Your Dragon (Franchise),ENTP,4 Pdb Votes
Snuffnut,How to Train Your Dragon (Franchise),XXXX,6 Pdb Votes
Sleuther,How to Train Your Dragon (Franchise),XXXX,15 Pdb Votes
Abraham,Midnight (1982),XXXX,4 Pdb Votes
Zack Brown,View Askewniverse,ENTP,1 Pdb Vote
Rufus,View Askewniverse,ENTP,4 Pdb Votes
Anna jelick,Horror,ENTP,9 Pdb Votes
Jesse Jackson,She's All That (1999),ENTP,1 Pdb Vote
Felix Leiva,The Invisible Guest (Contratiempo; 2016),XXXX,0
Drunken Doomsayer,The Birds (1963),ENTP,0
אפס,סרט אפס,ENTP,0
Trevor Kemp,A Maple Valley Christmas,XXXX,0
Elvis Cooney,On the line (2022),XXXX,1 Pdb Vote
Steven (The Devil emoji),The Emoji Movie (2017),ENTP,11 Pdb Votes
Sammy Jankis,Memento (2000),ENTP,6 Pdb Votes
Thigpen,The Ballad of Buster Scruggs (2018),ENTP,16 Pdb Votes
Marquis de Chassagne,Mrs. Harris Goes to Paris (2022),ENTP,1 Pdb Vote
Hunter,Boys and Girls (2000),ENTP,3 Pdb Votes
Julia Brystiger,Blindness (2016 film),ENTP,12 Pdb Votes
Martin,Four More Years (2010),ENTP,2 Pdb Votes
Devil,The Night Before Christmas,XXXX,1 Pdb Vote
The Scout,Significant Other (2022),XXXX,1 Pdb Vote
Albert Kropp,All Quiet on the Western Front (2022),ENTP,7 Pdb Votes
Federico,"Argentina, 1985",ENTP,2 Pdb Votes
Ruso,"Argentina, 1985",XXXX,2 Pdb Votes
Alien Zarab,Shin Ultraman,ENTP,11 Pdb Votes
Yumi Funaberi,Shin Ultraman,ENTP,4 Pdb Votes
Red Phoenix,Kung Fu Panda (Franchise),ENTP,4 Pdb Votes
Kang Zi,Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
Captain Thomas Smith,Triangle of Sadness (2022),ENTP,52 Pdb Votes
Dimitry,Triangle of Sadness (2022),ENTP,45 Pdb Votes
Jeff,Terrifier 2,XXXX,34 Pdb Votes
The Little Pale Girl,Terrifier,ENTP,3 Pdb Votes
Uncle Klauss,Birdboy: The Forgotten Children,ENTP,12 Pdb Votes
Martha Manganiello,Deep Red,ENTP,13 Pdb Votes
Neil deBuck Weasel,Ice Age (Franchise),ENTP,4 Pdb Votes
Sonu,Sonu Ke Titu Ki Sweety,ENTP,11 Pdb Votes
Johnny,Night of the Living Dead (1968),ENTP,5 Pdb Votes
Mick,Idle Hands,ENTP,1 Pdb Vote
Billy,Halloween Ends,XXXX,10 Pdb Votes
Jv,Minecraft: FUGA IMPOSSÍVEL - O FILME,XXXX,7 Pdb Votes
Mike,Minecraft: FUGA IMPOSSÍVEL - O FILME,ENTP,4 Pdb Votes
Lord Rollo,Catherine Called Birdy,ENTP,20 Pdb Votes
Arthur Finnerman,Luckiest Girl Alive (2022),ENTP,4 Pdb Votes
Fritz Lang,Le Mépris (Contempt) 1963,ENTP,1 Pdb Vote
Mechanicles,Aladdin (1992),ENTP,10 Pdb Votes
Grimcutty,Grimcutty,ENTP,21 Pdb Votes
The Friends on the Other Side,The Princess and the Frog (2009),ENTP,1 Pdb Vote
Loaf,Slappy and the Stinkers,ENTJ,7 Pdb Votes
Domino,Slappy and the Stinkers,XXXX,6 Pdb Votes
Ratso,The ugly duckling and me,ENTP,3 Pdb Votes
Adam Gopnik,Tár,ENTP,2 Pdb Votes
Barbara Spooner,Amazing Grace (2006),ENTJ,1 Pdb Vote
Decker (Three To Tango),Three To Tango (1999),INTJ,4 Pdb Votes
La Rata ,Chilangolandia (2022),ENTP,10 Pdb Votes
Inspector Alan Santini,Opera(1987),ENTP,31 Pdb Votes
Gilbert,Hocus Pocus 2 (2022),ENTP,1 Pdb Vote
Simon,Session 9 (2001 film),XXXX,17 Pdb Votes
Zanahoria,City of God (2002),ENTP,12 Pdb Votes
Amamiya masaki,High and Low,ENTP,2 Pdb Votes
Clark/Jizzmaster Zero,Orgazmo (1997),XXXX,2 Pdb Votes
"Charlotte ""Mamie Suze"" Tuche",Les Tuche (2011),ENTP,17 Pdb Votes
Adela Leon,Niñas mal (2007),ENTP,5 Pdb Votes
Bogdan,Planeta Singli,ENTP,24 Pdb Votes
Ben Rumson,Paint Your Wagon (1969),ENTP,9 Pdb Votes
Todd,Go (1999),ENTP,12 Pdb Votes
Tristan Voy,Run Hide Fight,ENTP,25 Pdb Votes
Yoon Hong-Dae,Dream (2023),ENTP,2 Pdb Votes
Dr. Drakken,Kim Possible (2019),ENTP,23 Pdb Votes
Dr. Livesey,"Treasure Island (USSR, 1988, Kievnauchfilm)",XXXX,3 Pdb Votes
Fred Nickle,The Ant Bully,ENTP,1 Pdb Vote
Kang Woo-Ram,Double Patty (2021),ENTP,5 Pdb Votes
Payne,Slow West (2015),ENTP,62 Pdb Votes
James McKay,Babylon,ENTP,9 Pdb Votes
William Byrne,The Wonder (2022),ENTP,1 Pdb Vote
Gooper Pollitt,Cat on a Hot Tin Roof (1958),ENTP,1 Pdb Vote
Bob Gudetti (Боб Гудетти),"Mary Poppins, goodbye (Мэри Поппинс, до свидания)",XXXX,11 Pdb Votes
Dire Head,Harry Potter / Wizarding World Films,ENTP,56 Pdb Votes
Bennie Loewy,The Fabelmans (2022),ENTP,11 Pdb Votes
Akira Rai,Jab Tak Hai Jaan (2012),ENTP,4 Pdb Votes
Schwartzberg,Walk Hard: The Dewey Cox Story (2007),ENTP,15 Pdb Votes
Honest John,Pinocchio (2022),ENTP,5 Pdb Votes
The Coachman,Pinocchio (2022),ENTP,2 Pdb Votes
James St. James,Party Monster (2003),ESFP,6 Pdb Votes
Mohan Bhargava,Brahmāstra: Part One – Shiva,ENTP,41 Pdb Votes
Jessica Marbles,Murder by Death (1976),ENTP,6 Pdb Votes
Charlie,Love in the Villa (2022),ENTP,5 Pdb Votes
Loretta,Drop Dead Gorgeous (1999),ENTP,1 Pdb Vote
Mr. Edward Hyde,Dr. Jekyll and Mr. Hyde (1920 Paramount),ENTP,9 Pdb Votes
Charlie,Born on the Fourth of July (1989),XXXX,6 Pdb Votes
Lee,Enter the Dragon (1973),ENTP,16 Pdb Votes
Skeletor,The Purge (Franchise),ENTP,19 Pdb Votes
Jake Pentecost,Pacific Rim (2013),ENTP,2 Pdb Votes
Caligula,Caligula (1979),ENTP,15 Pdb Votes
Gloria Horne,Romancing the Stone (1984),ENTP,4 Pdb Votes
Captain/Professor Unreliable,we made horrible school superheroes (2021),ENTP,8 Pdb Votes
Surgeon,Mad god,ENTP,2 Pdb Votes
Dr. Demento,Weird: The Al Yankovic Story (2022),ENTP,2 Pdb Votes
Jeremy Clay,The Naked Edge,ENTP,36 Pdb Votes
Shariff,Matthias & Maxime (2019),ENTP,2 Pdb Votes
Marc-Antoine Rivette,Matthias & Maxime (2019),ESTJ,6 Pdb Votes
Ucup,Mencuri Raden Saleh (2022),ENTP,1 Pdb Vote
Nina,The Sorcerers (Чародеи),ENTP,4 Pdb Votes
Lucio Napoli,Smetto quando voglio (I can quit whenever I want),ENTP,3 Pdb Votes
Cartwright,Seven Stages to Achieve Eternal Bliss (2018),XXXX,5 Pdb Votes
Taylor Gold,Get a Clue,ENTP,1 Pdb Vote
Gabe,Get a Clue,ENTP,19 Pdb Votes
Thomas,Follow me (2020),ENTP,1 Pdb Vote
Ray,"No Risk, No Gain",XXXX,0
Jack Sparrow,Pirates of the Caribbean (Ride),ENTP,0
Rupert of Hentzau,The Prisoner of Zenda (1937),XXXX,0
Marquis St. Evremonde,A Tale of Two Cities (1935),XXXX,0
