char,movie,mbti,votes
Qiong Qi  (The scorpion),Kung Fu Panda (Franchise),ESTP,2 Pdb Votes
Ben,The Maze Runner (Film Trilogy),ESTP,7 Pdb Votes
Frank Bonneville,Special Correspondents,ESTP,2 Pdb Votes
Daffy Duck,Looney Tunes: Back in Action,ESTP,0
Jonno,Shank,ESTP,0
Arne,Flickering Lights,XXXX,0
Joseph,Bergman Island (2021),ESTP,0
The Dog,Joker Jack,ESTP,0
Dave,Nothing (2003),ESTP,1 Pdb Vote
Rita Foster,Cypher (2002),ESTP,1 Pdb Vote
Duchess Josiana,The Man Who Laughs (1928),ESTP,9 Pdb Votes
Jake,'J' The Killers,ESTP,4 Pdb Votes
Troy,'J' The Killers,ESTP,35 Pdb Votes
Stephen MacRay,The Town (2010),ESTP,1 Pdb Vote
James “Jem” Coughlin,The Town (2010),ESTP,2 Pdb Votes
Ahmed,Tangerines (film),ESTP,14 Pdb Votes
Amir,Pig,XXXX,6 Pdb Votes
Jake,The Hot Chick (2002),ESTP,7 Pdb Votes
Bianca,The Hot Chick (2002),ESTP,11 Pdb Votes
Win,Deep (2021),ESTP,2 Pdb Votes
Green Hornet,The Green Hornet,ESTP,2 Pdb Votes
Kaptan İdris,Gemide (1998),ESTP,1 Pdb Vote
Wigasus,The Croods (Franchise),ESTP,14 Pdb Votes
Nico,Tiger Milk (Tigermilch),ESTP,2 Pdb Votes
Makena,Barbie Presents Thumbelina,ESTP,9 Pdb Votes
Úrsula,Bed Time (Sleep Tight),ESTP,42 Pdb Votes
Electra,Love (2015),XXXX,1 Pdb Vote
Bernardo,West Side Story (2021),ESTP,19 Pdb Votes
Frank Capelli,No Sudden Move (2021),ESTP,22 Pdb Votes
Freddy Benson,Dirty Rotten Scoundrels,ESTP,8 Pdb Votes
Mad Thomas,Fear Street (Franchise),ESTP,1 Pdb Vote
Monsieur Thénardier,Les Miserables (2012),ESTP,2 Pdb Votes
Greg Mitchel,Old,ESTP,1 Pdb Vote
Charles,Old,XXXX,2 Pdb Votes
Madalyn Murray O'Hair,The Most Hated Woman in America,XXXX,42 Pdb Votes
Irene,Raise Ravens / Cría Cuervos (1976),ESTP,4 Pdb Votes
Zakk,Deathgasm (2015),ESTP,3 Pdb Votes
Mark,A Classic Horror Story,ESTP,2 Pdb Votes
Xilus,Dungeons & Dragons (film series),ESTP,1 Pdb Vote
Jeffrey Lu,Jasper Jones (2017),ESTP,6 Pdb Votes
Mark Vega,The Hummingbird Project,ESTP,7 Pdb Votes
Jacob Marley,A Christmas Carol (2019),XXXX,11 Pdb Votes
Sofia,A Classic Horror Story,ESTP,7 Pdb Votes
Stinger Apini,Jupiter Ascending,ESTP,5 Pdb Votes
Train Stop Boy/Future Kun,Mirai (2018),ESTP,2 Pdb Votes
Marcelo Christmann,Pessoas,ESTP,12 Pdb Votes
Raffi (Time),Collateral Beauty (2016),ESTP,10 Pdb Votes
George Hopkins,Dead Poets Society (1989),ESTP,4 Pdb Votes
Phillip Altman,This Is Where I Leave You (2014),ESTP,1 Pdb Vote
Veeko Riley,Baby's Day Out,ESTP,19 Pdb Votes
Berber Latif,Yedi Bela Hüsnü (1982),ESTP,54 Pdb Votes
Count Pierre d'Alençon,The Last Duel (2021),ESTP,7 Pdb Votes
Jean de Carrouges,The Last Duel (2021),ESTP,2 Pdb Votes
Jack Trainer,Working Girl,ESTP,7 Pdb Votes
Johnny O,The Break-Up (2006),ESTP,5 Pdb Votes
Milo,The Mask (1994),ESTP,1 Pdb Vote
Juuso,Rare Exports,ESTP,4 Pdb Votes
Barton Blaze,Ghost Rider (Film Series),ESTP,2 Pdb Votes
Sydney Burnett,Bad Boys,ESTP,24 Pdb Votes
Alexa Medina,Realityhigh,ESTP,2 Pdb Votes
Dr. Amy Menser,Morgan (2016),ESTP,4 Pdb Votes
Zoe,Night Teeth,ESTP,12 Pdb Votes
Lamarzelle,The Rose Maker,ESTP,3 Pdb Votes
Tony,As Tears Go By,ESTP,5 Pdb Votes
“Hollywood” Dick Moltisanti,The Many Saints of Newark,ESTP,10 Pdb Votes
Lou,Prom Night (1980),ESTP,2 Pdb Votes
Leonard Vole,Witness for the Prosecution (1957),ESTP,2 Pdb Votes
Andy,Grown Ups,ESTP,1 Pdb Vote
Andrew,Big Momma’s 2 (2006),ESTP,13 Pdb Votes
Pepper,Annie (2014),ESTP,17 Pdb Votes
Peg Leg Hastings,The Pirates! In an Adventure with Scientists! (2012),ESTP,14 Pdb Votes
Ingrid,É Fada! (2016),ESTP,9 Pdb Votes
Miles Turner,Blindspotting,ESTP,20 Pdb Votes
Fly,Silver Skates,ESTP,14 Pdb Votes
Samuel Adams,America: The Motion Picture (2021),ESTP,2 Pdb Votes
"Paulie ""Walnuts"" Gualtieri",The Many Saints of Newark,ESTP,1 Pdb Vote
"Johnny ""Boy"" Soprano",The Many Saints of Newark,ESTP,1 Pdb Vote
Anthony Cooper,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",ESTP,1 Pdb Vote
Crick,100 Girls,ESTP,1 Pdb Vote
Stella Puno,100 Tula Para Kay Stella,XXXX,2 Pdb Votes
"Stanton ""Stan"" Carlisle",Nightmare Alley,ESTP,2 Pdb Votes
Allison Sawyer,those who wish me dead,ESTP,3 Pdb Votes
"Mary ""Becks"" Rebecca",Becks (2017),ESTP,1 Pdb Vote
Sherry,North Country,ESTP,10 Pdb Votes
Earl Slangley,North Country,ESTP,2 Pdb Votes
Margot,Good on Paper (2021),ESTP,33 Pdb Votes
Henry VIII,Henry VIII and his Six Wives (1972),ESTP,4 Pdb Votes
"Henry ""Willy"" Gauthier-Villars",Colette (2018),ESTP,11 Pdb Votes
Jorge,Viridiana (1961),ESTP,3 Pdb Votes
Shane Oman,Mean Girls (2004),ESTP,26 Pdb Votes
Maynard,Endless Night (1972),ESTP,2 Pdb Votes
Michael Rogers,Endless Night (1972),ESTP,7 Pdb Votes
General Director Preysing,Grand Hotel (1932),ESTP,1 Pdb Vote
Ben Tennyson,Ben 10: Race Against Time (2007),ESTP,4 Pdb Votes
Warren T. Rat,An American Tail (1986),ESTP,30 Pdb Votes
Jepson,Extinct (2021),ESTP,21 Pdb Votes
Flopsy Rabbit / The Narrator,Peter Rabbit 2: The Runaway,ESTP,2 Pdb Votes
Elena Validus,Ben 10: Alien Swarm (2009),ESTP,13 Pdb Votes
Patrick Sawyer,93 Days (2016),ESTP,18 Pdb Votes
Douglas,Wendy,ISTP,14 Pdb Votes
Wink,Cruella (2021),ESTP,1 Pdb Vote
Ray Liotta,Bee Movie (2007),ESTP,10 Pdb Votes
Sergent Clay (The Devil Made Me Do It),The Conjuring,ESTP,0
Johnny Hodgson (The Conjuring 2),The Conjuring,ESTP,0
Brad (The Conjuring),The Conjuring,ESTP,0
Enishi Yukishiro,Rurouni Kenshin: The Final,ESTP,0
Bigg Bunny Deenz,Fool’s Gold (2008),XXXX,0
Chad Quinto,Four Sisters and a Wedding,ESTP,0
Colin Shea,What's your number? (2011),ESTP,6 Pdb Votes
Matthew Logelin,Fatherhood,ESTP,22 Pdb Votes
Brogan,Shrek (Franchise),ESTP,19 Pdb Votes
Paquette,Taking Lives (2004),ESTP,8 Pdb Votes
Dr. Doug Grey,Gothika (2003),ESTP,4 Pdb Votes
"Gino Tutifrutti ""Agente Tutifrutti""",El Agente 00-P2,ESTP,1 Pdb Vote
Rachel Ellis,Escape Room (2019),ESTP,52 Pdb Votes
Kenji Delos Reyes/Kenneth Delos Reyes,She's Dating the Gangster,ESTP,2 Pdb Votes
Scottie,Please Stand By (2017),XXXX,2 Pdb Votes
Tony,Looking for Mr. Goodbar (1977),ESTP,1 Pdb Vote
Tallulah Bankhead,The United States vs. Billie Holiday,ESTP,17 Pdb Votes
Berserker Predator,Predator,ESTP,2 Pdb Votes
Sylvain Rousseau,Beasts (2020),ESTP,4 Pdb Votes
Vince LaRocca,Sister Act (1992),ESTP,8 Pdb Votes
Tom Faggus,Lorna Doone (2000),ESTP,15 Pdb Votes
Peter,August Underground Trilogy,ESTP,3 Pdb Votes
Srećko Šojić,Tesna koža (1982),ESTP,3 Pdb Votes
Сергей Зотов,Огонь (2020),ESTP,2 Pdb Votes
Константин Журавель,Огонь (2020),XXXX,2 Pdb Votes
Leslie,My Blueberry Nights (2007),ESTP,4 Pdb Votes
Griffin,Daphne and Velma,ESTP,15 Pdb Votes
Crazy homeless man,I now pronounce you Chuck and Larry,ESTP,2 Pdb Votes
Chuck Levine,I now pronounce you Chuck and Larry,ESTP,15 Pdb Votes
Bobby Sharp,North Country,ESTP,3 Pdb Votes
"Jimmy ""Popeye"" Doyle",The French Connection,ESTP,1 Pdb Vote
Paul,Promising Young Woman (2020),ESTP,4 Pdb Votes
Dali,Gagarine,ESTP,8 Pdb Votes
Raj Saxena,Koi...Mil Gaya (2003),ESTP,11 Pdb Votes
Dr Henry Goose,Cloud Atlas (2012),ESTP,6 Pdb Votes
Red,The Darkest Minds (2018),ESTP,7 Pdb Votes
Vance Evans,High School Musical (Film Trilogy),ESTP,1 Pdb Vote
Derby Evans,High School Musical (Film Trilogy),ESTP,3 Pdb Votes
Ben Sergeant,Tamara Drewe (2010),ESTP,1 Pdb Vote
Cosimo,Perfetti Sconosciuti,ESTP,7 Pdb Votes
Nora Brightman,Infinite (2021),ESTP,4 Pdb Votes
Becca Kotler,The Ring (2002),ESTP,8 Pdb Votes
Rachel,Igby Goes Down (2002),ESTP,5 Pdb Votes
Young Bill Anderson,Mamma Mia! Here We Go Again (2018),ESTP,13 Pdb Votes
Rebecca Lombardi,Midnight at the switchgrass,ESTP,6 Pdb Votes
Sun Wu Kong,Monkey King: Hero is Back (2015）,ESTP,33 Pdb Votes
Young Craps Player,Hard Eight (1996),ESTP,4 Pdb Votes
Peter,Fear Street (Franchise),ESTP,7 Pdb Votes
Yok,Where We Belong (2019),ESTP,6 Pdb Votes
Jill Adams,Awake (2021),ESTP,11 Pdb Votes
Tom,In Fear (2014),ESTP,14 Pdb Votes
Chuck Wepner,The Bleeder,ESTP,2 Pdb Votes
Javier Noble,Nosotros los nobles,ESTP,3 Pdb Votes
SSGT Ed Yurek,Black Hawk Down (2001),XXXX,25 Pdb Votes
Delta SFC Jeff Sanderson,Black Hawk Down (2001),ESTP,29 Pdb Votes
The Ugly (Tuco),"The Good, the Bad and the Ugly",ESTP,1 Pdb Vote
"Tommy ""Eats"" Eaton",Summer of 84 (2018),ESTP,32 Pdb Votes
Sylvester,Space Jam: A New Legacy,ESTP,4 Pdb Votes
Daffy Duck,Space Jam: A New Legacy,ESTP,2 Pdb Votes
Mike - Military Escort,I Am Legend (2007),ESTP,14 Pdb Votes
Ted Ferguson,Society (1989),ESTP,1 Pdb Vote
Oscar Stettner,Les Enfants de Timpelbach (Trouble at Timpetill),ESTP,2 Pdb Votes
Tom ''Scoggs'' Scoggins,Deep Blue Sea (1999),ESTP,3 Pdb Votes
Jorge Bacardi,2 Hearts,ESTP,1 Pdb Vote
Rene Gagnon,Flags of Our Fathers,ESTP,6 Pdb Votes
Reese Feldman,Starsky and Hutch (2004),ESTP,27 Pdb Votes
Eloise,Spell (2020),ESTP,17 Pdb Votes
Gorosaurus,MonsterVerse,ESTP,4 Pdb Votes
Billy Boy,A Clockwork Orange (1971),ESTP,1 Pdb Vote
Private Silas Trip,Glory (1989),ESTP,3 Pdb Votes
Glory Dodge,North Country,ESTP,1 Pdb Vote
Deus (Mr Catra),Internet - O Filme,XXXX,5 Pdb Votes
Stepan Khitrov,Eastern Promises,ESTP,24 Pdb Votes
Henry Denton,Gosford Park,ESTP,14 Pdb Votes
Betty,Believe Me: The Abduction of Lisa McVey,ESTP,32 Pdb Votes
Ruby,Wild Child (2008),ESTP,15 Pdb Votes
Jan,Wrath of Man (2021),ESTP,4 Pdb Votes
Neil Patrick Harris,Harold and Kumar,ESTP,8 Pdb Votes
Titanosaurus,MonsterVerse,ESTP,24 Pdb Votes
Kris 'Tanto' Paronto,13 Hours (2016),ESTP,7 Pdb Votes
Abraham,Us (2019),ESTP,5 Pdb Votes
Ted,Bridesmaids (2011),ESTP,7 Pdb Votes
Donny,Eurotrip (2004),XXXX,43 Pdb Votes
Gabe Ugliano,Percy Jackson (film series 2010-2013),ESTP,1 Pdb Vote
Diego Garcia,Peppermint,ESTP,7 Pdb Votes
Stacey,Freaky Friday (2003),ESTP,9 Pdb Votes
Caleb,Z for Zachariah,ESTP,5 Pdb Votes
Duncan,Set It Up (2018),ESTP,17 Pdb Votes
Trapper,The Son of Bigfoot,ESTP,3 Pdb Votes
Sir Cadogan,Harry Potter / Wizarding World Films,ESTP,18 Pdb Votes
Romilda Vane,Harry Potter / Wizarding World Films,ESTP,1 Pdb Vote
Ronny,It's Kind of a Funny Story (2010),ESTP,1 Pdb Vote
Ah Ping,"In the Mood for Love (2000, 花樣年華)",ESTP,12 Pdb Votes
Isaak O'Day,Romeo Must Die,ESTP,4 Pdb Votes
Kai,Romeo Must Die,XXXX,3 Pdb Votes
Alecto Carrow,Harry Potter / Wizarding World Films,ESTP,6 Pdb Votes
Charlotte,Nothing to Hide (Le Jeu),ESTP,25 Pdb Votes
Aventureiro Branco (Leo),Os Aventureiros,XXXX,9 Pdb Votes
Isaac,Amarelo Manga (Mango Yellow),ISTP,3 Pdb Votes
Luke,The Living End (1992),ESTP,1 Pdb Vote
John Smith,Pitch Perfect (Series),ESTP,35 Pdb Votes
Mike,The Intruder (2019),ESTP,16 Pdb Votes
Daniyal Khan,Janaan,ESTP,12 Pdb Votes
Chambers,Army of the Dead / Army of Thieves (2021),ESTP,0
Tiffany Donohugh,Legally Blondes (2009),ESTP,0
Johnny Faust,American Satan,ESTP,0
Richard,Revenge,ESTP,9 Pdb Votes
Xavier Red,The Doom Generation (1995),ESTP,51 Pdb Votes
Marianne Peters,Army of the Dead / Army of Thieves (2021),ESTP,27 Pdb Votes
John,I (Tamil),ESTP,1 Pdb Vote
Rachel Summers,The Uninvited (2009),ESTP,14 Pdb Votes
Le Tenia,Irreversible (2002),ESTP,33 Pdb Votes
Marvin Dorfler,Midnight Run,ESTP,3 Pdb Votes
Ari Levinson,The Red Sea Diving Resort (2019),XXXX,4 Pdb Votes
Billy Barker,Fear Street (Franchise),ESTP,37 Pdb Votes
Feitosa,O Homem Que Copiava,ESTP,2 Pdb Votes
Cardoso,O Homem Que Copiava,ESTP,9 Pdb Votes
Sonny Black,Donnie Brasco (1997),ESTP,18 Pdb Votes
Brad Kessler,The Invention Of Lying,ESTP,5 Pdb Votes
Chad,Uncut Gems (2019),ESTP,13 Pdb Votes
Uncle Harvey,UHF,ESTP,5 Pdb Votes
Bryce,Fierce People (2005),ESTP,8 Pdb Votes
Wes,Rim of the World,XXXX,1 Pdb Vote
Osvaldo Cruz,Monster,ESTP,2 Pdb Votes
James King,Monster,ESTP,2 Pdb Votes
Roman Ilyin,No Escapes (2020),ESTP,1 Pdb Vote
Gilberte,Frontier(s),XXXX,1 Pdb Vote
Kang Dong-Goo,Collectors (2020),XXXX,9 Pdb Votes
Crystal Ann,Hey Jude,ESTP,2 Pdb Votes
Brian Taylor,End of Watch,ESTP,13 Pdb Votes
Enzo Molinari,The Big Blue,ESTP,8 Pdb Votes
"Muneo ""Genesis"" Suzuki",Suicide club,ESTP,21 Pdb Votes
The Jackal,Thirteen Ghosts (2001),ESTP,13 Pdb Votes
David Winter,Woman in the Window,ESTP,2 Pdb Votes
Patrick Blackwell,Those Who Wish Me Dead (2021),ESTP,3 Pdb Votes
Hannah Faber,Those Who Wish Me Dead (2021),ESTP,19 Pdb Votes
Barry Weiss,Blitz (2011),ESTP,7 Pdb Votes
Serena Slocum,Metropolitan (1990),ESTP,1 Pdb Vote
Seu Francisco,Neighbouring Sounds (Som ao redor),ESTP,7 Pdb Votes
The Mocker,I Am Jonas (2018),ESTP,3 Pdb Votes
Genesis,Knock Knock,ESTP,47 Pdb Votes
Remo,Anniyan,ESTP,10 Pdb Votes
General Hugo Rodríguez,Django (1966),XXXX,1 Pdb Vote
Mimi,"Ruben Brandt, Collector (2018)",ESTP,8 Pdb Votes
Mr. Jones,Animal Farm (1954),ESTP,17 Pdb Votes
Sergio,Marie Poupee,ESTP,5 Pdb Votes
Neco,Ramo (2020),ESTP,9 Pdb Votes
Terry,Faults (2014),XXXX,1 Pdb Vote
Roger Ferris,Body of Lies,ESTP,10 Pdb Votes
Adam lang,The Ghost Writer (2010),ESTP,2 Pdb Votes
Sheila Albany,Low Down (2014),ESTP,6 Pdb Votes
Clay Shaw / Clay Bertrand,JFK (1991),XXXX,4 Pdb Votes
Uncle Elroy,Friday (1995),ESTP,1 Pdb Vote
"Clarence ""3 Gs"" Dewey",Snakes on a Plane (2006),XXXX,13 Pdb Votes
Charles Baker Harris (Dill),To Kill a Mockingbird (1962),ESTP,22 Pdb Votes
Eric Matthews,Miss Congeniality franchise,ESTP,1 Pdb Vote
Ricky Nash,Barbershop (2002),ESTP,18 Pdb Votes
David,Climax (2018),ESTP,14 Pdb Votes
Chrissie Gillman,Filth (2013),ESTP,1 Pdb Vote
Mr. Stan X,The Nanny Diaries,ESTP,7 Pdb Votes
Matthew Burke,House of Wax (1953),ESTP,5 Pdb Votes
"Joseph ""Jody"" Summers",Baby Boy,ESTP,3 Pdb Votes
M N karthikyan,Ravana Prabhu,XXXX,4 Pdb Votes
Flightless Feather,Combat Wombat,ESTP,1 Pdb Vote
Ty Dellamonica,Undrafted (2016),ESTP,2 Pdb Votes
Clanker,Pirates of the Caribbean,ESTP,44 Pdb Votes
Sogga,Floppaverse,ESTP,16 Pdb Votes
Tom,A Clockwork Orange (1971),ESTP,2 Pdb Votes
Dimitri Mitropoulos,The Riot Club,XXXX,44 Pdb Votes
Ian,Open Season (2006),ESTP,19 Pdb Votes
Powerline,A Goofy Movie (1995),ESTP,5 Pdb Votes
Billy,Toy soldiers,XXXX,1 Pdb Vote
Gene Carson,Flightplan,ESTP,29 Pdb Votes
Yukio Murata,Cold Fish(2010),ESTP,1 Pdb Vote
Elena,Camino,ESTP,1 Pdb Vote
Begoña,Camino,ESTP,2 Pdb Votes
Locke,The Vanishing (2018),ESTP,2 Pdb Votes
Lead Gangbange,The Midnight Meat Train(2008),ESTP,2 Pdb Votes
Leigh Cooper,The Midnight Meat Train(2008),ESTP,5 Pdb Votes
Paulie,Paulie (1998),ESTP,4 Pdb Votes
Dr. Harrison Copeland,Valentine’s Day (2010),ESTP,6 Pdb Votes
Liz,Valentine’s Day (2010),ESTP,6 Pdb Votes
Kelvin Moore,Valentine’s Day (2010),ESTP,1 Pdb Vote
Heidi,Zip & Zap and the Marble Gang,XXXX,10 Pdb Votes
Charlie,Stand by Me (1986),ESTP,18 Pdb Votes
Scabior,Harry Potter / Wizarding World Films,ESTP,17 Pdb Votes
Bob Simms,Halloween (1978),ESTP,5 Pdb Votes
Loren Visser,Blood Simple (1984),ESTP,9 Pdb Votes
George Claire,Things Heard & Seen (2021),ESTP,34 Pdb Votes
Belch Huggins,It (2017),ESTP,13 Pdb Votes
Amanda Ling,Crazy Rich Asians (2018),ESTP,3 Pdb Votes
Trevis,Elvira: Mistress of the Dark (1988),ESTP,1 Pdb Vote
Robert Packard,Masculin féminin (1966),ESTP,12 Pdb Votes
Henry VIII,Anne Of The Thousand Days,ESTP,6 Pdb Votes
Coop,Imagine Me and You (2005),ESTP,1 Pdb Vote
Тимофей,Funny Friends,ESTP,6 Pdb Votes
Mordred,Merlin (1998 Miniseries),ESTP,3 Pdb Votes
Arthur,Merlin (1998 Miniseries),ESTP,15 Pdb Votes
Lucas,Transformers (Bayverse),ESTP,12 Pdb Votes
Shane,Transformers (Bayverse),ESTP,2 Pdb Votes
Гутенморген,Funny Friends,ESTP,8 Pdb Votes
Chad,LOL(2012),ESTP,5 Pdb Votes
Deck Shifflet,The Rainmaker (1997),ESTP,7 Pdb Votes
Lou Dorchen,Hot Tub Time Machine,ESTP,2 Pdb Votes
Kunal Chauhan,Dostana (2008),ESTP,9 Pdb Votes
"Lakshman ""Lucky"" Prasad Sharma",Main Hoon Na (2004),ESTP,0
Galnol,Falcon of the Evening,ESTP,1 Pdb Vote
Mike,My First Summer,XXXX,4 Pdb Votes
Willis Davidge,Enemy Mine,ESTP,21 Pdb Votes
Cale Tucker,Titan A.E.,ESTP,8 Pdb Votes
Josselin Beaumont,The Professional (1981),ESTP,1 Pdb Vote
Johnson,Rush Hour (Franchise),ESTP,21 Pdb Votes
Jung Chung,New World (2013),XXXX,55 Pdb Votes
Holly Viola,You Get Me,ESTP,15 Pdb Votes
Yoshiki Murayama,High and Low,ESTP,9 Pdb Votes
Fred,Die wilden Hühner (2006),ESTP,32 Pdb Votes
Gavin Reed,Detroit Evolution,ESTP,2 Pdb Votes
Chicolini,Duck Soup (1933),XXXX,12 Pdb Votes
Roko,Tini: El Gran Cambio De Violetta,ESTP,4 Pdb Votes
Mauro,Rio (2011),ESTP,8 Pdb Votes
Ricky Wasserman,The Diary of a Teenage Girl (2015),ESTP,8 Pdb Votes
Tabatha,The Diary of a Teenage Girl (2015),ESTP,3 Pdb Votes
Kid Blue,Looper (2012),ESTP,1 Pdb Vote
Caius Céplus,Asterix and Obelix (Franchise),ESTP,8 Pdb Votes
Kuljit Singh,Dilwale Dulhania Le Jayenge,ESTP,62 Pdb Votes
Quincy McCall,Love & Basketball (2000),ESTP,4 Pdb Votes
Lola Bunny,Space Jam: A New Legacy,ESTP,1 Pdb Vote
Jerry McDowell,The Benchwarmers,ESTP,3 Pdb Votes
Thomas Neumann,Soul Kitchen,ESTP,34 Pdb Votes
Illias Kazantsakis,Soul Kitchen,ESTP,10 Pdb Votes
Hemant shah,Big Bull,ESTP,9 Pdb Votes
Charlie Holloway,Prometheus,ESTP,5 Pdb Votes
Director Ma,Night in Paradise,ESTP,6 Pdb Votes
Martin Brest,Knockin' on heaven's door,ESTP,2 Pdb Votes
Minister Hempf,The Lives Of Others (2006),ESTP,3 Pdb Votes
Carly Witwicky,Transformers (Bayverse),ESTP,1 Pdb Vote
Butch,The Little Rascals (1994),ESTP,12 Pdb Votes
Greta,A Nightmare on Elm Street (Franchise),ESTP,2 Pdb Votes
Sean,End of Sentence (2019),ISTJ,1 Pdb Vote
Julius Caesar,Asterix and Obelix (Franchise),ESTP,1 Pdb Vote
Vanilla Ice,That’s My Boy,ESTP,10 Pdb Votes
Dr. Sascha Heinrich,Willkommen bei den Hartmanns,ESTP,17 Pdb Votes
Austen,Home Again,ESTP,10 Pdb Votes
Liza Weld,In the Loop,ESTP,1 Pdb Vote
Angela,Never Goin Back (2018),ESTP,1 Pdb Vote
Reiko,Mortal Kombat (2021 film),XXXX,1 Pdb Vote
Neil Fletcher,Australia (2008),ESTP,41 Pdb Votes
AJ,The Mistle-Tones,ESTP,6 Pdb Votes
Darsie,Not Another Happy Ending,ESTP,23 Pdb Votes
Kano,Mortal Kombat (2021 film),ESTP,2 Pdb Votes
Manny,Premium Rush,ESTP,2 Pdb Votes
Hansel,Hansel & Gretel: Witch Hunters,ESTP,16 Pdb Votes
Hyp,The Land Before Time (1988),ESTP,3 Pdb Votes
Matryoshka the big one,Kamisama no Iutoori,ESTP,1 Pdb Vote
kuma,Kamisama no Iutoori,ESTP,4 Pdb Votes
Johnny Hooker,The Sting,ESTP,4 Pdb Votes
Anthony Rios,The Conjuring,ESTP,5 Pdb Votes
terahara Junior,grasshopper,ESTP,5 Pdb Votes
Amaya Takeru,Kamisama no Iutoori,ESTP,4 Pdb Votes
La Vegas Gambler,Mars Attacks! (1996),ESTP,182 Pdb Votes
Billy-Glenn Norris,Mars Attacks! (1996),XXXX,3 Pdb Votes
Press Secretary Jerry Ross,Mars Attacks! (1996),XXXX,1 Pdb Vote
Art Land,Mars Attacks! (1996),ESTP,8 Pdb Votes
Yulia Pchelkina,Major Grom: The Plague Doctor,ESTP,7 Pdb Votes
Sedgewick Bell,The Emperor's Club (2002),ESTP,91 Pdb Votes
Estelle,Just Say Yes,ESTP,5 Pdb Votes
Eli Michaelson,Nobel Son,ESTP,1 Pdb Vote
Anna Fang,Mortal Engines (2018),ESTP,5 Pdb Votes
Vesemir,The Witcher: Nightmare of the Wolf (2021),ESTP,3 Pdb Votes
Lee,Marvin's Room (1996),ESTP,15 Pdb Votes
Joe Wade,The river (1984),ESTP,33 Pdb Votes
Tom Garvey,The river (1984),ESTP,16 Pdb Votes
Wavey Prowse,The Shipping News,ESTP,3 Pdb Votes
Chris Campbell,Whatever It Takes (2000),ESTP,3 Pdb Votes
Todd,Hostel 2 (2007),ESFP,7 Pdb Votes
The American Client,Hostel (2005),ESTP,1 Pdb Vote
Paxton,Hostel (2005),ESTP,20 Pdb Votes
Roger Collins,Dark Shadows (2012),ESTP,12 Pdb Votes
Raddimus,Waiting... (2005),ESTP,4 Pdb Votes
Floyd,Waiting... (2005),ESTP,2 Pdb Votes
Tex Macadoo,Willy's Wonderland (2021),ESTP,6 Pdb Votes
Gi-tae,Bleak Night,XXXX,3 Pdb Votes
Kevin Griswold,Vacation (2015),ESTP,11 Pdb Votes
Ted Milner,Secret Window (2004),ESTP,16 Pdb Votes
Herod Antipas,The Passion of the Christ,ESTP,2 Pdb Votes
Jack the bully,Zero to Hero,ESTP,1 Pdb Vote
Civan Yilmaz,Zalim İstanbul (Ruthless City),ESTP,2 Pdb Votes
Victoria Knox,Barely Lethal (2015),ESTP,3 Pdb Votes
Zeca Brito (Luva Branca),Cabras da Peste,ESTP,7 Pdb Votes
Hotdogeteria Guy,Barbie: A Fashion Fairytale,ESTP,4 Pdb Votes
Jacques,Barbie: A Fashion Fairytale,ESTP,16 Pdb Votes
Bianca,Othello (1995 film),ESTP,11 Pdb Votes
Night,Queen of Katwe,ESTP,10 Pdb Votes
Big Bill,Death Race,ESTP,2 Pdb Votes
Pachenko,Death Race,ESTP,3 Pdb Votes
Luan,BIA: Un Mundo Al Revés (2021),ESTP,12 Pdb Votes
Thiago Kunst,BIA: Un Mundo Al Revés (2021),ESTP,7 Pdb Votes
Zangief,Wreck-It Ralph (Franchise),ESTP,4 Pdb Votes
"Ezekiel ""Zerk"" Wilder",The Sasquatch Gang (2006),ESTP,14 Pdb Votes
Captain Amazing / Lance,Mystery men (1999),ESTP,0
Tony P.,Mystery men (1999),ESTP,0
"""Junk it!""",Mystery men (1999),ESTP,0
Víctor Gutiérrez,BIA: Un Mundo Al Revés (2021),ESTP,0
"Manuel ""El Puma"" Gutiérrez",BIA: Un Mundo Al Revés (2021),ESTP,0
Ryōta Watari,Your Lie in April (2016),ESTP,0
Carl,Sausage Party (2016),ESTP,0
Douche,Sausage Party (2016),ESTP,28 Pdb Votes
Sara Reyes,A-X-L,ESTP,8 Pdb Votes
Will Hawkins,A Week Away (2021),ESTP,22 Pdb Votes
Sang-min,My Little Bride (2004),ESTP,1 Pdb Vote
Don,The Big Wedding (2013),ESTP,1 Pdb Vote
Miki Novotný,Párty Hárd (2019),ESTP,4 Pdb Votes
Eddie Poole,8MM (1999),ESTP,7 Pdb Votes
Jud Casper,Kes (1969),ESTP,4 Pdb Votes
Mark,The Gifted (2014),ESTP,6 Pdb Votes
"Kazu ""Zu"" Gamble",Music (2021),XXXX,8 Pdb Votes
Mimi,Psycho Goreman,ESTP,6 Pdb Votes
Vince Holland,Sweet November,ESTP,9 Pdb Votes
HAN-S,WALL-E (2008),ESTP,22 Pdb Votes
"Dr. Benjamin ""Ben"" Stone",Doc Hollywood (1991),ESTP,5 Pdb Votes
Kovářova žena,Fimfárum Jana Wericha (2002),ESTP,2 Pdb Votes
Arnold,Cherry (2021),ESTP,1 Pdb Vote
Miriam Pentinen Webber,The Finest Hours,ESTP,4 Pdb Votes
Robin Hood,Shrek (Franchise),ESTP,62 Pdb Votes
