char,movie,mbti,votes
Daniel Pačes (Daněk),Občanský průkaz (Identity Card),ENTJ,5 Pdb Votes
Simon,Deleter,ENTJ,3 Pdb Votes
Ruth Adler,Babylon,ENTJ,2 Pdb Votes
Ernie Smuntz,Mouse Hunt (1997),XXXX,0
Jordan Armstrong,The Best Man,ENTJ,0
Elif Gülce Demir,FE,ENTJ,0
Košťál,Anděl Páně (2005),ENTJ,0
Čarodějnice,Princezna ze mlejna (1994),XXXX,1 Pdb Vote
Annalie,Fam,ENTJ,9 Pdb Votes
Evil Giselle,Disenchanted (2022),ENTJ,11 Pdb Votes
Tex Dinoco,Cars (Franchise),ENTJ,15 Pdb Votes
Dr. Brett,Die Feuerzangenbowle (1944),XXXX,1 Pdb Vote
Young Woman in Bath,The Shining (1980),ENTJ,13 Pdb Votes
Octavius,Night at the Museum: Kahmunrah Rises Again (2022),ENTJ,1 Pdb Vote
Dr. McPhee,Night at the Museum: Kahmunrah Rises Again (2022),XXXX,1 Pdb Vote
Gertrude Lightstone,Violent Night,ENTJ,9 Pdb Votes
Anglerfish,Finding Nemo (Franchise),XXXX,4 Pdb Votes
"Jessica Drew ""Spider-Woman""",Spider-Man: Across the Spider-Verse (2023),ENTJ,196 Pdb Votes
E.L.F.S,The Santa Clauses,ENTJ,1 Pdb Vote
Simon Choksi,The Santa Clauses,ENTJ,2 Pdb Votes
General Bethlehem,Postman (1997),XXXX,6 Pdb Votes
Soltan,Shabake makhfi zanan (Secret network of women),ENTJ,2 Pdb Votes
Jennifer,Infinity Pool,ENTJ,2 Pdb Votes
Nancy,Sing 2 (Franchises),ENTJ,8 Pdb Votes
Eduardo,Rio 2,XXXX,7 Pdb Votes
Mr  Crystal,Sing 2 (Franchises),ENTJ,2 Pdb Votes
Amagai Kohei,High and Low,ENTJ,4 Pdb Votes
French Secretary of State,Wakanda Forever (2022),XXXX,14 Pdb Votes
Dr. Graham,Wakanda Forever (2022),ENTJ,3 Pdb Votes
Anton,Vacations of Petrov and Vasechkin (1984),ENTJ,13 Pdb Votes
The Grandfather Edward,A Princess for Christmas,ENTJ,4 Pdb Votes
"Revolta, the Witch of the Web",Scooby-Doo and the Ghoul School,ENTJ,1 Pdb Vote
Arezoo Rahimi,Holy Spider (2022),ENTJ,1 Pdb Vote
Captain Sean Murphy,Ghost ship,ENTJ,3 Pdb Votes
Marion,Pauline at the Beach (1983),XXXX,55 Pdb Votes
Giwar Hajabi / Xatar,Rheingold (2022),XXXX,2 Pdb Votes
Lydia Tár,Tár (2022),ENTJ,3 Pdb Votes
Katya&nbsp;Goncharova (née Michailova),Goncharov (1973),ENTJ,14 Pdb Votes
Pete,Homeward Bound (1993),ENTJ,5 Pdb Votes
Ashcan,Homeward Bound (1993),ENTJ,15 Pdb Votes
Arthur Pryce,Oldboy (2013),ENTJ,1 Pdb Vote
Ember,Closed Server ( Закрытый Сервер ),ENTJ,3 Pdb Votes
Bewilderbeast,How to Train Your Dragon (Franchise),XXXX,8 Pdb Votes
Typhoomerang,How to Train Your Dragon (Franchise),XXXX,16 Pdb Votes
Drago's Bewilderbeast,How to Train Your Dragon (Franchise),ENTJ,7 Pdb Votes
Nikora Stormheart,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Alvin the Treacherous,How to Train Your Dragon (Franchise),XXXX,20 Pdb Votes
Naomi Bishop,Equity (2016),ENTJ,3 Pdb Votes
Beauregard Belmont,Falling for Christmas (2022),ENTJ,2 Pdb Votes
Detective Ryan Maslow,Ninja Assassin,ESTJ,5 Pdb Votes
Gordon Gekko,Wall Street: Money Never Sleeps,ENTJ,3 Pdb Votes
Sukhilala Baniya,Mother India,ENTJ,1 Pdb Vote
Jordan Sanders,Little (2019),ENTJ,2 Pdb Votes
Hilda Reid,Lady Chatterley's Lover (2022),ENTJ,12 Pdb Votes
Simon Keeley,Sweet Girl (2021),ENTJ,7 Pdb Votes
"Theodore ""Ted"" Winter / Nikolai Tarkovsky",Salt,ENTJ,1 Pdb Vote
Manberg,Wendell and Wild,ENTJ,6 Pdb Votes
Claudine Colbert,Mrs. Harris Goes to Paris (2022),XXXX,6 Pdb Votes
Maria Vasilyevna Devyat/Мария Васильевна Девятова,The prank (Розыгрыш),XXXX,1 Pdb Vote
Ego de Dan,Versões de Dan,ENTJ,1 Pdb Vote
egor ,bird in a cage (russian drama),ENTJ,7 Pdb Votes
Fia,Four More Years (2010),ESTJ,2 Pdb Votes
Madrid,Sexta Feira 12 (2022),ENTJ,2 Pdb Votes
Himmelstoss,All Quiet on the Western Front (2022),ENTJ,16 Pdb Votes
Slobodan,"Pretty Village, Pretty Flame (1996)",ESTJ,4 Pdb Votes
Yılan Suzan,Maidenin Altın Günü,XXXX,3 Pdb Votes
Dr. Eugene Landy,Love & Mercy,ENTJ,6 Pdb Votes
Brett Dolan,Step Up (2006),ENTJ,91 Pdb Votes
Bruzzo,"Argentina, 1985",ENTJ,1 Pdb Vote
Hiroko Asami,Shin Ultraman,ENTJ,9 Pdb Votes
Shi Long,Kung Fu Panda (Franchise),ENTJ,1 Pdb Vote
Lady Sylvia Marsh,Lair of the White Worm (1988),ENTJ,2 Pdb Votes
Lord James D'Ampton,Lair of the White Worm (1988),ENTJ,3 Pdb Votes
Rafal,The School for Good and Evil,ENTJ,9 Pdb Votes
Shige Kito,Snake Girl and the Silver-Haired Witch,XXXX,2 Pdb Votes
Bonnie (Experiment 349),Lilo & Stitch (Franchise),ENTJ,146 Pdb Votes
Detetive Marrone,Minecraft: FUGA IMPOSSÍVEL - O FILME,XXXX,2 Pdb Votes
Taqqiq,Brother Bear (2003),XXXX,5 Pdb Votes
Cha Young Han,Decibel (2022),ENTJ,23 Pdb Votes
One-Eyed Willy,The Goonies (1985),ENTJ,3 Pdb Votes
LoLo Vincent,Luckiest Girl Alive (2022),ENTJ,6 Pdb Votes
Tiffani “Ani” Fanelli,Luckiest Girl Alive (2022),ENTJ,2 Pdb Votes
Emily,Expelled (2014),ENTJ,1 Pdb Vote
Camazotz (It),A Wrinkle in Time (2018),ENTJ,3 Pdb Votes
ijsbrand,De Film Van Dylan Haegens,ENTJ,229 Pdb Votes
David Cotton,Ticket to Paradise,ENTJ,505 Pdb Votes
Jeremy Prokosch,Le Mépris (Contempt) 1963,XXXX,10 Pdb Votes
Victor,Night Teeth,ENTJ,3 Pdb Votes
Mirage,Aladdin (1992),ENTJ,1 Pdb Vote
Granny Vogler,The Magician (1958) (Ansiktet),XXXX,10 Pdb Votes
Mrs. Mol,Let's Play Some Mafia (2022),ENTJ,48 Pdb Votes
Ursula,The Little Mermaid (2023 film),ENTJ,2 Pdb Votes
Lydia Tár,Tár,ENTJ,32 Pdb Votes
Roland Voight,Hellraiser (2022),ENTJ,5 Pdb Votes
Charles Newman,Three To Tango (1999),ENTJ,9 Pdb Votes
Manta,The Little Mermaid (1989),ENTJ,2 Pdb Votes
"Gurukant Desai aka ""Guru""",Guru 2007,ENTJ,5 Pdb Votes
Queen Opaline,My Little Pony: A New Generation (2021),ENTJ,1 Pdb Vote
Kayla,Airheads (1994),XXXX,4 Pdb Votes
Mother Witch,Hocus Pocus 2 (2022),ENTJ,6 Pdb Votes
David Clemens,David and Lisa (1962 film),ENTJ,0
Nanika(something),Another Heaven,ENTJ,0
Duygu,Two Types of People (2020),ENTJ,0
"Donald ""Coin-Coin"" Tuche",Les Tuche (2011),ENTJ,0
Miss Massey,Troop Zero,ENTJ,0
Louis Échard,Populaire,ENTJ,0
Sel,The Holy Mountain (1973),ENTJ,0
Ellen Claremont,"Red, White and Royal Blue (2023)",ENTJ,43 Pdb Votes
Fred Barcroft,Elsa & Fred (2014),ENTJ,3 Pdb Votes
Clive Davis,I Wanna Dance with Somebody (2022),ENTJ,9 Pdb Votes
Matthew Clegg,Slaughterhouse Rulez (2018),ENTJ,6 Pdb Votes
Jeremi Wiśniowiecki,With Fire and Sword (Ogniem i Mieczem; 1999),XXXX,6 Pdb Votes
Elinor St. John,Babylon,ENTJ,37 Pdb Votes
The Headmaster,Do Revenge (2022),ENTJ,38 Pdb Votes
Mrs. Lark (Миссис Ларк),"Mary Poppins, goodbye (Мэри Поппинс, до свидания)",ENTJ,6 Pdb Votes
Calvin Curdles,Scooby Abracadabra doo!,ESTJ,3 Pdb Votes
brahmdev or Dev,Brahmāstra: Part One – Shiva,ENTJ,8 Pdb Votes
Hector,I Came By (2022),ENTJ,12 Pdb Votes
Lionel Twain,Murder by Death (1976),ENTJ,2 Pdb Votes
Detective Emmett Carver,Gracepoint (2014),ENTJ,8 Pdb Votes
Zefir,Three Thousand Years of Longing (2022),ENTJ,17 Pdb Votes
Han,Enter the Dragon (1973),ENTJ,2 Pdb Votes
Enrikas Dortlich,Hannibal Rising (Movie),ENTJ,3 Pdb Votes
Inspector Popil,Hannibal Rising (Movie),ENTJ,4 Pdb Votes
Kucai,Laskar Pelangi (The Rainbow Troops),XXXX,1 Pdb Vote
Gladys Leeman,Drop Dead Gorgeous (1999),ENTJ,11 Pdb Votes
Greta Von Schultz,Rex Steele: Nazi Smasher!,ENTJ,16 Pdb Votes
Cyrus,Samaritan (2022),ENTJ,8 Pdb Votes
Sunni Marsh,The Pyramid,XXXX,1 Pdb Vote
Aggie,The Sleeping Dictionary (2003),XXXX,1 Pdb Vote
Fella,Mencuri Raden Saleh (2022),ENTJ,25 Pdb Votes
Kira Shemahanskaya,The Sorcerers (Чародеи),ENTJ,8 Pdb Votes
Mean nurse,Infection,ENTJ,9 Pdb Votes
Peter,Apartment 407 (Saving Isobel),ENTJ,2 Pdb Votes
The Monarch,The Sea Beast,ENTJ,5 Pdb Votes
Hector Barbossa,Pirates of the Caribbean (Ride),XXXX,1 Pdb Vote
Lennox Sanderson,Way Down East (1920),XXXX,4 Pdb Votes
Jonathan Shields,The Bad and the Beautiful (1952),ENTJ,1 Pdb Vote
Mother Maria,Lilies of the Field (1963),XXXX,8 Pdb Votes
Willie Stark,All the King's Men (1949),ENTJ,2 Pdb Votes
Mr. Wallace,Seven in Heaven (2018),ENTJ,2 Pdb Votes
Mr. Propaganda,The Donkey King (2018),ENTJ,16 Pdb Votes
Audrey San Fernando,Day Shift (2022),ENTJ,2 Pdb Votes
Coalhouse Walker Jr.,Ragtime (1981),ENTJ,8 Pdb Votes
Pike Bishop,The Wild Bunch,ENTJ,2 Pdb Votes
Maria Carolina d’Asburgo-Lorena,Ferdinando e Carolina (1999),ENTJ,1 Pdb Vote
Chuck Yeager,The Right Stuff (1983),ESTJ,1 Pdb Vote
Stump,The Adventures of Electronic (1979),XXXX,1 Pdb Vote
Imelda Marcos,Maid in Malacañang,XXXX,8 Pdb Votes
Cyrus Kriticos,Thirteen Ghosts (2001),ENTJ,7 Pdb Votes
Vikki Hiller,Down with Love (2003),ENTJ,21 Pdb Votes
Penha,Turma da Mônica,ENTJ,1 Pdb Vote
Charles 'Lucky' Luciano,Hoodlum (1997),XXXX,10 Pdb Votes
Ellsworth 'Bumpy' Johnson,Hoodlum (1997),ENTJ,2 Pdb Votes
Takuya Hiraga,Fishbowl Wives,ENTJ,3 Pdb Votes
King Jungjo,The Throne (2015),XXXX,3 Pdb Votes
Pai Liu,Fast & Feel Love,ENTJ,1 Pdb Vote
Choi Yeong Jae (Juror#5),Juror 8,ENTJ,2 Pdb Votes
D.I.G,Quaid-e-Azam Zindabad,ENTJ,6 Pdb Votes
Elizabeth Elliot,Persuasion (2022),ENTJ,10 Pdb Votes
Mr. Wheeler,Barefoot (2014),ESTJ,2 Pdb Votes
Ika Chu,Paws Of Fury: The Legend Of Hank,ENTJ,4 Pdb Votes
Park Cheo Won,1987: when the day comes (2017),ENTJ,1 Pdb Vote
Lorenzo,Fred: The Movie,ENTJ,5 Pdb Votes
Dr Vern Kaplan,Maggie (2015),ENTJ,2 Pdb Votes
Vanessa,Dangerous Liaisons (2022),ENTJ,1 Pdb Vote
The Djinn,The Djinn,ENTJ,4 Pdb Votes
Katina Upranova,16 Love (2012),ENTJ,4 Pdb Votes
Camila,My Best Friend (Mi mejor amigo),ENTJ,1 Pdb Vote
Pterodactyl,"Dragon Ball: Fight Son Goku, Win Son Goku",ENTJ,9 Pdb Votes
Sydney Schanberg,The Killing Fields (1984),ENTJ,9 Pdb Votes
Master Storming Ox,Kung Fu Panda (Franchise),ENTJ,60 Pdb Votes
Judge William Miller,The Irishman (2019),ENTJ,19 Pdb Votes
Nanisca,The Woman King (2022),ENTJ,5 Pdb Votes
Max Thanakorn,Ed.so family,ENTJ,3 Pdb Votes
Steve Jobs,Pirates of Silicon Valley (1999),ENTJ,4 Pdb Votes
Saye,Cease Fire (2006),XXXX,4 Pdb Votes
Nando Parrado,Alive (1993),XXXX,8 Pdb Votes
Barry (Auralnauts cannon),Auralnauts Star Wars Cannon,ENTJ,10 Pdb Votes
Creepio,Auralnauts Star Wars Cannon,ENTJ,3 Pdb Votes
Anakin Skywalker (Auralnaut's dub),Auralnauts Star Wars Cannon,ENTJ,13 Pdb Votes
Red Harrington,The Lone Ranger,ENTJ,3 Pdb Votes
Mary Tilford,The Children’s Hour,ENTJ,58 Pdb Votes
Petula Spencer,See How They Run (2022),ENTJ,2 Pdb Votes
Walter De Ville,The Invitation (2022),ENTJ,12 Pdb Votes
Elderly Monk,Nacho Libre (2006),ENTJ,30 Pdb Votes
Jafar (Deleted Scenes),Aladdin (1992),ENTJ,21 Pdb Votes
Julia Thistlewaite,Mr. Malcolm’s List,ENTJ,4 Pdb Votes
Red Lightsaber,Star Wars: Lightsabers,ENTJ,13 Pdb Votes
Kloster,the wrath of god (2022),XXXX,2 Pdb Votes
"Alison ""Ali"" Davis ",What Men Want (2019),ENTJ,4 Pdb Votes
Maman,Abad va yek rooz(ابد و یک روز),ENTJ,13 Pdb Votes
Erdem Durden,Tigin and Associates,ENTJ,2 Pdb Votes
Ricky Tan,Rush Hour (Franchise),ENTJ,4 Pdb Votes
Albay Zafer,Kapıcılar Kralı,ENTJ,524 Pdb Votes
Seyit,Kapıcılar Kralı,XXXX,8 Pdb Votes
"Katherine ""Kitty"" Oppenheimer",Oppenheimer (2023),ENTJ,10 Pdb Votes
Polpred / The Empowered Ambassador,The Land of Good Children (2013),XXXX,56 Pdb Votes
Lex Luthor,Superman Returns (2006),ENTJ,45 Pdb Votes
Rolex,Lokesh Cinemeatic Universe ( LCU),ENTJ,43 Pdb Votes
Vikram,Lokesh Cinemeatic Universe ( LCU),ENTJ,8 Pdb Votes
Denny Carmichael,The Gray Man,ENTJ,10 Pdb Votes
Nikki,Odd Girl Out (2005),ENTJ,7 Pdb Votes
Alexander Kessel,Interceptor (2022),XXXX,13 Pdb Votes
Rose Weasley,Swingverse,ENTJ,1 Pdb Vote
Hollywood Chicken Little,Chicken Little (2005),ENTJ,0
Arlis Reksoprodjo,Habibie & Ainun 3 (2019),XXXX,0
Batara,Satan's Slaves (Franchise),ENTJ,7 Pdb Votes
Isabella,Miami Vice (2006),ENTJ,9 Pdb Votes
Bahri Suwono (Father),Satan's Slaves (Franchise),ENTJ,4 Pdb Votes
Rhys,Fire Island (2022),XXXX,1 Pdb Vote
Pierre Lesso,Swingverse,ENTJ,7 Pdb Votes
Mr. Willerstein and Coach,Meet the Robinsons (2007),ENTJ,5 Pdb Votes
Toru-san,Hot Road,ENTJ,3 Pdb Votes
Crown Prince Leopold,The Illusionist,ENTJ,25 Pdb Votes
El Charro Negro,La Leyenda de la Nahuala,ENTJ,14 Pdb Votes
Calder,A Perfect Pairing,ENTJ,1 Pdb Vote
Callisto Mal,Strange World (2022),ENTJ,40 Pdb Votes
Lars,Heavyweights (1995),ENTJ,6 Pdb Votes
Noah,Fire Island (2022),ENTJ,30 Pdb Votes
Amber Lee Adams,High School Musical (Film Trilogy),ENTJ,17 Pdb Votes
Roger Elliston,High School Musical (Film Trilogy),ENTJ,5 Pdb Votes
Greg Harper,I See You (2019),XXXX,12 Pdb Votes
Rigel,Rain,ENTJ,2 Pdb Votes
Andy,Boiling Point (2021),ENTJ,12 Pdb Votes
Joven,Kidnapped (Secuestrados),XXXX,2 Pdb Votes
Sauron,The Lego Movie (Franchise),ENTJ,19 Pdb Votes
Kylie,A Perfect Pairing,ENTJ,15 Pdb Votes
Veronica,Veneno para las hadas (1984),ENTJ,6 Pdb Votes
Susan Ortega,Bruce Almighty (2003),ENTJ,1 Pdb Vote
Mary,Walled In,ENTJ,15 Pdb Votes
Mary Talbot,Downtown Abbey (2019),ENTJ,8 Pdb Votes
Governador Gelino,Tropa de Elite (Franchise),ENTJ,34 Pdb Votes
Sweet Pete,Chip 'n Dale Rescue Rangers (2022),ENTJ,4 Pdb Votes
Rick,Everything Everywhere All At Once,ENTJ,10 Pdb Votes
Stella Peck,The Game Plan (2007),ENTJ,205 Pdb Votes
Ember Lumen,Elemental (2023),ENTJ,2 Pdb Votes
Michael,Malang,ENTJ,7 Pdb Votes
Nedjma,Papicha,ENTJ,3 Pdb Votes
Oh Young-je,Seven Years of Night,ENTJ,6 Pdb Votes
Fairy Godmother,Happily N'Ever After,ENTJ,3 Pdb Votes
Drake,Hobo with a Shotgun (2011),ENTJ,4 Pdb Votes
Sparks,Cool World (1992),ENTJ,2 Pdb Votes
Louis Strack Jr.,Darkman (1990),ENTJ,1 Pdb Vote
Victoria,Along For The Ride,XXXX,2 Pdb Votes
Dorothy Grim,Future-Kill,ENTJ,1 Pdb Vote
Piotrek Krol,INLAND EMPIRE (2006),ENTJ,6 Pdb Votes
Paula,Sleeping With Other People (2015),ENTJ,10 Pdb Votes
François Monge,Loin du Périph (The Takedown),ENTJ,11 Pdb Votes
Lady Frances Brandon,Lady Jane (1986),XXXX,9 Pdb Votes
Saci,BÚÉK! (2018),ENTJ,103 Pdb Votes
Colonel Tom Parker,Elvis (2022),ENTJ,17 Pdb Votes
Mathias Vogel,Tomb Raider (2018),ENTJ,25 Pdb Votes
Max Mordon,tadeo jones : the lost explorer 2012,ENTJ,4 Pdb Votes
Vastatosaurus Rex,King Kong (2005),ENTJ,12 Pdb Votes
Mukesh Mehra,Om Shanti Om (2007),ENTJ,3 Pdb Votes
Avere,Exchange Student Zero,ENTJ,1 Pdb Vote
Željko (Zele),Posledice (Consequences),ENTJ,31 Pdb Votes
Cerberus,Encanto (2021),ENTJ,5 Pdb Votes
Laura Divine,Fireheart (2022),ENTJ,3 Pdb Votes
Pil,Pil's Adventures (2021),ENTJ,6 Pdb Votes
Suryavardhan,K.G.F (Series),ENTJ,7 Pdb Votes
Anton Vogel,Fantastic Beasts,ENTJ,1 Pdb Vote
Steven Stelfox,Kill Your Friends,ENTJ,2 Pdb Votes
"Ushar ""Knight of Ren""",Star Wars,ENTJ,5 Pdb Votes
Maxxx Orbison,Orgazmo (1997),ENTJ,6 Pdb Votes
Marlo,Barbie: Dolphin Magic (2017),ENTJ,6 Pdb Votes
Travis Cole,Dirty Work (1998),ENTJ,10 Pdb Votes
Jang Tae-Young,Real (2017),ENTJ,2 Pdb Votes
Rey Gusano,Jagger Royale,ENTJ,2 Pdb Votes
King Azaz the Unabridged,The Phantom Tollbooth,ENFJ,12 Pdb Votes
General Cornwallis,The Patriot (2000),ENTJ,14 Pdb Votes
Carmine Falcone,The Dark Knight,ENTJ,28 Pdb Votes
The Protagonist,In Space Wth Markiplier,ENTJ,7 Pdb Votes
Batgirl - Barbara Gordon,The Lego Batman Movie (2017),ENTJ,8 Pdb Votes
Turner,Performance (1970),ENTJ,2 Pdb Votes
The deep voice,Words on Bathroom Walls (2020),ENTJ,9 Pdb Votes
Sergey Trubetskoy / Сергей Трубецкой,Union Of Salvation / Союз Спасения (2019),ENTJ,47 Pdb Votes
Rahim Lala,Gangubai Kathiawadi (2022),ENTJ,7 Pdb Votes
Evelyn Hugo ,The Seven Husband of Evelyn Hugo,ENTJ,11 Pdb Votes
Bruce Wayne (Public Persona),The Dark Knight,ENTJ,12 Pdb Votes
Gaby,8 femmes,ENTJ,9 Pdb Votes
Jaikant Shikre,Singham (2011),ENTJ,4 Pdb Votes
Isaac Milton (The Grifter),Fear Street (Franchise),ENTJ,2 Pdb Votes
Sikes,Twist (2021),ENTJ,4 Pdb Votes
Alexei Kozlov,Follow me (2020),ENTJ,14 Pdb Votes
Hunter,Storks (2016),XXXX,17 Pdb Votes
Dmitri,The Purge (Franchise),ENTJ,8 Pdb Votes
Caleb Warrens,The Purge (Franchise),ENTJ,9 Pdb Votes
Micah,Children of the Corn (1984),ENTJ,1 Pdb Vote
Raoul Nathan ,Illusions perdues (2021),XXXX,1 Pdb Vote
Sgt. Eldon Perry,Dark Blue (2002),XXXX,2 Pdb Votes
Amy North,Young Man with a Horn (1950),ENTJ,3 Pdb Votes
Donald Rimgale,Backdraft (1991),ENTJ,2 Pdb Votes
Master Mugan,Kung Fu Panda (Franchise),ENTJ,1 Pdb Vote
Kira,Kung Fu Panda (Franchise),ENTJ,3 Pdb Votes
Jong Sung Jai Kai Chow,Kung Fu Panda (Franchise),XXXX,7 Pdb Votes
Fu-xi,Kung Fu Panda (Franchise),ENTJ,1 Pdb Vote
Sarah Ravencroft,Scooby-Doo! and the Witch's Ghost (1999),XXXX,5 Pdb Votes
Ben Ravencroft,Scooby-Doo! and the Witch's Ghost (1999),ENTJ,10 Pdb Votes
Jiu Wei (Nine Tails),Jiang Ziya,ENTJ,5 Pdb Votes
Tabby,The Craft: Legacy,ENTJ,40 Pdb Votes
Maya Sorian,The Adam Project,ENTJ,3 Pdb Votes
Maxwell,The Art of Racing in the Rain (2019),ENTJ,10 Pdb Votes
Mr Tinkles,Cats & Dogs,ENTJ,3 Pdb Votes
Noah,I Want You Back (2022),ENTJ,14 Pdb Votes
Lance Tucker,The Bronze,ENTJ,0
Harun,"Arım, Balım, Peteğim",ENTJ,2 Pdb Votes
Bloom Jetson,Tales Of The Hunger Games (TOTHG),ENTJ,1 Pdb Vote
Victoreen Vatinfall,Tales Of The Hunger Games (TOTHG),ENTJ,1 Pdb Vote
Zander Barcalow,Starship Troopers (1997),ENTJ,5 Pdb Votes
Ed,No Exit,ENTJ,11 Pdb Votes
Terry Malone,Black and Blue,ENTJ,1 Pdb Vote
Travis,What Breaks The Ice,ENTJ,1 Pdb Vote
La Bruja Fea,Patoruzito (Películas),ENTJ,4 Pdb Votes
Kyle Sackett,The Postman Always Rings Twice (1946),ENTJ,1 Pdb Vote
Commissaire,The French Dispatch (2021),ENTJ,1 Pdb Vote
lovey,Spies in Disguise (2020),ENTJ,37 Pdb Votes
Santiago Moncada,Uncharted (2022),ENTJ,49 Pdb Votes
Cretaceous,Ice Age (Franchise),ENTJ,17 Pdb Votes
Maelstrom,Ice Age (Franchise),ENTJ,7 Pdb Votes
Regina Giddens,The Little Foxes (1941),ENTJ,3 Pdb Votes
Peter,The Inheritance (2020),ENTJ,1 Pdb Vote
"Katrina ""Kat"" ""Trina"" Malin",STRIVE,ENTJ,8 Pdb Votes
Morton(The Shepherd),The King's Man,ENTJ,4 Pdb Votes
Sultan Jalaluddin Khilji,Padmaavat (2018),XXXX,12 Pdb Votes
Zartog,Space Chimps (2008),ENTJ,3 Pdb Votes
Fang,Raya and the Last Dragon (2021),ENTJ,9 Pdb Votes
Anne Kronenberg,Milk (2008),ENTJ,1 Pdb Vote
Mr. Gherardini,La Notte (1961),ENTJ,1 Pdb Vote
Angus McTeague,Iron Will (1994),ENTJ,3 Pdb Votes
Amos,Wonder (2017),ENTJ,4 Pdb Votes
Scott Thorpe,Senseless,ENTJ,12 Pdb Votes
Ida Corleone,Heavy Traffic (1973),ENTJ,3 Pdb Votes
Karl Mayr,Max (2002),ENTJ,2 Pdb Votes
Quaid,Dread,ENTJ,5 Pdb Votes
Frank Jones,Date Movie (2006),ENTJ,1 Pdb Vote
Lin Mi Sheng,The 355,ENTJ,2 Pdb Votes
Orson,Ice Age (Franchise),ENTJ,10 Pdb Votes
Sean Payton,Home Team (2022),ENTJ,1 Pdb Vote
François Dillinger,Youth in Revolt,ENTJ,4 Pdb Votes
Naina Sethi,Badla,ENTJ,7 Pdb Votes
Ken Carter,Coach Carter,ENTJ,31 Pdb Votes
Ivo Shandor,Ghostbusters: Afterlife (2021),ENTJ,12 Pdb Votes
Chairwoman Kang In-Sook,Seoul Vibe,ENTJ,1 Pdb Vote
Rez Gavron,A Star is Born (2018),ENTJ,17 Pdb Votes
Andre Davis,21 Bridges (2019),ENTJ,28 Pdb Votes
Siwy,Tureckie Problemy,ENTJ,1 Pdb Vote
Jid,Tureckie Problemy,ENTJ,1 Pdb Vote
Hasan,Yalancılar ve Mumları (The Liars & Their Candles),ENTJ,1 Pdb Vote
Cy-Bugs,Wreck-It Ralph (Franchise),ENTJ,8 Pdb Votes
Victor Tellegio,American Hustle (2013),ENTJ,10 Pdb Votes
Colonel Sala,Blizzard of Souls,ENTJ,6 Pdb Votes
Mr. Smith,Animals United (2010),ENTJ,2 Pdb Votes
The One Ring,The Lord of the Rings (Film Trilogy),ENTJ,84 Pdb Votes
Vladislav Topalov,Celebrities,ENTJ,21 Pdb Votes
Mert Bey (Halkçı Mert),Büyük Meclis,ENTJ,8 Pdb Votes
Guardian Of The Tower,The Wiz (1978),ENTJ,8 Pdb Votes
JW dominion Giganotosaurus (Cretaceous prologue),Jurassic Park / Jurassic World (Film Franchise),ENTJ,20 Pdb Votes
Baronessa Focale,È stata la mano di Dio,ENTJ,3 Pdb Votes
Śmierć,Magnaci i Czarodzieje,XXXX,4 Pdb Votes
Wardolf Sprawiedliwy,Magnaci i Czarodzieje,ENTJ,6 Pdb Votes
Zero Wolf,Apocalypto (2006),ENTJ,10 Pdb Votes
Linda Jackson,Anchorman (2004),ENTJ,5 Pdb Votes
Anthony,The Souvenir (2019),ENTJ,4 Pdb Votes
Max Millan,Scarecrow (1973),ENTJ,18 Pdb Votes
Francis Preston Blair,Lincoln (2012),ENTJ,3 Pdb Votes
Gloria Clemente,White Men Can't Jump,ENTJ,6 Pdb Votes
Marcel,7 años,ENTJ,5 Pdb Votes
Tina vesal,Bache mohandes,ENTJ,2 Pdb Votes
Soroosh motlagh,Lahzeye gorgo mish,ENTJ,5 Pdb Votes
Frieda,Happily N'Ever After,ENTJ,21 Pdb Votes
Muzzle,Even Mice Belong in Heaven,ENTJ,3 Pdb Votes
Russell Quinton,Leave Her to Heaven (1945),ENTJ,1 Pdb Vote
Dr. Zofia Morulska,Open Your Eyes (Otwórz Oczy),ENTJ,9 Pdb Votes
Milena,Open Your Eyes (Otwórz Oczy),ENTJ,3 Pdb Votes
Ryle,It Ends with Us,ENTJ,9 Pdb Votes
Rick Marshall,Land of the Lost (2009),ENTJ,6 Pdb Votes
Rosa Stevens,"Tick, Tick... Boom!",ENTJ,2 Pdb Votes
Bully 1,Diary of a Wimpy Kid (2020s Series),XXXX,3 Pdb Votes
Paul Flanner,Nights in Rodanthe (2008),ENTJ,3 Pdb Votes
Hela,Thor: Ragnarok ( 2017),ENTJ,4 Pdb Votes
Kelly,St Trinian’s,ENTJ,2 Pdb Votes
Baba Yaga,Monster Family,ENTJ,3 Pdb Votes
Tracey Hughes,Office Christmas Party (2016),ENTJ,3 Pdb Votes
Agent Smith (Jonathan Groff),The Matrix Trilogy,ENTJ,49 Pdb Votes
Ashley Tralman,Death Clique,ENTJ,25 Pdb Votes
Professor Malcolm,Marty's Creation Adventure Series,ENTJ,5 Pdb Votes
Lulli,Lulli (2021),ENTJ,52 Pdb Votes
Matty Walker,Body Heat (1981),ENTJ,8 Pdb Votes
Lee,Love Hard (2021),ENTJ,4 Pdb Votes
Licia Brignoli,Psychout for Murder,ENTJ,44 Pdb Votes
Jéssica Kellen,A Professora de Música,ENTJ,4 Pdb Votes
Tae joon-gi,Escape from Mogadishu,ENTJ,10 Pdb Votes
The Second Carnotaurus,Dinosaur (2000),ENTJ,8 Pdb Votes
