char,movie,mbti,votes
Harold Nicolson,Vita & Virginia (2018),ISTJ,3 Pdb Votes
Jim Gordon,Batman Begins,ISTJ,7 Pdb Votes
Aunt Beth,Endless Night (1972),ISTJ,21 Pdb Votes
Guy Montag,Fahrenheit 451 (2018),ISTJ,3 Pdb Votes
Mama Mousekewitz,An American Tail (1986),ISTJ,2 Pdb Votes
Delores,Paw Patrol: The Movie,ISTJ,12 Pdb Votes
Judge Joseph Dredd,Judge Dredd,ISTJ,2 Pdb Votes
Camila Rosetta,Agnese,ISTJ,1 Pdb Vote
Sister Oana (The Nun),The Conjuring,ISTJ,1 Pdb Vote
Father Burke (The Nun),The Conjuring,XXXX,1 Pdb Vote
Detective Cooper (The Curse Of La Llorona),The Conjuring,XXXX,6 Pdb Votes
Samuel Mullins (Annabelle : Creation),The Conjuring,ISTJ,2 Pdb Votes
Meryl (The Devil Made Me Do It),The Conjuring,ISTJ,22 Pdb Votes
Bill Wikings (The Conjuring 2),The Conjuring,XXXX,10 Pdb Votes
I.M. Slime,Grandma Got Run Over by a Reindeer (2000),ISTJ,1 Pdb Vote
Nigel Honeycutt,Fool’s Gold (2008),ISTJ,2 Pdb Votes
Tau,Alpha (2018),ISTJ,4 Pdb Votes
Kenya Denise McQueen,Something New,ISTJ,2 Pdb Votes
Phil parsons,Gothika (2003),XXXX,4 Pdb Votes
Richard,Das Wunder von Bern (The Miracle of Bern),ISTJ,22 Pdb Votes
City Hunter Predator,Predator,ISTJ,8 Pdb Votes
Florence,Gunpowder Milkshake,ISTJ,10 Pdb Votes
William Darcy,Christmas at Pemberly Manor,ISTJ,17 Pdb Votes
Louise,Naked (1993),ISTJ,2 Pdb Votes
Shannon Hazelbourne,Velvet Goldmine (1998),ISTJ,15 Pdb Votes
"Dimitrije ""Mita"" Pantić",Tesna koža (1982),ISTJ,2 Pdb Votes
Nedley,Daphne and Velma,ISTJ,7 Pdb Votes
Ed Harken,Anchorman (2004),ISTJ,2 Pdb Votes
Bernard,Home Front,ISTJ,1 Pdb Vote
Henry,Babyteeth (2019),ISTJ,9 Pdb Votes
Dean Elizabeth Walker,Promising Young Woman (2020),ISTJ,9 Pdb Votes
Mark Lewis,Peeping Tom (1960),ISTJ,1 Pdb Vote
Taylor,The Rental,XXXX,2 Pdb Votes
Brian,Awake (2021),ISTJ,11 Pdb Votes
Sam Shaw,Eagle Eye (2008),ISTJ,0
Tenente Guedes,Lisbela e o Prisioneiro (2003),ISTJ,0
Rocco,Perfetti Sconosciuti,ISTJ,10 Pdb Votes
Enid Baines,Censor (2021),ISTJ,15 Pdb Votes
Art,Us again (2021),ISTJ,3 Pdb Votes
Archer,The Rezort(2015),ISTJ,3 Pdb Votes
Agent Carla Rosetti,Spontaneous,XXXX,2 Pdb Votes
Jerry Falwell,The Eyes of Tammy Faye (2021),ISTJ,8 Pdb Votes
Byron Crawford,Midnight at the switchgrass,ISTJ,1 Pdb Vote
Fa Ming,Monkey King: Hero is Back (2015）,ISTJ,2 Pdb Votes
Chez Quis Maitre'd,Ferris Bueller's Day Off (1986),ISTJ,19 Pdb Votes
Jakob Berman,Fear Street (Franchise),ISTJ,22 Pdb Votes
Louise Pope,Brigsby Bear,ISTJ,2 Pdb Votes
April Mitchum,Brigsby Bear,ISTJ,6 Pdb Votes
Anika,Another Round (2020),ISTJ,8 Pdb Votes
Pahn,Where We Belong (2019),ISTJ,2 Pdb Votes
Belle’s father,Where We Belong (2019),ISTJ,1 Pdb Vote
Sue’s father,Where We Belong (2019),ISTJ,4 Pdb Votes
Father,The Eyes of My Mother,ISTJ,7 Pdb Votes
Mother,The Eyes of My Mother,ISTJ,8 Pdb Votes
Vincent,The Void (2016),ISTJ,4 Pdb Votes
CPT Mike Steele,Black Hawk Down (2001),ISTJ,4 Pdb Votes
MG William Garrison,Black Hawk Down (2001),ISTJ,5 Pdb Votes
The Bad,"The Good, the Bad and the Ugly",ISTJ,24 Pdb Votes
Dee Dee Sykes,SCOOB!,ISTJ,7 Pdb Votes
Muttley,SCOOB!,ISTJ,7 Pdb Votes
Curtis Farraday,Summer of 84 (2018),ISTJ,12 Pdb Votes
Hailey,Barbie and the Pink Shoes,ISTJ,16 Pdb Votes
Nipper Read,Legend (2015),ISTJ,1 Pdb Vote
Tau,Tau,ISTJ,11 Pdb Votes
Francin,Postřižiny,ISTJ,1 Pdb Vote
"Ralph ""Iggy"" Ignatowski",Flags of Our Fathers,ISTJ,1 Pdb Vote
Alex,The Road Within,ISTJ,2 Pdb Votes
Robert Bruce,Outlaw King,ISTJ,23 Pdb Votes
Veora Woods,Spell (2020),XXXX,1 Pdb Vote
Mechani-Kong,MonsterVerse,ISTJ,5 Pdb Votes
Alvin Dewey,Capote (2005),ISTJ,9 Pdb Votes
Sarah,The Marksman (2021),ISTJ,14 Pdb Votes
Sgt John Rawlins,Glory (1989),ISTJ,2 Pdb Votes
Hank Aimes,North Country,ISTJ,1 Pdb Vote
Raymond Stockbridge,Gosford Park,XXXX,1 Pdb Vote
Prince Escalus,Romeo and Juliet (1968),ISTJ,3 Pdb Votes
Lady Capulet,Romeo and Juliet (1968),ISTJ,2 Pdb Votes
Don Pedro de Ursúa,"Aguirre, the Wrath of God",ISTJ,1 Pdb Vote
Jimmy McGinty,The Replacements,ISTJ,2 Pdb Votes
Brandon Roberts,Prom,ISTJ,4 Pdb Votes
Dr. Henry Hulme,Heavenly Creatures (1994),XXXX,1 Pdb Vote
Bishop Joseph Fliesser,A Hidden Life,ISTJ,2 Pdb Votes
John 'Tig' Tiegen,13 Hours (2016),ISTP,1 Pdb Vote
Batsheva,Sallah Shabati,ISTJ,2 Pdb Votes
Tic,Ana y Bruno,ISTJ,1 Pdb Vote
Ricardo,Ana y Bruno,ISTJ,0
Jeffrey,Cruella (2021),ISTJ,91 Pdb Votes
Kouki Ozawa,My Rainy Days (Tenshi no Koi; 2009),ISTJ,10 Pdb Votes
Shu Todoroki,Cars (Franchise),ISTJ,11 Pdb Votes
John Loomis,Z for Zachariah,ISTJ,2 Pdb Votes
Ho,A Better Tomorrow (1986),ISTJ,7 Pdb Votes
Wilbur,The Son of Bigfoot,XXXX,4 Pdb Votes
Wang Baidan,Our Times (2015),XXXX,1 Pdb Vote
Amauri,Até Que A Sorte Nos Separe,ISTJ,17 Pdb Votes
Mitch,Patch Adams,ISTJ,8 Pdb Votes
Gretel,Secret Magic Control Agency (SMCA),ISTJ,4 Pdb Votes
Vulnavia,The Abominable Dr. Phibes,ISTJ,1 Pdb Vote
Hayley Keller,Infierno bajo el agua,ISTJ,1 Pdb Vote
Nigel,A Good Year (2006),ISTJ,1 Pdb Vote
Bathilda Bagshot,Harry Potter / Wizarding World Films,ISTJ,21 Pdb Votes
Little Bear,The Indian in The Cupboard,ISTJ,4 Pdb Votes
Biaggio,The Kings Of Summer,ISTJ,8 Pdb Votes
Marco,Nothing to Hide (Le Jeu),ISTJ,5 Pdb Votes
Peter Lucian,The Sound of Silence,ISTJ,3 Pdb Votes
Scott Russell,The Intruder (2019),ISTJ,8 Pdb Votes
Samir,Janaan,ISTJ,1 Pdb Vote
Supervisor J-3,Teen Spirit,ISTJ,2 Pdb Votes
Allison Sawyer,Those Who Wish Me Dead (2021),XXXX,2 Pdb Votes
Angie Garza,Spiral,ISTJ,1 Pdb Vote
Cassie Zhen,A Babysitter's Guide to Monster Hunting (2020),ISTJ,4 Pdb Votes
Ramses II,Exodus: Gods and Kings (2014),ISTJ,3 Pdb Votes
Kaya,Krrish (Film Series),ISTJ,13 Pdb Votes
Eddie Moscone,Midnight Run,ISTJ,12 Pdb Votes
Bob,UHF,ISTJ,1 Pdb Vote
Richard Fletcher,UHF,ISTJ,16 Pdb Votes
Cam,The Little Mermaid (2018),INFP,8 Pdb Votes
Abhimanyu,Student Of The Year,XXXX,1 Pdb Vote
John Maclean,A River Runs Through It,ISTJ,4 Pdb Votes
Vladimir Gromov,No Escapes (2020),ISTJ,8 Pdb Votes
Dr.Bohra,Enthiran,ISTJ,5 Pdb Votes
Lewis Skolnick,Revenge of the Nerds,ISTJ,2 Pdb Votes
Alistair Pratt,Feardotcom (2002),ISTJ,2 Pdb Votes
Captain Doug Rice,Weaponized,ISTJ,3 Pdb Votes
Jack Simon,Weaponized,ISTJ,6 Pdb Votes
Porter Nash,Blitz (2011),ISTJ,5 Pdb Votes
João,Neighbouring Sounds (Som ao redor),ISTJ,6 Pdb Votes
David Harris,The Stepfather (2009),ISTJ,2 Pdb Votes
Dodo McNeill,Breaking the Waves (1996),ISTJ,13 Pdb Votes
Pratap Bajpayee,Kahaani,ISTJ,3 Pdb Votes
Anniyan,Anniyan,ISTJ,3 Pdb Votes
Nandini,Anniyan,ISTJ,1 Pdb Vote
Gideon Largeman,Garden State (2004),XXXX,1 Pdb Vote
Mike Kowalski,"Ruben Brandt, Collector (2018)",ISTJ,0
Müdür,Korkusuz Korkak (1979),ISTJ,0
Richard Nixon,Nixon (1995),ISTJ,0
Inspector Lestrade,Young Sherlock Holmes,ISTJ,0
Vegan Police,Scott Pilgrim vs. the World (2010),ISTJ,10 Pdb Votes
Eddie Valentine,The Rocketeer (1991),ISTJ,2 Pdb Votes
Lothar,The Rocketeer (1991),ISTJ,2 Pdb Votes
Terry,Eddie the Eagle (2016),ISTJ,1 Pdb Vote
The Cranker Man,Before I Wake,XXXX,10 Pdb Votes
Nada Lassard,Ratatouille (2007),ISTJ,17 Pdb Votes
Martin,Vivarium,ISTJ,11 Pdb Votes
Calvin Palmer Jr.,Barbershop (2002),XXXX,2 Pdb Votes
Jang-Hyeok,Sweet & Sour,ISTJ,9 Pdb Votes
Traude Krüger,4 Minutes,ISTJ,5 Pdb Votes
Lt. Col. Jean Staquait,Tarzan (1999),ISTJ,11 Pdb Votes
Sarah Robertson,Margin Call,ISTJ,4 Pdb Votes
Chacko Master,Sphadikam,ISTJ,3 Pdb Votes
Chief Furbank,Combat Wombat,ISTJ,2 Pdb Votes
Lord Gastrous,Barbie Mariposa,XXXX,7 Pdb Votes
Елена Юрьевна,Funny Friends,ISTJ,2 Pdb Votes
Ирина Анакондовна,Funny Friends,ISTJ,2 Pdb Votes
Kyle Pratt,Flightplan,ISTJ,4 Pdb Votes
John Gaff,The Thin Red Line (1998),ISTJ,4 Pdb Votes
Frank Martin,Transporter 2,ISTJ,3 Pdb Votes
Kate Mercer,45 Years,ISTJ,2 Pdb Votes
Cassandra Rains,Cube Zero (2004),ISTJ,2 Pdb Votes
Boor,The Vanishing (2018),ESTP,1 Pdb Vote
Ebi (dad),Persepolis (2007),ISTJ,15 Pdb Votes
Marlin Whitmore,50 First Dates,ISTJ,3 Pdb Votes
Monica,Mystery men (1999),ISTJ,1 Pdb Vote
Edgar,Valentine’s Day (2010),ISTJ,2 Pdb Votes
Captain Kate Hazeltine,Valentine’s Day (2010),ISTJ,7 Pdb Votes
Griselda the Grievous,How to Train Your Dragon (Franchise),ISTJ,7 Pdb Votes
B2 super battle droid,Star Wars,ISTJ,7 Pdb Votes
B1 battle droid,Star Wars,ISTJ,104 Pdb Votes
Lila,Quién te cantará (2018),ISTJ,4 Pdb Votes
Damián,Magical Girl (2014),ISTJ,5 Pdb Votes
Julian Marty,Blood Simple (1984),ISTJ,5 Pdb Votes
John Kelly,Tom Clancy's Without Remorse (2021),ISTJ,7 Pdb Votes
Agathe Longchamp,Tom at The Farm (2013),ISTJ,3 Pdb Votes
Mlynář,Princezna ze mlejna (1994),ISTJ,4 Pdb Votes
Donald Marium,Hold The Dark (2018),ISTJ,1 Pdb Vote
Elizabeth Boleyn,Anne Of The Thousand Days,ISTJ,1 Pdb Vote
Ed,Extinct (2021),ISTJ,10 Pdb Votes
Hans,Munich (2005),ISTJ,1 Pdb Vote
Gazooks,Raggedy Ann & Andy: A Musical Adventure (1977),ISTJ,1 Pdb Vote
Queasy,Raggedy Ann & Andy: A Musical Adventure (1977),ISTJ,5 Pdb Votes
Ambrosia,Merlin (1998 Miniseries),ISTJ,1 Pdb Vote
Ирина Анатольевна,Funny Friends,ISTJ,17 Pdb Votes
Natalie Anderson,License to Drive (1988),ISTJ,21 Pdb Votes
Rudy Baylor,The Rainmaker (1997),ISTJ,6 Pdb Votes
Charles,Her (2013),ISTJ,22 Pdb Votes
Raghavan Singh Dutta,Main Hoon Na (2004),ISTJ,0
Akima Kunimoto,Titan A.E.,ISTJ,0
Yaksha,New Gods: Nezha Reborn (2021),ISTJ,4 Pdb Votes
Eric,The Mitchells vs. the Machines (2021),ISTJ,55 Pdb Votes
Yuki (Lady Snowblood),Lady Snowblood (Shurayukihime),ISTJ,15 Pdb Votes
Boss Goon,Wish Dragon (2021),ISTJ,29 Pdb Votes
Marcos,"Te quiero, imbécil",ISTJ,1 Pdb Vote
Germán,Tini: El Gran Cambio De Violetta,ISTJ,2 Pdb Votes
Hubert Fiorentini,Wasabi,ISTJ,17 Pdb Votes
Frank,Return Of The Living Dead,ISTJ,1 Pdb Vote
Pai (arquétipo),Meteorango Kid,ISTJ,28 Pdb Votes
Mr. James Stevens,The Remains of the Day (1993),ISTJ,6 Pdb Votes
Bing,Plan Bee (2007),ISTJ,3 Pdb Votes
Nexusis,Asterix and Obelix (Franchise),ISTJ,7 Pdb Votes
Anticlimax,Asterix and Obelix (Franchise),ISTJ,44 Pdb Votes
Miss Macintosh,Asterix and Obelix (Franchise),ISTJ,2 Pdb Votes
Kareem Abdul Lavash,Sausage Party (2016),ISTJ,3 Pdb Votes
Hiyo numata,Yokai Sharehouse,ISTJ,12 Pdb Votes
Hibito Harashima,Yokai Sharehouse,ISTJ,7 Pdb Votes
Nathan Wright,Love & Basketball (2000),ISTJ,10 Pdb Votes
Nadine Krüger,Soul Kitchen,XXXX,1 Pdb Vote
Ned Fleming,Why Him?,ISTJ,11 Pdb Votes
Meera Rao,Big Bull,ISTJ,1 Pdb Vote
Kuto,Night in Paradise,ISTJ,3 Pdb Votes
Sharon,Instant Family,ISTJ,11 Pdb Votes
John James Ruskin,Effie Gray (2014),XXXX,2 Pdb Votes
John Ruskin,Effie Gray (2014),ISTJ,2 Pdb Votes
Dr. Richard Hartmann,Willkommen bei den Hartmanns,ISTJ,1 Pdb Vote
Sloan Hopkins,Bamboozled,ISTJ,62 Pdb Votes
Gus Matthews,The Benchwarmers,ISTJ,7 Pdb Votes
Ikeda,Noriko's Dinner Table(2006),ISTJ,3 Pdb Votes
Tetsuzo Shimahara,Noriko's Dinner Table(2006),ISTJ,2 Pdb Votes
Ryan Whittaker,Final Fantasy: The Spirits Within,ISTJ,11 Pdb Votes
King Frederic,Tangled (2010),ISTJ,35 Pdb Votes
Phoebe,Voyagers,ISTJ,25 Pdb Votes
Zumi,Ainbo: Spirit of the Amazon (2021),ISTJ,46 Pdb Votes
Ying Zi,The Chinese Widow (Feng huo fang fei) (2017),ISTJ,3 Pdb Votes
Tracy Reynolds,Like Mike (2002),ISTJ,13 Pdb Votes
Tim Stark,Zero to Hero,ISTJ,2 Pdb Votes
Queen Adrienne,Barbie and the Secret Door,ISTJ,1 Pdb Vote
Kung Lao,Mortal Kombat (2021 film),ISTJ,1 Pdb Vote
Sonya Blade,Mortal Kombat (2021 film),ISTJ,2 Pdb Votes
Sub-Zero / Bi-Han,Mortal Kombat (2021 film),ISTJ,3 Pdb Votes
Doolittle,Dark Star,XXXX,13 Pdb Votes
Sierra,The Land Before Time (1988),XXXX,0
kenichi,Kamisama no Iutoori,ISTJ,0
sumire,grasshopper,ISTJ,0
asagao,grasshopper,ISTJ,0
Deepak Mehta,The Emperor's Club (2002),ISTJ,0
Maud Bailey,Possession (2002),ISTJ,0
Tom Hartman,The wild river (1994),XXXX,0
Shun Izaki,Crows Zero (2007),ISTJ,0
Sheila Wynne,The Courier (2021),ISTJ,2 Pdb Votes
Dr. Lilian Thurman,Donnie Darko (2001),ISTJ,26 Pdb Votes
Tracy Safian,Malice (1993),ISTJ,2 Pdb Votes
Tert Card,The Shipping News,ISTJ,1 Pdb Vote
Joey Cullen,Exposed (2016),ISTJ,1 Pdb Vote
Robert 'Bobby' Starkman,American Psycho 2,XXXX,7 Pdb Votes
Inya,Hostel 2 (2007),ISTJ,2 Pdb Votes
Desk Clerk Jedi,Hostel (2005),ISTJ,2 Pdb Votes
The German Surgeon,Hostel (2005),ISTJ,4 Pdb Votes
Smoothie Shop Healthcare Worker Customer,Bad Trip (2020),ISTJ,4 Pdb Votes
Henry O'Hare,Hop,ISTJ,2 Pdb Votes
Tyla,Waiting... (2005),ISTJ,2 Pdb Votes
Merk,Two Distant Strangers,ISTJ,3 Pdb Votes
Dr. Joshua Larabee,Akeelah and the Bee,XXXX,9 Pdb Votes
Master Sinh,Fantastic Planet (1973),ISTJ,1 Pdb Vote
Sheriff Dave Newsome,Secret Window (2004),ISTJ,4 Pdb Votes
Massimo Marcovaldo,Luca (2021),ISTJ,333 Pdb Votes
Annas,The Passion of the Christ,ISTJ,5 Pdb Votes
Duane Corcoran,The Heartbreak Kid,XXXX,1 Pdb Vote
Larry Gopnik,A Serious Man (2009),ISTJ,27 Pdb Votes
Sting,Bee Movie (2007),ISTJ,16 Pdb Votes
Zanik Hightop,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISTJ,6 Pdb Votes
Herrena,The Color Of Magic (2008 Television Film),ISTJ,1 Pdb Vote
Jane,The Assistant,ISTJ,7 Pdb Votes
Rincewind,The Color Of Magic (2008 Television Film),ISTJ,2 Pdb Votes
Othello,Othello (1995 film),ISTJ,5 Pdb Votes
Orhan,Senin Hikayen,ISTJ,1 Pdb Vote
Esra,Senin Hikayen,ISTJ,2 Pdb Votes
Ali,Angst eesen Seele auf (1974),ISTJ,6 Pdb Votes
Rajesh,Hum Aapke Hain Koun,ISTJ,3 Pdb Votes
Vince Rizzo,City Island (2009),ISTJ,1 Pdb Vote
Chiara Callegri,BIA: Un Mundo Al Revés (2021),ISTJ,16 Pdb Votes
Col. Craig Harriman,Memphis Belle (1990),ISTJ,1 Pdb Vote
Captain Dennis Dearborn,Memphis Belle (1990),ISTJ,1 Pdb Vote
Kōsei Arima,Your Lie in April (2016),ISTJ,7 Pdb Votes
Monsieur,La Noire De (1966),ISTJ,6 Pdb Votes
Riff Raff,The Rocky Horror Picture Show (2016),ISTJ,1 Pdb Vote
Norbert,Párty Hárd (2019),ISTJ,2 Pdb Votes
Petr Král,Párty Hárd (2019),ISTJ,2 Pdb Votes
Stan The Fishman,Hotel Transylvania (2012),XXXX,25 Pdb Votes
Pandora,Psycho Goreman,ISTJ,3 Pdb Votes
Judge Edward Szymczyk,Mister America,ISTJ,21 Pdb Votes
Viktor Drago,Creed (Franchise),ISTJ,50 Pdb Votes
Casey Davies,The Art of Self-Defense,ISTJ,6 Pdb Votes
Becca Mansell,Nobody (2021),ISTJ,5 Pdb Votes
Lifeguard Bot,WALL-E (2008),ISTJ,6 Pdb Votes
D-FIB,WALL-E (2008),ISTJ,2 Pdb Votes
SUPPLY-R,WALL-E (2008),ISTJ,8 Pdb Votes
Cliff Robertson,The Dead Don't Die (2019),ISTJ,12 Pdb Votes
Tom Morrison,Deadly Illusions (2021),ISTJ,0
Pan učitel,Fimfárum Jana Wericha (2002),ISTJ,3 Pdb Votes
Hospodský,Fimfárum Jana Wericha (2002),ISTJ,2 Pdb Votes
Čupera,Fimfárum Jana Wericha (2002),ISTJ,2 Pdb Votes
"Bernard ""Bernie"" Webber",The Finest Hours,ISTJ,7 Pdb Votes
Hannah,Little Women (2019),ISTJ,9 Pdb Votes
Vadim Nezhinski,We Own the Night (2007),XXXX,1 Pdb Vote
Hibernius Tall,Cirque du Freak: The Vampire's Assistant (2009),ISTJ,7 Pdb Votes
Dr. Elizabeth Simms,A Nightmare on Elm Street (Franchise),ISTJ,8 Pdb Votes
Istvàn,Malmkrog,ISTJ,4 Pdb Votes
Mao Liang,Suddenly Seventeen,ISTJ,4 Pdb Votes
Black Bart,The Sword in the Stone (1963),ISTJ,2 Pdb Votes
Mieczysław Klonisz,Kiler (1997),ISTJ,5 Pdb Votes
Midas,Real Steel (2011),ISTJ,4 Pdb Votes
Dr. Xavier Fitch,Species,ISTJ,1 Pdb Vote
Ray,Face (1997),XXXX,6 Pdb Votes
Henry Weston,Mr. Magorium's Wonder Emporium (2007),ISTJ,6 Pdb Votes
Polly,Pollyanna (1960),ISTJ,19 Pdb Votes
Alexander,Barbie and the Three Musketeers (2009),ISTJ,11 Pdb Votes
Adam,Rumah Dara (Macabre),ISTJ,12 Pdb Votes
Annabel Banks,Mary Poppins Returns (2018),ISTJ,9 Pdb Votes
Peter,A Lot Like Love (2005),ISTJ,1 Pdb Vote
Mimi Smith,Nowhere Boy (2009),ISTJ,5 Pdb Votes
Donald Crease,Sneakers (1992),ISTJ,1 Pdb Vote
Nagaina,Rikki-Tikki-Tavi,ISTJ,1 Pdb Vote
Bep,HartenStraat,ISTJ,60 Pdb Votes
Wesley,HartenStraat,ISTJ,5 Pdb Votes
Heathcliff,Big Hero 6 (2014),ISTJ,1 Pdb Vote
Mary Goodwin,Proud Mary (2018),ISTJ,10 Pdb Votes
Monsieur Reyer,The Phantom of the Opera (2004),XXXX,26 Pdb Votes
Richard Firmin,The Phantom of the Opera (2004),ISTJ,16 Pdb Votes
David Grossman,The Bad Seed (2018),ISTJ,7 Pdb Votes
Gavrila Sheremetev,Gentlemen of Fortune (1971),ISTJ,1 Pdb Vote
John Taggart,Beverly Hills Cop (1984-1994),ISTJ,8 Pdb Votes
John Watson,The Abominable Bride,XXXX,13 Pdb Votes
Jane,The Sweetest Thing (2002),ISTJ,44 Pdb Votes
Jemma Wells,Boss Level (2021),ISTJ,23 Pdb Votes
Emily Stanton “Bingo”,Thunder Force,ISTJ,1 Pdb Vote
William Stacks,Annie (2014),ISTJ,8 Pdb Votes
Kurushima Michifusa,The Admiral: Roaring Currents,ISTJ,16 Pdb Votes
Nate,Short Term 12 (2013),XXXX,11 Pdb Votes
Pin-Up Girl,The Strangers,ISTJ,11 Pdb Votes
Private Snowball,Full Metal Jacket (1987),ISTJ,7 Pdb Votes
Cardinal Strauss,The Da Vinci Code,ISTJ,3 Pdb Votes
Ms. Duret,Down A Dark Hall (2018),ISTJ,5 Pdb Votes
Neva,Uncle Frank,ISTJ,17 Pdb Votes
Mike Bledsoe,Uncle Frank,ISTJ,6 Pdb Votes
Rusty,Home on the Range (2004),ISTJ,5 Pdb Votes
Jeb,Home on the Range (2004),ISTJ,0
Junior,Home on the Range (2004),ISTJ,0
Abner,Home on the Range (2004),ISTJ,0
Bella,Middle School: The Worst Years of My Life,ISTJ,1 Pdb Vote
Monsieur Reyer,Phantom of The Opera: At The Royal Albert Hall,ISTJ,1 Pdb Vote
Madame Giry,Phantom of The Opera: At The Royal Albert Hall,ISTJ,3 Pdb Votes
Tihomirova Ekaterina Alexandrovna,Moscow Does Not Believe in Tears(1980),ISTJ,17 Pdb Votes
Kim Hong Do,Portrait of a Beauty,ISTJ,1 Pdb Vote
Lucinda Krementz,The French Dispatch (2021),ISTJ,52 Pdb Votes
Lt. Nescaffier,The French Dispatch (2021),ISTJ,12 Pdb Votes
"Patrick ""Pat"" Winslow",The Smurfs (2011),ISTJ,14 Pdb Votes
Barclay,Another Country (1984),ISTJ,1 Pdb Vote
David Fastidious,The Cornetto Trilogy,ISTJ,100 Pdb Votes
Philip,The Cornetto Trilogy,ISTJ,24 Pdb Votes
Reza,"As Above, So Below (2014)",ISTJ,1 Pdb Vote
Imhotep,The Mummy (1932),ISTJ,3 Pdb Votes
Lucas Harper,Mindhunters (2004),ISTJ,4 Pdb Votes
Chief St. Cloud,Ernest P. Worrell (Franchise),ISTJ,5 Pdb Votes
Bobby,Ernest P. Worrell (Franchise),ISTJ,4 Pdb Votes
Min-jung,Peninsula (2020),ISTJ,5 Pdb Votes
Ken Scott,After (Film Trilogy),ISTJ,10 Pdb Votes
Herb “Mac” McMahon,Speed (1994),ISTJ,4 Pdb Votes
Ruth Condomine,Blithe Spirit (2020),ISTJ,5 Pdb Votes
The Creature,The Curse of Frankenstein (1957),ISTJ,11 Pdb Votes
Sturmbannführer Knopp,Swing Kids (1993),ISTJ,3 Pdb Votes
Frau Müller,Swing Kids (1993),ISTJ,63 Pdb Votes
Daisy Duck,"Mickey, Donald, Goofy: The Three Musketeers (2004)",ISTJ,17 Pdb Votes
Sheriff James Brody,Bloody Birthday (1981),ISTJ,2 Pdb Votes
Steven Seton,Bloody Birthday (1981),ISTJ,3 Pdb Votes
Jess,rough night,ISTJ,8 Pdb Votes
Derrick Webb,Gossip (2000),XXXX,1 Pdb Vote
Captain Von Trapp,The Sound of Music (1959),ISTJ,3 Pdb Votes
George Washington,Mr. Peabody & Sherman (2014),ISTJ,5 Pdb Votes
Queen Victoria,Mr. Peabody & Sherman (2014),ISTJ,2 Pdb Votes
"Ay, The Great Vizier",Mr. Peabody & Sherman (2014),ISTJ,4 Pdb Votes
Bernard The Bull,Where the Wild Things Are,ISTJ,6 Pdb Votes
Stuart Couch,The Mauritanian (2021),ISTJ,79 Pdb Votes
Daniel,The Map of Tiny Perfect Things (2021),ISTJ,5 Pdb Votes
Hodak,Charlie's Angels (2019),ISTJ,5 Pdb Votes
Mr. Truman,Expelled (2014),ISTJ,1 Pdb Vote
The Janitor,Willy's Wonderland (2021),ISTJ,2 Pdb Votes
Michael,Boy Erased (2018),ISTJ,5 Pdb Votes
Sammael,Hellboy (2004),XXXX,3 Pdb Votes
M. Martin,The Grand Budapest Hotel (2014),ISTJ,1 Pdb Vote
H.H. Hughson,To Catch a Thief (1955),ISTJ,1 Pdb Vote
Mr. Will,Electrick Children (2012),ISTJ,105 Pdb Votes
Mycroft Holmes,Mr. Holmes,ISTJ,0
Dr. Barrie,Mr. Holmes,ISTJ,0
Çetin,Öteki Taraf,ISTJ,0
Dr. Clayton “Teddy” Oglethorpe,Don’t Look Up (2021),ISTJ,0
Kirby,My Brave Little Toaster (1987),ISTJ,0
Vera,Hard Day,ISTJ,0
Ivan Mikhailovich,Hard Day,ISTJ,0
Ralph,Rampage (2018),ISTJ,8 Pdb Votes
Roz,9 To 5 (1980),ISTJ,1 Pdb Vote
Alawa,Land (2021),ISTJ,1 Pdb Vote
Barge Skipper,The Dig (2021),ISTJ,2 Pdb Votes
Camila Robot,Space Sweepers (2021),ISTJ,1 Pdb Vote
"Agent Richard ""Dick"" Gill",Hackers (1995),ISTJ,5 Pdb Votes
George Kittredge,High Society,XXXX,40 Pdb Votes
Belloc,Firebreather (2010),XXXX,9 Pdb Votes
Peter Llewelyn Davies,Finding Neverland (2004),ISTJ,2 Pdb Votes
Roy Mitchell,Judas and the Black Messiah (2021),ISTJ,19 Pdb Votes
Klytus,Flash Gordon (1980),ISTJ,11 Pdb Votes
Brother Baxter,Sing Street (2016),ISTJ,5 Pdb Votes
Theresa,Kajillionaire (2020),ISTJ,2 Pdb Votes
Deidre Saxby,God's Own Country (2017),ISTJ,1 Pdb Vote
TSA Dog,Acts Of Vengeance,XXXX,2 Pdb Votes
Chief James E. Davis,Changeling,ISTJ,1 Pdb Vote
Robinson,Finding 'Ohana (2021),ISTJ,4 Pdb Votes
Sergeant Mike Gleeson,Eye in the Sky,ISTJ,7 Pdb Votes
Martín,Below Zero (2021),ISTJ,9 Pdb Votes
Leo,House of Flying Daggers (2004),ISTJ,8 Pdb Votes
Detective Norelli,The Woman in the Window (2021),ISTJ,2 Pdb Votes
Edward Fox,The Woman in the Window (2021),ISTJ,27 Pdb Votes
Laura Klein,Fearless (1993),XXXX,14 Pdb Votes
Augusta Longbottom,Harry Potter / Wizarding World Films,ISTJ,411 Pdb Votes
Rodolphus Lestrange,Harry Potter / Wizarding World Films,ISTJ,38 Pdb Votes
Namaari,Raya and the Last Dragon (2021),ISTJ,10 Pdb Votes
