char,movie,mbti,votes
Arthur Keats,The Postman Always Rings Twice (1946),INTP,1 Pdb Vote
Barry Shalowitz,City Slickers,INTP,2 Pdb Votes
David Staebler,The King of Marvin Gardens (1972),INTP,4 Pdb Votes
Su Wu,Kung Fu Panda (Franchise),INTP,19 Pdb Votes
Laguna Tidepool,Trolls (2016),INTP,10 Pdb Votes
Moss,Jess + Moss,INTP,5 Pdb Votes
Peter Dickenson,The Flight Of Dragons (1982),INTP,2 Pdb Votes
Léo,Bigbug,INTP,8 Pdb Votes
Suzy Austin,A Ring of Endless Light (film),INTP,3 Pdb Votes
Adam Eddington,A Ring of Endless Light (film),INTP,7 Pdb Votes
Martians,The War of the Worlds (1953),INTP,2 Pdb Votes
The Matrix Reloaded: The Album,The Matrix Trilogy Music,INTP,2 Pdb Votes
Burly Brawl,The Matrix Trilogy Music,INTP,8 Pdb Votes
Clara Varner,"The Long, Hot Summer",XXXX,8 Pdb Votes
Emily Johnson,STRIVE,INTP,1 Pdb Vote
Mandy Williams,STRIVE,INTP,7 Pdb Votes
Shim Bo-ram,Samjin Company English Class,INFP,49 Pdb Votes
Dr. Jack Seward,Bram Stoker's Dracula (1992),INTP,5 Pdb Votes
K.C Houseman,Moonfall (2022),INTP,2 Pdb Votes
Dr. Weedon,Senseless,INTP,8 Pdb Votes
Peter Ward / Will Atenton,Dream House,INTP,2 Pdb Votes
Jill Parrish,Gone,INTP,1 Pdb Vote
Daniel,Over the Counter,INTP,14 Pdb Votes
Seung Tae,Sinkhole,INTP,14 Pdb Votes
Dr. Egon Spengler,Ghostbusters: Afterlife (2021),INTP,9 Pdb Votes
Richard Croft,Tomb Raider (2018),INTP,4 Pdb Votes
Paula Henning,Anatomy (2000),INTP,13 Pdb Votes
Lyosha,Zhmurki (2005),INTP,3 Pdb Votes
Shush (Experiment 234),Lilo & Stitch (Franchise),INTP,2 Pdb Votes
Peepers,Rock-A-Doodle,INTP,5 Pdb Votes
Spaz,Meatballs (1979),INTP,3 Pdb Votes
Doug Hansen,Everest,INTP,2 Pdb Votes
Takeo Kurokawa,Fortuna's Eye,INTP,3 Pdb Votes
John,Uwantme2killhim? (You Want Me To Kill Him?),INTP,14 Pdb Votes
Phi Rifle,Killer Tattoo (Mue Puen-Lok/Phra/Chan),INTP,21 Pdb Votes
Aimee Blake,The Humans (2021),INTP,8 Pdb Votes
Suryani (Sur),Photocopier,INTP,1 Pdb Vote
Alex,Anonymously Yours,INTP,11 Pdb Votes
James Leer,Wonder Boys,INTP,4 Pdb Votes
Ana,My Friend Ana,INTP,14 Pdb Votes
Stonewall,Pass the Ammo (1988),INTP,31 Pdb Votes
Lintang,Laskar Pelangi (The Rainbow Troops),INTP,3 Pdb Votes
ren,ballz in yo jaws,INTP,1 Pdb Vote
Adem Bey (TÜBİTAK Başkanı),Büyük Meclis,INTP,6 Pdb Votes
Leda Caruso,The Lost Daughter,INTP,7 Pdb Votes
Yoyo,Barb and Star Go to Vista Del Mar (2021),INTP,4 Pdb Votes
Ronald Noland,Predators (2010),XXXX,3 Pdb Votes
Jay Khan,Encounter (2021),INTP,45 Pdb Votes
Viv,C’mon C’mon,INTP,17 Pdb Votes
Soichiro Takakura,The Door into Summer (2021),INTP,253 Pdb Votes
Carl Willat,Over The Edge (1979),INTP,7 Pdb Votes
Abraham Lincoln,Lincoln (2012),INTP,12 Pdb Votes
Ekrizdis,Harry Potter / Wizarding World Films,INTP,2 Pdb Votes
"Ms. Tara ""Webs"" Tarantula",The Bad Guys (2022),INTP,8 Pdb Votes
Luis,7 años,INTP,2 Pdb Votes
Hamed sharif,Lahzeye gorgo mish,INTP,22 Pdb Votes
Wizard,Happily N'Ever After,INTP,182 Pdb Votes
Jessica Holland,Memoria,INTP,15 Pdb Votes
Mole,Even Mice Belong in Heaven,INTP,6 Pdb Votes
Nick Kringle,Noelle,INTP,7 Pdb Votes
Sox the Cat,Lightyear (2022),INTP,4 Pdb Votes
Joseph,Blade Runner,INTP,0
Jennie Stanton,Best Christmas Party Ever (2014),INTP,0
Clark Massey,The Master (2012),INTP,0
Anielka,Open Your Eyes (Otwórz Oczy),INTP,0
Greg Heffley,Diary of a Wimpy Kid (2020s Series),INTP,36 Pdb Votes
Gune,Titan A.E.,INTP,3 Pdb Votes
Magpie,Robin Robin (2021),INTP,3 Pdb Votes
Mantosh Brierley,Lion (2016),INTP,12 Pdb Votes
Tania,St Trinian’s,XXXX,1 Pdb Vote
Blenkinsop,Nanny McPhee and the Big Bang,INTP,2 Pdb Votes
Kjetil Manheim,Lords of Chaos (2018),INTP,1 Pdb Vote
Lord Richard Croft,Lara Croft: Tomb Raider (2001),INTP,3 Pdb Votes
Renfield,Monster Family,INTP,4 Pdb Votes
Caligola,Luca (2021),INTP,4 Pdb Votes
Paul,21 grams / 21 gramos (2003),INTP,2 Pdb Votes
Aunt Gladys,Home for the Holidays,INTP,1 Pdb Vote
Jan Baalsrud,The 12th Man (2017),INTP,3 Pdb Votes
Darren,Thankskilling (2008),INTP,2 Pdb Votes
Harry Willis,"Hush...Hush, Sweet Charlotte (1964)",INTP,2 Pdb Votes
Raban Bieling,Die Wilden Kerle,INTP,16 Pdb Votes
Naveen Rao,In The Shadow Of The Moon (2019),INTP,3 Pdb Votes
Michael,Jacob's Ladder (1990),INTP,6 Pdb Votes
Valérie,Polytechnique,INTP,8 Pdb Votes
Man Crossing,The Red Balloon (1956),INTP,2 Pdb Votes
Robert Anderson,Don’t Look Up (2021),INTP,2 Pdb Votes
Detective Shibusawa,Suicide club,INTP,2 Pdb Votes
Arnold,Troll 2,INTP,9 Pdb Votes
Wick,The Misfits (2021),XXXX,2 Pdb Votes
Lorena,Chasing Papi (2003),INTP,1 Pdb Vote
Noreen,White Sands (1992),INTP,1 Pdb Vote
Ryan,40 Days and 40 Nights (2002),INTP,2 Pdb Votes
Laurent,Un moment d'égarement,INTP,9 Pdb Votes
Kang chil-goo,Take Off,INTP,1 Pdb Vote
Zosia Wolska,Nobody Sleeps in the Woods Tonight,INTP,15 Pdb Votes
Yavuz,Something Useful,XXXX,4 Pdb Votes
Sammy,You Can Count On Me (2000),XXXX,1 Pdb Vote
John Maxwell,Big Momma's House,INTP,11 Pdb Votes
The Wiz,The Wiz (1978),INTP,13 Pdb Votes
Haroud Hazi Bin,Aladdin (1992),INTP,6 Pdb Votes
Switch,Seal Team (2021),INTP,20 Pdb Votes
Delphine (Shellie),Barbie: Fairytopia (2005),INTP,25 Pdb Votes
Phillip,Reprise (2006),INTP,2 Pdb Votes
Calli,Koati (2021),INTP,5 Pdb Votes
Immanuel Rath,The Blue Angel,INTP,3 Pdb Votes
Mathieu Vasseur,Black Box (2021),INTP,29 Pdb Votes
Guillaume Kekchoz,Les Méchants,INTP,2 Pdb Votes
Patrick,Les Méchants,INTP,2 Pdb Votes
Leo Biederman,Deep Impact,XXXX,1 Pdb Vote
Dr. Powell,Bumblebee (2018),INTP,4 Pdb Votes
Mr. Anderson,The Internship (2013),INTP,4 Pdb Votes
Garth,Ultraviolet (2006),INTP,6 Pdb Votes
Finch,Finch (2021),INTP,26 Pdb Votes
Amador,Los Lunes al Sol / Mondays in the Sun (2002),INTP,3 Pdb Votes
Karl,The Banana Splits Movie (2019),INTP,12 Pdb Votes
Austin Williams,The Banana Splits Movie (2019),INTP,16 Pdb Votes
Professor Kipple,Planet 51,INTP,6 Pdb Votes
Cecilia,Encanto (2021),INTP,120 Pdb Votes
Maggie Madsen,Transformers (Bayverse),INTP,16 Pdb Votes
Atarrabi,Atarrabi & Mikelats,INTP,4 Pdb Votes
The Red King,Donkey Skin (1970),INTP,2 Pdb Votes
Ghirù,I roteò e la magia dello specchio,INTP,67 Pdb Votes
Josh Lin,Love Hard (2021),INTP,34 Pdb Votes
Jeffrey Dahmer,Dahmer (2002),INTP,20 Pdb Votes
Wendy Lin,The Cabin in the Woods (2012),INTP,45 Pdb Votes
Rob,My Little Pony: A New Generation (2021),INTP,15 Pdb Votes
Izabella,Transformers (Bayverse),INTP,5 Pdb Votes
Ted Fisher,Day of the Dead (1985),INTP,4 Pdb Votes
Professor Abronius,Dance of the Vampires,INTP,1 Pdb Vote
Hailey Holcomb,There's Someone Inside Your House (2021),INTP,2 Pdb Votes
Tommy Boatwright,The Normal Heart,INTP,1 Pdb Vote
Adolphe Salles,Eiffel (2021),INTP,2 Pdb Votes
Lt. Elizondo,Blues Brothers 2000,INTP,12 Pdb Votes
Yentl Mendel,Yentl (1983),INTP,29 Pdb Votes
Bruno,Entre Abelhas (A Man Amidst Bees),INTP,1 Pdb Vote
Jurek,G.F.Darwin,INTP,5 Pdb Votes
Leeg 1,The Hunger Games (Franchise),INTP,17 Pdb Votes
Astrid,A Cinderella Story (2004),INTP,6 Pdb Votes
Misty,The Maze Runner (Film Trilogy),INTP,5 Pdb Votes
Agu,Beasts Of No Nation,INTP,20 Pdb Votes
Roger,Ice Age (Franchise),INTP,4 Pdb Votes
David,World of Tomorrow (Franchise),INTP,3 Pdb Votes
Mary,My Left Foot (1989),INTP,6 Pdb Votes
Policier (Pigeon),La Vieille Dame et les Pigeons,INTP,4 Pdb Votes
Johan Borg,Hour of the Wolf (1968) (Vargtimmen),INTP,10 Pdb Votes
Segawa,"Wheel of Fortune and Fantasy (2021, 偶然と想像)",XXXX,1 Pdb Vote
Kevin Peterson,The Boy Next Door,INTP,3 Pdb Votes
Bernadette Bassenger,The Adventures of Priscilla: Queen of the Desert,XXXX,14 Pdb Votes
Hassan Kasmai,The Pig,INTP,5 Pdb Votes
Makoto Sugihara,Crows Zero (2007),INTP,2 Pdb Votes
Liz,Mean Girls 2 (2011),INTP,1 Pdb Vote
Alicia Campbell,New Best Friend (2002),INTP,2 Pdb Votes
Sachiko,The Man From The Sea,INTP,1 Pdb Vote
Vivi,Carnaval (2021),INTP,13 Pdb Votes
Shurik,Caucasian Prisoner,INTP,14 Pdb Votes
Lisa,Afterlife of the Party (2021),INTP,8 Pdb Votes
Dr. Miro,Level 16,INTP,39 Pdb Votes
El Chivo,Amores Perros / Love's a Bitch (2000),INTP,2 Pdb Votes
the Professor,Paddington (2014),INTP,3 Pdb Votes
Spoon,Paddington (2014),INTP,10 Pdb Votes
Phibs,Paddington (2014),INTP,2 Pdb Votes
Cabeça,"Socorro, Virei Uma Garota!",INTP,31 Pdb Votes
Satomi Noda,Battle Royale (2000),INTP,38 Pdb Votes
Forrest Gump Jr.,Forrest Gump (1994),INTP,2 Pdb Votes
Max,Afterlife of the party,INTP,0
Max,The Resident (2011),INTP,6 Pdb Votes
Gunner Boone,The Water Man,INTP,6 Pdb Votes
Isabeau of Anjou,Lady Hawke (1985),INTP,10 Pdb Votes
Jung Jun Kyung,Miracle: Letters to the President,INTP,4 Pdb Votes
Keigo Yamashiro,Kyarakuta,INTP,15 Pdb Votes
Toto (Gallo),Una Película de Huevos,INTP,13 Pdb Votes
Eric Binford,Fade to Black,INTP,4 Pdb Votes
Maik Klingenberg,Goodbye Berlin (Tschick),INTP,29 Pdb Votes
Kika,Xuxa Sonho de Menina - 2007,INTP,3 Pdb Votes
"Frédérique ""Fred"" De Meurs",France (2021),INTP,8 Pdb Votes
Daiki Mamura,Daytime Shooting Star (2017),INTP,15 Pdb Votes
Kobe,Friend Request (2016),INTP,3 Pdb Votes
Abe Applebaum,The Kid Detective,INTP,1 Pdb Vote
Tasya Vos,Possessor,INTP,11 Pdb Votes
The Aliens,War of the Worlds (2005),INTP,25 Pdb Votes
"Reggie ""The Great Turkey""",Free Birds (2013),INTP,32 Pdb Votes
Kelly,Addicted to Fresno (2015),INTP,6 Pdb Votes
"Yassin ""Yass""",The Stronghold,INTP,8 Pdb Votes
Nour Hamadi,Red Soil,INTP,8 Pdb Votes
Émile Choulans,My Father's Stories,INTP,2 Pdb Votes
Foxwell Cripp,100% Wolf,INTP,4 Pdb Votes
Ahmal,Sister Act (1992),INTP,19 Pdb Votes
Howard Bannister,"What's Up, Doc?",INTP,40 Pdb Votes
Dr. Chung,Extinct (2021),INTP,5 Pdb Votes
Rohan Kumar,Spin (2021),XXXX,2 Pdb Votes
Watson,Spin (2021),INTP,1 Pdb Vote
Molly,Spin (2021),INTP,1 Pdb Vote
Miles,Avalon High,INTP,12 Pdb Votes
Thomas,The Voyeurs (2021),INTP,50 Pdb Votes
Guy LaPointe,Tusk,INTP,6 Pdb Votes
Don Johnston,Broken Flowers (2005),INTP,11 Pdb Votes
Charles Darwin,Extinct (2021),INTP,8 Pdb Votes
Hakan,Recep İvedik Trilogy,INTP,19 Pdb Votes
Arakkal Aysha,Urumi (2011),INTP,1 Pdb Vote
Dominic James,Space Jam: A New Legacy,INTP,7 Pdb Votes
Nate,Bride Wars (2009),INTP,5 Pdb Votes
Coleman,Top Gun Series,INTP,1 Pdb Vote
Bob,Top Gun Series,INTP,96 Pdb Votes
"Tom ""Boy""",Bird Box (2018),INTP,13 Pdb Votes
Lucho,Nosotros los nobles,INTP,12 Pdb Votes
Ted,The Idle Mind,INTP,5 Pdb Votes
"Odette ""Odie"" Sinclair",All I Wanna Do (1998),INTP,6 Pdb Votes
Alexander Anderson,Journey to the Center of the Earth / Journey 2: The Mysterious Island,INTP,1 Pdb Vote
Ellen Richard,Tiyaan (2017),INTP,1 Pdb Vote
Aslan Mohammad,Tiyaan (2017),INTP,2 Pdb Votes
SkekShod the Treasurer,The Dark Crystal (1982),INTP,21 Pdb Votes
SkekTek the Scientist,The Dark Crystal (1982),INTP,31 Pdb Votes
Abbé Faria,The Count of Monte Cristo (2002),INTP,1 Pdb Vote
Liu Wen Hao (Bob),fiatlux,INTP,5 Pdb Votes
Dr. Peter Mann,Mimic (1997-2003),INTP,8 Pdb Votes
William Lee,Naked Lunch (1991),INTP,3 Pdb Votes
Laurent Delacroix,Murder Mystery (2019),INTP,4 Pdb Votes
"Tobias ""Tobey"" Quince",Murder Mystery (2019),INTP,12 Pdb Votes
Peter Mitchell,A Late Quartet,INTP,1 Pdb Vote
Lukas,Goodnight Mommy (2014),INTP,8 Pdb Votes
Marian,The Third Part of the Night (1971),INTP,19 Pdb Votes
Dr. Badger,Zootopia (2016),INTP,5 Pdb Votes
Walter Sparrow,The Number 23 (2007),INTP,11 Pdb Votes
Lucas,At Close Range,INTP,2 Pdb Votes
Rupert Burns,Bicentennial Man (1999),INTP,2 Pdb Votes
Glenn,The Addams Family (2019),ESTJ,1 Pdb Vote
Shane Owens,It's a disaster,INTP,1 Pdb Vote
Glen Randolph,It's a disaster,INTP,12 Pdb Votes
Danny Morrison,Domestic Disturbance (2001),INTP,2 Pdb Votes
Henning Holm,Olsen Banden (Olsen Gang),INTP,4 Pdb Votes
Sunny,Plan B,INTP,6 Pdb Votes
Bosley,Charlie's Angels (2000),INTP,1 Pdb Vote
Thaddeus Bradley,Now You See Me,INTP,3 Pdb Votes
Jeanette Chung,Bee Movie (2007),INTP,11 Pdb Votes
Richard Thompson,The Bone Collector (1999),INTP,5 Pdb Votes
Mr.Daniels,G.B.F. (2013),INTP,29 Pdb Votes
Ruth Wheldon,Reservation Road (2007),INTP,25 Pdb Votes
Mudbud,Snow Buddies (2008),INTP,1 Pdb Vote
Sara Barnes,Smart House,INTP,1 Pdb Vote
Stephan Elliot,Lost Hearts,INTP,6 Pdb Votes
Jack,The Patient in Room 33,INTP,34 Pdb Votes
Henry,Fear Street (Franchise),INTP,1 Pdb Vote
Manolo (Otto),Toc Toc,INTP,1 Pdb Vote
Mike Lowen,No Sudden Move (2021),INTP,3 Pdb Votes
Man on Swing,Never Been Kissed (1999),INTP,3 Pdb Votes
Sidney,Old (2021),INTP,3 Pdb Votes
Trent Cappa,Old (2021),INTP,4 Pdb Votes
Sidney,Old,INTP,3 Pdb Votes
Hotel Van Driver,Old,INTP,13 Pdb Votes
Vildan Vildir,Dungeons & Dragons (film series),INTP,3 Pdb Votes
Marina Pretensa,Dungeons & Dragons (film series),XXXX,5 Pdb Votes
Charlie Bucktin,Jasper Jones (2017),INTP,5 Pdb Votes
Anton Zaleski,The Hummingbird Project,INTP,3 Pdb Votes
Marcus,Indignation (2016),XXXX,1 Pdb Vote
Ben,Zapped,INTP,1 Pdb Vote
Ngig,Sing Street (2016),INTP,2 Pdb Votes
Maggie,Deep Water (2022),INTP,4 Pdb Votes
Owen Yu,Clifford the Big Red Dog,INTP,7 Pdb Votes
Dong-Jin,The 8th Night,XXXX,5 Pdb Votes
Aldo,Oscar (1991),INTP,0
Moses Rosenthaler,The French Dispatch,INTP,0
Jeff,Upstream Color,INTP,0
Professor Flux,Despicable Me (Franchise),INTP,0
Tom,Despicable Me (Franchise),INTP,0
Aimo,Rare Exports,INTP,0
Dr. Simon Ziegler,Morgan (2016),XXXX,2 Pdb Votes
François,Presidents (2021),INTP,2 Pdb Votes
Adrien,Bye Bye Morrons,INTP,4 Pdb Votes
"Jean-Baptiste ""J-B"" Cuchas",Bye Bye Morrons,INTP,5 Pdb Votes
Sarah Montegnac,The Deep House,INTP,2 Pdb Votes
Glenn,The Angry Birds Movie (2016),INTP,18 Pdb Votes
Thomas Edison,America: The Motion Picture (2021),INTP,19 Pdb Votes
Meeta Solanki,Hasee Toh Phasee (2014),INTP,19 Pdb Votes
Herb Schellenberger,The Outcasts,INTP,1 Pdb Vote
Phylange,The Incredibles (Franchise),INTP,8 Pdb Votes
Ben Miller,Escape Room: Tournament of Champions,INTP,3 Pdb Votes
Paul Langevin,Radioactive (2019),XXXX,2 Pdb Votes
Charlie Bovery,Gemma Bovery,INTP,1 Pdb Vote
Grumpy,The House That Jack Built (2018),INTP,9 Pdb Votes
John Darling,Peter Pan (2003),INTP,13 Pdb Votes
Leonard Woolf,Vita & Virginia (2018),INTP,3 Pdb Votes
Andrew Lippincott,Endless Night (1972),INTP,67 Pdb Votes
Sam,Under The Silver Lake,INTP,7 Pdb Votes
Dracula,Hotel Transylvania: Transformania,INTP,4 Pdb Votes
Sophie,A Perfect Day,INTP,21 Pdb Votes
Brain,Brick (2005),INTP,7 Pdb Votes
Marvin Bijoux,Reinventing Marvin,INTP,12 Pdb Votes
Gaston Hébrard,The Swarm,INTP,2 Pdb Votes
Michal,Servants,INTP,20 Pdb Votes
Mia (Annabelle),The Conjuring,INTP,6 Pdb Votes
Heinrich Treadway,Infinite (2021),INTP,5 Pdb Votes
Father Gordon,The Conjuring,INTP,11 Pdb Votes
Sam,Blockers (2018),INTP,18 Pdb Votes
Nelly,Petite Maman,INTP,25 Pdb Votes
Valdo Obruchev,James Bond Film Series,INTP,11 Pdb Votes
James Costa (Martin Asher),Taking Lives (2004),INTP,14 Pdb Votes
John,Yellow Submarine (1968),INTP,5 Pdb Votes
Becky,Bleak Night (2010),INTP,2 Pdb Votes
Jocelyn,The Jane Austen Book Club (2007),INTP,1 Pdb Vote
Joel Brandt,Messages Deleted (2010),INTP,1 Pdb Vote
Lia Macaluso,The Macaluso sisters (Le sorelle Macaluso),INTP,12 Pdb Votes
Wendy,Please Stand By (2017),INTP,1 Pdb Vote
James Monroe,The United States vs. Billie Holiday,XXXX,5 Pdb Votes
Velma,Daphne and Velma,INTP,23 Pdb Votes
Emily,Gunpowder Milkshake,INTP,2 Pdb Votes
Tin Wah,Babyteeth (2019),INTP,10 Pdb Votes
Frank,Maniac (2012),INTP,16 Pdb Votes
Green,The Darkest Minds (2018),INTP,2 Pdb Votes
Pastor,Awake (2021),INTP,24 Pdb Votes
Velma Dinkley,SCOOB!,INTP,4 Pdb Votes
Ethan,I Am Legend (2007),INTP,1 Pdb Vote
Dr. Cleveland,Society (1989),INTP,4 Pdb Votes
Wolfgang,Les Enfants de Timpelbach (Trouble at Timpetill),XXXX,3 Pdb Votes
Mako ''Gen 1'' #1,Deep Blue Sea (1999),INTP,11 Pdb Votes
Marie,The Road Within,INTP,13 Pdb Votes
Agent Stepdaughter,Secret Magic Control Agency (SMCA),INTP,1 Pdb Vote
Father Kastner,The Conjuring,INTP,2 Pdb Votes
Paulinho (Zika),Internet - O Filme,INTP,1 Pdb Vote
Isobel McCordle,Gosford Park,INTP,14 Pdb Votes
Justin Wexler,Prom,INTP,25 Pdb Votes
Advanced,Shy Boys: IRL (2011),INTP,12 Pdb Votes
Wee,Ghost Lab,INTP,2 Pdb Votes
Dani,Depois a louca sou eu,INTP,2 Pdb Votes
Adam Harrison,The Son of Bigfoot,INTP,13 Pdb Votes
Truman,Patch Adams,INTP,9 Pdb Votes
Friedrich Engels,The Young Karl Marx,INTP,311 Pdb Votes
Aventureiro Verde (Roni),Os Aventureiros,INTP,11 Pdb Votes
M. I. L. O,Oxygen (2021),INTP,2 Pdb Votes
Moor's Charecter,Kala (2021),XXXX,4 Pdb Votes
Josh Johnson,Fear Street (Franchise),INTP,9 Pdb Votes
Kelly Ferguson,A Babysitter's Guide to Monster Hunting (2020),INTP,6 Pdb Votes
Chris Mattson,Lakeview Terrace (2008),INTP,4 Pdb Votes
Vittoria Vetra,Angels & demons (2009),INTP,5 Pdb Votes
Garth,Secondhand Lions (2003),INTP,22 Pdb Votes
Fritz,The Scary House (2020),INTP,1 Pdb Vote
Tony,Mistress America (2015),INTP,1 Pdb Vote
Rajeshwari Singh (Chutki),Dilwale Dulhania Le Jayenge,INTP,19 Pdb Votes
André,O Homem Que Copiava,INTP,13 Pdb Votes
Dr. Landy,The Woman in the Window (2021),XXXX,4 Pdb Votes
Andy Brewster,The Guilt Trip,INTP,2 Pdb Votes
Mark Bellison,The Invention Of Lying,INTP,8 Pdb Votes
Jared Kalwani,Dear Evan Hansen (Movie),INTP,15 Pdb Votes
Driller,Transformers (Bayverse),INTP,2 Pdb Votes
Jude,Hey Jude,INTP,4 Pdb Votes
Roy Neary,Close Encounters of the Third Kind,INTP,21 Pdb Votes
Detective Kuroda,Suicide club,INTP,2 Pdb Votes
Charlie Black,Metropolitan (1990),INTP,14 Pdb Votes
Julien Quentin,"Au revoir, les enfants (1987)",INTP,13 Pdb Votes
Michael Harding,The Stepfather (2009),INTP,12 Pdb Votes
Bob Biswas,Kahaani,INTP,27 Pdb Votes
Lourenço,O Cheiro do Ralo,INTP,12 Pdb Votes
"James ""Jim"" Garrison",JFK (1991),INTP,11 Pdb Votes
Kyle,Unhinged (2020),INTP,6 Pdb Votes
Sherlock Holmes,Young Sherlock Holmes,INTP,52 Pdb Votes
Henri,La Chinoise (1967),INTP,2 Pdb Votes
Jake Logan,Frenemies (2012),INTP,2 Pdb Votes
Jimmy James,Barbershop (2002),INTP,21 Pdb Votes
Frankie Cabot,Mainstream (2020),INTP,6 Pdb Votes
Ashens,Ashens and the Polybius Heist (2020),INTP,1 Pdb Vote
Ashens,Ashens and the Quest for the Gamechild (2013),INTP,18 Pdb Votes
David Raskin,Project Almanac,INTP,7 Pdb Votes
Professor,Șantaj,INTP,0
Zapata,Undrafted (2016),INTP,0
Skeezites,Barbie Mariposa,INTP,0
Max Riesler,Cube²: Hypercube (2002),INTP,0
Zipi,Zip & Zap and the Marble Gang,INTP,11 Pdb Votes
Xuhuai,The Legend of Hei (2019),INTP,26 Pdb Votes
Luis,Magical Girl (2014),ISFJ,4 Pdb Votes
Russell Core,Hold The Dark (2018),INTP,2 Pdb Votes
Elizabeth Tudor,Anne Of The Thousand Days,INTP,6 Pdb Votes
Frik,Merlin (1998 Miniseries),INTP,3 Pdb Votes
Charles,License to Drive (1988),INTP,1 Pdb Vote
Jacob Yates,Hot Tub Time Machine,XXXX,9 Pdb Votes
Ed Whittle,Replicas (2018),INTP,4 Pdb Votes
Jay Dhingra,I Hate Luv Storys (2010),INTP,10 Pdb Votes
Kaku,Falcon of the Evening,INTP,86 Pdb Votes
Claudia,My First Summer,INTP,9 Pdb Votes
Lydia,You Get Me,INTP,10 Pdb Votes
Gretel Goetze,The Diary of a Teenage Girl (2015),INTP,9 Pdb Votes
Zips,Plan Bee (2007),INTP,1 Pdb Vote
Jordan,London Boulevard (2010),INTP,3 Pdb Votes
Riddler,THE BATMAN,INTP,1 Pdb Vote
Catwoman,THE BATMAN,INTP,8 Pdb Votes
Hannah Marris,The Secret (2007),INTP,2 Pdb Votes
Uh-Huh,The Little Rascals (1994),INTP,14 Pdb Votes
Eugene Evans,Dreamland (2019),XXXX,3 Pdb Votes
Costello,Arrival (2016),INTP,4 Pdb Votes
Victor Nieves,Kong: Skull Island (2017),INTP,3 Pdb Votes
Fred Ballinger,Youth (2015),INTP,14 Pdb Votes
Xi,The Gods Must Be Crazy,XXXX,1 Pdb Vote
Dieter,The Big Lebowski (1998),INTP,8 Pdb Votes
Isaak,Europa Europa (1990),INTP,4 Pdb Votes
Toby Wright,In the Loop,INTP,2 Pdb Votes
Simon Foster,In the Loop,INTP,8 Pdb Votes
Kissatennootoko,Noriko's Dinner Table(2006),INTP,22 Pdb Votes
Mr. Jun [Teacher],The Chinese Widow (Feng huo fang fei) (2017),INTP,1 Pdb Vote
Snow,Solaris (2002),INTP,2 Pdb Votes
Wilee,Premium Rush,INTP,2 Pdb Votes
Guido,The Land Before Time (1988),INTP,2 Pdb Votes
Eleanor,Trust (2021),INTP,17 Pdb Votes
Enokida Takumi,Kamisama no Iutoori,INTP,2 Pdb Votes
Mike Parker,Eight Legged Freaks (2002),INTP,8 Pdb Votes
Taffy Dale,Mars Attacks! (1996),INTP,13 Pdb Votes
Billy Willis,A Soldier's Daughter Never Cries (1998),INTP,1 Pdb Vote
Martin Blythe,The Emperor's Club (2002),INTP,3 Pdb Votes
Alex,Looks That Kill (2020),INTP,12 Pdb Votes
"Susan ""Sadie"" Atkins",Charlie Says (2018),INTP,2 Pdb Votes
Liberty Wells,What Lies Below,INTP,2 Pdb Votes
Peter,Arthur Christmas,INTP,10 Pdb Votes
Zeke Banks,Spiral,INTP,15 Pdb Votes
Dana Harris,Malice (1993),INTP,4 Pdb Votes
Italian Cannibal,Hostel 2 (2007),INTP,29 Pdb Votes
The Dutch Businessman,Hostel (2005),INTP,1 Pdb Vote
Bishop,Waiting... (2005),INTP,9 Pdb Votes
Akeelah Anderson,Akeelah and the Bee,INTP,4 Pdb Votes
Hui-joon,Bleak Night,INTP,14 Pdb Votes
David Kim,Stowaway,INTP,1 Pdb Vote
Ed Gentry,Deliverance (1972),INTP,5 Pdb Votes
Uncle Arthur,A Serious Man (2009),INTP,1 Pdb Vote
Joy Johnson,Zero to Hero,INTP,20 Pdb Votes
Ponder Stibbons,Hogfather (2006),INTP,1 Pdb Vote
Death,Hogfather (2006),INTP,3 Pdb Votes
Death,The Color Of Magic (2008 Television Film),INTP,11 Pdb Votes
Roger Markus,Barely Lethal (2015),INTP,27 Pdb Votes
Rocco,Death Race,INTP,13 Pdb Votes
Lists,Death Race,INTP,9 Pdb Votes
Parrot,Pirates of the Caribbean,INTP,14 Pdb Votes
Clyde,Wreck-It Ralph (Franchise),INTP,20 Pdb Votes
Sofia Amundsen,The Sofia world (Sofies verden) (1999),INTP,43 Pdb Votes
Doc Heller,Mystery men (1999),INTP,38 Pdb Votes
Firewater,Sausage Party (2016),INTP,5 Pdb Votes
Fungus Maximus,Barbie: Fairytopia (2005),INTP,6 Pdb Votes
Dax,Project X,INTP,10 Pdb Votes
J.B.,Project X,INTP,16 Pdb Votes
Greg,Psycho Goreman,INTP,41 Pdb Votes
Gregg Turkington,Mister America,XXXX,5 Pdb Votes
Dennis Dunne,"Love, Rosie (2014)",INTP,2 Pdb Votes
WALL-A,WALL-E (2008),INTP,7 Pdb Votes
Bobby Wiggins,The Dead Don't Die (2019),INTP,53 Pdb Votes
Ronnie Peterson,The Dead Don't Die (2019),INTP,11 Pdb Votes
Ben,American Assassin,INTP,5 Pdb Votes
Knížepán,Fimfárum Jana Wericha (2002),INTP,17 Pdb Votes
Theo,P1H: The Beginning of a New World,INTP,3 Pdb Votes
Botan,The Last Button,INTP,4 Pdb Votes
