char,movie,mbti,votes
Cassie Munro,RV / Runaway Vacation (2006),XXXX,1 Pdb Vote
Elf Fairy,Azur & Asmar,ESFJ,4 Pdb Votes
Eve,Persepolis (2007),XXXX,0
George,Catherine Called Birdy,ESFJ,0
Paul,Pulp Fiction (1994),ESFJ,12 Pdb Votes
Harry Kim,Always Be My Maybe,XXXX,1 Pdb Vote
topan,the big 4,XXXX,5 Pdb Votes
Reverend Paul Ford,Pollyanna (1960),ESFJ,3 Pdb Votes
Nancy,Pollyanna (1960),ESFJ,5 Pdb Votes
Sherri,The Commuter (2018),ESFJ,2 Pdb Votes
Emma Brooks,Mr. Brooks (2007),XXXX,1 Pdb Vote
Karen MacCauley,The Commuter (2018),ESFJ,2 Pdb Votes
Jeanette Rasnick ,Light Of Day (1987),XXXX,1 Pdb Vote
Rigmor,The Bombardment (2021),ESFJ,4 Pdb Votes
Duke Lambert,Death takes a Holiday (1934),ESFJ,2 Pdb Votes
Worschula,Krabat and the Legend of the Satanic Mill,ESFJ,2 Pdb Votes
Monica Sherwood,The Fabelmans (2022),ESFJ,22 Pdb Votes
Marisol,A man called Otto.,ESFJ,97 Pdb Votes
Beth,Greenberg (2010),ESFJ,3 Pdb Votes
Федор Прокопенко \ Fedor Prokopenko,Grom: Boyhood (Гром: Трудное детство),ESFJ,13 Pdb Votes
Cheerleader,Sky High (2005),ESFJ,3 Pdb Votes
Amy Cody,Girl in the Basement,ESFJ,10 Pdb Votes
Melissa Lefevre,Angus (1995),ESFJ,2 Pdb Votes
Luna newAkbari,Once upon a time on Mars (روزی روزگاری در مریخ),ESFJ,9 Pdb Votes
Constance Moore,Babylon,ESFJ,8 Pdb Votes
Ebrisham,Bi gonah (2022),XXXX,3 Pdb Votes
Hermia,A Midsummer Night's Dream (1999),ESFJ,3 Pdb Votes
Mrs. Grose,The Innocents (1961),ESFJ,2 Pdb Votes
Mrs. Cabrera,Knives Out (2019),ESFJ,8 Pdb Votes
Adriane,Knock at the Cabin,ESFJ,12 Pdb Votes
Eric,Knock at the Cabin,ESFJ,53 Pdb Votes
Margaret,Mother's Milk (2011 film),ESFJ,2 Pdb Votes
Metoděj,Anděl Páně (2005),ESFJ,3 Pdb Votes
Nurse Kyoko,The Face of Another (1966),ESFJ,1 Pdb Vote
Claudia,Cerdita (Piggy),ESFJ,2 Pdb Votes
Peaches,The Amazing Maurice (2022),ESFJ,9 Pdb Votes
Yany,Fam,ENFJ,3 Pdb Votes
Panicky driver/unnamed women,Zombieland (Franchise),ESFJ,15 Pdb Votes
Phyllis mayberry/Margret Houston,Nope (2022),XXXX,5 Pdb Votes
Ichijo Chieko,Sadako DX (2022),ESFJ,2 Pdb Votes
Tosya Burygina,Carnival Night (1956),ESFJ,6 Pdb Votes
Witwe Windscheidt,Die Feuerzangenbowle (1944),XXXX,1 Pdb Vote
Aunt Lydia ,The handmaid's tale (1990 film),ESFJ,2 Pdb Votes
Liv Swearingen,Amp World,ESFJ,6 Pdb Votes
Groncicle,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Shizuka Minamoto,Stand By Me Doraemon 2 (2020),XXXX,22 Pdb Votes
Edie,The Santa Clauses,ESFJ,1 Pdb Vote
Madame Danzard,Sister my sister (1994 film),ESFJ,4 Pdb Votes
Catherine,Boyhood (2014),ESFJ,12 Pdb Votes
Big Mama,The Hills Have Eyes (2006),ESFJ,3 Pdb Votes
Ryan,Sing 2 (Franchises),ESFJ,1 Pdb Vote
Miss Crawly,Sing 2 (Franchises),ESFJ,1 Pdb Vote
All pups,Bevery Hills Chihuahua 2,ESFJ,15 Pdb Votes
Rosita,Sing 2 (Franchises),ESFJ,1 Pdb Vote
Julia Marquis,The Pale Blue Eye (2022),ESFJ,6 Pdb Votes
Daphne Blake,Scooby Abracadabra doo!,XXXX,5 Pdb Votes
Jane Harper,Fun with Dick and Jane,XXXX,3 Pdb Votes
Pee-wee Herman,Weird: The Al Yankovic Story (2022),XXXX,2 Pdb Votes
Joe Obray,Let's Play Some Mafia (2022),ESFJ,2 Pdb Votes
Kenzo Dan,High and Low,ESFJ,5 Pdb Votes
Rita Salazar,Wakanda Forever (2022),ESFJ,2 Pdb Votes
Inna Andreevna,Vacations of Petrov and Vasechkin (1984),ESFJ,2 Pdb Votes
Jules Dally,A Princess for Christmas,ESFJ,10 Pdb Votes
Anika,Lonesome Jim (2005),ESFJ,2 Pdb Votes
Stan Deane,It's a Boy Girl Thing,ESFJ,1 Pdb Vote
Kimberly,Spirited (2022),ESFJ,2 Pdb Votes
Laura Seaver,Homeward Bound (1993),ESFJ,1 Pdb Vote
George Standish,The Breakfast Club (1985),XXXX,3 Pdb Votes
Cristina,Christmas With You (2022),ESFJ,1 Pdb Vote
Lucia,Raymond & Ray,ESFJ,2 Pdb Votes
Cirkul',Closed Server ( Закрытый Сервер ),ESFJ,1 Pdb Vote
Russell,Lake Mungo,XXXX,1 Pdb Vote
Shovelhelm,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Shadow Wing,How to Train Your Dragon (Franchise),ESFJ,1 Pdb Vote
Night Terror,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Smidvarg,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
Edith,The Man From Earth,ESTJ,8 Pdb Votes
Dana,Ghost World (2001),XXXX,3 Pdb Votes
Cha Bonifacio,Seven Sundays,XXXX,9 Pdb Votes
Nurse Amy Keating,The Exorcist (1973),ESFJ,7 Pdb Votes
Dela Elevator,My Father's Dragon (2022),ESFJ,39 Pdb Votes
Catherine Johnson,National Lampoon's Vacation (1983),XXXX,53 Pdb Votes
Nikky Ferris,The Moon-Spinners (1964),ESFJ,16 Pdb Votes
Jake Russell,Falling for Christmas (2022),ESFJ,2 Pdb Votes
Sierra Belmont,Falling for Christmas (2022),XXXX,1 Pdb Vote
Sam,Zootopia (2016),ESFJ,2 Pdb Votes
Nancy Devine,"Lights, Camera, Christmas!",ESFJ,7 Pdb Votes
"Amethyst ""Amy"" Alvarez",The Rain in España (2022),XXXX,2 Pdb Votes
Pelican,Mister Iks (1958),XXXX,9 Pdb Votes
Emma,Sissy (2022),ESFJ,1 Pdb Vote
Sonia Subramanyam,Ra.One (2011),ESFJ,2 Pdb Votes
Barbi Profissões,Sexta Feira 12 (2022),ESFJ,2 Pdb Votes
Vivian,Significant Other (2022),XXXX,3 Pdb Votes
Kayla,Romance at Reindeer Lodge (2017),ESFJ,10 Pdb Votes
Jared,Romance at Reindeer Lodge (2017),ESFJ,4 Pdb Votes
Dr. Peters,Prey for the Devil (2022),XXXX,3 Pdb Votes
Maide,Maidenin Altın Günü,XXXX,2 Pdb Votes
Melinda Ledbetter,Love & Mercy,ESFJ,1 Pdb Vote
Cheryl,Let's Play Some Mafia (2022),ESFJ,1 Pdb Vote
Lucy Avila,Step Up (2006),ESFJ,2 Pdb Votes
Dr. John H. Watson,Sherlock Holmes (1939 film series),XXXX,3 Pdb Votes
Yuri,Depois do Universo,XXXX,0
Adriana Calvo de Laborde,"Argentina, 1985",ENFJ,0
Persephone,Frankenweenie (2012),XXXX,0
Moxie Dewdrop,Trolls (2016),ESFJ,1 Pdb Vote
Pamela Varo,"Silent Night, Deadly Night",ESFJ,6 Pdb Votes
Dinkey's Mother,Birdboy: The Forgotten Children,ESFJ,3 Pdb Votes
Gianna Brezzi,Deep Red,ESFJ,14 Pdb Votes
Eve Trent,Lair of the White Worm (1988),ESFJ,3 Pdb Votes
Stanley ,A Troll at Central Park,XXXX,19 Pdb Votes
Sam Rawson,Single White Female (1992),XXXX,1 Pdb Vote
Sarah,Matthias & Maxime (2019),ESFJ,2 Pdb Votes
Dumbledore's Army,Harry Potter / Wizarding World Films,ESFJ,4 Pdb Votes
Nell Rutherford,Luckiest Girl Alive (2022),ESFJ,1 Pdb Vote
Andrew Larson,Luckiest Girl Alive (2022),XXXX,7 Pdb Votes
Luke Harrison,Luckiest Girl Alive (2022),ESFJ,10 Pdb Votes
Sae Kashiwagi,Peach Girl (2017),ESFJ,3 Pdb Votes
Mrs. Jensen,Let's Play Some Mafia (2022),ESFJ,39 Pdb Votes
Sir Grimsby,The Little Mermaid (2023 film),ESFJ,1 Pdb Vote
The priest,Ngeri-Ngeri Sedap (2022),XXXX,1 Pdb Vote
Sarma,Ngeri-Ngeri Sedap (2022),ESFJ,2 Pdb Votes
Hugo Cifuentes Marín,Perdiendo el Norte (2015),ESFJ,1 Pdb Vote
Romli,Keluarga Cemara (2018),XXXX,2 Pdb Votes
Ceu Salma,Keluarga Cemara (2018),ESFJ,17 Pdb Votes
Maggie,No se aceptan devoluciones (2013),ESFJ,4 Pdb Votes
Gaby,Chilangolandia (2022),ESFJ,4 Pdb Votes
Ramiro,Chilangolandia (2022),ESFJ,3 Pdb Votes
Mira,Opera(1987),ESFJ,5 Pdb Votes
Pat,The Electric Piper (2003),ESFJ,2 Pdb Votes
Beth,Malevolent,ESFJ,9 Pdb Votes
Sam Carney,A History of Violence,ESFJ,9 Pdb Votes
Edie Stall,A History of Violence,ESFJ,27 Pdb Votes
Major Traske,Hocus Pocus 2 (2022),ESFJ,23 Pdb Votes
Cassie,Hocus Pocus 2 (2022),ESFJ,3 Pdb Votes
Tatsuya,High and Low,ESFJ,8 Pdb Votes
Talulah,The Rest of Us (2019),ESFJ,2 Pdb Votes
Award show presenter,Orgazmo (1997),ESFJ,2 Pdb Votes
Roger Cerisier,Les Tuche (2011),ESFJ,1 Pdb Vote
Mouna,Les Tuche (2011),XXXX,2 Pdb Votes
Maribel,Niñas mal (2007),ESFJ,10 Pdb Votes
The Owner of the Midnight Express,Chungking Express (1994),ESFJ,1 Pdb Vote
Julia,Galerianki (Mall Girls),ESFJ,3 Pdb Votes
Henry Gardner,Storks (2016),ESFJ,4 Pdb Votes
"Ida ""Big Mama"" Pollitt",Cat on a Hot Tin Roof (1958),ESFJ,3 Pdb Votes
Jane Banks (Джейн Бэнкс),"Mary Poppins, goodbye (Мэри Поппинс, до свидания)",XXXX,8 Pdb Votes
Darlene Madison,Walk Hard: The Dewey Cox Story (2007),ESFJ,258 Pdb Votes
Pádraic Súilleabháin,The Banshees of Inisherin (2022),ESFJ,16 Pdb Votes
Maudie,Brave (2012),ESFJ,8 Pdb Votes
Naserine 'Naz' Raheem,I Came By (2022),ISFJ,1 Pdb Vote
Captain Cully,The Last Unicorn (1982),ESFP,10 Pdb Votes
Dora Charleston,Murder by Death (1976),ESFJ,1 Pdb Vote
Yellin,The Princess Bride (1987),XXXX,2 Pdb Votes
Bhoot,Mowgli: Legend of the Jungle ( 2018),ESFJ,1 Pdb Vote
Muriel Carew,Dr. Jekyll and Mr. Hyde (1931),ESFP,5 Pdb Votes
Rowena,Ivanhoe (1952),ESFJ,12 Pdb Votes
Donna,Born on the Fourth of July (1989),XXXX,1 Pdb Vote
Brinley Bear,The Great Wolf Pack: A Call to Adventure,ESFJ,6 Pdb Votes
Ms. Griggs,21 Jump Street (2012),ESFJ,6 Pdb Votes
Harun,Laskar Pelangi (The Rainbow Troops),ESFJ,8 Pdb Votes
King Frederic,Barbie: The Princess And The Popstar,ESFJ,17 Pdb Votes
Prince Liam,Barbie: The Princess And The Popstar,ESFJ,2 Pdb Votes
Manuela Pereira (Manu),Tudo por um popstar,ESFJ,16 Pdb Votes
Penny Thimble,Rex Steele: Nazi Smasher!,ESFJ,9 Pdb Votes
Cecil,The Sleeping Dictionary (2003),XXXX,8 Pdb Votes
Sarah,Mencuri Raden Saleh (2022),ESFJ,8 Pdb Votes
Ms. Harper,K-12 (2019),ESFJ,5 Pdb Votes
Dr. Akiba,Infection,ESFJ,4 Pdb Votes
Billy,Nobody's Baby (2001),ESFJ,3 Pdb Votes
Giulio Bolle,Smetto quando voglio (I can quit whenever I want),ESFJ,12 Pdb Votes
Major Rassendyll,The Prisoner of Zenda (1937),XXXX,1 Pdb Vote
Stuart Piggot,The Dig (2021),ESFJ,1 Pdb Vote
Kate Miller,Dressed to kill (1980),ESFJ,1 Pdb Vote
Aj.Thakorn,Ed.so family,ESFJ,1 Pdb Vote
Lord Fellamar,Tom Jones (1963),XXXX,8 Pdb Votes
Honor,Tom Jones (1963),XXXX,7 Pdb Votes
Billee,Svengali (1931),XXXX,5 Pdb Votes
Reetta Tuura,Uuno Turhapuro,XXXX,9 Pdb Votes
Dutch Engstrom,The Wild Bunch,ESFJ,6 Pdb Votes
Vera ,Vera Drake (2004),ESFJ,23 Pdb Votes
Elsa Frankenteen,Scooby-Doo and the Ghoul School,XXXX,1 Pdb Vote
Ms. Grimwood,Scooby-Doo and the Ghoul School,ESFJ,29 Pdb Votes
Kamila,The Prophet (2014),ESFJ,1 Pdb Vote
Lucy,The Invitation (2022),ESFJ,1 Pdb Vote
Janet Rose,Honor Society (2022),XXXX,8 Pdb Votes
The King,The Sea Beast,ESFJ,8 Pdb Votes
Pallegoix,Love Destiny The Movie (Bupphesanniwat 2),ISFJ,2 Pdb Votes
Mr Hunter,Love Destiny The Movie (Bupphesanniwat 2),XXXX,6 Pdb Votes
Shiva,Arjun Reddy,XXXX,3 Pdb Votes
Heather,Identity Theft of a Cheerleader,ESFJ,3 Pdb Votes
Maxime,"Un cœur en hiver (A Heart in Winter, 1992)",ESFJ,8 Pdb Votes
Hamid,Dance With Me (2019),ESFJ,5 Pdb Votes
Cindy Burnside,The Clovehitch Killer,XXXX,1 Pdb Vote
Mrs. Dallas,The Fifth Element (1997),ESFJ,5 Pdb Votes
Metal,Fast & Feel Love,ESFJ,158 Pdb Votes
James King,Get Hard (2015),ESFJ,1 Pdb Vote
Henry Ossory,Mr. Malcolm’s List,ESFJ,23 Pdb Votes
Yang Choon Ok (Juror#2),Juror 8,ESFJ,4 Pdb Votes
Nemo's Mother,Mr. Nobody (2009),ESFJ,3 Pdb Votes
Tara,Do Revenge (2022),ESFJ,1 Pdb Vote
Paige Thomas,Natural Selection (2016),ESFJ,0
Louisa Musgrove,Persuasion (2022),ESFJ,0
Oksana,Fred 3: Camp Fred,ESFJ,0
Hugh Thompson,Fred 3: Camp Fred,ESFJ,0
Murray,Fred 3: Camp Fred,XXXX,0
Mrs. Wheeler,Barefoot (2014),XXXX,4 Pdb Votes
Jennett Libo,Fred 2: Night of the Living Fred,ESFJ,2 Pdb Votes
Dom,Incantation (2022),ESFJ,4 Pdb Votes
Najma Malik,Secret Superstar,XXXX,3 Pdb Votes
Beautiful Snowy,Snowball Butterfly,ESFJ,4 Pdb Votes
Jennett,Fred: The Movie,ESFJ,1 Pdb Vote
Oscar,Dangerous Liaisons (2022),XXXX,19 Pdb Votes
Bonnie Gilcrest,"Girl, Interrupted (1999)",ESFJ,2 Pdb Votes
Amrita,Hum dil de chuke sanam,ESFJ,1 Pdb Vote
Farrell Gambles,16 Love (2012),ESFJ,1 Pdb Vote
Debra Moynihan,Diary of the dead,ESFJ,5 Pdb Votes
Eddie Lowrey,The Greatest Game Ever Played (2005),ESFJ,4 Pdb Votes
Chi-Chi,"Dragon Ball: Fight Son Goku, Win Son Goku",ESFJ,4 Pdb Votes
Olivia Allan,The Valet (2022),ESFJ,11 Pdb Votes
Jen Summers,Non-Stop (2014),ESFJ,2 Pdb Votes
Milagros,The South / El Sur (1983),ESFJ,4 Pdb Votes
Big Mama (Grandma Joseph),Soul Food,ESFJ,2 Pdb Votes
Maxine,Soul Food,ESFJ,1 Pdb Vote
"Josephine ""Jo"" Hoffa",The Irishman (2019),ESFJ,1 Pdb Vote
Wippet,Crimes of the Future (2022),XXXX,2 Pdb Votes
Sir Clifford,Mat Kilau (2022),ENTP,2 Pdb Votes
Jabba (Auralnauts cannon),Auralnauts Star Wars Cannon,ESFJ,2 Pdb Votes
Yoda (Auralnauts cannon),Auralnauts Star Wars Cannon,ESFJ,8 Pdb Votes
Danny Stockburn,The Ridiculous 6,ESFJ,6 Pdb Votes
Helaine Kreyman,Tall Girl (2019),ESFJ,5 Pdb Votes
James 'Headstone' Malone,Funhouse,ESFJ,7 Pdb Votes
Lonni Byrne,Funhouse,XXXX,1 Pdb Vote
Fariba,Grassland (2022),ESFJ,1 Pdb Vote
Hamed's Mother,Grassland (2022),ESFJ,2 Pdb Votes
Wren Desantis,Fun Size,ESFJ,1 Pdb Vote
Juna,Mariposa,XXXX,4 Pdb Votes
Lisa,Cha Cha Real Smooth,ESFJ,1 Pdb Vote
Dr. Charandas,Arya,XXXX,8 Pdb Votes
Gabriela Lucchesi,The Unbearable Weight of Massive Talent (2022),ESFJ,11 Pdb Votes
Damien Popodopolous,Mary and Max (2009),ESFJ,10 Pdb Votes
Joseph “Joe”,Baby Driver (2017),ESFJ,5 Pdb Votes
Good Girl №1,The Land of Good Children (2013),ESFJ,21 Pdb Votes
Clemensia Dovecote,The Ballad of Songbirds and Snakes (2023),ESFJ,25 Pdb Votes
Sandhanam,Lokesh Cinemeatic Universe ( LCU),ESFJ,8 Pdb Votes
Tiffany,Odd Girl Out (2005),ESFJ,1 Pdb Vote
Bono,Aruna & Her Palate,ESFJ,1 Pdb Vote
Witalis,Znachor (1982),ESFJ,3 Pdb Votes
Rahma Saidah,Satan's Slaves (Franchise),ESFJ,3 Pdb Votes
Mawarni Suwono (Mother),Satan's Slaves (Franchise),ESFJ,5 Pdb Votes
Bernardo Machado,Swingverse,ESFJ,1 Pdb Vote
David (Dai) Donovan,Pride,ESFJ,2 Pdb Votes
Philip,Heavyweights (1995),ESFJ,13 Pdb Votes
Charlie,Fire Island (2022),ESFJ,9 Pdb Votes
Summer,Clueless (1995),ESFJ,1 Pdb Vote
Yoshie Saito,Swing Girls (2004),ESFJ,1 Pdb Vote
Alexia Soral,Haute tension,ESFJ,6 Pdb Votes
Lily Laemle,Parents,ESFJ,5 Pdb Votes
Dean,Boiling Point (2021),ESFJ,1 Pdb Vote
Emily,Boiling Point (2021),XXXX,6 Pdb Votes
Beth,Boiling Point (2021),ESFJ,5 Pdb Votes
"Natalia ""Natasha""",I Am Losing Weight,ESFJ,1 Pdb Vote
Olivia,The Quiet,ESFJ,4 Pdb Votes
Neelam Mehra,Dil Dhadakne Do,ESFJ,12 Pdb Votes
Tinja’s best friend,Hatching,ESFJ,15 Pdb Votes
Kang Hong Suk,The Roundup (2022),XXXX,3 Pdb Votes
Trinity,EMO The Musical (2016),ESFJ,6 Pdb Votes
Captain Kaarna,The Unknown Soldier (2017),ESFJ,6 Pdb Votes
Christine Davis,The Stepfather (1987),ESFJ,2 Pdb Votes
Lucy,Martha Marcy May Marlene,ESFJ,8 Pdb Votes
Principal Collins,Crush (2022),XXXX,9 Pdb Votes
"Amanda Martin (""Little Miss"")",Bicentennial Man (1999),ESFJ,5 Pdb Votes
Mary,The Extra Man,ESFJ,1 Pdb Vote
Breeze,A Perfect Pairing,ESFJ,6 Pdb Votes
Shiva (Kabir Singh),Kabir Singh,XXXX,7 Pdb Votes
King Dormidont (Царь Дормидонт),The Adventure of Alyonushka And Yerema,ESFJ,9 Pdb Votes
Juan Valdez,Bruce Almighty (2003),ESFJ,2 Pdb Votes
Bill,Bruce Almighty (2003),ESFJ,2 Pdb Votes
Don Ignacio,Martín Fierro: la película (2007),ESFJ,5 Pdb Votes
JJ,Boss Baby (Franchise),ESFJ,4 Pdb Votes
Princess Mary,Downtown Abbey (2019),ESFJ,7 Pdb Votes
Matilda,Angry Birds: Summer Madness (2022),XXXX,11 Pdb Votes
Bob the Motion Capture Dwarf,Chip 'n Dale Rescue Rangers (2022),ESFJ,22 Pdb Votes
Madame carlotta,A Monster in Paris,ESFJ,7 Pdb Votes
"Debbie the Dog Mom / ""Big Nose""",Everything Everywhere All At Once,ESFJ,12 Pdb Votes
MC ,Kamisama: Spirits of the Shrine [Genius Inc.],ESFJ,218 Pdb Votes
Casey Letter,Chronicle (2012),ESFJ,1 Pdb Vote
Wade Ripple,Elemental (2023),ESFJ,12 Pdb Votes
Sara,Malang,ESTP,13 Pdb Votes
Shardul Thakur,Badhaai Do,XXXX,1 Pdb Vote
Lance,Senior Year,ESFJ,1 Pdb Vote
Carter,Raising Cain (1992),XXXX,3 Pdb Votes
Holly Marciano,V/H/S,XXXX,4 Pdb Votes
Isabelle Malley,Cool World (1992),ESFJ,23 Pdb Votes
Deanna,Wreck-It Ralph (Franchise),ESFJ,3 Pdb Votes
Geoffrey,Men (2022),ESFJ,1 Pdb Vote
Kendra Block,The Clique,ESFJ,10 Pdb Votes
Esperanza,Poema de Salvación,ESFJ,6 Pdb Votes
Meg,Wreck-It Ralph (Franchise),ESFJ,2 Pdb Votes
Roy,Wreck-It Ralph (Franchise),ESFJ,36 Pdb Votes
Bhupati Dutta,Charulata,ESFJ,4 Pdb Votes
King Trollex,Trolls (2016),ESFJ,2 Pdb Votes
Claire,Coherence,ESFJ,2 Pdb Votes
Leah,Along For The Ride,ESFJ,40 Pdb Votes
Carmina Salvador,Last Night (2017),ESFJ,0
Rita Escobar,Wild Wild West (1999),ESFJ,0
Toshiko Yokoyama,Still Walking,ESFJ,9 Pdb Votes
Judy Witwicky,Transformers (Bayverse),XXXX,15 Pdb Votes
grandma,killer spider,ESFJ,1 Pdb Vote
Margaret (Meg) March,Little Women (2018),ESFJ,2 Pdb Votes
Chris,Girl in the Basement,ESFJ,11 Pdb Votes
Döme,BÚÉK! (2018),ESFJ,8 Pdb Votes
Alex,Les crevettes pailletées,ESFJ,5 Pdb Votes
Professor Humbert,tadeo jones : the lost explorer 2012,ESFJ,4 Pdb Votes
Detective Lee,Broker,ESFJ,5 Pdb Votes
Ninomiya Mizuho,Shinhannin Flag (真犯人フラグ) 2021,ESFJ,1 Pdb Vote
Jimmy Steinway,The Last Days of Disco (1998),ESFJ,1 Pdb Vote
Carlos,Marmaduke,ESFJ,7 Pdb Votes
Mrs. Portley-Rind,The Boxtrolls (2014),ESFJ,3 Pdb Votes
Khasim,K.G.F (Series),ESFJ,10 Pdb Votes
Behiye,Aile Arasinda,ESFJ,3 Pdb Votes
Sammy the stressed elf,48 Christmas Wishes,ESFJ,3 Pdb Votes
Asüd,Sprite Pazarlama,ESFJ,1 Pdb Vote
Shawn Nolan,Fireheart (2022),ESFJ,5 Pdb Votes
Aarti Sehgal,Raja Hindustani (1996),XXXX,1 Pdb Vote
Barbie,Barbie: Dolphin Magic (2017),ESFJ,37 Pdb Votes
Susan,The War of the Roses,ESFJ,8 Pdb Votes
Jay Perry,Mass (2021),ESFJ,3 Pdb Votes
Hossein,A Hero / Ghahreman,ESFJ,1 Pdb Vote
Omkar Singh Phogat,Dangal (2016),ESFJ,2 Pdb Votes
Gabriela “Gabby” Campos,Crush (2022),ESFJ,42 Pdb Votes
Capt. Kholin,Ivan's Childhood (1962) (Ива́ново де́тство),ESFP,1 Pdb Vote
The Trupe,Dan Life,ESFJ,8 Pdb Votes
Meredith Houseman,Slaughterhouse Rulez (2018),ESFJ,4 Pdb Votes
Jennifer,RRR (2022),ESFJ,24 Pdb Votes
The Humbug,The Phantom Tollbooth,ESFJ,21 Pdb Votes
Heer Kaul,Rockstar (2011),ESFJ,4 Pdb Votes
Rachel,Bar Boys,ESFJ,2 Pdb Votes
Mr. Eugene Helpmann,Brazil (1985),XXXX,1 Pdb Vote
Thayla Caldeira,Dan Life,ESFJ,23 Pdb Votes
 Ayano Yoshino ,Love Like the Falling Petals (2022),ESFJ,4 Pdb Votes
Marilene,Tô ryca,XXXX,4 Pdb Votes
Ulysses,Tô ryca,XXXX,5 Pdb Votes
Debbie,This is 40,ESFJ,15 Pdb Votes
Beth,Await Further Instructions,ESFJ,1 Pdb Vote
 Maggie,Along For The Ride,ESFJ,6 Pdb Votes
Emma,Bodies Bodies Bodies,ESFJ,108 Pdb Votes
April Havens,Knight and Day,XXXX,4 Pdb Votes
slugma,Turning Red (2022),ESFJ,11 Pdb Votes
Pamela Legat,Munich - The Edge of War,ESFJ,2 Pdb Votes
Camilla,Isi and Ossi,ESFJ,5 Pdb Votes
Bhorn,The Maid,ESFJ,3 Pdb Votes
Jody Flynn,Being Flynn (2012),ESFJ,2 Pdb Votes
The Crec 🚐,STRIVE,ESFJ,6 Pdb Votes
Judy,The Crazies (2010),ESFJ,10 Pdb Votes
Helen McCaffrey,Backdraft (1991),ESFJ,3 Pdb Votes
Adia (100th),Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
Hae-Geum,The Pirates: The Last Royal Treasure (2022),XXXX,4 Pdb Votes
Siobhan,Wendell and Wild,ESFJ,47 Pdb Votes
Carolyn Brody,Cats & Dogs,ESFJ,1 Pdb Vote
Janice Townsend,The Bronze,ESFJ,8 Pdb Votes
Mamma King,How High (2001),ESFJ,3 Pdb Votes
Calvin,Moonshot (2022),XXXX,3 Pdb Votes
Live Astley,Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
Cornella Clay,Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
Wisconsent Eskin,Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
District 10,Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
District 1,Tales Of The Hunger Games (TOTHG),ESFJ,7 Pdb Votes
Françoise,Ma nuit chez Maud,ESFJ,2 Pdb Votes
Dre Lena Fiore Kendricks,Tears of the Sun,XXXX,12 Pdb Votes
Jill,Greener Grass,ESFJ,6 Pdb Votes
Frankie Fishlips,Despicable Me (Franchise),ESFJ,1 Pdb Vote
Marcia Carpenter,Drive Thru - Fast food killer ( 2007 ),ESFJ,2 Pdb Votes
Mrs. Bowers,Death on the Nile (2022),ESFJ,7 Pdb Votes
Graziella,West Side Story (2021),ESFJ,16 Pdb Votes
Monica,Il filo invisibile (The Invisible Thread),ESFJ,10 Pdb Votes
Sarah,Under The Silver Lake,ESFJ,19 Pdb Votes
Jesse,Turning Red (2022),ESFJ,60 Pdb Votes
Cora Papadakis,The Postman Always Rings Twice (1981),ESFJ,2 Pdb Votes
Mrs. Taft,Charley Varrick,ESFJ,2 Pdb Votes
Eamnon's Mum,Sing Street (2016),XXXX,1 Pdb Vote
Matt,I Trapped the Devil,ESFJ,5 Pdb Votes
Harper,Captain Fantastic (2016),ESFJ,10 Pdb Votes
Breakfast ,Ax 'Em (1992),XXXX,1 Pdb Vote
Lena Dupree,Scooby-Doo on Zombie Island (1998),XXXX,4 Pdb Votes
Desi Arnaz,Being the Ricardos (2021),ESFJ,12 Pdb Votes
Tang Mie,The Kerberos Saga,ESFJ,1 Pdb Vote
Ellie Reed,The Adam Project,ESFJ,61 Pdb Votes
Stacy,Wayne's World (1992),ESFJ,11 Pdb Votes
Inez Quintero,The Mark of Zorro (1940),XXXX,1 Pdb Vote
Libby Hauser,"Legally Blonde 2: Red, White & Blonde",ESFJ,3 Pdb Votes
Jeanne,A Cat in Paris (Une vie de chat),ESFJ,1 Pdb Vote
Aslı,Aşk Taktikleri,ESFJ,13 Pdb Votes
Alotta Fagina,Austin Powers,ESFJ,4 Pdb Votes
Atul Joesph,STRIVE,ESFJ,8 Pdb Votes
Brody Smith,STRIVE,ESFJ,8 Pdb Votes
Peter Bloomfield,But I'm a Cheerleader (1999),ESFJ,5 Pdb Votes
Patoruzito,Patoruzito (Películas),ESFJ,7 Pdb Votes
Faia Raige,After Earth,ESFJ,2 Pdb Votes
Ryan,Sing (Franchise),ESFJ,9 Pdb Votes
Rosalyn,Heavy Traffic (1973),ESFJ,1 Pdb Vote
Molly,Heavy Traffic (1973),ESFJ,1 Pdb Vote
Zhou Lin Lin,Love the Way You Are (2019),ESFJ,5 Pdb Votes
"Moe ""Crazy Moe""",Heavy Traffic (1973),ESFJ,2 Pdb Votes
Samantha Barzel,The Mexican (2001),ESFJ,4 Pdb Votes
Doğuhan Bey (Halkçı Vekil),Büyük Meclis,ESFJ,8 Pdb Votes
