char,movie,mbti,votes
H. A. Carter,Witness for the Prosecution (1957),ISFJ,9 Pdb Votes
Deena Johnson,Fear Street,ISFJ,1 Pdb Vote
Randy Lloyd,Once Upon a Time in... Hollywood (2019),ISFJ,1 Pdb Vote
Isabella,Annie (2014),XXXX,2 Pdb Votes
Dave Buckley,Broken (2012),XXXX,2 Pdb Votes
Rick Buckley,Broken (2012),ISFJ,6 Pdb Votes
Mindy Lipschitz,The Outcasts,XXXX,2 Pdb Votes
Ashley Turner,Blindspotting,ISFJ,3 Pdb Votes
Wendy,100 Girls,ISFJ,2 Pdb Votes
younger daughter,Dogtooth (Kynodontas) (2009),XXXX,60 Pdb Votes
The Impressive Clergyman,The Princess Bride (1987),ISFJ,13 Pdb Votes
George Burbank,The Power of the Dog (2021),ISFJ,3 Pdb Votes
El Paso Sheriff,No Country for Old Men (2007),ISFJ,2 Pdb Votes
Sam Bloom,Penguin Bloom,XXXX,13 Pdb Votes
Bronia Sklodowska,Radioactive (2019),ISFJ,19 Pdb Votes
Al,The House That Jack Built (2018),ISFJ,15 Pdb Votes
Lady 2,The House That Jack Built (2018),ISFJ,15 Pdb Votes
Saitine,Wreck-It Ralph (Franchise),ISFJ,4 Pdb Votes
Fenella “Ellie” Rogers,Endless Night (1972),ISFJ,2 Pdb Votes
Guy on the radio,Nobody,XXXX,3 Pdb Votes
Courtney,Your Highness (2011),ISFJ,1 Pdb Vote
Alice Aimes,North Country,ISFJ,1 Pdb Vote
Thomas McGregor,Peter Rabbit 2: The Runaway,ISFJ,1 Pdb Vote
Evelyn Uko,93 Days (2016),ISFJ,2 Pdb Votes
Chief Justice Fargo,Judge Dredd,XXXX,11 Pdb Votes
Wu Ruo-fei « Ban-Ban »,Your Name Engraved Herein,ISFJ,6 Pdb Votes
Huguette (the Goat),The Swarm,ISFJ,10 Pdb Votes
Sister Charlotte (Annabelle : Creation),The Conjuring,ISFJ,1 Pdb Vote
Evelyn (Annabelle),The Conjuring,ISFJ,9 Pdb Votes
Grandpa Spankenheimer,Grandma Got Run Over by a Reindeer (2000),ISFJ,8 Pdb Votes
Grace Salazar,Four Sisters Before the Wedding,XXXX,1 Pdb Vote
Lieutenant Sam Weinberg,A Few Good Men (1992),ISFJ,7 Pdb Votes
Alex Price,An American Werewolf in London (1981),ISFJ,9 Pdb Votes
Una Flux,Aeon Flux,ISFJ,2 Pdb Votes
Dinky,Birdboy: The Forgotten Children,ISFJ,2 Pdb Votes
Jess Carr,Bombshell (2019),XXXX,30 Pdb Votes
Sylvia Avila,The Jane Austen Book Club (2007),ISFJ,2 Pdb Votes
Audrey,Please Stand By (2017),ISFJ,6 Pdb Votes
James,Looking for Mr. Goodbar (1977),ISFJ,0
Hannah Abbott,Harry Potter / Wizarding World Films,ISFJ,0
Constance Bresset Chapuis,Beasts (2020),ISFJ,0
Ruth,Lorna Doone (2000),ISFJ,0
Sandra,Naked (1993),ISFJ,0
Sandra,Naked (1993),ISFJ,6 Pdb Votes
Karel Horák,Little Otik (Otesánek),ISFJ,9 Pdb Votes
Tori Valentine,I now pronounce you Chuck and Larry,ISFJ,4 Pdb Votes
Jim,Promising Young Woman (2020),ISFJ,2 Pdb Votes
Jerry,Promising Young Woman (2020),ISFJ,7 Pdb Votes
James Wilson,1776 (1972),ISFJ,13 Pdb Votes
Leon Antonio,Love or Money,ISFJ,2 Pdb Votes
Jessica,Maniac (2012),ISFJ,2 Pdb Votes
Anna,Maniac (2012),ISFJ,6 Pdb Votes
Rufus Sixsmith,Cloud Atlas (2012),ISFJ,11 Pdb Votes
Andy Cobb,Tamara Drewe (2010),ISFJ,1 Pdb Vote
Glen McCreavy,Tamara Drewe (2010),ISFJ,1 Pdb Vote
Hank,The Encounter (2011),ISFJ,6 Pdb Votes
Melissa,The Encounter (2011),ISFJ,6 Pdb Votes
Jessica Matthews,Dumb and Dumber (1994),ISFJ,5 Pdb Votes
Denise Hovemeyer,Spontaneous,ISFJ,1 Pdb Vote
Detective Vogel,Brigsby Bear,ISFJ,1 Pdb Vote
Young Harry Bright,Mamma Mia! Here We Go Again (2018),ISFJ,8 Pdb Votes
Maggie,The Void (2016),ISFJ,6 Pdb Votes
Greg Pope,Brigsby Bear,ISFJ,3 Pdb Votes
Phyliss,The Bleeder,ISFJ,2 Pdb Votes
Keith,SCOOB!,ISFJ,2 Pdb Votes
Frankie Shea,Legend (2015),ISFJ,3 Pdb Votes
Albert Donoghue,Legend (2015),XXXX,1 Pdb Vote
Jack Hastings,Irresistible 2020,XXXX,4 Pdb Votes
Manfred,Les Enfants de Timpelbach (Trouble at Timpetill),ISFJ,2 Pdb Votes
Janice ''Jan'' Higgins,Deep Blue Sea (1999),ISFJ,6 Pdb Votes
Prisca Cappa,Old (2021),ISFJ,27 Pdb Votes
Karen Detmer,Chronicle (2012),ISFJ,4 Pdb Votes
Detective Ho-Tae,The 8th Night,ISFJ,1 Pdb Vote
Arne Cheyenne Johnson,The Conjuring,ISFJ,110 Pdb Votes
Corporal Thomas Searles,Glory (1989),ISFJ,14 Pdb Votes
Karen,Flashback (The Education of Fredrick Fitzell),ISFJ,1 Pdb Vote
Balthasar,Romeo and Juliet (1968),ISFJ,2 Pdb Votes
Benvolio,Romeo and Juliet (1968),XXXX,1 Pdb Vote
Chato,Blue Miracle (2021),ISFJ,1 Pdb Vote
Clayton Dunn,But I'm a Cheerleader (1999),ISFJ,8 Pdb Votes
Uncle Fulbert,Stealing Heaven (1988),ISFJ,1 Pdb Vote
Ali Gomez,Prom,XXXX,1 Pdb Vote
Mei Kwan,Prom,XXXX,2 Pdb Votes
Lucas Aman,Prom,ISFJ,2 Pdb Votes
Sidney,The Strange Thing About The Johnsons (2011),ISFJ,33 Pdb Votes
Sergio Chamy,El agente topo,ISFJ,2 Pdb Votes
Honora Parker,Heavenly Creatures (1994),ISFJ,6 Pdb Votes
Fani Jägerstätter,A Hidden Life,ISFJ,6 Pdb Votes
Saúl,Crazy about her,ISFJ,2 Pdb Votes
Gary Supernova,Escape From Planet Earth,ISFJ,5 Pdb Votes
Elphias Doge,Harry Potter / Wizarding World Films,ISFJ,13 Pdb Votes
Carmen,Ana y Bruno,ISFJ,1 Pdb Vote
Yo-Yo Santos,The Internship (2013),ISFJ,5 Pdb Votes
Eddie,Dating Amber,ISFJ,14 Pdb Votes
Bill Yoast,Remember the Titans,ISFJ,2 Pdb Votes
Anju,Drishyam(Mal),ISFJ,5 Pdb Votes
Rani,Drishyam(Mal),ISFJ,5 Pdb Votes
Nigel Gearsley,Cars (Franchise),ISFJ,14 Pdb Votes
Owen,The Dirties (2013),XXXX,6 Pdb Votes
Natalie Gates,The Unholy (2021),XXXX,4 Pdb Votes
James,Sisters,ISFJ,5 Pdb Votes
Dr. Vesalius,The Abominable Dr. Phibes,ISFJ,3 Pdb Votes
Charlie,A Good Year (2006),ISFJ,1 Pdb Vote
Arabella Figg,Harry Potter / Wizarding World Films,ISFJ,23 Pdb Votes
Cheri Hamilton,Soul Surfer (2011),ISFJ,1 Pdb Vote
aventureira laranja (Manu),Os Aventureiros,ISFJ,2 Pdb Votes
Jon,The Living End (1992),ISFJ,11 Pdb Votes
Jagan,Raya and the Last Dragon (2021),ISFJ,11 Pdb Votes
Max Tooney,La leggenda del pianista sull'oceano,ISFJ,3 Pdb Votes
Cole Vayle,Things Heard & Seen,ISFJ,1 Pdb Vote
Miriam,Exodus: Gods and Kings (2014),ISFJ,1 Pdb Vote
Sadie,Girl vs. Monster(2012),ISFJ,11 Pdb Votes
Martin Benson,Bee Movie (2007),ISFJ,20 Pdb Votes
Sammy Navon,The Red Sea Diving Resort (2019),ISFJ,1 Pdb Vote
Diana Wayland,Knowing (2009),ISFJ,5 Pdb Votes
"Simon ""Sport"" Rocque",Harriet The Spy (1996),ISFJ,9 Pdb Votes
Maria,Hey Jude,ISFJ,1 Pdb Vote
Dr.Sebastian,Hey Jude,ISFJ,1 Pdb Vote
Nila,Enthiran,ISFJ,7 Pdb Votes
Barbara Fitts,American Beauty (1999),ISFJ,45 Pdb Votes
Gilbert Lowell,Revenge of the Nerds,ISFJ,2 Pdb Votes
Kate Ward,Army of the Dead / Army of Thieves (2021),ISFJ,47 Pdb Votes
Claudia Hoffman,Snow White: A Tale Of Terror (1997),ISFJ,5 Pdb Votes
Dedective Phil Ross,Weaponized,ISFJ,2 Pdb Votes
Pierre,Irreversible (2002),ISFJ,19 Pdb Votes
Evan,Knock Knock,ISFJ,18 Pdb Votes
Robert Hofmann,Movie Critics,ISFJ,4 Pdb Votes
Marie Charcelet,Marie Poupee,XXXX,7 Pdb Votes
Julie,Paranormal Activity,ISFJ,7 Pdb Votes
Josh,Ghost World (2001),XXXX,17 Pdb Votes
Pat Nixon,Nixon (1995),ISFJ,2 Pdb Votes
Peevy,The Rocketeer (1991),ISFJ,1 Pdb Vote
Grace,Snakes on a Plane (2006),ISFJ,14 Pdb Votes
John Watson,Young Sherlock Holmes,ISFJ,18 Pdb Votes
Lennart Lindberg,Risto Räppääjä,ISFJ,12 Pdb Votes
Sue Allen,House of Wax (1953),ISFJ,28 Pdb Votes
Jimmy,Scott Pilgrim vs. the World (2010),ISFJ,5 Pdb Votes
Christina Raskin,Project Almanac,ISFJ,2 Pdb Votes
Vaaryar,Devasuram,ISFJ,4 Pdb Votes
Bradley Burrows,Combat Wombat,ISFJ,32 Pdb Votes
Marion Taylor,My Policeman (2022),ISFJ,15 Pdb Votes
Lisa,The Wave (Die Welle; 2008),ISFJ,1 Pdb Vote
Jung Yeon's mom,Castaway on the Moon (2009),ISFJ,0
The Grail Knight,Indiana Jones (Series),ISFJ,15 Pdb Votes
Giselle,Open Season (2006),ISFJ,30 Pdb Votes
Terry,The River Wild (1994),ISFJ,3 Pdb Votes
Roxanne,Red Riding Hood (2011),ISFJ,4 Pdb Votes
Henry Lazar,Red Riding Hood (2011),ISFJ,11 Pdb Votes
Akio Yoshida,Cold Fish(2010),ISFJ,2 Pdb Votes
Nuria,Camino,ISFJ,2 Pdb Votes
Gloria,Camino,ISFJ,2 Pdb Votes
James Ducat,The Vanishing (2018),XXXX,6 Pdb Votes
Rachel White,Something Borrowed,ISFJ,48 Pdb Votes
John Brown,Like Water for Chocolate,ISFJ,5 Pdb Votes
Jurgis,The Midnight Meat Train(2008),ISFJ,2 Pdb Votes
Caroline,The Kid Detective (2020),ISFJ,5 Pdb Votes
Tuffy,Hum Aapke Hain Koun,XXXX,1 Pdb Vote
Guido,Luca (2021),ISFJ,86 Pdb Votes
Delphine Garnier,The Young Girls of Rochefort (1967),ISFJ,15 Pdb Votes
Hitch Trailblazer,My Little Pony: A New Generation (2021),ISFJ,482 Pdb Votes
Vodník,Princezna ze mlejna (1994),ISFJ,2 Pdb Votes
Eliška,Princezna ze mlejna (1994),ISFJ,5 Pdb Votes
Sally,12 Dates of Christmas,ISFJ,3 Pdb Votes
Kim,The Care Bears Movie,ISFJ,1 Pdb Vote
Friend Bear,The Care Bears Movie,ISFJ,1 Pdb Vote
Nimue,Merlin (1998 Miniseries),ISFJ,2 Pdb Votes
Betty,PINK | An LGBTQ Short Film,XXXX,2 Pdb Votes
Ada,monday mourning,ISFJ,2 Pdb Votes
"Abhimanyu ""Abhi"" Singh",Dostana (2008),ISFJ,1 Pdb Vote
Raj Dholakia,I Hate Luv Storys (2010),XXXX,2 Pdb Votes
Ethel Kroc,The Founder (2016),ISFJ,18 Pdb Votes
Soo Yung,Rush Hour (Franchise),XXXX,12 Pdb Votes
Li Jinxuang,New Gods: Nezha Reborn (2021),ISFJ,4 Pdb Votes
Deborahbot 5000,The Mitchells vs. the Machines (2021),ISFJ,64 Pdb Votes
Joni Allgood,The Kids Are All Right (2010),ISFJ,2 Pdb Votes
Anne-Marie McCoy,Candyman (2021),ISFJ,3 Pdb Votes
Yuki's mother,Lady Snowblood (Shurayukihime),ISFJ,2 Pdb Votes
Cleo,Roma,ISFJ,1 Pdb Vote
Tina,Detroit Evolution,ISFJ,3 Pdb Votes
Nines,Detroit Evolution,ISFJ,14 Pdb Votes
Nelson Chaney,Network (1976),ISFJ,2 Pdb Votes
Lord Darlington,The Remains of the Day (1993),ISFJ,2 Pdb Votes
Yuzuru minaoka,Yokai Sharehouse,ISFJ,3 Pdb Votes
Lajwanti Singh,Dilwale Dulhania Le Jayenge,ISFJ,6 Pdb Votes
Sixth Officer James Moody,Titanic (1997),ISFJ,15 Pdb Votes
Anna,To the Bone (2017),ISFJ,10 Pdb Votes
Porky Pig,Space Jam: A New Legacy,ISFJ,49 Pdb Votes
Ralph,Save Ralph,ISFJ,1 Pdb Vote
Hermes,Densha Otoko (2005 Film),INFJ,7 Pdb Votes
Elena,Only You (2018),ISFJ,6 Pdb Votes
Jeanne,Les chansons d'amour (Love Songs),ISFJ,9 Pdb Votes
Michael Glass,Basic Instinct 2 (2006),ISFJ,13 Pdb Votes
Hazari Pal,City of Joy (1992),ISFJ,1 Pdb Vote
"Euphemia ""Effie"" Gray",Effie Gray (2014),ISFJ,4 Pdb Votes
Diallo Makabouri,Willkommen bei den Hartmanns,ISFJ,6 Pdb Votes
Anya Yartseva,T-34,ISFJ,2 Pdb Votes
Richie Goodman,The Benchwarmers,ISFJ,1 Pdb Vote
Taeko Shimahara,Noriko's Dinner Table(2006),ISFJ,81 Pdb Votes
Charles Schine,Derailed (2005),ISFJ,6 Pdb Votes
Queen Arianna,Tangled (2010),ISFJ,15 Pdb Votes
Peter Johnson,Zero to Hero,ISFJ,6 Pdb Votes
Rachel,Private Life,ISFJ,1 Pdb Vote
Tracy,Thunder Force,ISFJ,33 Pdb Votes
Brookhurst,Barbie and the Secret Door,ISFJ,7 Pdb Votes
Barb,The Mistle-Tones,ISFJ,3 Pdb Votes
Liu Kang,Mortal Kombat (2021 film),ISFJ,2 Pdb Votes
Faarooq,The Holidate,ISFJ,25 Pdb Votes
Strut,The Land Before Time (1988),ISFJ,4 Pdb Votes
Bob Palmeri,The Conjuring,ISFJ,3 Pdb Votes
Maeda Kotarou,Kamisama no Iutoori,ISFJ,4 Pdb Votes
Linden,Barbie: Fairytopia (2005),ISFJ,1 Pdb Vote
Chris Riley,Music and Lyrics (2007),XXXX,1 Pdb Vote
Byron Williams,Mars Attacks! (1996),ISFJ,1 Pdb Vote
General Casey,Mars Attacks! (1996),ISFJ,14 Pdb Votes
Bill Willis,A Soldier's Daughter Never Cries (1998),ISFJ,10 Pdb Votes
Terry,The wild river (1994),XXXX,4 Pdb Votes
Mrs. Baker,Garfield: The Movie,ISFJ,19 Pdb Votes
Dr. Liz Wilson,Garfield: The Movie,XXXX,23 Pdb Votes
Jon Arbuckle,Garfield: The Movie,ISFJ,3 Pdb Votes
Bessie,Marvin's Room (1996),ISFJ,2 Pdb Votes
Beth Garvey,The river (1984),ISFJ,4 Pdb Votes
Lewis Garvey,The river (1984),ISFJ,2 Pdb Votes
Mae Garvey,The river (1984),ISFJ,3 Pdb Votes
Harold Aubrey Whitehurst,Chucky,ISFJ,10 Pdb Votes
Catherine Claire,Things Heard & Seen,ISFJ,4 Pdb Votes
Josh Valentine,MonsterVerse,ISFJ,4 Pdb Votes
Tahsin,Paper Lives (2021),XXXX,1 Pdb Vote
Maggie Carter,Whatever It Takes (2000),ISFJ,3 Pdb Votes
Stephanie,Hostel 2 (2007),ISFJ,2 Pdb Votes
Stuart,Hostel 2 (2007),ISFJ,6 Pdb Votes
Josh,Hostel (2005),ISFJ,6 Pdb Votes
"Bob, the Parking Lot Attendant",Bad Trip (2020),ISFJ,13 Pdb Votes
"Bowman, Prison Bus Driver",Bad Trip (2020),ISFJ,4 Pdb Votes
Mary Jane,Freak Show (Movie),XXXX,4 Pdb Votes
Calvin,Waiting... (2005),ISFJ,26 Pdb Votes
Danny Zakarewski,Gemini Man,ISFJ,0
Andy,A Bears Story,ISFJ,0
Robert,A Bears Story,ISFJ,0
Aoi Sonoda,Tapestry (2020),ISFJ,0
Rosa,Bolívar el héroe (2003),ISFJ,0
Bobby Trippe,Deliverance (1972),XXXX,0
Harold,A New Leaf,ISFJ,0
Nicholas,Barbie: Princess Charm School,ISFJ,0
James Harcourt,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISFJ,4 Pdb Votes
Queen Elsemere,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISFJ,9 Pdb Votes
Tali,La Ciénaga (2001),ISFJ,2 Pdb Votes
Linda,Nomadland (2020),ISFJ,10 Pdb Votes
Cemre Yilmaz-Karaçay,Zalim İstanbul (Ruthless City),ISFJ,2 Pdb Votes
Seher Yilmaz,Zalim İstanbul (Ruthless City),ISFJ,2 Pdb Votes
Luca de Ceglie,I soliti idioti (2011),ISFJ,12 Pdb Votes
Hogfather,Hogfather (2006),ISFJ,1 Pdb Vote
Mr. Sideney,Hogfather (2006),ISFJ,1 Pdb Vote
Allison O'Hara,The Nest,ISFJ,11 Pdb Votes
The Luggage,The Color Of Magic (2008 Television Film),ISFJ,1 Pdb Vote
Abbie,Sorry We Missed You,ISFJ,1 Pdb Vote
Reverend Clement Hedges,Wallace and Gromit,ISFJ,4 Pdb Votes
Katherine Carson,Hide and Seek (2005),ISFJ,1 Pdb Vote
Jane,Death Race,ISFJ,3 Pdb Votes
14K,Death Race,ISFJ,5 Pdb Votes
Tommy,World War Z (2013),ISFJ,1 Pdb Vote
Aillén,BIA: Un Mundo Al Revés (2021),ISFJ,12 Pdb Votes
Pooja Choudhary,Hum Aapke Hain Koun,ISFJ,2 Pdb Votes
"SSgt. Danny ""Danny Boy"" Daly",Memphis Belle (1990),ISFJ,1 Pdb Vote
Sawako Kuronuma,Kimi ni Todoke (film),ISFJ,52 Pdb Votes
Left Ear,The Italian Job (2003),XXXX,1 Pdb Vote
Susan Barnes,Fly Away Home (1996),ISFJ,1 Pdb Vote
Madonna,The Big Wedding (2013),ISFJ,27 Pdb Votes
Benjamin,Peter Rabbit (franchise),ISFJ,9 Pdb Votes
Mrs. Christian,8MM (1999),ISFJ,2 Pdb Votes
Mrs Casper,Kes (1969),ISFJ,3 Pdb Votes
Luke,Psycho Goreman,ISFJ,7 Pdb Votes
BRL-A,WALL-E (2008),ISFJ,5 Pdb Votes
VAQ-M,WALL-E (2008),ISFJ,5 Pdb Votes
Mindy Morrison,The Dead Don't Die (2019),ISFJ,11 Pdb Votes
Nancy Kerrigan,"I, Tonya (2017)",ISFJ,17 Pdb Votes
David,Nomadland (2020),ISFJ,3 Pdb Votes
Huťásek,Fimfárum Jana Wericha (2002),ISFJ,3 Pdb Votes
Julie Čuperová,Fimfárum Jana Wericha (2002),ISFJ,2 Pdb Votes
Kovář,Fimfárum Jana Wericha (2002),ISFJ,2 Pdb Votes
Reilly O'Reilly,The Luck Of The Irish (2001),ISFJ,1 Pdb Vote
Harland,Pixie,ISFJ,4 Pdb Votes
Leo Handler,The Yards,ISFJ,1 Pdb Vote
Arthur,Interiors (1978),ISFJ,8 Pdb Votes
Olga,Malmkrog,ISFJ,5 Pdb Votes
Colonel Hart,Ravenous (1999),XXXX,6 Pdb Votes
Russell Ziskey,Stripes (1981),ISFJ,1 Pdb Vote
Doña Elisa,Esperando la carroza,ISFJ,33 Pdb Votes
Makani Young,There's Someone Inside Your House (2021),ISFJ,4 Pdb Votes
Sole,Volver (2006),XXXX,3 Pdb Votes
Victor,Handsome Devil,ISFJ,1 Pdb Vote
Connie,Face (1997),XXXX,144 Pdb Votes
Nina Rosario,In the Heights (2021),ISFJ,14 Pdb Votes
Chloe,Monday (2020),ISFJ,2 Pdb Votes
Ethel Bromley,The Night Clerk,XXXX,21 Pdb Votes
Paul McCartney,Nowhere Boy (2009),ISFJ,1 Pdb Vote
Jane O'May,Lantana (2001),ISFJ,2 Pdb Votes
Teddy's Mother,Rikki-Tikki-Tavi,ISFJ,2 Pdb Votes
Chuchundra,Rikki-Tikki-Tavi,ISFJ,1 Pdb Vote
Michelle,HartenStraat,ISFJ,1 Pdb Vote
Daan,HartenStraat,ISFJ,3 Pdb Votes
Tia,Saved! (2004),ISFJ,17 Pdb Votes
Vasily Alibaba,Gentlemen of Fortune (1971),ISFJ,20 Pdb Votes
Yevgeny Troshkin,Gentlemen of Fortune (1971),ISFJ,5 Pdb Votes
Widget,Astro Boy (2009),ISFJ,7 Pdb Votes
King William,The Swan Princess (1994),ISFJ,20 Pdb Votes
Vance,500 Days of Summer (2009),ISFJ,12 Pdb Votes
Maggie Joyner,Central Intelligence (2016),ISFJ,8 Pdb Votes
Rhonda,Freeway (1996),ISFJ,2 Pdb Votes
Sebastian Thomas,See You Yesterday,ISFJ,10 Pdb Votes
Oskar,Chłopaki nie płaczą,ISFJ,13 Pdb Votes
Mr. Davies,Moxie (2021),ISFJ,15 Pdb Votes
Grace Farrell,Annie (2014),ISFJ,6 Pdb Votes
Mary Anne,The Baby-Sitters Club (1995),ISFJ,2 Pdb Votes
Newman Noggs,Nicholas Nickleby (2002),ISFJ,19 Pdb Votes
Cindy Perron,The Conjuring,ISFJ,2 Pdb Votes
Luis Ortiz,Wrong Turn,ISFJ,93 Pdb Votes
McGregor Houghton,Jungle Cruise (2021),ISFJ,6 Pdb Votes
JARVIS,Tron (Series),ISFJ,11 Pdb Votes
Peggy Hodgson (The Conjuring 2),The Conjuring,ISFJ,9 Pdb Votes
Dweeb,We're Back! A Dinosaur's Story,ISFJ,2 Pdb Votes
Gayatri,Pad Man,ISFJ,3 Pdb Votes
Kitty Bledsoe,Uncle Frank,ISFJ,8 Pdb Votes
Lucas,Even Lambs Have Teeth,ISFJ,1 Pdb Vote
Jill McGowan,Village of the Damned (1995),ISFJ,20 Pdb Votes
"Elizabeth ""Beth"" O'Brien",The Descent,ISFJ,1 Pdb Vote
Anoushka,Ginger and Rosa,ISFJ,10 Pdb Votes
Antonina Buyanova,Moscow Does Not Believe in Tears(1980),ISFJ,12 Pdb Votes
Iesa,Minha Mãe é Uma Peça (My Mom Is a Character),ISFJ,1 Pdb Vote
Tak,2046 (2004),ISFJ,9 Pdb Votes
Ed,Princess Protection Program (2009),ISFJ,2 Pdb Votes
Teja Kremke,The White Crow,ISFJ,2 Pdb Votes
Graf Told,Dr. Mabuse the Gambler,ISFJ,2 Pdb Votes
Judy Miniver,Mrs. Miniver (1942),ISFJ,2 Pdb Votes
Mr. Ballard,Mrs. Miniver (1942),ISFJ,51 Pdb Votes
Noriko Nakagawa,Battle Royale (2000),ISFJ,9 Pdb Votes
Hero,Much Ado About Nothing (1993),ISFJ,8 Pdb Votes
James Harcourt,Another Country (1984),ISFJ,37 Pdb Votes
Barbara,The Cornetto Trilogy,ISFJ,79 Pdb Votes
Sue “Ma” Ann,Ma,ISFJ,3 Pdb Votes
Sara Moore,Mindhunters (2004),ISFJ,3 Pdb Votes
Kay Hamilton,Stage Door (1937),ISFJ,2 Pdb Votes
Charlotte Sparrow,Ernest P. Worrell (Franchise),ISFJ,3 Pdb Votes
Nurse St. Cloud,Ernest P. Worrell (Franchise),ISFJ,0
Serena Knight,Free State of Jones (2016),ISFJ,2 Pdb Votes
Rachel,Free State of Jones (2016),ISFJ,2 Pdb Votes
Aoki,High and Low (1963),ISFJ,2 Pdb Votes
Reiko Gondo,High and Low (1963),ISFJ,5 Pdb Votes
Stanley Thomas,Promising Young Woman (2020),ISFJ,14 Pdb Votes
Gwen Tennyson,Ben 10: Alien Swarm (2009),ISFJ,19 Pdb Votes
Shoveler,Mystery men (1999),ISFJ,20 Pdb Votes
Georgina Condori,Canción sin Nombre,ISFJ,2 Pdb Votes
Catherine Miller,Cruella (2021),ISFJ,127 Pdb Votes
Anita Darling,Cruella (2021),ISFJ,209 Pdb Votes
Joyce Russel,Bloody Birthday (1981),ISFJ,3 Pdb Votes
Peter,rough night,XXXX,5 Pdb Votes
Suzuka Takagi,Sadako vs. Kayako,XXXX,23 Pdb Votes
Coleman,Trading Places,ISFJ,4 Pdb Votes
Sid Sadowskyj,scott and Sid,XXXX,29 Pdb Votes
Florrie,Madagascar (Franchise),ISFJ,2 Pdb Votes
Daniel,Antebellum,ISFJ,6 Pdb Votes
Principal Purdy,Mr. Peabody & Sherman (2014),ISFJ,9 Pdb Votes
Cindy Green,The Odd Life of Timothy Green,ISFJ,1 Pdb Vote
Carson Welch,Aloha (2015),ISFJ,1 Pdb Vote
Rebecca Trager Lott,Moonlight and Valentino (1995),ISFJ,22 Pdb Votes
Daisy,Barnyard (2006),XXXX,3 Pdb Votes
Red Barr,Breakdown (1997),ISFJ,1 Pdb Vote
Eliza D’Amico,The Daytrippers (1997),ISFJ,3 Pdb Votes
Sean Redford,The Haunting Hour: Don't Think About It (2007),ISFJ,1 Pdb Vote
Doc Barrow,We are What We are (2013),ISFJ,7 Pdb Votes
Rose Parker,We are What We are (2013),ISFJ,6 Pdb Votes
Mrs. Check,Jennifer's Body (2009),ISFJ,2 Pdb Votes
Olive,Goodbye Christopher Robin (2017),ISFJ,6 Pdb Votes
Dr. Watson,Mr. Holmes,ISFJ,2 Pdb Votes
Oompy,Little Nemo: Adventures in Slumberland,ISFJ,3 Pdb Votes
Anne Guéguen,Les Héritiers,ISFJ,2 Pdb Votes
Tom Camp,I Still Believe,ISFJ,43 Pdb Votes
June,Don’t Look Up (2021),ISFJ,20 Pdb Votes
Jesaja,Felidae (1994),ISFJ,1 Pdb Vote
Padre Ángel,El día de la bestia,XXXX,2 Pdb Votes
Reiko,The Ramen Girl,ISFJ,6 Pdb Votes
Kate Nickleby,Nicholas Nickleby (2002),XXXX,4 Pdb Votes
Judy Bernly,9 To 5 (1980),INFJ,6 Pdb Votes
Indy Zimmerman,Not Cinderella's Type,ISFJ,1 Pdb Vote
Lucas,Midnight Special,XXXX,6 Pdb Votes
Richard Parker,Weekend at Bernie's,ISFJ,1 Pdb Vote
Arthur Manley,The Lost City of Z,ISFJ,5 Pdb Votes
Adolf Hitler,G.F.Darwin,ISFJ,13 Pdb Votes
Pani Basia,G.F.Darwin,ISFJ,5 Pdb Votes
Sylvia Llewelyn Davies,Finding Neverland (2004),ISFJ,10 Pdb Votes
James,God Help The Girl,ISFJ,5 Pdb Votes
May Brown,The Dig (2021),ISFJ,2 Pdb Votes
Earl Culver,True Stories (1986),ISFJ,1 Pdb Vote
Álvaro,Lovers of the Arctic Circle,ISFJ,1 Pdb Vote
Rev. Gustav Briegleb,Changeling,ISFJ,43 Pdb Votes
Orlando Oxford / Arthur,Kingsman (Franchise),ISFJ,5 Pdb Votes
Michelle Unwin,Kingsman (Franchise),ISFJ,8 Pdb Votes
Sandra The Hostage,Threat Level Midnight (2019),ISFJ,1 Pdb Vote
Musa Mo' Allim,Eye in the Sky,ISFJ,1 Pdb Vote
Carry Gershon,Eye in the Sky,ISFJ,14 Pdb Votes
Helen Kingsleigh,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISFJ,32 Pdb Votes
Jared Eamons,Boy Erased (2018),ISFJ,13 Pdb Votes
Detective Little,The Woman in the Window (2021),ISFJ,32 Pdb Votes
Mrs. Everdeen,The Hunger Games (Franchise),ISFJ,55 Pdb Votes
Nivens McTwisp / White Rabbit,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISFJ,8 Pdb Votes
Vivian Palmer,Palmer (2021),ISFJ,1 Pdb Vote
Chief Brooks,Paul Blart: Mall Cop (2009),ISFJ,4 Pdb Votes
Eze,The Wild (2006),ISFJ,4 Pdb Votes
Maggie Mollison,The Black Balloon (2008),XXXX,92 Pdb Votes
Tong,Raya and the Last Dragon (2021),ISFJ,10 Pdb Votes
Jennifer Allen Williams,Secret Obsession,ISFJ,1 Pdb Vote
Tomáš,Pártyhard (2019),ISFJ,2 Pdb Votes
Teresa,The Secret of NIMH (1982),ISFJ,6 Pdb Votes
Seminar Leader,eXistenZ (1999),ISFJ,6 Pdb Votes
