char,movie,mbti,votes
Hobblegrunt,How to Train Your Dragon (Franchise),ENFJ,11 Pdb Votes
Valka's Bewilderbeast,How to Train Your Dragon (Franchise),XXXX,0
Torch,How to Train Your Dragon (Franchise),ENFJ,3 Pdb Votes
"Tony ""Duke"" Evers",Rocky,ENFJ,5 Pdb Votes
Buddy Christ,View Askewniverse,ENFJ,7 Pdb Votes
Angelina,Christmas With You (2022),ENFJ,3 Pdb Votes
Saiwa,My Father's Dragon (2022),ENFJ,10 Pdb Votes
Avy Russell,Falling for Christmas (2022),ENFJ,11 Pdb Votes
Sonia,The Invisible Guest (Contratiempo; 2016),XXXX,1 Pdb Vote
Z'Oiseou,Vide Noir,ENFJ,2 Pdb Votes
Brad Baxter,"Lights, Camera, Christmas!",ENFJ,2 Pdb Votes
Victor Fair,conjuring: The Beyond,XXXX,1 Pdb Vote
Diana Morgan,Sweet Girl (2021),ENFJ,2 Pdb Votes
Sarah Chapman,Enola Holmes (2020),ENFJ,89 Pdb Votes
Victoria Watkins,A Cure for Wellness,ENFJ,4 Pdb Votes
2022: Moses Event,Versões de Dan,ENFJ,26 Pdb Votes
2021: A Misunderstood Romantic,Versões de Dan,ENFJ,24 Pdb Votes
Estereótipo de Dan,Versões de Dan,ENFJ,14 Pdb Votes
Onaconda Farr,Star Wars,ENFJ,6 Pdb Votes
Fran,Sissy (2022),XXXX,1 Pdb Vote
Doctor Barbie,Barbie (2023),ENFJ,62 Pdb Votes
Mrs. Sawyer,Heathers (1989),XXXX,5 Pdb Votes
Father Quinn,Prey for the Devil (2022),XXXX,13 Pdb Votes
Saoirse O'Connor,Let's Play Some Mafia (2022),ENFJ,4 Pdb Votes
Silvia Strassera,"Argentina, 1985",ENFJ,5 Pdb Votes
Luis Moreno Ocampo,"Argentina, 1985",ENFJ,8 Pdb Votes
Kalle,Royalteen,ENFJ,6 Pdb Votes
Doğan ,İkimizin Yerine,XXXX,1 Pdb Vote
Yaya,Triangle of Sadness (2022),ENFJ,89 Pdb Votes
Francine Lami,Matthias & Maxime (2019),ENFJ,2 Pdb Votes
Sayuri Nanjo,Snake Girl and the Silver-Haired Witch,XXXX,1 Pdb Vote
Verbéna,"Vili, a veréb (Willy the Sparrow)",XXXX,1 Pdb Vote
Sunny,The Perfumier,ENFJ,2 Pdb Votes
Nathan Macha,Let's Play Some Mafia (2022),ENTP,4 Pdb Votes
Perla,The Little Mermaid (2023 film),ENFJ,2 Pdb Votes
God,Bad angel,ENFJ,4 Pdb Votes
Gretel,Hoodwinked! (2005),ENFJ,4 Pdb Votes
Hansel,Hoodwinked! (2005),ENFJ,9 Pdb Votes
William Wilberforce,Amazing Grace (2006),ENFJ,5 Pdb Votes
Arulmozhi Varman (Ponniyin Selvan),Ponniyin Selvan (2022-23),ENFJ,17 Pdb Votes
Oscar Novak,Three To Tango (1999),ENFJ,3 Pdb Votes
Gabriella,The Little Mermaid (1989),ENFJ,8 Pdb Votes
Dudley,The Little Mermaid (1989),ENFJ,2 Pdb Votes
Dania Rei,Lost,ENFJ,5 Pdb Votes
Cheryl Deakins,Tag (2018),XXXX,3 Pdb Votes
Mrs. Jenny Vandeleur ,Sherlock Holmes case of the silk stocking (film),XXXX,1 Pdb Vote
Gabrielle Valladon,The Private Life Of Sherlock Holmes (1970 film),XXXX,1 Pdb Vote
Seiji Kirahara,High and Low,ENFJ,8 Pdb Votes
Karin,Speak No Evil (2022),ENFJ,3 Pdb Votes
Chip Hardy,Sassy Pants 2012,ENFJ,7 Pdb Votes
Lisa,Orgazmo (1997),XXXX,2 Pdb Votes
Sarah Fenn,Shooter,XXXX,1 Pdb Vote
Orion Maxwell,A Cuban Girl's Guide to Tea and Tomorrow,XXXX,8 Pdb Votes
Sarah Gardner,Storks (2016),ENFJ,8 Pdb Votes
Ms. Hart,Mr. Harrigan's Phone,ENFJ,28 Pdb Votes
Nancy Tremaine,Disenchanted (2022),XXXX,2 Pdb Votes
Karl,Freaks: You're One of Us,ENFJ,20 Pdb Votes
Samar Anand ,Jab Tak Hai Jaan (2012),ENFJ,4 Pdb Votes
Nate Cox,Walk Hard: The Dewey Cox Story (2007),XXXX,2 Pdb Votes
Amrita aka Jal Astra,Brahmāstra: Part One – Shiva,ENFJ,1 Pdb Vote
Arthur Holmwood,Bram Stoker's Dracula (1992),XXXX,30 Pdb Votes
Julie,Love in the Villa (2022),ENFJ,3 Pdb Votes
Jenna,The Last Kiss (2006),ENFJ,4 Pdb Votes
Ivanhoe,Ivanhoe (1952),XXXX,3 Pdb Votes
Cascade,The Great Wolf Pack: A Call to Adventure,ENFJ,3 Pdb Votes
"Aloysius ""Wishes"" Otter",The Great Wolf Pack: A Call to Adventure,ENFJ,6 Pdb Votes
Jesus,The Bible Collection,ENFJ,5 Pdb Votes
David,The Bible Collection,ENFJ,1 Pdb Vote
Lionel,Mailboxes (2019),ENFJ,1 Pdb Vote
Pak Harfan,Laskar Pelangi (The Rainbow Troops),ESFJ,10 Pdb Votes
Bruun,The Hunt (Jagten; 2012),ENFJ,27 Pdb Votes
The Djinn,Three Thousand Years of Longing (2022),ENFJ,13 Pdb Votes
Madelyn Dinkley,Scooby Abracadabra doo!,ENFJ,15 Pdb Votes
Ken,The Incredible Two Headed Transplant (1971),ENFJ,2 Pdb Votes
Ben Cappadora/ Sam,The Deep End Of The Ocean,ENFJ,3 Pdb Votes
Buffalo Bill Cody,Annie Get Your Gun (1950),ENFJ,1 Pdb Vote
Milly Stephenson,The Best Years of Our Lives (1946),XXXX,5 Pdb Votes
Veda Pierce,Mildred Pierce (1945),ENFJ,4 Pdb Votes
Andrea De Sanctis,Smetto quando voglio (I can quit whenever I want),XXXX,1 Pdb Vote
Storsh,Seven Stages to Achieve Eternal Bliss (2018),ENTP,1 Pdb Vote
Father,Tomboy (2011),ENFJ,2 Pdb Votes
Chico,Abe,ENFJ,5 Pdb Votes
Fluke Weerayut,Ed.so family,ENFJ,2 Pdb Votes
Lucie Manette,A Tale of Two Cities (1935),ENFJ,10 Pdb Votes
Anne Stanton,All the King's Men (1949),ENFJ,48 Pdb Votes
Jake,Look Both Ways,ENFJ,3 Pdb Votes
Yumna,Battle of Surabaya (2014),ENFJ,1 Pdb Vote
Lady Bellaston,Tom Jones (1963),XXXX,3 Pdb Votes
Jenny Johnson,My Super Ex Girlfriend (2006),XXXX,13 Pdb Votes
Aomm Wanpen,Ed.so family,ENFJ,1 Pdb Vote
Sümbül,Gönül,XXXX,5 Pdb Votes
Accordion Dude,Encanto (2021),ENFJ,6 Pdb Votes
Ann Gentry,The Baby (1973),ENFJ,14 Pdb Votes
José,Encanto (2021),ENFJ,11 Pdb Votes
Mia Medina,The Taking of Deborah Logan (2014),XXXX,6 Pdb Votes
"Chaitanya Krishna Makineni ""Bobby""",Dear Comrade,XXXX,4 Pdb Votes
Dennis Rafkin,Thirteen Ghosts (2001),XXXX,5 Pdb Votes
Isabel,D1ARIE,ENFJ,3 Pdb Votes
King Philipe II of Spain,Bill(2015),ENFJ,4 Pdb Votes
Anna,A Million Ways To Die in The West,XXXX,4 Pdb Votes
Jane,Brother of the Year,XXXX,4 Pdb Votes
Hendra,Satan's Slaves (Franchise),ENFJ,0
Oh Soo Jeong (Juror#7),Juror 8,ENFJ,1 Pdb Vote
Mary Jo Wright (Miss Texas),Miss Congeniality franchise,ENFJ,6 Pdb Votes
Jo Henninger,The Forgiven,ENFJ,9 Pdb Votes
Henrietta Musgrove,Persuasion (2022),ENFJ,2 Pdb Votes
Leo Grande ,"Good luck to you, Leo Grande",ENFJ,22 Pdb Votes
Pink Lightsaber,Star Wars: Lightsabers,ENFJ,11 Pdb Votes
Angel Gold Sun,Snowball Butterfly,ENFJ,3 Pdb Votes
Snowball Butterfly Round,Snowball Butterfly,ENTP,6 Pdb Votes
Security Guard,Fred: The Movie,ENFJ,4 Pdb Votes
Orestis,Landscape in the mist (1988),ENFJ,5 Pdb Votes
Captain Pineapple,Captain Pineapple,ENFJ,6 Pdb Votes
Duke,Fritz The Cat,ENFJ,26 Pdb Votes
Shu,"Dragon Ball: Fight Son Goku, Win Son Goku",ENFJ,4 Pdb Votes
Tom,Amsterdam (2022),ENFJ,30 Pdb Votes
Paul,Amsterdam (2022),XXXX,1 Pdb Vote
Thorn,King Knight,XXXX,1 Pdb Vote
Simuel,Soul Food,ENFJ,3 Pdb Votes
Boyd,Trumpet of The Swan (2001),ENFJ,1 Pdb Vote
King Ghezo,The Woman King (2022),ENFJ,22 Pdb Votes
Sera,Leaving Las Vegas (1995),ENFJ,6 Pdb Votes
Doc,Spycies,ENFJ,6 Pdb Votes
Biker,Despicable Me (Franchise),ENFJ,51 Pdb Votes
Svengeance,Despicable Me (Franchise),ESFJ,3 Pdb Votes
Master Chow,Despicable Me (Franchise),ENFJ,43 Pdb Votes
Otto,Despicable Me (Franchise),ENFJ,177 Pdb Votes
Jonathan Brisby,The Secret of NIMH (1982),ENFJ,3 Pdb Votes
Regional Manager Vader (Auralnauts cannon),Auralnauts Star Wars Cannon,ENFJ,4 Pdb Votes
Laser Commander,Auralnauts Star Wars Cannon,ENFJ,2 Pdb Votes
Duke Dirtfarmer,Auralnauts Star Wars Cannon,ENFJ,2 Pdb Votes
Padme (auralnauts cannon),Auralnauts Star Wars Cannon,ENFJ,2 Pdb Votes
Dirk Laser Master,Auralnauts Star Wars Cannon,ENFJ,4 Pdb Votes
Stepan,Beanpole (2019),ENFJ,10 Pdb Votes
Dr. Sheila Gamble,The Other Guys,ENFJ,4 Pdb Votes
Angkasa,Nanti Kita Cerita tentang Hari Ini,ENFJ,2 Pdb Votes
Zeynep,Yanımda Kal,ENFJ,4 Pdb Votes
Steff Drayton,The Mist (2007),XXXX,4 Pdb Votes
Sofia Herrera,Father of the Bride (2022),XXXX,1 Pdb Vote
Sayaka,37 Seconds (2020),XXXX,2 Pdb Votes
Paul McCartney,Two of Us,ENFJ,2 Pdb Votes
Jahash,Dofus the Movie: Julith,ENFJ,44 Pdb Votes
Rowan Aldren,Not Okay (2022),ENFJ,9 Pdb Votes
Leo Macías,The Flower of My Secret,XXXX,2 Pdb Votes
Steven Reign,Rush Hour (Franchise),ENFJ,4 Pdb Votes
A,Every Day (2018),ENFJ,6 Pdb Votes
Shug Avery,The Color Purple (2023),ENFJ,9 Pdb Votes
Undead Inhabitants,Corpse Bride (2005),ENFJ,2 Pdb Votes
Mona's Gray Dad,An Invisible Sign (2010),ENFJ,4 Pdb Votes
Mr. Baily,Good Burger (1997),XXXX,3 Pdb Votes
The Queen,The Land of Good Children (2013),ENFJ,8 Pdb Votes
Terry ,Why Did I Get Married?,ENFJ,8 Pdb Votes
Richard White,Superman Returns (2006),ENFJ,8 Pdb Votes
Stacey,Odd Girl Out (2005),ENFJ,1 Pdb Vote
Valerie,Three Months,ENFJ,1 Pdb Vote
Fleetwood Zach,Love & Gelato (2022),ENFJ,2 Pdb Votes
Miia,Heavy Trip (2018),ENFJ,3 Pdb Votes
Pamela Courson,The Doors (1991),ENFJ,8 Pdb Votes
Peter Spencer,The Grudge(2020),ENFJ,6 Pdb Votes
Molly Weasley II,Swingverse,ENFJ,2 Pdb Votes
Siân James,Pride,ENFJ,4 Pdb Votes
Mike,World's Greatest Dad (2009),ENFJ,4 Pdb Votes
Tommy Tyler,Edge of the City (1957),ENFJ,12 Pdb Votes
Husband,Fulled,ENFJ,6 Pdb Votes
Regina Cadena,Sonata (2013),ENFJ,3 Pdb Votes
Ana Caraway,Hollywood Stargirl,XXXX,1 Pdb Vote
Angeliki,The Man with the Answers,ENFJ,9 Pdb Votes
Ayesha Mehra,Dil Dhadakne Do,ENFJ,15 Pdb Votes
Oh Dong Gyoon,The Roundup (2022),XXXX,1 Pdb Vote
Josh,EMO The Musical (2016),ENFJ,19 Pdb Votes
Thomas Barclay,P2 (2007),ENFJ,13 Pdb Votes
Kyung Hee,The Witch: Part 2. The Other One,ENFJ,2 Pdb Votes
Patrick,Martha Marcy May Marlene,INFJ,2 Pdb Votes
Ally Loman,Bruce Almighty (2003),ENFJ,2 Pdb Votes
Tony Bennett,Bruce Almighty (2003),ENFJ,57 Pdb Votes
Neiderflyer,Angry Birds: Summer Madness (2022),ENFJ,22 Pdb Votes
Zipper,Chip 'n Dale Rescue Rangers (2022),ENFJ,2 Pdb Votes
Paul Marshall,Pawn Sacrifice,ENFJ,25 Pdb Votes
Lola Alvarez,A Perfect Pairing,ENFJ,29 Pdb Votes
Riley's Mom's Sadness,Inside Out (Franchise),ENFJ,8 Pdb Votes
Travis Sanders,The Game Plan (2007),ENFJ,10 Pdb Votes
Monique Vasquez,The Game Plan (2007),ENFJ,3 Pdb Votes
The Candy Man,Willy Wonka and the Chocolate Factory (1971),ENFJ,2 Pdb Votes
Anne,Man of the House,ENFJ,8 Pdb Votes
Pob,Dew (2019),ENFJ,1 Pdb Vote
Kahina,Papicha,ENFJ,35 Pdb Votes
Bri Balbo (Bri Luvs),Senior Year,ENFJ,4 Pdb Votes
Randa's client,Much Loved (2015),ENFJ,19 Pdb Votes
June,Love of the Siam (2007),ENFJ,6 Pdb Votes
Benji,The East (2013),ENFJ,3 Pdb Votes
Kabir Nayak,Dhamaal (2007),XXXX,4 Pdb Votes
Leona,Cannibal Girls (1973),ENFJ,4 Pdb Votes
Judy Lyons,The Clique,ENFJ,3 Pdb Votes
Chris Abeley,The Clique,XXXX,1 Pdb Vote
Laurie,Coherence,ENFJ,1 Pdb Vote
Kingsley Stewart,INLAND EMPIRE (2006),ENFJ,13 Pdb Votes
Gavin Keller,Fireproof (2008),ENFJ,18 Pdb Votes
Evgeny Nikolaevich Nekrasov,Chikatilo,ENFJ,16 Pdb Votes
David,The Invitation (2015),ENFJ,2 Pdb Votes
Chris Nielsen,What Dreams May Come,ENFJ,3 Pdb Votes
Eddie Pain,Future-Kill,ENFJ,0
Jessica ,Deadly Detention,ENFJ,0
Kristóf,BÚÉK! (2018),ENFJ,8 Pdb Votes
Jean,Les crevettes pailletées,ENFJ,5 Pdb Votes
Derek,Agent Cody Banks,ENFJ,2 Pdb Votes
Natalie Connors,Agent Cody Banks,ENFJ,6 Pdb Votes
Sang Hyeon,Broker,ENFJ,2 Pdb Votes
Tom Platt,The Last Days of Disco (1998),ENFJ,35 Pdb Votes
Nacho,365 Days (2020),ENFJ,2 Pdb Votes
Lavagirl,The Adventure of Sharkboy and Lavagirl,ENFJ,4 Pdb Votes
Doctor Jim Pomatter,Waitress,ENFJ,3 Pdb Votes
Mary,Marfa Girl,ENFJ,4 Pdb Votes
Cassidy,Sorority Row (2009),ENFJ,7 Pdb Votes
"Laura the ""try hard"" mom",48 Christmas Wishes,ENFJ,8 Pdb Votes
Roger,It Takes Two,ENFJ,1 Pdb Vote
Lisa Spinelli,The Kindergarten Teacher,ENFJ,1 Pdb Vote
Suwa Hiroto,Orange (2015),ENFJ,11 Pdb Votes
Nellie Brie,An American Tail (1986),XXXX,8 Pdb Votes
Farkhondeh,A Hero / Ghahreman,ENFJ,5 Pdb Votes
Broken Arm Guy,Encanto (2021),ENFJ,13 Pdb Votes
Town Kid #4,Encanto (2021),XXXX,6 Pdb Votes
Psilene,"Ó Paí, Ó (Look at this)",ENFJ,6 Pdb Votes
Miss Caroline,Little Monsters (2019),ENFJ,4 Pdb Votes
Woody,How to Eat Fried Worms (2006),ENFJ,1 Pdb Vote
Bluebelle,Bambi (1942),ENFJ,34 Pdb Votes
Lea Jones,Let's Play Some Mafia (2022),ENFP,5 Pdb Votes
Vivienne Beaumier,White Bird: A Wonder Story (Movie),XXXX,3 Pdb Votes
Tate Walker,Where the Crawdads Sing (Movie),ENFJ,12 Pdb Votes
Corta-El-Rollo-Man,Jagger Royale,ENFJ,16 Pdb Votes
Sean Knox,The Bubble (2022),XXXX,1 Pdb Vote
Carol Cobb,The Bubble (2022),ENFJ,7 Pdb Votes
Don Wallace,Slaughterhouse Rulez (2018),ENFJ,22 Pdb Votes
Khatana,Rockstar (2011),ENFJ,7 Pdb Votes
Barbie,Barbie: Video Game Hero,ENFJ,4 Pdb Votes
Da,4Kings,ENFJ,2 Pdb Votes
Susan Hatch,Homefront (2013),ENFJ,7 Pdb Votes
Mikhail Miloradovich / Михаил Милорадович,Union Of Salvation / Союз Спасения (2019),ENFJ,9 Pdb Votes
Bear Claw,Jeremiah Johnson,ENFJ,1 Pdb Vote
Vera Baker,Rat Race (2001),ENFJ,5 Pdb Votes
Tracy Faucet,Rat Race (2001),ENFJ,42 Pdb Votes
Shagun Sathe,Simmba (2018),XXXX,6 Pdb Votes
Charles Van Doren,Quiz Show (1994),ENFJ,8 Pdb Votes
Greg,Bodies Bodies Bodies,ENFJ,2 Pdb Votes
Calvin Khumalo,Silverton Siege,ENFJ,9 Pdb Votes
Jessica Hayes,Bird Box (2018),ENFJ,2 Pdb Votes
Huenchur,Nahuel y el libro mágico,ENFJ,7 Pdb Votes
Eli Porter,Children of the Corn (1984),ENFJ,4 Pdb Votes
Denise,Being Flynn (2012),ENFJ,3 Pdb Votes
The Great Leslie,The Great Race (1965),ENFJ,20 Pdb Votes
Brian McCaffrey,Backdraft (1991),ENFJ,6 Pdb Votes
Benjamin Kapanay,Blood Diamond (2006),ENFJ,1 Pdb Vote
Sister Helley,Wendell and Wild,ENFJ,6 Pdb Votes
Iris,Beyond The Darkness (1979),ENFJ,6 Pdb Votes
Thomas Wayne,The Dark Knight,ENFJ,6 Pdb Votes
Rose Lindsey,Don't Tell Mom The Babysitter's Dead (1991),ENFJ,1 Pdb Vote
Beast,The Hills Have Eyes (1977),ENFJ,1 Pdb Vote
Lou,Cats & Dogs,ENFJ,1 Pdb Vote
Ginny,I Want You Back (2022),ENFJ,1 Pdb Vote
Ginny,Moonshot (2022),ENFJ,1 Pdb Vote
Senator Rutledge,Shoot 'Em Up (2007),ENFJ,1 Pdb Vote
District 4,Tales Of The Hunger Games (TOTHG),XXXX,1 Pdb Vote
Maud,Ma nuit chez Maud,ENFJ,1 Pdb Vote
Kyan Johnes,Tales Of The Hunger Games (TOTHG),ENFJ,1 Pdb Vote
Devon Jimeneze,Tales Of The Hunger Games (TOTHG),ENFJ,1 Pdb Vote
Pannitella Skillane,Tales Of The Hunger Games (TOTHG),ENFJ,1 Pdb Vote
Finnick Odair Jr,Tales Of The Hunger Games (TOTHG),ENFJ,5 Pdb Votes
Solina Larson,Tales Of The Hunger Games (TOTHG),ENFJ,9 Pdb Votes
Nette Charles,Tales Of The Hunger Games (TOTHG),ENFJ,20 Pdb Votes
Leda,Bara no Sōretsu / Funeral Parade of Roses (1969),ENFJ,4 Pdb Votes
Madge Nelson,Despicable Me (Franchise),ENFJ,121 Pdb Votes
Ash,No Exit,XXXX,7 Pdb Votes
Alicia West,Black and Blue,ENFJ,2 Pdb Votes
Robaire,Turning Red (2022),ENFJ,29 Pdb Votes
Zeena Krumbein,Nightmare Alley (2021),XXXX,2 Pdb Votes
Angelo il matto,L'apetta Giulia e la Signora Vita (2003),ENFJ,2 Pdb Votes
Barbie,Barbie: Spy Squad,ENFJ,5 Pdb Votes
Carolinus,The Flight Of Dragons (1982),ENFJ,25 Pdb Votes
Mats,Force Majeure (2014),ENFJ,13 Pdb Votes
Mira Jones,Blacklight,ENFJ,4 Pdb Votes
Melody,The Texas Chainsaw Massacre (Franchise),ENFJ,13 Pdb Votes
Kitty,Where is Anne Frank,ENFJ,14 Pdb Votes
Father Edward Flanagan,Boys Town,ENFJ,28 Pdb Votes
Tokio Tatsukawa,Crows Zero (2007),ENFJ,22 Pdb Votes
Stephanie Speck,Short Circuit (1986),ENFJ,3 Pdb Votes
Skylar,The In Between (2022),ENFJ,8 Pdb Votes
Kat Valdez,Marry Me (2022),ENFJ,8 Pdb Votes
Mamie,Il bisbetico domato (The Taming of the Scoundrel),XXXX,2 Pdb Votes
Joshua Newman,STRIVE,ENFJ,8 Pdb Votes
"Zachary Wolf ""Wolfy",STRIVE,ENFJ,6 Pdb Votes
Netra jaisingh,Thappad (2020),ENFJ,19 Pdb Votes
Santa,Rudolph the Red-Nosed Reindeer (1998),ENFJ,5 Pdb Votes
Zoey,Rudolph the Red-Nosed Reindeer (1998),ENFJ,4 Pdb Votes
Vida,To Wong Foo Thanks For Everything,ENFJ,9 Pdb Votes
Grandma Wu,Wendy Wu: Homecoming Warrior (2006),XXXX,8 Pdb Votes
Tsumugi,Girls' Encounter,ENFJ,8 Pdb Votes
Krishna (Yadav),OMG - Oh My God!,ENFJ,2 Pdb Votes
James Lansome,First Daughter (2004),XXXX,10 Pdb Votes
Jack Stoneman,Iron Will (1994),ENFJ,11 Pdb Votes
Ann Patterson,Dream House,ENFJ,2 Pdb Votes
Carole,Heavy Traffic (1973),ENFJ,0
Shunsuke Kobayashi,Ju-On(Franchise),XXXX,0
Jerry,Youth in Revolt,ENFJ,0
Judah,Joseph: King of Dreams,ENFJ,3 Pdb Votes
Keith Hall,Swinging Safari,ENFJ,1 Pdb Vote
Quinton Hasland,The Fallout,ENFJ,22 Pdb Votes
Michael Lang,Taking Woodstock,ENFJ,3 Pdb Votes
Wilma,Taking Woodstock,ENFJ,2 Pdb Votes
Blaiz(weed smoking girlfriend #1),3 weed smoking girlfriends,ENFJ,2 Pdb Votes
A.L.,Meatballs (1979),ENFJ,10 Pdb Votes
Shola,The King's Man,ENFJ,4 Pdb Votes
Eric McGowen,The Karate Kid (Franchise),ENFJ,1 Pdb Vote
Mary Griffith,Prayers for Bobby,ENFJ,1 Pdb Vote
Dudley Beecham,Christmas in Connecticut (1945),ENFJ,12 Pdb Votes
Susan Karimi,The Warden (Sorkh-poost),ENFJ,13 Pdb Votes
Lance,Licorice Pizza,ENFJ,2 Pdb Votes
Dr. Phillip Crumble,"Girl, Interrupted (1999)",ENFJ,2 Pdb Votes
Kathleen,Brazen (2022),XXXX,6 Pdb Votes
Grace Miller,Brazen (2022),ENFJ,12 Pdb Votes
Rama,Photocopier,ENFJ,4 Pdb Votes
Molly Kloepfer,"Extremely Wicked, Shockingly Evil and Vile (2019)",ENFJ,18 Pdb Votes
Rick Macci,King Richard (2021),ENFJ,1 Pdb Vote
Paul,Coda (2020),XXXX,8 Pdb Votes
Edgars Vanags,Blizzard of Souls,ENFJ,8 Pdb Votes
Bonnie,Animals United (2010),ENFJ,22 Pdb Votes
Rani Padmaavati,Padmaavat (2018),ENFJ,26 Pdb Votes
Hugh Legat,Munich - The Edge of War,ENFJ,34 Pdb Votes
Alfonso,Sing (Franchise),ENFJ,2 Pdb Votes
Ernst Lossa,Fog in August (2016),ENFJ,8 Pdb Votes
The mirror,Oculus (2013),ENFJ,2 Pdb Votes
Brick,Seal Team (2021),ENFJ,2 Pdb Votes
Riani,5 cm,ENFJ,1 Pdb Vote
Sheriff Rascal Lebeaux,Pass the Ammo (1988),ENFJ,1 Pdb Vote
Darla Porter,Pass the Ammo (1988),ENFJ,6 Pdb Votes
Ikal,Laskar Pelangi (The Rainbow Troops),ENFJ,2 Pdb Votes
Jennifer Strange,The Last Dragonslayer (2016),ENFJ,7 Pdb Votes
Pa,Belfast,ENFJ,11 Pdb Votes
"Mason ""Mace"" Browne",The 355,XXXX,8 Pdb Votes
Muhabir Ali Bey,Büyük Meclis,ENFJ,1 Pdb Vote
Lyle,The Lost Daughter,XXXX,8 Pdb Votes
Lottie Wilkins,Enchanted April (1991),ENFJ,2 Pdb Votes
Roland,Le Trou (1960),XXXX,25 Pdb Votes
Jung Yi-hyun,Happiness 해피니스,ENFJ,1 Pdb Vote
Alexandre,Eternity and A Day,ENFJ,2 Pdb Votes
Nigar's father,Aik Hai Nigar,ENFJ,87 Pdb Votes
Pim,The Whole Truth (2021),ENFJ,13 Pdb Votes
Queen Gudrún,The Northman (2022),ENFJ,16 Pdb Votes
Patricia,The Darjeeling Limited (2007),ENFJ,43 Pdb Votes
Chaz Hunt,Back To The Outback,XXXX,7 Pdb Votes
Maddie,Back To The Outback,ENFJ,1 Pdb Vote
Marie,Dan in Real Life (2007),ENFJ,1 Pdb Vote
Max Messner,Indignation (2016),ENFJ,8 Pdb Votes
Goat,Even Mice Belong in Heaven,ENFJ,18 Pdb Votes
Whizzy,Even Mice Belong in Heaven,ENFJ,27 Pdb Votes
John Ingram,The Unforgivable (2021),ENFJ,12 Pdb Votes
Alicia Hawthorne,Lightyear (2022),ENFJ,40 Pdb Votes
Elle,Blade Runner,ENFJ,1 Pdb Vote
Ellen Berent,Leave Her to Heaven (1945),ENFJ,8 Pdb Votes
Alice,Emergency (2022),ENFJ,3 Pdb Votes
Andrew Jantz,The Christmas Drop,ENFJ,1 Pdb Vote
Holly Cantrell,Land of the Lost (2009),XXXX,4 Pdb Votes
Ghost of Christmas Present,Scrooge (1970),XXXX,8 Pdb Votes
Murat Alimov,6 Underground (2019),XXXX,6 Pdb Votes
Two-Headed Aliens,Markiplier Cinematic Multiverse,ENFJ,14 Pdb Votes
Michael,"Tick, Tick... Boom!",ENFJ,1 Pdb Vote
James,Single All the Way (2021),ENFJ,22 Pdb Votes
CPT Ben Keating,The Outpost (2019),ENFJ,1 Pdb Vote
Janis,Madres paralelas (Parallel Mothers),ENFJ,2 Pdb Votes
Chelsea,St Trinian’s,XXXX,2 Pdb Votes
Farmer Macreadie,Nanny McPhee and the Big Bang,ENFJ,1 Pdb Vote
Euro-Eero,Onni von Sopanen (2006),ENFJ,30 Pdb Votes
Arto Sopanen,Onni von Sopanen (2006),ENFJ,4 Pdb Votes
Bobby Dagen,Saw Series (2004),ENFJ,1 Pdb Vote
Karessa Johnson,"Tick, Tick... Boom!",ENFJ,3 Pdb Votes
Lara Brand,Nine Lives,XXXX,9 Pdb Votes
Egwene Al'vere,The Wheel Of Time (2021 TV series),ENFJ,6 Pdb Votes
Anna,The Seventh Continent,ENFJ,29 Pdb Votes
Kevin Rawley,Meet the Parents (2000) / Little Fockers (2010),ENFJ,1 Pdb Vote
Edith Bratt,Tolkien (2019),ENFJ,2 Pdb Votes
Charles Dickens,The Man Who Invented Christmas (2017),ENFJ,7 Pdb Votes
Maddox,In The Shadow Of The Moon (2019),XXXX,11 Pdb Votes
Jane,Jane (2016),ENFJ,5 Pdb Votes
Louis,Jacob's Ladder (1990),ENFJ,9 Pdb Votes
Ahme,Help! (1965),ENFJ,1 Pdb Vote
Han sin-seong,Escape from Mogadishu,ENFJ,13 Pdb Votes
Mark Ashton,Pride,ENFJ,23 Pdb Votes
Peyton Van Den Broeck,Random Hearts (1999),XXXX,4 Pdb Votes
Margaret Blackledge,Let Him Go (2020),ENFJ,3 Pdb Votes
Dragon Gem,Raya and the Last Dragon (2021),ENFJ,3 Pdb Votes
Ace,Blue Bayou,ENFJ,5 Pdb Votes
Grandpa Seth,Troll 2,ENFJ,9 Pdb Votes
Christina Drayton,Guess Who's Coming to Dinner (1967),ENFJ,1 Pdb Vote
Dr. Miles J. Bennell,Invasion of The Body Snatchers (1956),ENFJ,1 Pdb Vote
Cindy,Borat (Series),ENFJ,74 Pdb Votes
Tamako Tamura,Shall We Dance? (Shall We ダンス?) (1996),ENFJ,2 Pdb Votes
Molly Dolezal,White Sands (1992),ENFJ,2 Pdb Votes
Mrs. Hartley,Christmas Oranges,ENFJ,19 Pdb Votes
Jake Riordan,One of us is Lying (Show),ENFJ,5 Pdb Votes
Peter Lyman,Scoop (2006),XXXX,0
Hal,Beginners (2010),ENFJ,0
Suzu's Mother,Belle: The Dragon and Freckled Princess,ENFJ,0
Diogo Fraga,Tropa de Elite (Franchise),ENFJ,0
Black,Exam (2009),ENFJ,0
Glinda,The Wiz (1978),ENFJ,12 Pdb Votes
Артур Микаэлян,Univer. New Dorm,ENFJ,47 Pdb Votes
Amaya,Koati (2021),ENFJ,6 Pdb Votes
Tusker,Supernova (2021),ENFJ,1 Pdb Vote
